machine_id,machine_name,category,maker_name,series_name,market_date,used_price,used_price_change_rate,installed_halls,installed_units,installed_units_change_rate,market_memo
P_782fd78664,e女神のカフェテラス FLX,P,JFJ,,,,,,,,
P_0b692d67de,e女神のカフェテラス JLZ,P,JFJ,,,,,,,,
P_fd8ddc34c0,e新・必殺仕置人 超斬撃199,P,京楽産業．,,,,,,,,
P_efb76261af,e新海物語349 ELTH,P,三洋,海物語,,,,,,,
P_65467f7c2e,e東京リベンジャーズ GFEC,P,サミー,,,,,,,,
P_8f5c0fb0bb,e源外伝 EPISODE OF -大龍- EHLG,P,三洋,,,,,,,,
P_20721fdec3,e牙狼 神速神撃3000LT,P,サンセイR&D,牙狼,,,,,,,
P_1f29a7a8fb,e牙狼11～冴島大河～ 魔戒BURST Ver.,P,サンセイR&D,牙狼,,,,,,,
P_a9fd9309b8,e牙狼12黄金騎士極限 XX-MJ,P,サンセイR&D,牙狼,,,,,,,
P_7eaf9baba1,e異世界でチート能力を手にした俺は現実世界をも無双する ～レベルアップは人生を変えた～ FSZ,P,藤商事,,,,,,,,
P_57adfa24e9,e真・一騎当千～軍神覚醒～ 319大入りver.,P,ディ・ライト,,,,,,,,
P_c10904ac08,e真・北斗無双 第5章 ドデカSTART,P,サミー,北斗の拳,,,,,,,
P_d76de65c6e,e範馬刃牙 199ver.,P,アムテックス,,,,,,,,
P_99cbb04ca4,e範馬刃牙 XAM2,P,アムテックス,,,,,,,,
P_a59b15e455,e義風堂々!!～兼続と慶次～3 DM5-S,P,ニューギン,花の慶次,,,,,,,
P_bce238eba2,e聖闘士星矢 超流星CliMAX349 EHTA,P,三洋,,,,,,,,
P_4b30be94a3,e花の慶次 裂 一刀両断 DL2-MX,P,ニューギン,花の慶次,,,,,,,
P_c806ceb2d7,e花の慶次～傾奇一転 L2-MX,P,ニューギン,花の慶次,,,,,,,
P_e59c40f240,e花の慶次～黄金の一撃 H4,P,ニューギン,花の慶次,,,,,,,
P_1b36a63df0,e蒼天の拳 羅龍 SREN,P,サミー,,,,,,,,
P_24da02b850,e転生したらスライムだった件2 MF,P,サンセイR&D,,,,,,,,
P_8e85d5162e,e閃乱カグラ LTM-JF,P,ディ・ライト,,,,,,,,
P_1126d66c72,e黄門ちゃま寿限無 LLサイズ 9HC3,P,平和,,,,,,,,
P_64ebbdbd2a,ぱちんこCR一騎当千サバイバルソルジャー 319Ver.,P,高尾,,,,,,,,
P_ae242c63df,ぱちんこCR偽物語 199Ver.,P,サミー,,,,,,,,
P_76cf142fed,ぱちんこCR北斗の拳6 天翔百裂 FTB,P,サミー,北斗の拳,,,,,,,
P_b02cfe2aef,ぱちんこCR真・北斗無双 FWN,P,サミー,北斗の拳,,,,,,,
P_ac8e246c66,ぱちんこCR真・北斗無双 夢幻闘乱 SWA,P,サミー,北斗の拳,,,,,,,
P_f39c00a552,ぱちんこCR聖戦士ダンバイン EWNB,P,サミー,,,,,,,,
P_21f9173f52,ぱちんこCR聖戦士ダンバイン FWN,P,サミー,,,,,,,,
P_a8f43af5d4,ぱちんこCR蒼天の拳～天帰～ FWG,P,サミー,,,,,,,,
P_273ac6979a,アマデジPA笑ゥせぇるすまん ドーンといきまSHOW,P,サンセイR&D,,,,,,,,
P_5cc8221558,エヴァンゲリオン フェスティバル,P,ビスティ,エヴァンゲリオン,,,,,,,
P_485f41fa0f,キュインぱちんこ P南国育ち デカパトver.,P,アムテックス,,,,,,,,
P_39079325ba,キュインぱちんこ P南国育ち デカパトver. 甘デジ,P,アムテックス,,,,,,,,
P_4b4e0902e3,スーパー海物語 IN JAPAN祭,P,三洋,海物語,,,,,,,
P_76a5b7509c,デカスタP STEINS；GATE 0 まゆしぃば～じょん,P,ニューギン,,,,,,,,
P_734e8e8e5d,デカスタP戦国無双 100ver.,P,ニューギン,,,,,,,,
P_fe608b7bf5,デカスタP戦国無双 HM3,P,ニューギン,,,,,,,,
P_81cdd179b8,デカスタe花の慶次～傾奇一転 H6,P,ニューギン,花の慶次,,,,,,,
P_8f41ceb319,デジハネCRA聖戦士ダンバイン デジハネver.,P,サミー,,,,,,,,
P_d9b1481d8b,デジハネCR北斗の拳6 慈母 STD,P,サミー,北斗の拳,,,,,,,
P_ff7bc32cec,デジハネP 頭文字D せかんど GCPC,P,サミー,,,,,,,,
P_20d7811c51,デジハネP<物語>シリーズ セカンドシーズン GSA,P,サミー,,,,,,,,
P_a3145c65da,デジハネPA<物語>シリーズ セカンドシーズン GSA,P,サミー,,,,,,,,
P_9145d15e77,デジハネPA交響詩篇エウレカセブン HI-EVOLUTION ZERO,P,サミー,,,,,,,,
P_85191eb31f,デジハネPA真・北斗無双 第2章 連撃Edition,P,サミー,北斗の拳,,,,,,,
P_45ed684bc5,デジハネPあの日見た花の名前を僕達はまだ知らない。 GSC,P,サミー,,,,,,,,
P_065a391e44,デジハネPモンスターハンターライズ GSPB,P,サミー,,,,,,,,
P_2b50d327f7,デジハネP七つの大罪 エリザベスver.,P,サミー,,,,,,,,
P_38e45b6980,デジハネP交響詩篇エウレカセブン ANEMONE 99ver.,P,サミー,,,,,,,,
P_d275eb0fac,デジハネP北斗の拳 慈母 SSPC,P,サミー,北斗の拳,,,,,,,
P_25c02189b6,デジハネP聖戦士ダンバイン2 ZEROSONIC,P,サミー,,,,,,,,
P_86ed0cb28e,"パチスロ Wake Up, Girls! Seven Memories",P,カルミナ,,,,,,,,
P_c4a5468204,パチスロ ツインエンジェルPARTY,P,サミー,,,,,,,,
P_1ac1672cdb,パチスロ ルパン三世(2022年),P,オリンピア,ルパン三世,,,,,,,
P_f9ee40f7aa,パチスロ ルパン三世～イタリアの夢～,P,平和,ルパン三世,,,,,,,
P_762ad9a264,パチスロ 牙狼-守りし者-,P,サンセイR&D,牙狼,,,,,,,
P_e7f6b309b6,パチスロ 真・北斗無双,P,サミー,北斗の拳,,,,,,,
P_ea40dc368c,パチンコCRクイーンズブレイド2 レイナ,P,高尾,,,,,,,,
P_cc6d57c1ee,パチンコCR弾球黙示録カイジ沼3 利根川Ver.,P,高尾,,,,,,,,
P_55a88c1cbe,新世紀エヴァンゲリオン ～魂の共鳴～,P,ビスティ,エヴァンゲリオン,,,,,,,
P_e51125a1b1,牙狼-黄金騎士-,P,サンセイR&D,牙狼,,,,,,,
P_3615b7ca95,秘宝伝～The Last～,P,大都技研,,,,,,,,
P_073de2d019,遊moreLT PエガブレイブVVV AX4,P,豊丸,,,,,,,,
S_afe5fe46fa,A-SLOTツインエンジェルBREAK,S,サミー,,,,,,,,
S_a6cbd47edd,BIG島唄-30,S,平和,,,,,,,,
S_d9eb0fb836,BLACK LAGOON ZERO bullet MAX,S,スパイキー,,,,,,,,
S_a5f11f2195,BLACK LAGOON2,S,スパイキー,,,,,,,,
S_e0f6a81f98,BLACK LAGOON4,S,七匠,,,,,,,,
S_923c176819,CCエンジェル(2021年),S,メーシー,,,,,,,,
S_f543f3c3ce,GⅠ優駿倶楽部,S,KPE,,,,,,,,
S_b3768a1d8b,GⅠ優駿倶楽部3,S,コナミ,,,,,,,,
S_c12e13f59d,HIT128,S,岡崎産業,,,,,,,,
S_bbdaccba89,L A-SLOT+ この素晴らしい世界に祝福を!,S,サミー,,,,,,,,
S_b9be424c14,L A-SLOT+ ディスクアップ ULTRAREMIX,S,サミー,,,,,,,,
S_220a25739f,L D4DJ Pachi-Slot Mix,S,京楽産業．,,,,,,,,
S_1b927747a8,L GⅠ優駿倶楽部黄金,S,コナミ,,,,,,,,
S_587698411f,L HEY!エリートサラリーマン鏡,S,大都技研,,,,,,,,
S_5d887d8936,L Sister Quest(2025年),S,カルミナ,,,,,,,,
S_35fbe8f732,L Sky Love,S,カルミナ,,,,,,,,
S_6dbffef662,L ToLOVEるダークネス,S,オリンピアエステート,,,,,,,,
S_2496d8b5d9,L ToLOVEるダークネス TRANCE ver.8.7,S,オリンピアエステート,,,,,,,,
S_ace1b5cea0,L ULTRAMAN,S,オッケー．,,,,,,,,
S_c0e769bb48,L にゃんこ大戦争 超神速,S,京楽産業．,,,,,,,,
S_710dfd59f7,L ひぐらしのなく頃に 業,S,ディ・ライト,,,,,,,,
S_3be3f3689b,L アカメが斬る!2,S,スパイキー,,,,,,,,
S_eda259c939,L アズールレーン THE ANIMATION,S,京楽産業．,,,,,,,,
S_c01545042e,L ウルトラマンティガ,S,オッケー．,,,,,,,,
S_3f57fd3866,L サラリーマン金太郎(2025年),S,EXCITE,,,,,,,,
S_9405f09016,L スマスロ デビル メイ クライ 5 スタイリッシュトライブ,S,アデリオン,,,,,,,,
S_2efe74ed20,L スマスロ バイオハザード5(2025年),S,エンターライズ,,,,,,,,
S_b34ae9caec,L スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,S,ミズホ,バジリスク,,,,,,,
S_6b6dac98f1,L ダーリン・イン・ザ・フランキス,S,スパイキー,,,,,,,,
S_ef92b3fc9e,L ベルセルク無双,S,EXCITE,,,,,,,,
S_4313e68063,L リングにかけろ1 V,S,エフ,,,,,,,,
S_edae19defc,L 仮面ライダー 7RIDERS,S,京楽産業．,,,,,,,,
S_fb5361c802,L 仮面ライダー電王,S,京楽産業．,,,,,,,,
S_1bc7ae6a97,L 東京喰種,S,スパイキー,東京喰種,,,,,,,
S_c791cfec27,L 無職転生 ～異世界行ったら本気だす～,S,ニューギン,,,,,,,,
S_8ff8fa7b0d,L 犬夜叉2,S,スパイキー,,,,,,,,
S_3a8aa5fc21,L 真・一騎当千,S,大一商会,,,,,,,,
S_2c2402f5d1,L 絶対衝激Ⅳ,S,アイドル,,,,,,,,
S_2d0651c3ad,L 絶対衝激～PLATONIC HEART～,S,スパイキー,,,,,,,,
S_54ccebaec4,L 荒野のコトブキ飛行隊,S,スパイキー,,,,,,,,
S_bfa3ef2331,L009 RE:CYBORG,S,ニューギン,,,,,,,,
S_a1a90deb0e,LB A-SLOT+ 異世界かるてっと BT,S,サミー,,,,,,,,
S_2029a55693,LB SHAKE BONUS TRIGGER,S,大都技研,,,,,,,,
S_4192484a65,LBアレックス ブライト,S,ユニバーサルブロス,,,,,,,,
S_03fb21c116,LBクレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,S,大都技研,,,,,,,,
S_d72f4f9910,LBスマスロ サンダーV(2026年),S,エレコ,,,,,,,,
S_3026b19684,LBスマスロニューパルサーBT,S,山佐,,,,,,,,
S_38ec471f18,LBスマート沖スロ ニューキングハナハナV,S,パイオニア,ハナハナ,,,,,,,
S_4c408a22a6,LBスロットGALFY,S,ｵｰｲｽﾞﾐ･ｱﾐｭｰｼﾞｵ,,,,,,,,
S_6489fe8870,LBパチスロ ヱヴァンゲリヲン ～約束の扉～,S,ビスティ,,,,,,,,
S_22c3d21cde,LBパチスロ1000ちゃんA,S,オーイズミ,,,,,,,,
S_647f0cc24b,LBプレミアムうまい棒,S,オリンピアエステート,,,,,,,,
S_8fca514f34,LBマジカルハロウィン ボーナストリガー,S,コナミ,,,,,,,,
S_64b14a7ba0,LBマタドールⅢ,S,北電子,,,,,,,,
S_e29fa4c740,LB不二子BT,S,アムテックス,,,,,,,,
S_b368e4d32f,LB翔べ!ハーレムエース,S,ネット,,,,,,,,
S_c4032a95de,Lいざ!番長,S,サボハニ,番長,,,,,,,
S_41ca7f1640,Lうしおととら白面決戦VH,S,大一商会,,,,,,,,
S_5df7fc9316,Lうる星やつら(2024年),S,EXCITE,,,,,,,,
S_f06dd4a076,Lてぃだどんどん,S,パオン・ディーピー,,,,,,,,
S_97381baf77,Lぱちスロ にゃんこ大戦争 BIGBANG,S,京楽産業．,,,,,,,,
S_6bd2c98c0b,Lぱちスロ 乃木坂46,S,京楽産業．,,,,,,,,
S_e38e38a700,Lわたしの幸せな結婚,S,コナミ,,,,,,,,
S_34df333997,Lアクダマドライブ,S,サンスリー,,,,,,,,
S_e7e8129746,Lアニマルスロットドッチ,S,北電子,,,,,,,,
S_332f5b5468,Lゴジラ(2025年),S,ニューギン,,,,,,,,
S_4add6df270,Lゴブリンスレイヤー,S,藤商事,,,,,,,,
S_db8b623f2d,Lストライクウィッチーズ2,S,サンスリー,,,,,,,,
S_d010fcde4c,Lスマスロ BIRDIE WING -Golf Girls’ Story-,S,ユニバーサルブロス,,,,,,,,
S_ba35333c31,Lスマスロ とある科学の超電磁砲2,S,藤商事,,,,,,,,
S_2eb1de21ce,Lスマスロ ようこそ実力至上主義の教室へ,S,DAXEL,,,,,,,,
S_c0096a036b,Lスマスロ アイドルマスター ミリオンライブ! ネクストプロローグ,S,山佐,,,,,,,,
S_8eca543f75,Lスマスロ ギルティクラウン2,S,アクロス,,,,,,,,
S_cfae76aa24,Lスマスロ ゲゲゲの鬼太郎 覚醒,S,JFJ,,,,,,,,
S_718bfcf790,Lスマスロ コードギアス 反逆のルルーシュ/復活のルルーシュ,S,サミー,,,,,,,,
S_ab3182b97e,Lスマスロ ゴッドイーター リザレクション,S,セブンリーグ,ゴッド,,,,,,,
S_4137eb61b3,Lスマスロ ゴブリンスレイヤーⅡ,S,JFJ,,,,,,,,
S_27c28fbbb5,Lスマスロ ゴールデンカムイ,S,サミー,,,,,,,,
S_8b8f0825a6,Lスマスロ シャーマンキング,S,エレコ,,,,,,,,
S_fa60619043,Lスマスロ ストライク・ザ・ブラッド,S,エンターライズ,,,,,,,,
S_56ea9882f4,Lスマスロ ストリートファイターV 挑戦者の道,S,エンターライズ,,,,,,,,
S_66221f3729,Lスマスロ スーパーリオエース2,S,山佐ネクスト,,,,,,,,
S_b3aca15e08,Lスマスロ トロピカーナ(2024年),S,ミズホ,,,,,,,,
S_bec05504b8,Lスマスロ ドルアーガの塔,S,ミズホ,,,,,,,,
S_ae8b7639c6,Lスマスロ ハナビ(2026年),S,アクロス,,,,,,,,
S_f87ff5de03,Lスマスロ バイオハザード:ヴィレッジ,S,アデリオン,,,,,,,,
S_aff52f8cbc,Lスマスロ バイオハザード:ヴェンデッタ,S,サミー,,,,,,,,
S_55142f4b90,Lスマスロ バイオハザードRE:3,S,エンターライズ,,,,,,,,
S_9fecd05f93,Lスマスロ バベル(2025年),S,ユニバーサルブロス,,,,,,,,
S_d8d534f374,Lスマスロ ビッグドリーム THE GOLDEN PUSHER,S,サミー,,,,,,,,
S_f333047b40,Lスマスロ マギアレコード 魔法少女まどか☆マギカ外伝,S,ミズホ,まどか☆マギカ,,,,,,,
S_898752fa3b,Lスマスロ ミリオンゴッド-神々の軌跡-,S,ミズホ,ゴッド,,,,,,,
S_c63cc86391,Lスマスロ モンスターハンターライズ,S,アデリオン,,,,,,,,
S_4c7ea5c7ee,Lスマスロ 一方通行 とある魔術の禁書目録,S,藤商事,,,,,,,,
S_a08b205a79,Lスマスロ 化物語,S,サミー,,,,,,,,
S_6d815bde2d,Lスマスロ 北斗の拳 転生の章2,S,サミー,北斗の拳,,,,,,,
S_153d141757,Lスマスロ 戦国BASARA GIGA,S,エンターライズ,,,,,,,,
S_e2c4202520,Lスマスロ 攻殻機動隊(2026年),S,サミー,,,,,,,,
S_ac6d4813c3,Lスマスロ 新鬼武者3,S,レオスター,,,,,,,,
S_9c50f162f9,Lスマスロ 東京リベンジャーズ,S,サミー,,,,,,,,
S_f96627ea99,Lスマスロ 沖ドキ!DUO アンコール,S,メーシー,沖ドキ,,,,,,,
S_6bbcd56426,Lスマスロ 甲鉄城のカバネリ 海門決戦,S,サミー,,,,,,,,
S_28f09f9ef5,Lスマスロ 秘宝伝(2025年),S,パオン・ディーピー,,,,,,,,
S_48550d032e,Lスマスロ 緑ドン VIVA!情熱南米編 REVIVAL,S,ユニバーサルブロス,,,,,,,,
S_0ed6606346,Lスマスロ 聖戦士ダンバイン,S,サミー,,,,,,,,
S_59c9c99f8d,Lスマスロ 鬼武者3(2024年),S,アデリオン,,,,,,,,
S_d0a2199859,Lスマスロとある魔術の禁書目録,S,JFJ,,,,,,,,
S_0e1ef244e5,Lスマスロキングパルサー,S,セブンリーグ,,,,,,,,
S_353929a755,Lスマスロキン肉マン～7人の悪魔超人編～,S,セブンリーグ,,,,,,,,
S_5db68a0fe8,Lスマスロスーパーブラックジャック(2025年),S,セブンリーグ,,,,,,,,
S_45fba2823d,Lスマスロネオプラネット,S,セブンリーグ,,,,,,,,
S_e535b48685,LスマスロモンキーターンⅤ,S,山佐,モンキーターン,,,,,,,
S_152edba129,Lスマスロヨルムンガンド,S,山佐ネクスト,,,,,,,,
S_a9ad1d64d1,Lスマスロリノヘブン,S,山佐NEXT,,,,,,,,
S_6b65c31977,Lスマスロ交響詩篇エウレカセブン4 HI-EVOLUTION,S,サミー,,,,,,,,
S_e08bd5772f,Lスマスロ劇場版 魔法少女まどか☆マギカ[前編]始まりの物語／[後編]永遠の物語f-フォルテ-,S,メーシー,まどか☆マギカ,,,,,,,
S_834a95a15a,Lスマスロ北斗の拳,S,サミー,北斗の拳,,,,,,,
S_a7357526b9,Lスマスロ痛いのは嫌なので防御力に極振りしたいと思います。,S,サミー,,,,,,,,
S_ee41e8a73a,Lスマスロ転生したらスライムだった件,S,山佐,,,,,,,,
S_f8abc16161,Lスマスロ鉄拳6,S,山佐,,,,,,,,
S_2d560faa98,Lスマスロ頭文字D 2nd,S,サミー,,,,,,,,
S_c2182b7c81,Lスマート沖スロ アメイジングライブ,S,パイオニア,,,,,,,,
S_9c101f6fde,Lスマート沖スロ スターハナハナ,S,パイオニア,ハナハナ,,,,,,,
S_153a54b7cc,Lスマート沖スロ ドラゴンハナハナ～閃光～,S,パイオニア,ハナハナ,,,,,,,
S_8189eed808,Lスマート沖スロ 超華祭,S,パイオニア,,,,,,,,
S_8c0b30a8ea,Lスロット Re:ゼロから始める異世界生活 season2,S,パオン・ディーピー,リゼロ,,,,,,,
S_c800a516f3,Lスロット ソードアート・オンライン,S,大都技研,ソードアート・オンライン,,,,,,,
S_10dbf8b240,Lスロット ソードアート・オンラインⅡ,S,大都技研,ソードアート・オンライン,,,,,,,
S_7e42832384,Lスロット ゾンビランドサガ,S,大都技研,,,,,,,,
S_28d89adc28,Lスロット 冴えない彼女の育てかた,S,サボハニ,,,,,,,,
S_63b15202dd,Lスーパービンゴネオ(2024年),S,ベルコ,,,,,,,,
S_223d5cf369,Lタクトオーパス デスティニー,S,アムテックス,,,,,,,,
S_408178fa35,Lダブルアタック2 withOZS-1000＆RAPHAEL,S,オーイズミ,,,,,,,,
S_fa8541ac46,Lチバリヨ2,S,ネット,,,,,,,,
S_4a18fceb05,Lチバリヨ2プラス,S,ネット,,,,,,,,
S_0030fe573b,Lバキ 強くなりたくば喰らえ!!!,S,オリンピア,,,,,,,,
S_6e2d0f1c94,Lバンドリ!,S,オリンピアエステート,,,,,,,,
S_d46848c2cd,Lバーニングエクスプレス,S,北電子,,,,,,,,
S_82f3b05705,Lパチスロ ありふれた職業で世界最強,S,SANKYO,,,,,,,,
S_89a899989a,Lパチスロ かぐや様は告らせたい,S,SANKYO,,,,,,,,
S_d9e2d3a573,Lパチスロ からくりサーカス,S,SANKYO,,,,,,,,
S_74b54e37b4,Lパチスロ ケンガンアシュラ,S,ネット,,,,,,,,
S_79791d6a23,Lパチスロ ダンベル何キロ持てる?,S,SANKYO,,,,,,,,
S_adba12674b,Lパチスロ マクロスフロンティア4,S,SANKYO,,,,,,,,
S_a2556802d1,Lパチスロ 戦姫絶唱シンフォギア 正義の歌,S,SANKYO,,,,,,,,
S_885a21ac31,Lパチスロ 機動戦士ガンダムSEED,S,ビスティ,,,,,,,,
S_7cc6df8785,Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVE,S,ビスティ,,,,,,,,
S_2fafc1c172,Lパチスロ 炎炎ノ消防隊(2024年),S,SANKYO,,,,,,,,
S_47316507f2,Lパチスロ 炎炎ノ消防隊2,S,SANKYO,,,,,,,,
S_7600a99a1e,Lパチスロ 転生したら剣でした,S,コナミ,,,,,,,,
S_7b6f1a0a58,Lパチスロ 革命機ヴァルヴレイヴ,S,SANKYO,,,,,,,,
S_49fedbdf76,Lパチスロ 革命機ヴァルヴレイヴ2,S,SANKYO,,,,,,,,
S_6ebbb5041b,Lパチスロうみねこのなく頃に2,S,ｵｰｲｽﾞﾐ･ｱﾐｭｰｼﾞｵ,,,,,,,,
S_cd41e46a42,Lパチスロガールズ＆パンツァー 最終章,S,平和,,,,,,,,
S_02e5fca44d,Lパチスロ閃乱カグラ2 SHINOVI MASTER,S,オーイズミ,,,,,,,,
S_d26dd811c8,Lプリズムナナ(2025年),S,カルミナ,,,,,,,,
S_b78bce966e,Lマジカルハロウィン8,S,コナミ,,,,,,,,
S_e1b0c93427,Lラブ嬢3～Wご指名はいかがですか?～,S,アムテックス,,,,,,,,
S_884defc033,Lワンパンマン,S,EXCITE,,,,,,,,
S_579c67f180,L七つの魔剣が支配する,S,コナミ,,,,,,,,
S_78a7c9fede,L主役は銭形4,S,オリンピア,,,,,,,,
S_1d200dffe6,L主役は銭形5,S,オリンピア,,,,,,,,
S_cb6e128e5f,L今日から俺は!! パチスロ編,S,コナミ,,,,,,,,
S_e4182f2f6a,L南国育ち(2024年),S,オリンピアエステート,,,,,,,,
S_8a69d51109,L吉宗(2025年),S,サボハニ,吉宗,,,,,,,
S_c15cb72b07,L吉宗RISING,S,サボハニ,吉宗,,,,,,,
S_c482ff1791,L咲-Saki- 頂上決戦,S,三洋,,,,,,,,
S_9fbfd31981,L回胴黙示録カイジ 狂宴,S,サミー,,,,,,,,
S_af7b22dc2c,L大工の源さん 超夢源,S,サンスリー,,,,,,,,
S_655a077a55,L島娘(2025年),S,オリンピア,,,,,,,,
S_e15d9f3bd0,L忍魂参 ～奥義皆伝ノ章～,S,大都技研,,,,,,,,
S_600d4e577a,L戦国コレクション5超極楽LOOP,S,コナミ,,,,,,,,
S_d6953837bc,L戦国乙女4 戦乱に閃く炯眼の軍師,S,オリンピアエステート,戦国乙女,,,,,,,
S_51e27eda14,L戦国乙女5 業火を穿つ宿焔の双刃,S,オリンピア,戦国乙女,,,,,,,
S_57486bc1a8,L押忍!番長4,S,大都技研,番長,,,,,,,
S_fbd7213c06,L桃太郎電鉄 ～パチスロも定番!～,S,コナミ,,,,,,,,
S_43d2165990,L真打 吉宗,S,大都技研,吉宗,,,,,,,
S_18ca0c6052,L範馬刃牙,S,オリンピア,,,,,,,,
S_a5511e6383,L聖闘士星矢 海皇覚醒 CUSTOM EDITION,S,サンスリー,,,,,,,,
S_d9f4adef6c,L花の慶次～佐渡攻めの章～,S,EXCITE,花の慶次,,,,,,,
S_04bf0c9741,L花笠,S,ネット,,,,,,,,
S_941a72e6d8,L虚構推理,S,ディ・ライト,,,,,,,,
S_dd1314d6d0,L賞金首Angel,S,ネット,,,,,,,,
S_8062ebf1c3,L防空少女ラブキューレ2～極限の共鳴～,S,コナミアミューズメント,,,,,,,,
S_d02fb415f2,L麻雀格闘倶楽部 覚醒,S,コナミ,,,,,,,,
S_4272384ef1,L麻雀物語(2025年),S,オリンピアエステート,,,,,,,,
S_9ca894d98d,OVER-SLOT AINZ OOAL GOWN絶対支配者光臨,S,オーイズミ,,,,,,,,
S_ebe374272d,PDD北斗の拳2 ついでに愛を取り戻せ!! ケンシロウ319Ver.,S,高尾,北斗の拳,,,,,,,
S_e1938d3a58,PYRAMID EYE,S,大都技研,,,,,,,,
S_1c061e711c,Pアクエリオン ALL STARS bV,S,SANKYO,,,,,,,,
S_33cab2b1e9,Pターミネーター2 連撃FULL AUTO VER.,S,平和,,,,,,,,
S_995e58500b,Pデビルマン THE FINAL N4-S,S,ニューギン,,,,,,,,
S_a5b2d3f235,Pバジリスク～桜花忍法帖～ MD,S,メーシー,バジリスク,,,,,,,
S_c91f08f4d0,Pバジリスク～桜花忍法帖～ 早咲き桜99ver.,S,メーシー,バジリスク,,,,,,,
S_bf13426644,Pバジリスク～甲賀忍法帖～2 MD,S,メーシー,バジリスク,,,,,,,
S_1ecd0feefe,Pバジリスク～甲賀忍法帖～2 朧の章,S,メーシー,バジリスク,,,,,,,
S_090053e72f,Pフィーバー蒼穹のファフナー3 EXODDUS 織姫Light ver.,S,SANKYO,,,,,,,,
S_518533e7a3,Pフィーバー蒼穹のファフナー3 EXODUS 超蒼穹3800ver.,S,SANKYO,,,,,,,,
S_6a4f4abff1,Pフィーバー革命機ヴァルヴレイヴ2 Light ver.,S,SANKYO,,,,,,,,
S_1a92830fcc,Pフィーバー革命機ヴァルヴレイヴ2 S,S,SANKYO,,,,,,,,
S_a1774b1467,Pフィーバー革命機ヴァルヴレイヴ2 カミツキver.,S,SANKYO,,,,,,,,
S_4bf1d45498,Pフィーバー革命機ヴァルヴレイヴ3 Light ver.,S,SANKYO,,,,,,,,
S_1674d4d0d4,Pフィーバー革命機ヴァルヴレイヴ3 R,S,SANKYO,,,,,,,,
S_ac8011eb62,Pプロゴルファー猿 EMPEROR MODEL M4,S,豊丸,,,,,,,,
S_b8d17d125e,PモンキーターンV MD,S,西陣,モンキーターン,,,,,,,
S_6fd2c99a90,PモンキーターンⅥ 超抜 ZDa,S,西陣,モンキーターン,,,,,,,
S_d05901dde4,P北斗の拳8 救世主 SFJE,S,サミー,北斗の拳,,,,,,,
S_c84cdc00ab,P北斗の拳8 究極乱世 SSF,S,サミー,北斗の拳,,,,,,,
S_895ca07926,P北斗の拳8 覇王FQA,S,サミー,北斗の拳,,,,,,,
S_ff2f7da40f,P北斗の拳9 闘神 GFG,S,サミー,北斗の拳,,,,,,,
S_150c616822,P学園黙示録HIGH SCHOOL OF THE DEAD 2 弾丸319Ver.,S,高尾,,,,,,,,
S_9f5bf2ca26,P沖ドキ!ドキドキ弾丸ツアー LG,S,メーシー,沖ドキ,,,,,,,
S_99af53e764,P真バジリスク～甲賀忍法帖～ MQ,S,メーシー,バジリスク,,,,,,,
S_b440b81e57,P真バジリスク～甲賀忍法帖～豪塊W319ver.,S,メーシー,バジリスク,,,,,,,
S_97fba83700,P真・座頭市物語 DL-MX,S,ニューギン,,,,,,,,
S_72070a8732,P結城友奈は勇者である ALL RUSH,S,西陣,,,,,,,,
S_eebb8b2dc6,P花の慶次～傾奇一転 L-MX,S,ニューギン,花の慶次,,,,,,,
S_99827533bc,P花満開 月光 THE FINAL ZC,S,西陣,,,,,,,,
S_0f5f34edbd,Re:ゼロから始める異世界生活 Apex Vacation,S,サボハニ,リゼロ,,,,,,,
S_271044d750,SBニューキングハナハナV-30,S,パイオニア,ハナハナ,,,,,,,
S_4d498eb3da,SLOT STEINS；GATE,S,メーシー,,,,,,,,
S_c6d7adbb9d,SLOTえとたま,S,メーシー,,,,,,,,
S_540ef2665c,SLOTとある科学の超電磁砲,S,藤商事,,,,,,,,
S_127a495795,SLOTアカギ～闇に降り立った天才～,S,メーシー,,,,,,,,
S_8e8b2d91f2,SLOTアルドノア・ゼロ,S,エレコ,,,,,,,,
S_08e205659f,SLOTギルティクラウン,S,エレコ,,,,,,,,
S_1c43c3dbed,SLOTタブー・タトゥー,S,ミズホ,,,,,,,,
S_fd0a03f57f,SLOTデビルマンχ,S,エレコ,,,,,,,,
S_5d7d05ac93,SLOTドルアーガの塔,S,ミズホ,,,,,,,,
S_aa711ac7c0,SLOTバジリスク～甲賀忍法帖～Ⅲ,S,エレコ,バジリスク,,,,,,,
S_8d42be490b,SLOTバジリスク～甲賀忍法帖～絆2,S,ミズホ,バジリスク,,,,,,,
S_6c63f66ca4,SLOTマッピー,S,メーシー,,,,,,,,
S_b462674a39,SLOTメイドインアビス,S,ミズホ,,,,,,,,
S_5d33b5beca,SLOT劇場版魔法少女まどか☆マギカ [新編] 叛逆の物語,S,メーシー,まどか☆マギカ,,,,,,,
S_5d1404cfec,SLOT劇場版魔法少女まどか☆マギカ[前編]始まりの物語／[後編]永遠の物語,S,ミズホ,まどか☆マギカ,,,,,,,
