source_file,report_date,sheet_name,sheet_index,category,machine_name,maker_name,operation,sales,gross_profit
ベース2020.1209.xlsx,2020-12-09,Sheet1,1,P,ぱちんこCR偽物語 199Ver.,サミー,9430,14493,3046
ベース2020.1209.xlsx,2020-12-09,Sheet1,1,P,CR爆走大工の源さん外伝-京都もいただき編- 強ミドル,三洋,8560,18399,3531
ベース2020.1209.xlsx,2020-12-09,Sheet1,1,P,CR J-RUSH3 HSJ,ジェイビー,11280,17839,2186
ベース2020.1209.xlsx,2020-12-09,Sheet1,1,P,P新世紀エヴァンゲリオン 決戦 ～真紅～ W,ビスティ,8920,17190,3219
ベース2020.1209.xlsx,2020-12-09,Sheet1,1,P,CRダイナマイトキングin沖縄 爆はいさいVer.,大一商会,7980,15468,3727
ベース2020.1209.xlsx,2020-12-09,Sheet1,1,P,CR真・花の慶次2～漆黒の衝撃 2400,ニューギン,10510,18657,2354
ベース2020.1209.xlsx,2020-12-09,Sheet1,1,P,PAハイスクール・フリート スイートでハッピー!,メーシー,9350,12622,2832
ベース2020.1209.xlsx,2020-12-09,Sheet1,1,P,Pひぐらしのなく頃に～憩～ 119ver.,大一商会,9760,15532,2594
ベース2020.1209.xlsx,2020-12-09,Sheet1,1,P,Pビッグドリーム2 激神 199ver.,サミー,8280,16004,3371
ベース2020.1209.xlsx,2020-12-09,Sheet1,1,P,CR黄門ちゃま～神盛JUDGEMENT～ 99.9ver.,平和,9790,13133,2535
ベース2020.1209.xlsx,2020-12-09,Sheet1,1,P,CR 009 RE:CYBORG 99.9ver,ニューギン,9580,13580,2504
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,沖ドキ!,アクロス,11802,47654,9095
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,BLACK LAGOON2,スパイキー,11679,38705,8267
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,沖ドキ!-30,アクロス,10867,45106,7860
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,SLOTギルティクラウン,エレコ,13320,35520,5628
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,パチスロ モンスターハンター:ワールド,エンターライズ,12588,32946,5431
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,パチスロ 閃乱カグラ,オーイズミ,9774,26498,6110
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,パチスロ トータル・イクリプス,SANKYO,8312,26865,7192
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,アカメが斬る!,七匠,10797,30223,4635
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,パチスロ 蒼穹のファフナー,SANKYO,8547,26611,5608
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,スーパービンゴネオ,ベルコ,6981,37571,7385
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,マイジャグラーⅣ,北電子,11961,25520,3282
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,戦国コレクション2,KPE,8211,30489,4821
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,マジカルハロウィン5,KPE,8733,23083,4293
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,パチスロ黄門ちゃま 喝,オリンピア,7261,26933,5096
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,プレミアムビンゴ,ベルコ,5744,30594,7567
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,パチスロ聖闘士星矢-海皇覚醒-,三洋,9793,32191,3380
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,パチスロ 七つの大罪,サミー,7746,26970,4344
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,麻雀物語3 役満乱舞の究極大戦,オリンピア,6288,21591,5576
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,サラリーマン金太郎 出世回胴編,ロデオ,7409,30779,4283
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,パチスロ 学園黙示録HIGHSCHOOL OF THE DEAD GOLD,セブンリーグ,7090,26517,4485
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,マイジャグラーⅢ,北電子,9871,21529,2861
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,ゴーゴージャグラー2,北電子,9484,21887,2981
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,スーパーリノMAX,山佐,6423,30866,4870
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,パチスロ コードギアス 反逆のルルーシュR2,サミー,8433,24825,3227
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,ファンキージャグラー,北電子,8973,20905,2967
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,沖ドキ!トロピカル-30,アクロス,7935,20174,3382
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,沖縄フェスティバル-30,パイオニア,7667,15630,3233
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,バイオハザードリベレーションズ,エンターライズ,7359,21995,3358
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,ゴーゴージャグラー(2015年),北電子,8472,19789,2718
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,パチスロ攻殻機動隊S.A.C.2nd GIG,サミー,7150,21490,3467
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,パチスロ 織田信奈の野望,ディ・ライト,6502,20846,3947
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,アイムジャグラーEX(2017年),北電子,7603,19022,3009
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,パチスロ セイクリッドセブン,山佐,6197,18950,4022
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,スロット 吉宗3,サボハニ,7223,22291,2951
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,アイムジャグラーEX AnniversaryEdition,北電子,6979,18050,3064
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,SLOT魔法少女まどか☆マギカ2,メーシー,7920,21140,2463
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,ニューアイムジャグラーEX(2016年),北電子,6865,17635,2901
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,パチスロ BLOOD+ 二人の女王,タイヨーエレック,6219,18504,3381
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,パチスロ ゴッドイーター,山佐,7076,24393,2761
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,スーパーミラクルジャグラー,北電子,6945,16229,2619
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,ツインドラゴンハナハナ-30,パイオニア,8099,15817,2002
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,クレアの秘宝伝 ～眠りの塔とめざめの石～,大都技研,6912,16345,2600
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,SLOTデビルマンχ,エレコ,5552,19408,3523
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,忍魂～暁ノ章～,大都技研,6422,19949,2792
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,～ガールズケイリン～ＧⅠフェアリーグランプリ,コナミ,5829,18302,3139
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,パチスロ 牙狼-守りし者-,サンセイR&D,5205,18378,3694
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,ニューアイムジャグラーEX(2014年),北電子,6313,15996,2668
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,プレミアムハナハナ-30,パイオニア,7796,15278,1770
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,秘宝伝～伝説への道～,大都技研,4209,14467,4841
ベース2020.1209.xlsx,2020-12-09,Sheet2,2,S,パチスロ 亜人,オリンピア,5679,16515,2975
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,ぱちんこCR聖戦士ダンバイン FWN,サミー,21180,45987,10692
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,Pとある魔術の禁書目録 JUA,JFJ,31580,59436,7286
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,P戦国乙女6 暁の関ヶ原 M2AZ1Y,アムテックス,25110,43420,5772
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,P乗物娘 WITH CYBERJAPAN(R) DANCERS M5-K1,ニューギン,19170,28851,6216
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,P大工の源さん 超韋駄天 YTA,三洋,22460,42570,5406
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,Pぱちんこ ウルトラセブン 超乱舞,オッケー．,21730,39820,5299
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,ぱちんこCR聖戦士ダンバイン EWNB,サミー,14180,29527,7489
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,デジハネCRA聖戦士ダンバイン デジハネver.,サミー,17170,28415,5262
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,P結城友奈は勇者である MAa,西陣,12850,25872,6732
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,Pフィーバーゴルゴ13 疾風Ver.,SANKYO,14740,30278,5640
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,CR RAVE この世界こそが真実だ FPM,藤商事,13930,28754,4968
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,ぱちんこCR真・北斗無双 FWN,サミー,18630,33973,3389
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,CR聖闘士星矢-BEYOND THE LIMIT- MLA,三洋,14940,28506,3998
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,CR黄門ちゃま 超寿 日本漫遊2700km 299ver.,平和,12040,23624,5115
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,CRビッグドリーム～神撃 259Ver.,タイヨーエレック,12110,23973,4835
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,Pルパン三世 ～復活のマモー～ 2YZ7,平和,13820,27051,3800
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,CR 009 RE:CYBORG S2R-K,ニューギン,11910,22488,4486
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,P義風堂々!!～兼続と慶次～ N-X,ニューギン,12360,19574,4089
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,Pミニミニモンスター4 a,竹屋,11510,13721,4299
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,CRリング 運命の日 FPSZ,藤商事,11470,19684,4257
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,CR大海物語BLACK ライト,三洋,16020,23639,2847
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,PA戦国BASARA N-5V1,ニューギン,12680,18549,3478
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,Pぱちんこ劇場版魔法少女まどか☆マギカ キュウべえver.,京楽産業．,13680,21112,3080
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,Pリング 呪いの7日間2 FSA,藤商事,13600,22072,3042
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,CR大海物語4 MTB,三洋,16170,23617,2447
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,P牙狼コレクション 遊タイムver.,サンセイR&D,12850,12448,3203
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,パチンコCRクイーンズブレイド2 レイナ,高尾,10160,20323,4285
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,CR黄門ちゃま 超寿 日本漫遊2700km 199ver.,平和,10200,18799,4177
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,CRぱちんこAKB48 バラの儀式 V9,京楽産業．,10360,19104,3995
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,P真・牙狼 RS,サンセイR&D,11190,21215,3534
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,ぱちんこCR北斗の拳6 天翔百裂 FTB,サミー,11160,22715,3534
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,CRスーパー海物語 IN JAPAN 金富士 新MAX319バージョン,三洋,11820,19122,2965
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,Pモモキュンソード MC,西陣,9240,18891,3904
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,P学園黙示録HIGH SCHOOL OF THE DEAD 2 弾丸319Ver.,高尾,10670,20518,3126
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,CRA大海物語3withアグネス・ラム SAP,三洋,14950,18172,1901
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,CRA祭りだ!サブちゃん,アムテックス,14500,9133,1839
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,CR黄門ちゃま～神盛JUDGEMENT～ L9BZ6,平和,10060,16022,2987
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,CR真・花の慶次 L6-K,ニューギン,9110,16536,3483
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,Pクイーンズブレイド3 ナナエルVer.,高尾,8790,13009,3516
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,ぱちんこCR偽物語 199Ver.,サミー,9430,14493,3046
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,CR爆走大工の源さん外伝-京都もいただき編- 強ミドル,三洋,8560,18399,3531
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,CR J-RUSH3 HSJ,ジェイビー,11280,17839,2186
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,P新世紀エヴァンゲリオン 決戦 ～真紅～ W,ビスティ,8920,17190,3219
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,CRダイナマイトキングin沖縄 爆はいさいVer.,大一商会,7980,15468,3727
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,CR真・花の慶次2～漆黒の衝撃 2400,ニューギン,10510,18657,2354
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,PAハイスクール・フリート スイートでハッピー!,メーシー,9350,12622,2832
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,Pひぐらしのなく頃に～憩～ 119ver.,大一商会,9760,15532,2594
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,Pビッグドリーム2 激神 199ver.,サミー,8280,16004,3371
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,CR黄門ちゃま～神盛JUDGEMENT～ 99.9ver.,平和,9790,13133,2535
ベース2020.1216.xlsx,2020-12-16,Sheet1,1,P,CR 009 RE:CYBORG 99.9ver,ニューギン,9580,13580,2504
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,沖ドキ!,アクロス,11802,47654,9095
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,BLACK LAGOON2,スパイキー,11679,38705,8267
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,沖ドキ!-30,アクロス,10867,45106,7860
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,SLOTギルティクラウン,エレコ,13320,35520,5628
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,パチスロ モンスターハンター:ワールド,エンターライズ,12588,32946,5431
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,パチスロ 閃乱カグラ,オーイズミ,9774,26498,6110
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,パチスロ トータル・イクリプス,SANKYO,8312,26865,7192
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,アカメが斬る!,七匠,10797,30223,4635
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,パチスロ 蒼穹のファフナー,SANKYO,8547,26611,5608
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,スーパービンゴネオ,ベルコ,6981,37571,7385
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,マイジャグラーⅣ,北電子,11961,25520,3282
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,戦国コレクション2,KPE,8211,30489,4821
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,マジカルハロウィン5,KPE,8733,23083,4293
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,パチスロ黄門ちゃま 喝,オリンピア,7261,26933,5096
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,プレミアムビンゴ,ベルコ,5744,30594,7567
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,パチスロ聖闘士星矢-海皇覚醒-,三洋,9793,32191,3380
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,パチスロ 七つの大罪,サミー,7746,26970,4344
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,麻雀物語3 役満乱舞の究極大戦,オリンピア,6288,21591,5576
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,サラリーマン金太郎 出世回胴編,ロデオ,7409,30779,4283
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,パチスロ 学園黙示録HIGHSCHOOL OF THE DEAD GOLD,セブンリーグ,7090,26517,4485
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,マイジャグラーⅢ,北電子,9871,21529,2861
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,ゴーゴージャグラー2,北電子,9484,21887,2981
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,スーパーリノMAX,山佐,6423,30866,4870
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,パチスロ コードギアス 反逆のルルーシュR2,サミー,8433,24825,3227
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,ファンキージャグラー,北電子,8973,20905,2967
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,沖ドキ!トロピカル-30,アクロス,7935,20174,3382
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,沖縄フェスティバル-30,パイオニア,7667,15630,3233
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,バイオハザードリベレーションズ,エンターライズ,7359,21995,3358
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,ゴーゴージャグラー(2015年),北電子,8472,19789,2718
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,パチスロ攻殻機動隊S.A.C.2nd GIG,サミー,7150,21490,3467
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,パチスロ 織田信奈の野望,ディ・ライト,6502,20846,3947
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,アイムジャグラーEX(2017年),北電子,7603,19022,3009
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,パチスロ セイクリッドセブン,山佐,6197,18950,4022
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,スロット 吉宗3,サボハニ,7223,22291,2951
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,アイムジャグラーEX AnniversaryEdition,北電子,6979,18050,3064
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,SLOT魔法少女まどか☆マギカ2,メーシー,7920,21140,2463
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,ニューアイムジャグラーEX(2016年),北電子,6865,17635,2901
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,パチスロ BLOOD+ 二人の女王,タイヨーエレック,6219,18504,3381
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,パチスロ ゴッドイーター,山佐,7076,24393,2761
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,スーパーミラクルジャグラー,北電子,6945,16229,2619
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,ツインドラゴンハナハナ-30,パイオニア,8099,15817,2002
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,クレアの秘宝伝 ～眠りの塔とめざめの石～,大都技研,6912,16345,2600
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,SLOTデビルマンχ,エレコ,5552,19408,3523
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,忍魂～暁ノ章～,大都技研,6422,19949,2792
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,～ガールズケイリン～ＧⅠフェアリーグランプリ,コナミ,5829,18302,3139
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,パチスロ 牙狼-守りし者-,サンセイR&D,5205,18378,3694
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,ニューアイムジャグラーEX(2014年),北電子,6313,15996,2668
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,プレミアムハナハナ-30,パイオニア,7796,15278,1770
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,秘宝伝～伝説への道～,大都技研,4209,14467,4841
ベース2020.1216.xlsx,2020-12-16,Sheet2,2,S,パチスロ 亜人,オリンピア,5679,16515,2975
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,Pパイレーツオブダイナマイトキング AG-JJJS,ディ・ライト,25520,53126,10843
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,ぱちんこCR聖戦士ダンバイン FWN,サミー,22660,48693,10680
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,P真・北斗無双 第3章 SFJ,サミー,30380,58721,8701
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,Pとある魔術の禁書目録 JUA,JFJ,27100,51923,6533
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,ぱちんこCR聖戦士ダンバイン EWNB,サミー,15070,31280,7375
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,P大工の源さん 超韋駄天 YTA,三洋,21170,40155,5166
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,P戦国乙女6 暁の関ヶ原 M2AZ1Y,アムテックス,22800,39344,4787
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,P新日本プロレスリング L6AU3S,アムテックス,13850,18240,6826
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,デジハネCRA聖戦士ダンバイン デジハネver.,サミー,17660,29016,5344
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,CR RAVE この世界こそが真実だ FPM,藤商事,13840,28559,5699
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,CR聖闘士星矢-BEYOND THE LIMIT- MLA,三洋,15650,30035,4562
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,P乗物娘 WITH CYBERJAPAN(R) DANCERS M5-K1,ニューギン,13800,20849,4564
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,CR黄門ちゃま 超寿 日本漫遊2700km 299ver.,平和,12330,24226,4698
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,CR 009 RE:CYBORG S2R-K,ニューギン,12090,22847,4771
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,ぱちんこCR真・北斗無双 FWN,サミー,17910,32649,3013
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,ぱちんこCR北斗の拳6 天翔百裂 FTB,サミー,11520,23531,4635
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,Pフィーバーゴルゴ13 疾風Ver.,SANKYO,12210,25060,4278
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,CRビッグドリーム～神撃 259Ver.,タイヨーエレック,12420,24626,3922
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,CR大海物語BLACK ライト,三洋,15980,23462,2948
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,P大海物語4 スペシャル E,三洋,20860,30823,2315
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,パチンコCRクイーンズブレイド2 レイナ,高尾,10580,21168,4702
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,CRスーパー海物語 IN JAPAN 金富士 新MAX319バージョン,三洋,13000,21150,3527
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,CR爆走大工の源さん外伝-京都もいただき編- 強ミドル,三洋,9210,20134,5576
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,CR大海物語4 MTB,三洋,16590,24019,2575
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,P結城友奈は勇者である MAa,西陣,9490,19197,5120
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,CRぱちんこAKB48 バラの儀式 V9,京楽産業．,11040,20103,4035
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,CRリング 運命の日 FPSZ,藤商事,11450,19253,3690
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,Pぱちんこ ウルトラセブン 超乱舞,オッケー．,12940,23720,3069
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,CR黄門ちゃま 超寿 日本漫遊2700km 199ver.,平和,10650,19454,3980
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,P義風堂々!!～兼続と慶次～ N-X,ニューギン,11620,18425,3515
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,Pミニミニモンスター4 a,竹屋,10920,12928,3735
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,Pぱちんこ劇場版魔法少女まどか☆マギカ キュウべえver.,京楽産業．,12230,18935,2929
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,Pリング 呪いの7日間2 FSA,藤商事,12170,20145,2898
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,CR黄門ちゃま～神盛JUDGEMENT～ L9BZ6,平和,10320,16648,3547
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,CR J-RUSH3 HSJ,ジェイビー,11610,18555,2971
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,CRA大海物語3withアグネス・ラム SAP,三洋,15130,18429,1927
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,Pモモキュンソード MC,西陣,8940,18224,3858
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,ぱちんこCR偽物語 199Ver.,サミー,9600,14645,2959
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,CR真・花の慶次 L6-K,ニューギン,8530,15417,3488
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,CR黄門ちゃま～神盛JUDGEMENT～ 99.9ver.,平和,9770,13060,2726
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,P新世紀エヴァンゲリオン 決戦 ～真紅～ W,ビスティ,8560,16501,3324
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,Pクイーンズブレイド3 ナナエルVer.,高尾,8580,12940,3282
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,CRスーパー海物語 IN JAPAN 319バージョン,三洋,11550,17893,1955
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,Pフィーバー戦姫絶唱シンフォギア2,SANKYO,9350,17495,2808
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,CRリング 運命の日 FPWZ,藤商事,9110,11919,2918
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,CRA祭りだ!サブちゃん,アムテックス,14620,9058,1236
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,PA戦国BASARA N-5V1,ニューギン,10210,14811,2353
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,CR真・花の慶次2～漆黒の衝撃 2400,ニューギン,10010,17802,2318
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,Pひぐらしのなく頃に～憩～ 119ver.,大一商会,9340,14985,2601
ベース2020.1223.xlsx,2020-12-23,Sheet1,1,P,CRA銀河鉄道999 99ver.,平和,9310,11477,2484
ベース2020.1223.xlsx,2020-12-23,Sheet2,2,S,BLACK LAGOON2,スパイキー,12042,40524,9578
ベース2020.1223.xlsx,2020-12-23,Sheet2,2,S,沖ドキ!,アクロス,12489,50146,9102
ベース2020.1223.xlsx,2020-12-23,Sheet2,2,S,沖ドキ!-30,アクロス,11441,47525,8545
ベース2020.1223.xlsx,2020-12-23,Sheet2,2,S,SLOTギルティクラウン,エレコ,14218,37598,4893
ベース2020.1223.xlsx,2020-12-23,Sheet2,2,S,パチスロ 閃乱カグラ,オーイズミ,10793,27983,5322
ベース2020.1223.xlsx,2020-12-23,Sheet2,2,S,パチスロ 蒼穹のファフナー,SANKYO,9289,28608,5690
ベース2020.1223.xlsx,2020-12-23,Sheet2,2,S,パチスロ トータル・イクリプス,SANKYO,7843,25798,7150
