machine_name,category,first_report_date,data_count,avg_operation,max_operation,min_operation,avg_sales,max_sales,avg_gross_profit,max_gross_profit,latest_report_date,latest_operation,latest_sales,latest_gross_profit,operation_contribution_weeks,avg_operation_4w,avg_sales_4w,avg_gross_profit_4w,recent_week_count,avg_operation_12w,avg_gross_profit_12w,recent12_week_count,machine_id,formal_machine_name,maker_name,series_name,sub_series_name,machine_type,is_smart,is_lt,is_active,latest_operation_score,recent4_operation_score,recent12_operation_score,recent_profit_score,long_lifecycle_score,latest_rank_in_category,recent_rank_penalty,active_popularity_score,legend_score,asset_score,active_grade,legend_grade,asset_grade,ai_comment
P冴えない彼女の育てかた 99ver.,P,2026-02-11,14,12347.857142857143,23220,8120,25732.0,47810,4976.571428571428,10615,2026-06-10,8120,17314,3379,10,8120.0,17314.0,3379.0,1.0,9692.857142857143,3755.285714285714,7.0,P_a146d43c44,P冴えない彼女の育てかた 99ver.,大都技研,,,甘デジ/ライト,False,False,True,16.88,7.65,12.21,23.11,4.42,777.0,20,0.0,25.31,23.06,D,D,D,P冴えない彼女の育てかた 99ver.は最新稼働8120、直近4週平均稼働8120、稼働貢献週10週。現役人気指数0.0、長期名機指数25.3、ホール資産指数23.1。
Pバンドリ! Light ver.,P,2025-03-12,5,14914.0,22310,10020,23103.8,33605,4043.0,5792,2025-04-09,10020,15955,2414,5,,,,,,,,P_a79177c1da,Pバンドリ! Light ver.,平和,,,パチンコ,False,False,False,21.47,,,,2.21,435.0,20,,25.31,,D,D,D,Pバンドリ! Light ver.は最新稼働10020、直近4週平均稼働0、稼働貢献週5週。現役人気指数nan、長期名機指数25.3、ホール資産指数nan。
PA怪盗おそ松さん HC-R,P,2020-02-19,2,17085.0,19280,14890,12685.5,14250,4157.5,4767,2020-02-26,14890,11121,3548,2,,,,,,,,P_853e3b7636,PA怪盗おそ松さん HC-R,ディ・ライト,,,甘デジ/ライト,False,False,False,33.24,,,,0.88,73.0,20,,25.3,,D,D,D,PA怪盗おそ松さん HC-Rは最新稼働14890、直近4週平均稼働0、稼働貢献週2週。現役人気指数nan、長期名機指数25.3、ホール資産指数nan。
PAスーパー海物語IN沖縄5 with アイマリン SBA,P,2021-09-15,6,15876.666666666666,23270,10190,17637.166666666668,24983,2595.1666666666665,3003,2022-02-24,10190,11921,2172,6,,,,,,,,P_7d175561a1,PAスーパー海物語IN沖縄5 with アイマリン SBA,三洋,海物語,,甘デジ/ライト,False,False,False,21.88,,,,2.65,411.0,20,,25.3,,D,D,D,PAスーパー海物語IN沖縄5 with アイマリン SBAは最新稼働10190、直近4週平均稼働0、稼働貢献週6週。現役人気指数nan、長期名機指数25.3、ホール資産指数nan。
Pアナザーゴッドハーデス-狂乱- MC,P,2023-07-12,4,13697.5,21670,8200,32297.5,50434,5675.25,8840,2023-08-02,8200,19597,3367,3,,,,,,,,P_561083b0ca,Pアナザーゴッドハーデス-狂乱- MC,メーシー,ゴッド,,パチンコ,False,False,False,17.08,,,,1.33,764.0,20,,25.29,,D,D,D,Pアナザーゴッドハーデス-狂乱- MCは最新稼働8200、直近4週平均稼働0、稼働貢献週3週。現役人気指数nan、長期名機指数25.3、ホール資産指数nan。
P TENRYU 7 R1,P,2023-04-26,2,13030.0,16160,9900,30272.0,37428,9250.5,11257,2023-05-10,9900,23116,7244,1,,,,,,,,P_e722d0459d,P TENRYU 7 R1,マルホン,,,パチンコ,False,False,False,21.18,,,,0.44,449.0,20,,25.29,,D,D,D,P TENRYU 7 R1は最新稼働9900、直近4週平均稼働0、稼働貢献週1週。現役人気指数nan、長期名機指数25.3、ホール資産指数nan。
PA野生の王国～どらむサファリ～ 99Ver.,P,2022-03-16,26,12147.307692307691,24200,8460,15682.076923076924,29682,3546.1153846153848,6007,2022-11-02,8480,11332,2749,17,,,,,,,,P_fd6d118405,PA野生の王国～どらむサファリ～ 99Ver.,ニューギン,,,甘デジ/ライト,False,False,False,17.75,,,,7.52,713.0,20,,25.29,,D,D,D,PA野生の王国～どらむサファリ～ 99Ver.は最新稼働8480、直近4週平均稼働0、稼働貢献週17週。現役人気指数nan、長期名機指数25.3、ホール資産指数nan。
P転生したらスライムだった件 129ver.,P,2025-11-12,5,16260.0,22460,10180,26724.4,35663,2783.2,3572,2025-12-10,10180,17075,2336,5,,,,,,,,P_e3df0fadd3,P転生したらスライムだった件 129ver.,サンセイR&D,,転生,パチンコ,False,False,False,21.86,,,,2.21,412.0,20,,25.27,,D,D,D,P転生したらスライムだった件 129ver.は最新稼働10180、直近4週平均稼働0、稼働貢献週5週。現役人気指数nan、長期名機指数25.3、ホール資産指数nan。
Pえとたま2 神祭 MY,P,2024-12-11,4,14365.0,20460,10690,31471.5,44398,5489.5,6943,2025-01-08,11020,23677,4825,4,,,,,,,,P_f29aea0c30,Pえとたま2 神祭 MY,メーシー,,,パチンコ,False,False,False,23.89,,,,1.77,291.0,20,,25.24,,D,D,D,Pえとたま2 神祭 MYは最新稼働11020、直近4週平均稼働0、稼働貢献週4週。現役人気指数nan、長期名機指数25.2、ホール資産指数nan。
P巨人の星～栄光の軌跡～ 連戦連勝version,P,2019-09-04,2,15025.0,18330,11720,21768.5,26482,6273.5,7088,2019-09-11,11720,17055,5459,2,,,,,,,,P_9840ce3a5b,P巨人の星～栄光の軌跡～ 連戦連勝version,サンセイR&D,,,パチンコ,False,False,False,25.58,,,,0.88,214.0,20,,25.23,,D,D,D,P巨人の星～栄光の軌跡～ 連戦連勝versionは最新稼働11720、直近4週平均稼働0、稼働貢献週2週。現役人気指数nan、長期名機指数25.2、ホール資産指数nan。
Pメイドインアビス 奈落の連環蝕 SL,P,2025-11-26,3,14803.333333333334,20250,8790,30626.0,41401,5513.333333333333,7165,2025-12-10,8790,18281,3311,2,,,,,,,,P_7a36920ce2,Pメイドインアビス 奈落の連環蝕 SL,メーシー,,,パチンコ,False,False,False,18.5,,,,0.88,639.0,20,,25.22,,D,D,D,Pメイドインアビス 奈落の連環蝕 SLは最新稼働8790、直近4週平均稼働0、稼働貢献週2週。現役人気指数nan、長期名機指数25.2、ホール資産指数nan。
P Re:ゼロから始める異世界生活 season2 249ver.,P,2026-03-11,12,12526.666666666666,23030,7520,29034.833333333332,52748,5126.5,10420,2026-06-03,7650,18007,3246,8,7585.0,17812.5,3494.0,2.0,10300.0,4213.0,9.0,P_261e30a125,P Re:ゼロから始める異世界生活 season2 249ver.,大都技研,リゼロ,Season2,パチンコ,False,False,True,15.75,6.22,13.83,23.74,3.54,847.0,20,0.0,25.22,22.95,D,D,D,P Re:ゼロから始める異世界生活 season2 249ver.は最新稼働7650、直近4週平均稼働7585、稼働貢献週8週。現役人気指数0.0、長期名機指数25.2、ホール資産指数22.9。
PAリング バースデイ 呪いの始まり FWC,P,2021-04-28,5,16158.0,22180,11010,22246.2,29998,2933.0,3445,2021-05-26,11010,15571,2650,5,,,,,,,,P_3b4f6c448c,PAリング バースデイ 呪いの始まり FWC,藤商事,,,甘デジ/ライト,False,False,False,23.86,,,,2.21,292.0,20,,25.21,,D,D,D,PAリング バースデイ 呪いの始まり FWCは最新稼働11010、直近4週平均稼働0、稼働貢献週5週。現役人気指数nan、長期名機指数25.2、ホール資産指数nan。
P GO!GO!郷 革命の5 M4-VLT,P,2024-05-15,5,12670.0,21060,7240,27348.6,44207,6725.8,11043,2024-06-12,7240,16077,4298,3,,,,,,,,P_a1c81405fc,P GO!GO!郷 革命の5 M4-VLT,ニューギン,,,LT,False,True,False,14.76,,,,1.33,881.0,20,,25.19,,D,D,D,P GO!GO!郷 革命の5 M4-VLTは最新稼働7240、直近4週平均稼働0、稼働貢献週3週。現役人気指数nan、長期名機指数25.2、ホール資産指数nan。
Pギルティクラウン2 プレミアムライブチケット,P,2024-06-12,5,14068.0,20550,10830,29550.4,42842,5422.4,7304,2024-07-10,10830,22757,4545,5,,,,,,,,P_1217fc41ee,Pギルティクラウン2 プレミアムライブチケット,メーシー,,,パチンコ,False,False,False,23.43,,,,2.21,312.0,20,,25.14,,D,D,D,Pギルティクラウン2 プレミアムライブチケットは最新稼働10830、直近4週平均稼働0、稼働貢献週5週。現役人気指数nan、長期名機指数25.1、ホール資産指数nan。
Pガールズ＆パンツァー 劇場版 甘デジ,P,2021-12-15,10,13701.0,23810,8850,20398.7,34377,3652.3,5553,2022-02-24,8850,13716,2791,8,,,,,,,,P_cb7eb356e2,Pガールズ＆パンツァー 劇場版 甘デジ,平和,,,甘デジ/ライト,False,False,False,18.65,,,,3.54,629.0,20,,25.13,,D,D,D,Pガールズ＆パンツァー 劇場版 甘デジは最新稼働8850、直近4週平均稼働0、稼働貢献週8週。現役人気指数nan、長期名機指数25.1、ホール資産指数nan。
P リングにかけろ1 L5-S,P,2025-03-12,3,14456.666666666666,20930,9570,29015.0,41296,5341.333333333333,7103,2025-03-26,9570,19387,3592,2,,,,,,,,P_3677e4b070,P リングにかけろ1 L5-S,ニューギン,,,パチンコ,False,False,False,20.39,,,,0.88,503.0,20,,25.11,,D,D,D,P リングにかけろ1 L5-Sは最新稼働9570、直近4週平均稼働0、稼働貢献週2週。現役人気指数nan、長期名機指数25.1、ホール資産指数nan。
P新・遠山の金さん 77Ver.,P,2023-05-17,35,10798.285714285714,25800,7090,16741.0,36996,4158.457142857143,8888,2024-04-10,7090,11637,3076,14,,,,,,,,P_eb8c98b3cb,P新・遠山の金さん 77Ver.,JFJ,,,パチンコ,False,False,False,14.39,,,,6.19,885.0,20,,25.11,,D,D,D,P新・遠山の金さん 77Ver.は最新稼働7090、直近4週平均稼働0、稼働貢献週14週。現役人気指数nan、長期名機指数25.1、ホール資産指数nan。
P いくさの子 戦極最強 ドデカ199ver.,P,2025-11-12,4,13342.5,18190,10300,28974.5,39250,7305.25,10793,2025-12-03,10300,22339,4868,4,,,,,,,,P_fb6dd26542,P いくさの子 戦極最強 ドデカ199ver.,サミー,,,甘デジ/ライト,False,False,False,22.15,,,,1.77,389.0,20,,25.11,,D,D,D,P いくさの子 戦極最強 ドデカ199ver.は最新稼働10300、直近4週平均稼働0、稼働貢献週4週。現役人気指数nan、長期名機指数25.1、ホール資産指数nan。
PフィーバークィーンⅡ,P,2020-10-14,3,16540.0,20440,14590,19213.666666666668,23331,3616.3333333333335,4375,2020-10-28,14590,17155,3237,3,,,,,,,,P_bd92e83927,PフィーバークィーンⅡ,ジェイビー,,,パチンコ,False,False,False,32.52,,,,1.33,78.0,20,,25.07,,D,D,D,PフィーバークィーンⅡは最新稼働14590、直近4週平均稼働0、稼働貢献週3週。現役人気指数nan、長期名機指数25.1、ホール資産指数nan。
PA巨人の星～栄光の軌跡～ Light version,P,2019-09-04,2,16785.0,19270,14300,17677.5,20474,4109.0,5144,2019-09-11,14300,14881,3074,2,,,,,,,,P_7cfcd2997d,PA巨人の星～栄光の軌跡～ Light version,サンセイR&D,,,甘デジ/ライト,False,False,False,31.81,,,,0.88,88.0,20,,25.04,,D,D,D,PA巨人の星～栄光の軌跡～ Light versionは最新稼働14300、直近4週平均稼働0、稼働貢献週2週。現役人気指数nan、長期名機指数25.0、ホール資産指数nan。
P 宇宙戦艦ヤマト2202 超波動 森雪 199LT ver.,P,2025-05-14,4,13982.5,20450,9980,28002.5,39818,5656.25,7235,2025-06-04,9980,20490,4472,3,,,,,,,,P_5ec27f69b9,P 宇宙戦艦ヤマト2202 超波動 森雪 199LT ver.,ビスティ,,,甘デジ/ライト,False,True,False,21.38,,,,1.33,442.0,20,,24.97,,D,D,D,P 宇宙戦艦ヤマト2202 超波動 森雪 199LT ver.は最新稼働9980、直近4週平均稼働0、稼働貢献週3週。現役人気指数nan、長期名機指数25.0、ホール資産指数nan。
PA真・怪獣王ゴジラ2 78Ver.,P,2023-05-24,7,14381.42857142857,21020,9430,20744.14285714286,29687,4555.714285714285,6556,2023-07-05,9430,13838,2984,6,,,,,,,,P_77b8087086,PA真・怪獣王ゴジラ2 78Ver.,ニューギン,,,甘デジ/ライト,False,False,False,20.05,,,,2.65,529.0,20,,24.96,,D,D,D,PA真・怪獣王ゴジラ2 78Ver.は最新稼働9430、直近4週平均稼働0、稼働貢献週6週。現役人気指数nan、長期名機指数25.0、ホール資産指数nan。
CRひぐらしのなく頃に～叫～ 319Ver.,P,2019-09-25,16,13471.875,19060,11090,23190.125,31595,4681.8125,6647,2020-02-12,12550,21790,4888,16,,,,,,,,P_33e9d3e3b1,CRひぐらしのなく頃に～叫～ 319Ver.,大一商会,,,パチンコ,False,False,False,27.59,,,,7.08,161.0,20,,24.93,,D,D,D,CRひぐらしのなく頃に～叫～ 319Ver.は最新稼働12550、直近4週平均稼働0、稼働貢献週16週。現役人気指数nan、長期名機指数24.9、ホール資産指数nan。
P頭文字D Non-Stop 3000Edition GRPE,P,2023-10-11,15,12112.0,25390,8230,26830.0,54272,4120.933333333333,7053,2024-01-31,8230,18622,3035,7,,,,,,,,P_deea53d338,P頭文字D Non-Stop 3000Edition GRPE,サミー,,,パチンコ,False,False,False,17.15,,,,3.1,759.0,20,,24.92,,D,D,D,P頭文字D Non-Stop 3000Edition GRPEは最新稼働8230、直近4週平均稼働0、稼働貢献週7週。現役人気指数nan、長期名機指数24.9、ホール資産指数nan。
P モモキュンソード 速撃99ver.,P,2026-03-25,8,13011.25,21930,9740,25659.5,42271,5317.0,9154,2026-05-13,9740,19207,4194,5,,,,,11737.142857142857,4768.857142857143,7.0,P_7790670b6f,P モモキュンソード 速撃99ver.,ソフィア(フィールズ),,,甘デジ/ライト,False,False,False,20.8,,17.66,,2.21,475.0,20,,24.87,,D,D,D,P モモキュンソード 速撃99ver.は最新稼働9740、直近4週平均稼働0、稼働貢献週5週。現役人気指数nan、長期名機指数24.9、ホール資産指数nan。
PAフィーバー機動戦士ガンダム 逆襲のシャア Light ver.,P,2020-03-25,5,12954.0,22280,5580,18936.8,31520,5475.2,9655,2020-04-30,5580,8554,2173,3,,,,,,,,P_24c67e6339,PAフィーバー機動戦士ガンダム 逆襲のシャア Light ver.,SANKYO,,,甘デジ/ライト,False,False,False,10.74,,,,1.33,906.0,20,,24.85,,D,D,D,PAフィーバー機動戦士ガンダム 逆襲のシャア Light ver.は最新稼働5580、直近4週平均稼働0、稼働貢献週3週。現役人気指数nan、長期名機指数24.9、ホール資産指数nan。
P DD北斗の拳3 V1C,P,2024-09-25,3,14076.666666666666,18160,10650,29699.0,37702,6546.0,8289,2024-10-09,10650,22805,4964,3,,,,,,,,P_7f03d43b94,P DD北斗の拳3 V1C,高尾,北斗の拳,,パチンコ,False,False,False,23.0,,,,1.33,341.0,20,,24.84,,D,D,D,P DD北斗の拳3 V1Cは最新稼働10650、直近4週平均稼働0、稼働貢献週3週。現役人気指数nan、長期名機指数24.8、ホール資産指数nan。
PA元祖ギンギラパラダイス 強99ver.,P,2023-05-24,7,15820.0,22070,10940,22754.14285714286,31146,2509.4285714285716,3218,2023-07-05,10940,16143,2041,7,,,,,,,,P_0dee883d0e,PA元祖ギンギラパラダイス 強99ver.,サンスリー,,,甘デジ/ライト,False,False,False,23.7,,,,3.1,300.0,20,,24.82,,D,D,D,PA元祖ギンギラパラダイス 強99ver.は最新稼働10940、直近4週平均稼働0、稼働貢献週7週。現役人気指数nan、長期名機指数24.8、ホール資産指数nan。
P宇宙戦艦ヤマト2202 愛の戦士たち Light ver.,P,2022-09-14,12,13107.5,23780,8750,18097.666666666668,31921,3604.4166666666665,5724,2022-12-28,8750,12348,2734,9,,,,,,,,P_f19aebb9b6,P宇宙戦艦ヤマト2202 愛の戦士たち Light ver.,ビスティ,,,パチンコ,False,False,False,18.4,,,,3.98,650.0,20,,24.78,,D,D,D,P宇宙戦艦ヤマト2202 愛の戦士たち Light ver.は最新稼働8750、直近4週平均稼働0、稼働貢献週9週。現役人気指数nan、長期名機指数24.8、ホール資産指数nan。
PA真・暴れん坊将軍 双撃 99Ver.,P,2022-05-18,5,15794.0,21750,11160,20778.6,27964,2910.2,3796,2022-06-15,11160,14900,2214,5,,,,,,,,P_c16067067d,PA真・暴れん坊将軍 双撃 99Ver.,藤商事,,,甘デジ/ライト,False,False,False,24.23,,,,2.21,273.0,20,,24.75,,D,D,D,PA真・暴れん坊将軍 双撃 99Ver.は最新稼働11160、直近4週平均稼働0、稼働貢献週5週。現役人気指数nan、長期名機指数24.8、ホール資産指数nan。
Pフィーバーうたわれるもの LT-Light ver.,P,2026-01-14,4,14472.5,20190,10530,27283.75,37463,4955.25,7021,2026-02-04,10530,20039,3752,4,,,,,,,,P_b15dbb2aa7,Pフィーバーうたわれるもの LT-Light ver.,SANKYO,,,LT,False,True,False,22.71,,,,1.77,353.0,20,,24.75,,D,D,D,Pフィーバーうたわれるもの LT-Light ver.は最新稼働10530、直近4週平均稼働0、稼働貢献週4週。現役人気指数nan、長期名機指数24.8、ホール資産指数nan。
P牙狼コレクション 遊タイムver.,P,2020-11-25,4,15597.5,20490,12850,14686.75,18732,3839.75,5278,2020-12-16,12850,12448,3203,4,,,,,,,,P_c447d2e2d9,P牙狼コレクション 遊タイムver.,サンセイR&D,牙狼,,パチンコ,False,False,False,28.31,,,,1.77,148.0,20,,24.74,,D,D,D,P牙狼コレクション 遊タイムver.は最新稼働12850、直近4週平均稼働0、稼働貢献週4週。現役人気指数nan、長期名機指数24.7、ホール資産指数nan。
Pジューシーハニー ハーレム MF,P,2023-05-17,11,12324.545454545454,24640,7820,27927.727272727272,54686,4407.909090909091,8438,2023-08-02,8300,19049,3133,5,,,,,,,,P_c855d014d2,Pジューシーハニー ハーレム MF,サンセイR&D,,,パチンコ,False,False,False,17.32,,,,2.21,746.0,20,,24.73,,D,D,D,Pジューシーハニー ハーレム MFは最新稼働8300、直近4週平均稼働0、稼働貢献週5週。現役人気指数nan、長期名機指数24.7、ホール資産指数nan。
P真・北斗無双 Re:319ver.,P,2022-02-02,66,10616.363636363636,19300,7850,21081.696969696968,36391,3587.909090909091,5936,2024-01-10,10450,21381,4898,36,,,,,,,,P_d1e43015f2,P真・北斗無双 Re:319ver.,サミー,北斗の拳,無双,パチンコ,False,False,False,22.51,,,,15.93,365.0,20,,24.71,,D,D,D,P真・北斗無双 Re:319ver.は最新稼働10450、直近4週平均稼働0、稼働貢献週36週。現役人気指数nan、長期名機指数24.7、ホール資産指数nan。
P アズールレーン THE ANIMATION 異次元トリガー M4,P,2024-09-18,22,12575.90909090909,18500,8490,27576.5,40290,4809.681818181818,7008,2025-05-07,10030,22361,4372,20,,,,,,,,P_d2aaf5e28e,P アズールレーン THE ANIMATION 異次元トリガー M4,京楽産業．,,,パチンコ,False,False,False,21.5,,,,8.85,432.0,20,,24.69,,D,D,D,P アズールレーン THE ANIMATION 異次元トリガー M4は最新稼働10030、直近4週平均稼働0、稼働貢献週20週。現役人気指数nan、長期名機指数24.7、ホール資産指数nan。
CR J-RUSH3 RSJ,P,2019-09-18,21,14980.0,19070,8900,19529.761904761905,24678,2513.4761904761904,4398,2020-09-16,10520,14484,2480,19,,,,,,,,P_bcad688722,CR J-RUSH3 RSJ,ジェイビー,,,パチンコ,False,False,False,22.68,,,,8.41,355.0,20,,24.57,,D,D,D,CR J-RUSH3 RSJは最新稼働10520、直近4週平均稼働0、稼働貢献週19週。現役人気指数nan、長期名機指数24.6、ホール資産指数nan。
Pわんニャンアドベンチャー HCB,P,2023-06-14,9,12786.666666666666,24000,8120,22983.444444444445,41973,4070.6666666666665,6275,2023-08-09,8120,14857,3004,5,,,,,,,,P_665b45dbfa,Pわんニャンアドベンチャー HCB,サンスリー,,,パチンコ,False,False,False,16.88,,,,2.21,777.0,20,,24.51,,D,D,D,Pわんニャンアドベンチャー HCBは最新稼働8120、直近4週平均稼働0、稼働貢献週5週。現役人気指数nan、長期名機指数24.5、ホール資産指数nan。
PフィーバークィーンⅡ YS,P,2026-05-20,6,15060.0,22600,10760,17823.5,25638,2684.0,3207,2026-06-24,10760,12952,2274,6,15060.0,17823.5,2684.0,6.0,15060.0,2684.0,6.0,P_9ff346e1d3,PフィーバークィーンⅡ YS,SANKYO,,,パチンコ,False,False,True,23.26,26.24,26.52,19.29,2.65,327.0,20,3.51,24.51,23.08,D,D,D,PフィーバークィーンⅡ YSは最新稼働10760、直近4週平均稼働15060、稼働貢献週6週。現役人気指数3.5、長期名機指数24.5、ホール資産指数23.1。
PAフィーバーかぐや様は告らせたい Light ver.,P,2024-09-11,8,13542.5,23430,8970,23989.75,40050,3672.375,5041,2024-10-30,8970,16206,2744,5,,,,,,,,P_be2f1d9bf7,PAフィーバーかぐや様は告らせたい Light ver.,SANKYO,,,甘デジ/ライト,False,False,False,18.94,,,,2.21,603.0,20,,24.48,,D,D,D,PAフィーバーかぐや様は告らせたい Light ver.は最新稼働8970、直近4週平均稼働0、稼働貢献週5週。現役人気指数nan、長期名機指数24.5、ホール資産指数nan。
PフィーバークィーンⅡ30th ANNIVERSARY EDITION V,P,2023-07-26,21,11842.380952380952,27240,8150,15115.095238095239,31707,2710.8571428571427,4229,2026-04-22,9180,12504,2554,8,,,,,9180.0,2554.0,1.0,P_8cf6c835e2,PフィーバークィーンⅡ30th ANNIVERSARY EDITION V,ジェイビー,,,パチンコ,False,False,False,19.44,,10.84,,3.54,568.0,20,,24.43,,D,D,D,PフィーバークィーンⅡ30th ANNIVERSARY EDITION Vは最新稼働9180、直近4週平均稼働0、稼働貢献週8週。現役人気指数nan、長期名機指数24.4、ホール資産指数nan。
PA海物語 極JAPAN Withナギナミ HBD,P,2025-12-10,9,14341.111111111111,21990,9440,19540.222222222223,29454,3132.4444444444443,4340,2026-04-01,9440,13294,2294,8,,,,,9440.0,2294.0,1.0,P_0b570e50ce,PA海物語 極JAPAN Withナギナミ HBD,三洋,海物語,,甘デジ/ライト,False,False,False,20.07,,11.53,,3.54,524.0,20,,24.39,,D,D,D,PA海物語 極JAPAN Withナギナミ HBDは最新稼働9440、直近4週平均稼働0、稼働貢献週8週。現役人気指数nan、長期名機指数24.4、ホール資産指数nan。
P戦国乙女7 終焉の関ケ原 99ver.,P,2026-03-11,16,11763.125,23890,8430,21078.4375,41336,4017.0,7119,2026-06-24,8900,16067,3157,10,8668.333333333334,15647.166666666666,2923.8333333333335,6.0,10094.615384615385,3513.153846153846,13.0,P_659e7ab30c,P戦国乙女7 終焉の関ケ原 99ver.,アムテックス,戦国乙女,,甘デジ/ライト,False,False,True,18.77,9.12,13.28,20.61,4.42,619.0,20,0.0,24.35,21.37,D,D,D,P戦国乙女7 終焉の関ケ原 99ver.は最新稼働8900、直近4週平均稼働8668、稼働貢献週10週。現役人気指数0.0、長期名機指数24.4、ホール資産指数21.4。
Pラブ嬢 ～極嬢のハーレム体験～ 129ver.,P,2024-11-13,12,12468.333333333334,22140,8880,22469.333333333332,37596,4573.083333333333,5807,2025-02-05,8880,16153,3371,8,,,,,,,,P_da8d16ffa2,Pラブ嬢 ～極嬢のハーレム体験～ 129ver.,アムテックス,,,パチンコ,False,False,False,18.72,,,,3.54,624.0,20,,24.34,,D,D,D,Pラブ嬢 ～極嬢のハーレム体験～ 129ver.は最新稼働8880、直近4週平均稼働0、稼働貢献週8週。現役人気指数nan、長期名機指数24.3、ホール資産指数nan。
PA激デジ ジューシーハニーハーレム RAY,P,2023-10-11,15,12450.666666666666,24030,9030,18646.333333333332,34357,3499.0666666666666,5833,2024-01-24,9030,13758,2747,9,,,,,,,,P_f5c0bcb748,PA激デジ ジューシーハニーハーレム RAY,サンセイR&D,,,甘デジ/ライト,False,False,False,19.08,,,,3.98,594.0,20,,24.33,,D,D,D,PA激デジ ジューシーハニーハーレム RAYは最新稼働9030、直近4週平均稼働0、稼働貢献週9週。現役人気指数nan、長期名機指数24.3、ホール資産指数nan。
Pルパン三世 ONE COLLECTION 100ver.,P,2025-10-01,15,11795.333333333334,22410,8700,22395.666666666668,42447,4807.533333333334,8960,2026-01-21,8700,16878,4102,9,,,,,,,,P_ceb2e221a5,Pルパン三世 ONE COLLECTION 100ver.,アムテックス,ルパン三世,,パチンコ,False,False,False,18.28,,,,3.98,660.0,20,,24.3,,D,D,D,Pルパン三世 ONE COLLECTION 100ver.は最新稼働8700、直近4週平均稼働0、稼働貢献週9週。現役人気指数nan、長期名機指数24.3、ホール資産指数nan。
Pおばけらんど 怪 199Ver.,P,2019-09-04,3,14453.333333333334,18820,10850,22144.666666666668,28832,5226.333333333333,6849,2019-09-18,10850,16799,4320,3,,,,,,,,P_05015ad58a,Pおばけらんど 怪 199Ver.,西陣,,,甘デジ/ライト,False,False,False,23.48,,,,1.33,308.0,20,,24.27,,D,D,D,Pおばけらんど 怪 199Ver.は最新稼働10850、直近4週平均稼働0、稼働貢献週3週。現役人気指数nan、長期名機指数24.3、ホール資産指数nan。
CR真・花の慶次 L6-K,P,2019-09-04,44,11117.045454545454,18950,8530,19537.0,31791,3758.409090909091,7185,2021-05-12,11800,20741,4762,30,,,,,,,,P_0392ff8bd0,CR真・花の慶次 L6-K,ニューギン,花の慶次,,パチンコ,False,False,False,25.77,,,,13.27,209.0,20,,24.27,,D,D,D,CR真・花の慶次 L6-Kは最新稼働11800、直近4週平均稼働0、稼働貢献週30週。現役人気指数nan、長期名機指数24.3、ホール資産指数nan。
PAガールフレンド(仮) 99ver.,P,2022-03-02,7,14141.42857142857,21050,10500,19102.0,27966,3725.1428571428573,5849,2022-04-13,10500,14445,2765,7,,,,,,,,P_d86bd46836,PAガールフレンド(仮) 99ver.,ニューギン,,,甘デジ/ライト,False,False,False,22.63,,,,3.1,360.0,20,,24.23,,D,D,D,PAガールフレンド(仮) 99ver.は最新稼働10500、直近4週平均稼働0、稼働貢献週7週。現役人気指数nan、長期名機指数24.2、ホール資産指数nan。
P真速のガッチャマン XINN,P,2023-02-15,3,13423.333333333334,18820,9700,30147.333333333332,41715,6181.666666666667,8082,2023-03-01,9700,21981,4839,2,,,,,,,,P_768492e8fb,P真速のガッチャマン XINN,七匠,,,パチンコ,False,False,False,20.7,,,,0.88,479.0,20,,24.2,,D,D,D,P真速のガッチャマン XINNは最新稼働9700、直近4週平均稼働0、稼働貢献週2週。現役人気指数nan、長期名機指数24.2、ホール資産指数nan。
Pリング バースデイ 呪いの始まり FRX設定付,P,2019-09-04,5,14622.0,19570,11800,24036.6,32019,4272.6,5733,2019-10-02,11800,19619,3669,5,,,,,,,,P_ac1de0b880,Pリング バースデイ 呪いの始まり FRX設定付,藤商事,,,パチンコ,False,False,False,25.77,,,,2.21,209.0,20,,24.16,,D,D,D,Pリング バースデイ 呪いの始まり FRX設定付は最新稼働11800、直近4週平均稼働0、稼働貢献週5週。現役人気指数nan、長期名機指数24.2、ホール資産指数nan。
eフィーバーもののがたり F,P,2025-11-12,21,11289.047619047618,21300,7970,27116.428571428572,50178,4981.523809523809,7968,2026-04-08,7970,19394,3685,13,,,,,8030.0,3714.5,2.0,P_c0aded43ee,eフィーバーもののがたり F,SANKYO,,,スマパチ,True,False,False,16.52,,7.77,,5.75,804.0,20,,24.15,,D,D,D,eフィーバーもののがたり Fは最新稼働7970、直近4週平均稼働0、稼働貢献週13週。現役人気指数nan、長期名機指数24.1、ホール資産指数nan。
PA清流物語4 ウキウキ79ver.,P,2026-01-14,10,13923.0,21780,9200,20350.1,30136,3261.4,4328,2026-03-18,9200,13983,2301,8,,,,,,,,P_0b6e323d70,PA清流物語4 ウキウキ79ver.,サンスリー,,,甘デジ/ライト,False,False,False,19.49,,,,3.54,564.0,20,,24.12,,D,D,D,PA清流物語4 ウキウキ79ver.は最新稼働9200、直近4週平均稼働0、稼働貢献週8週。現役人気指数nan、長期名機指数24.1、ホール資産指数nan。
