raw_machine_name,suggested_machine_id,suggested_formal_machine_name,suggested_category,suggested_series_name,suggested_sub_series_name,suggested_machine_type,reason,review_status
パチスロ 鉄拳4,S_97f4cfb72d,パチスロ 鉄拳4,S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロ 鉄拳4 デビルVer.,S_3aaf21db2a,パチスロ 鉄拳4 デビルVer.,S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロ 閃乱カグラ,S_b40935e424,パチスロ 閃乱カグラ,S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロ 閃乱カグラ BURST UP,S_5f84d5c804,パチスロ 閃乱カグラ BURST UP,S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロ 零～zero～,S_a36d2613ed,パチスロ 零～zero～,S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロ 青の祓魔師,S_702e1d037c,パチスロ 青の祓魔師,S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロ 青鬼,S_a556f85e33,パチスロ 青鬼,S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロ 魔法少女育成計画,S_072a8d4ef3,パチスロ 魔法少女育成計画,S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロ 麻雀物語4,S_2025d4ce2d,パチスロ 麻雀物語4,S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロ ＜物語＞シリーズ セカンドシーズン,S_7cb64782e8,パチスロ ＜物語＞シリーズ セカンドシーズン,S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロ1000ちゃん,S_09d4e2414b,パチスロ1000ちゃん,S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロANEMONE 交響詩篇エウレカセブン HI-EVOLUTION,S_5411de8ce5,パチスロANEMONE 交響詩篇エウレカセブン HI-EVOLUTION,S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロFAIRY TAIL2,S_7742549ccf,パチスロFAIRY TAIL2,S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロGANTZ極 THE SURVIVAL GAME,S_bb4d9d628f,パチスロGANTZ極 THE SURVIVAL GAME,S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロL黄門ちゃま天,S_b05eaf1e86,パチスロL黄門ちゃま天,S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロOVERLORD絶対支配者光臨Ⅱ,S_d6ac2f46c6,パチスロOVERLORD絶対支配者光臨Ⅱ,S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロRYUKYU Beat-30,S_35a640667d,パチスロRYUKYU Beat-30,S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロうまい棒(2021年),S_84d20e6aa6,パチスロうまい棒(2021年),S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロひぐらしのなく頃に祭2,S_4e5ade6281,パチスロひぐらしのなく頃に祭2,S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロひぐらしのなく頃に祭2カケラ遊び編,S_8aeff369fb,パチスロひぐらしのなく頃に祭2カケラ遊び編,S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロアラジンAクラシック,S_06fc35a8a4,パチスロアラジンAクラシック,S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロコードギアス 反逆のルルーシュ3 C.C.&Kallen ver.,S_cb37e3aa93,パチスロコードギアス 反逆のルルーシュ3 C.C.&Kallen ver.,S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロコードギアス 反逆のルルーシュR2 C.C.version,S_e2f26a661c,パチスロコードギアス 反逆のルルーシュR2 C.C.version,S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロナイツ,S_d90696e43e,パチスロナイツ,S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロハイパーラッシュ(2024年),S_00ea55a8cc,パチスロハイパーラッシュ(2024年),S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロハードボイルド(2022年),S_b46d2659cc,パチスロハードボイルド(2022年),S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロペルソナ5,S_aa31a03af6,パチスロペルソナ5,S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロ交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,S_3751971f34,パチスロ交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロ交響詩篇エウレカセブン3 HI-EVOLUTION-ZERO,S_42c5740692,パチスロ交響詩篇エウレカセブン3 HI-EVOLUTION-ZERO,S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロ修羅の刻,S_4c40b5683a,パチスロ修羅の刻,S,,修羅,パチスロ,series_name未分類のため確認推奨,pending
パチスロ傷物語 -始マリノ刻-,S_ec8ed9e159,パチスロ傷物語 -始マリノ刻-,S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロ大工の源さん～桜満開!源DREAM Ver.～,S_8b2dbd493b,パチスロ大工の源さん～桜満開!源DREAM Ver.～,S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロ幼女戦記,S_e97eac9ef4,パチスロ幼女戦記,S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロ戦国無双3,S_136146b6e4,パチスロ戦国無双3,S,,無双,パチスロ,series_name未分類のため確認推奨,pending
パチスロ攻殻機動隊S.A.C.2nd GIG,S_2ac0e2b41d,パチスロ攻殻機動隊S.A.C.2nd GIG,S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロ機動戦士ガンダムユニコーン,S_a1ea934262,パチスロ機動戦士ガンダムユニコーン,S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロ武装神姫,S_313526c20c,パチスロ武装神姫,S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロ獣王 王者の覚醒,S_b0efc932ff,パチスロ獣王 王者の覚醒,S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロ盾の勇者の成り上がり,S_cbbabe4f4f,パチスロ盾の勇者の成り上がり,S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロ笑ゥせぇるすまん 絶笑,S_27fb8cfe8b,パチスロ笑ゥせぇるすまん 絶笑,S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロ笑ゥせぇるすまん4,S_3132848693,パチスロ笑ゥせぇるすまん4,S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロ聖闘士星矢-海皇覚醒-,S_e5262820c3,パチスロ聖闘士星矢-海皇覚醒-,S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロ鉄拳4 アルティメットデビルVer.,S_2b41916352,パチスロ鉄拳4 アルティメットデビルVer.,S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロ鉄拳5,S_b7989bfbea,パチスロ鉄拳5,S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロ頭文字D,S_b531e87092,パチスロ頭文字D,S,,,パチスロ,series_name未分類のため確認推奨,pending
パチスロ黄門ちゃま 喝,S_e37b16a86e,パチスロ黄門ちゃま 喝,S,,,パチスロ,series_name未分類のため確認推奨,pending
ファミスタ回胴版!!,S_aca6bfabd8,ファミスタ回胴版!!,S,,,スロット,series_name未分類のため確認推奨,pending
プレミアムビンゴ,S_24f947fbeb,プレミアムビンゴ,S,,,スロット,series_name未分類のため確認推奨,pending
ボンバーガール,S_0bcc563b07,ボンバーガール,S,,,スロット,series_name未分類のため確認推奨,pending
マイフラワー2-30,S_e3e5ffa8b1,マイフラワー2-30,S,,,スロット,series_name未分類のため確認推奨,pending
マジカルハロウィン ～Trick or Treat!～,S_ca21ed1f7e,マジカルハロウィン ～Trick or Treat!～,S,,,スロット,series_name未分類のため確認推奨,pending
マジカルハロウィン5,S_3d25299028,マジカルハロウィン5,S,,,スロット,series_name未分類のため確認推奨,pending
マジカルハロウィン7,S_6e4c9af557,マジカルハロウィン7,S,,,スロット,series_name未分類のため確認推奨,pending
モモキュンソードDX,S_963f0c5d72,モモキュンソードDX,S,,,スロット,series_name未分類のため確認推奨,pending
ラストユートピア,S_4fa2ed08fc,ラストユートピア,S,,,スロット,series_name未分類のため確認推奨,pending
リノ(2015年),S_9b8f6da3fa,リノ(2015年),S,,,スロット,series_name未分類のため確認推奨,pending
リング 恐襲ノ連鎖,S_cf63c47c85,リング 恐襲ノ連鎖,S,,,スロット,series_name未分類のため確認推奨,pending
ワードオブライツⅡ,S_b663343055,ワードオブライツⅡ,S,,,スロット,series_name未分類のため確認推奨,pending
ヱヴァンゲリヲン・魂を繋ぐもの,S_327c7606f9,ヱヴァンゲリヲン・魂を繋ぐもの,S,,,スロット,series_name未分類のため確認推奨,pending
ヱヴァンゲリヲン･勝利への願い,S_8804f2dad1,ヱヴァンゲリヲン･勝利への願い,S,,,スロット,series_name未分類のため確認推奨,pending
ヴィーナスゾーン,S_e75f1b04d8,ヴィーナスゾーン,S,,,スロット,series_name未分類のため確認推奨,pending
主役は銭形2,S_6146348969,主役は銭形2,S,,,スロット,series_name未分類のため確認推奨,pending
主役は銭形3,S_2cc784a62f,主役は銭形3,S,,,スロット,series_name未分類のため確認推奨,pending
十字架5,S_75320b0bcd,十字架5,S,,,スロット,series_name未分類のため確認推奨,pending
十字架Ⅲ,S_14f58b2308,十字架Ⅲ,S,,,スロット,series_name未分類のため確認推奨,pending
南国娘2,S_d09d05d9b9,南国娘2,S,,,スロット,series_name未分類のため確認推奨,pending
南国娘2-30,S_fbfc0dfc48,南国娘2-30,S,,,スロット,series_name未分類のため確認推奨,pending
南国物語(2016年),S_6b135dab5b,南国物語(2016年),S,,,スロット,series_name未分類のため確認推奨,pending
南国育ち-30(2021年),S_91eb4a5bd2,南国育ち-30(2021年),S,,,スロット,series_name未分類のため確認推奨,pending
呪怨 再誕AT,S_199e21b644,呪怨 再誕AT,S,,,スロット,series_name未分類のため確認推奨,pending
喰霊-零- 運命乱～うんめいのみだれ～,S_0f98cb2e43,喰霊-零- 運命乱～うんめいのみだれ～,S,,,スロット,series_name未分類のため確認推奨,pending
回胴式遊技機 グランベルム,S_ca18bfa382,回胴式遊技機 グランベルム,S,,,スロット,series_name未分類のため確認推奨,pending
回胴性ミリオンアーサー,S_44eff69b91,回胴性ミリオンアーサー,S,,,スロット,series_name未分類のため確認推奨,pending
回胴黙示録カイジ～沼～,S_68adea0773,回胴黙示録カイジ～沼～,S,,,スロット,series_name未分類のため確認推奨,pending
天下布武4,S_5edf51d418,天下布武4,S,,,スロット,series_name未分類のため確認推奨,pending
対魔導学園35試験小隊,S_c82e66c70c,対魔導学園35試験小隊,S,,,スロット,series_name未分類のため確認推奨,pending
忍魂～暁ノ章～,S_b140f8bd77,忍魂～暁ノ章～,S,,,スロット,series_name未分類のため確認推奨,pending
戦国コレクション2,S_f7aca39417,戦国コレクション2,S,,,スロット,series_name未分類のため確認推奨,pending
戦国コレクション4,S_ba1656f2e7,戦国コレクション4,S,,,スロット,series_name未分類のため確認推奨,pending
戦国コレクション5,S_abf672793a,戦国コレクション5,S,,,スロット,series_name未分類のため確認推奨,pending
押忍!!豪炎高校應援團 檄,S_e037be396e,押忍!!豪炎高校應援團 檄,S,,,スロット,series_name未分類のため確認推奨,pending
探偵オペラ ミルキィホームズ 1/2の奇跡,S_08cdaa9d53,探偵オペラ ミルキィホームズ 1/2の奇跡,S,,,スロット,series_name未分類のため確認推奨,pending
政宗 戦極,S_d6dfacf8eb,政宗 戦極,S,,,スロット,series_name未分類のため確認推奨,pending
政宗2,S_c8f55d8a5e,政宗2,S,,,スロット,series_name未分類のため確認推奨,pending
政宗3,S_a38af98d68,政宗3,S,,,スロット,series_name未分類のため確認推奨,pending
新ハナビ,S_5276a9f9f8,新ハナビ,S,,,スロット,series_name未分類のため確認推奨,pending
沖っ娘,S_0d0cc3e730,沖っ娘,S,,,スロット,series_name未分類のため確認推奨,pending
沖縄フェスティバル-30,S_c4e549c2e2,沖縄フェスティバル-30,S,,,スロット,series_name未分類のため確認推奨,pending
沖縄フェスティバル-30(2022年),S_74259696da,沖縄フェスティバル-30(2022年),S,,,スロット,series_name未分類のため確認推奨,pending
燃えよ!功夫淑女ドラゴン,S_3b7c08baeb,燃えよ!功夫淑女ドラゴン,S,,,スロット,series_name未分類のため確認推奨,pending
燃えチバ-30,S_e8820749a9,燃えチバ-30,S,,,スロット,series_name未分類のため確認推奨,pending
真天下布武,S_1dfbb0366b,真天下布武,S,,,スロット,series_name未分類のため確認推奨,pending
秘宝伝-解き放たれた女神-,S_58512b763a,秘宝伝-解き放たれた女神-,S,,,スロット,series_name未分類のため確認推奨,pending
秘宝伝～伝説への道～,S_38a17df233,秘宝伝～伝説への道～,S,,,スロット,series_name未分類のため確認推奨,pending
紅き魂は桜の如く,S_eaab0fc824,紅き魂は桜の如く,S,,,スロット,series_name未分類のため確認推奨,pending
絶対衝激Ⅲ,S_cdc25826cb,絶対衝激Ⅲ,S,,,スロット,series_name未分類のため確認推奨,pending
緑ドンVIVA2,S_2604fd7c45,緑ドンVIVA2,S,,,スロット,series_name未分類のため確認推奨,pending
織田信奈の野望 全国版,S_5e91e28975,織田信奈の野望 全国版,S,,,スロット,series_name未分類のため確認推奨,pending
花火絶景,S_1733c5630f,花火絶景,S,,,スロット,series_name未分類のため確認推奨,pending
