machine_name,category,first_report_date,data_count,avg_operation,max_operation,min_operation,avg_sales,max_sales,avg_gross_profit,max_gross_profit,latest_report_date,latest_operation,latest_sales,latest_gross_profit,operation_contribution_weeks,avg_operation_4w,avg_operation_12w,machine_id,formal_machine_name,maker_name,series_name,sub_series_name,machine_type,is_smart,is_lt,operation_score,latest_operation_score,profit_score_base,lifecycle_score_base,profit_tolerance_score,popularity_score,profit_score,lifecycle_score,overall_score,overall_grade,ai_comment
L吉宗(2025年),S,2025-04-30,37,11031.891891891892,22895,6377,45447.40540540541,91957,6160.4324324324325,15479,2026-02-04,6493,26850,3358,18,7002.0,7064.083333333333,S_8a69d51109,L吉宗(2025年),サボハニ,吉宗,,スマスロ,True,False,20.17,12.95,47.03,7.96,34.94,17.4,39.98,9.03,22.08,D,L吉宗(2025年)は平均稼働11032、平均粗利6160、稼働貢献週18週。人気指数17.4、粗利指数40.0、寿命指数9.0。
マジカルハロウィン5,S,2019-09-11,124,9553.129032258064,12878,5511,24659.733870967742,31875,4566.201612903225,6268,2022-03-09,7834,21207,4187,35,8473.5,9727.416666666666,S_3d25299028,マジカルハロウィン5,KPE,,,スロット,False,False,16.64,16.19,40.27,15.49,29.64,17.6,34.07,15.67,22.06,D,マジカルハロウィン5は平均稼働9553、平均粗利4566、稼働貢献週35週。人気指数17.6、粗利指数34.1、寿命指数15.7。
Lスマスロネオプラネット,S,2025-11-26,7,11618.714285714286,18534,7645,37897.142857142855,57993,6116.428571428572,9816,2026-01-14,7645,25517,3500,3,9007.5,11618.714285714286,S_45fba2823d,Lスマスロネオプラネット,セブンリーグ,,,スマスロ,True,False,21.57,15.73,46.85,1.33,35.47,17.45,40.21,8.49,22.04,D,Lスマスロネオプラネットは平均稼働11619、平均粗利6116、稼働貢献週3週。人気指数17.4、粗利指数40.2、寿命指数8.5。
L範馬刃牙,S,2026-02-11,8,11168.875,18960,6583,38612.875,62922,6761.25,11378,2026-04-01,6583,23040,3826,4,7286.75,11168.875,S_18ca0c6052,L範馬刃牙,オリンピア,,,スマスロ,True,False,20.5,13.17,49.58,1.77,36.49,16.52,41.95,7.87,21.99,D,L範馬刃牙は平均稼働11169、平均粗利6761、稼働貢献週4週。人気指数16.5、粗利指数42.0、寿命指数7.9。
マイジャグラーⅡ(2013年),S,2019-09-04,16,11150.25,11946,10410,23755.0,25316,4008.5,5511,2019-12-18,11198,24588,5511,16,11121.75,11106.083333333334,S_01b5b4c1b4,マイジャグラーⅡ(2013年),北電子,ジャグラー,,Aタイプ/ノーマル,False,False,20.46,24.32,37.91,7.08,30.06,19.71,33.33,12.39,21.97,D,マイジャグラーⅡ(2013年)は平均稼働11150、平均粗利4008、稼働貢献週16週。人気指数19.7、粗利指数33.3、寿命指数12.4。
パチスロ モンスターハンター:ワールド,S,2020-11-25,7,12292.714285714286,19540,7960,31199.14285714286,46557,4884.857142857143,6112,2021-01-06,8910,22671,4211,4,9618.25,12292.714285714286,S_86ee7f9dbd,パチスロ モンスターハンター:ワールド,エンターライズ,,,パチスロ,False,False,23.18,18.79,41.62,1.77,33.32,18.81,36.78,9.38,21.84,D,パチスロ モンスターハンター:ワールドは平均稼働12293、平均粗利4885、稼働貢献週4週。人気指数18.8、粗利指数36.8、寿命指数9.4。
L銀河英雄伝説 Die Neue These,S,2025-12-10,8,12388.75,19800,7707,39651.0,63112,5177.25,10457,2026-02-04,7707,25181,2809,4,8607.75,12388.75,P_6a61814c43,L銀河英雄伝説 Die Neue These,コナミ,,,パチンコ,False,False,23.41,15.88,42.86,1.77,34.11,18.27,37.75,9.07,21.81,D,L銀河英雄伝説 Die Neue Theseは平均稼働12389、平均粗利5177、稼働貢献週4週。人気指数18.3、粗利指数37.8、寿命指数9.1。
Lスマスロ鉄拳6,S,2026-01-14,13,12045.153846153846,21538,7327,42528.46153846154,73492,5314.153846153846,10517,2026-04-08,7327,25955,2486,8,7921.0,11254.083333333334,S_f8abc16161,Lスマスロ鉄拳6,山佐,,,スマスロ,True,False,22.59,14.97,43.44,3.54,34.06,18.02,37.97,9.21,21.8,D,Lスマスロ鉄拳6は平均稼働12045、平均粗利5314、稼働貢献週8週。人気指数18.0、粗利指数38.0、寿命指数9.2。
Lバーニングエクスプレス,S,2025-12-10,5,11321.4,14402,8000,41111.2,52215,5738.0,8686,2026-01-14,8000,29536,3460,4,10551.25,11321.4,S_d46848c2cd,Lバーニングエクスプレス,北電子,,,スマスロ,True,False,20.87,16.59,45.24,1.77,34.27,17.32,38.84,9.13,21.73,D,Lバーニングエクスプレスは平均稼働11321、平均粗利5738、稼働貢献週4週。人気指数17.3、粗利指数38.8、寿命指数9.1。
Lスマスロ ゴッドイーター リザレクション,S,2024-07-31,68,10879.117647058823,22497,6415,38668.58823529412,75228,3268.1323529411766,10622,2026-01-07,9813,34547,3606,34,7957.75,7531.083333333333,S_ab3182b97e,Lスマスロ ゴッドイーター リザレクション,セブンリーグ,ゴッド,,スマスロ,True,False,19.81,20.97,34.77,15.04,28.04,19.97,30.84,13.9,21.71,D,Lスマスロ ゴッドイーター リザレクションは平均稼働10879、平均粗利3268、稼働貢献週34週。人気指数20.0、粗利指数30.8、寿命指数13.9。
L 絶対衝激Ⅳ,S,2025-11-12,6,9809.833333333334,16014,5862,34435.0,54822,7953.166666666667,13225,2025-12-24,5862,21178,4150,2,7673.25,9809.833333333334,S_2c2402f5d1,L 絶対衝激Ⅳ,アイドル,,,スマスロ,True,False,17.26,11.43,54.63,0.88,37.81,14.58,44.82,6.67,21.67,D,L 絶対衝激Ⅳは平均稼働9810、平均粗利7953、稼働貢献週2週。人気指数14.6、粗利指数44.8、寿命指数6.7。
L アズールレーン THE ANIMATION,S,2025-08-13,41,10913.609756097561,20623,6661,40804.756097560974,72979,4899.634146341464,11272,2026-06-10,7177,27565,2804,24,6928.25,8013.166666666667,S_eda259c939,L アズールレーン THE ANIMATION,京楽産業．,,,スマスロ,True,False,19.89,14.6,41.69,10.62,31.88,17.91,35.97,11.17,21.64,D,L アズールレーン THE ANIMATIONは平均稼働10914、平均粗利4900、稼働貢献週24週。人気指数17.9、粗利指数36.0、寿命指数11.2。
Lダブルアタック2 withOZS-1000＆RAPHAEL,S,2024-11-27,2,9815.5,11644,7987,33926.0,39564,7273.0,8856,2024-12-04,7987,28288,5690,1,9815.5,9815.5,S_408178fa35,Lダブルアタック2 withOZS-1000＆RAPHAEL,オーイズミ,,,スマスロ,True,False,17.27,16.56,51.75,0.44,36.23,15.62,42.7,7.17,21.63,D,Lダブルアタック2 withOZS-1000＆RAPHAELは平均稼働9816、平均粗利7273、稼働貢献週1週。人気指数15.6、粗利指数42.7、寿命指数7.2。
L A-SLOT+ ディスクアップ ULTRAREMIX,S,2025-01-29,46,13428.760869565218,23016,9947,28286.282608695652,44403,-330.0652173913044,1522,2026-06-24,9947,21691,-612,45,10255.75,10285.416666666666,S_b9be424c14,L A-SLOT+ ディスクアップ ULTRAREMIX,サミー,,,スマスロ,True,True,25.9,21.3,19.51,19.91,22.39,23.2,21.19,19.29,21.62,D,L A-SLOT+ ディスクアップ ULTRAREMIXは平均稼働13429、平均粗利-330、稼働貢献週45週。人気指数23.2、粗利指数21.2、寿命指数19.3。
パチスロ ラブ嬢Ⅱ,S,2019-09-25,9,12337.888888888889,19704,7775,26262.11111111111,38980,4745.111111111111,6883,2019-11-20,7775,17151,3069,6,9395.25,12337.888888888889,S_8a76fbfa05,パチスロ ラブ嬢Ⅱ,オリンピア,,,パチスロ,False,False,23.29,16.05,41.03,2.65,33.05,18.33,36.37,9.85,21.62,D,パチスロ ラブ嬢Ⅱは平均稼働12338、平均粗利4745、稼働貢献週6週。人気指数18.3、粗利指数36.4、寿命指数9.8。
呪怨 再誕AT,S,2019-10-23,5,12221.0,15644,7945,32706.6,40710,4783.2,6054,2019-11-20,7945,21888,3306,4,11675.75,12221.0,S_199e21b644,呪怨 再誕AT,藤商事,,,スロット,False,False,23.01,16.46,41.19,1.77,33.01,18.12,36.42,10.07,21.6,D,呪怨 再誕ATは平均稼働12221、平均粗利4783、稼働貢献週4週。人気指数18.1、粗利指数36.4、寿命指数10.1。
パチスロ コードギアス 反逆のルルーシュR2,S,2019-12-18,108,9304.592592592593,12238,5013,27592.60185185185,35734,4532.101851851852,6831,2022-03-02,9157,26779,3881,27,9636.0,10197.833333333334,S_8e789cc4d2,パチスロ コードギアス 反逆のルルーシュR2,サミー,,,パチスロ,False,False,16.05,19.39,40.13,11.95,29.29,17.39,33.81,14.24,21.53,D,パチスロ コードギアス 反逆のルルーシュR2は平均稼働9305、平均粗利4532、稼働貢献週27週。人気指数17.4、粗利指数33.8、寿命指数14.2。
パチスロ サラリーマン金太郎～MAX～,S,2019-11-13,5,12038.2,18468,7787,30508.0,44587,5105.6,6050,2019-12-11,7787,20481,3768,3,10430.75,12038.2,S_6636efeec5,パチスロ サラリーマン金太郎～MAX～,EXCITE,,,パチスロ,False,False,22.58,16.08,42.56,1.33,33.57,17.8,37.32,9.25,21.52,D,パチスロ サラリーマン金太郎～MAX～は平均稼働12038、平均粗利5106、稼働貢献週3週。人気指数17.8、粗利指数37.3、寿命指数9.2。
L 荒野のコトブキ飛行隊,S,2025-10-29,4,10317.25,15913,6388,34363.25,52049,6997.5,10342,2025-11-19,6388,21193,3638,2,10317.25,10317.25,S_54ccebaec4,L 荒野のコトブキ飛行隊,スパイキー,,,スマスロ,True,False,18.47,12.7,50.58,0.88,36.13,15.28,42.15,7.92,21.5,D,L 荒野のコトブキ飛行隊は平均稼働10317、平均粗利6998、稼働貢献週2週。人気指数15.3、粗利指数42.1、寿命指数7.9。
ミスタージャグラー,S,2024-07-31,94,10278.627659574468,21108,8044,19577.627659574468,35114,2646.031914893617,5749,2026-06-24,8955,17397,2200,41,8858.25,9112.583333333334,S_86592b4dd9,ミスタージャグラー,北電子,ジャグラー,,Aタイプ/ノーマル,False,False,18.38,18.9,32.13,18.14,25.94,19.22,28.52,17.03,21.46,D,ミスタージャグラーは平均稼働10279、平均粗利2646、稼働貢献週41週。人気指数19.2、粗利指数28.5、寿命指数17.0。
Lアクダマドライブ,S,2026-04-15,10,9788.6,18728,5037,44466.3,82397,7783.6,15182,2026-06-24,5037,24289,4735,5,5900.25,9788.6,S_34df333997,Lアクダマドライブ,サンスリー,,,スマスロ,True,False,17.21,9.43,53.91,2.21,37.4,14.28,44.28,6.82,21.42,D,Lアクダマドライブは平均稼働9789、平均粗利7784、稼働貢献週5週。人気指数14.3、粗利指数44.3、寿命指数6.8。
デカスタP STEINS；GATE 0 まゆしぃば～じょん,S,2025-10-29,31,12020.645161290322,27270,8120,17631.16129032258,36406,3813.1612903225805,7072,2026-06-24,8120,12423,3001,19,8320.0,8874.166666666666,P_76a5b7509c,デカスタP STEINS；GATE 0 まゆしぃば～じょん,ニューギン,,,パチンコ,False,False,22.53,16.88,37.08,8.41,30.53,19.09,33.26,10.86,21.28,D,デカスタP STEINS；GATE 0 まゆしぃば～じょんは平均稼働12021、平均粗利3813、稼働貢献週19週。人気指数19.1、粗利指数33.3、寿命指数10.9。
パチスロ 真・北斗無双,S,2020-07-29,5,12595.4,19382,7360,38663.6,54128,4369.6,5418,2020-08-26,7360,23970,2839,4,10898.75,12595.4,P_e7f6b309b6,パチスロ 真・北斗無双,サミー,北斗の拳,無双,パチンコ,False,False,23.91,15.05,39.44,1.77,32.45,18.12,35.36,10.02,21.27,D,パチスロ 真・北斗無双は平均稼働12595、平均粗利4370、稼働貢献週4週。人気指数18.1、粗利指数35.4、寿命指数10.0。
戦国コレクション4,S,2020-08-26,11,10702.90909090909,20322,6191,31625.545454545456,54797,6623.272727272727,11781,2020-11-11,6191,19284,3875,4,6617.0,10702.90909090909,S_ba1656f2e7,戦国コレクション4,コナミ,,,スロット,False,False,19.39,12.22,48.99,1.77,35.67,15.7,41.22,7.36,21.27,D,戦国コレクション4は平均稼働10703、平均粗利6623、稼働貢献週4週。人気指数15.7、粗利指数41.2、寿命指数7.4。
ネオアイムジャグラーEX,S,2025-09-10,40,11025.525,18781,9464,20581.925,31150,2320.775,4367,2026-06-24,10294,19637,2205,30,9925.0,10218.833333333334,S_a90ab18ec6,ネオアイムジャグラーEX,北電子,ジャグラー,,Aタイプ/ノーマル,False,False,20.16,22.13,30.75,13.27,25.98,19.86,27.97,15.15,21.12,D,ネオアイムジャグラーEXは平均稼働11026、平均粗利2321、稼働貢献週30週。人気指数19.9、粗利指数28.0、寿命指数15.2。
Lスマスロ モンスターハンターライズ,S,2024-11-27,51,11088.607843137255,23853,6226,35591.82352941176,73831,3630.0196078431372,11666,2026-01-07,9766,31344,4275,24,7712.5,7289.5,S_c63cc86391,Lスマスロ モンスターハンターライズ,アデリオン,,,スマスロ,True,False,20.31,20.86,36.3,10.62,29.1,19.39,32.1,11.02,21.11,D,Lスマスロ モンスターハンターライズは平均稼働11089、平均粗利3630、稼働貢献週24週。人気指数19.4、粗利指数32.1、寿命指数11.0。
主役は銭形2,S,2019-09-04,17,9436.529411764706,10507,8322,32047.70588235294,35068,6344.941176470588,7590,2019-12-25,9962,33249,6931,3,9749.0,9389.666666666666,S_6146348969,主役は銭形2,オリンピア,,,スロット,False,False,16.37,21.33,47.81,1.33,33.66,16.33,39.56,7.43,21.07,D,主役は銭形2は平均稼働9437、平均粗利6345、稼働貢献週3週。人気指数16.3、粗利指数39.6、寿命指数7.4。
アナザーゴッドハーデス-奪われたZEUSver.-,S,2019-09-04,17,9022.29411764706,12910,7897,39365.94117647059,55143,6016.235294117647,8720,2019-12-25,11907,50481,7402,3,11044.0,9278.333333333334,S_9ca5cb3d9f,アナザーゴッドハーデス-奪われたZEUSver.-,ミズホ,ゴッド,,スロット,False,False,15.38,26.03,46.42,1.33,32.45,16.94,38.27,7.83,21.06,D,アナザーゴッドハーデス-奪われたZEUSver.-は平均稼働9022、平均粗利6016、稼働貢献週3週。人気指数16.9、粗利指数38.3、寿命指数7.8。
Lチバリヨ2,S,2024-03-13,114,9063.657894736842,18401,6708,39333.42105263158,75745,5543.043859649123,11952,2026-06-24,6971,30960,5138,26,6974.0,7348.333333333333,S_fa8541ac46,Lチバリヨ2,ネット,,,スマスロ,True,False,15.48,14.11,44.41,11.5,31.39,15.93,36.82,11.32,21.04,D,Lチバリヨ2は平均稼働9064、平均粗利5543、稼働貢献週26週。人気指数15.9、粗利指数36.8、寿命指数11.3。
パチスロ 東京レイヴンズ,S,2021-07-28,3,12506.666666666666,17431,7966,39141.666666666664,52679,4128.333333333333,5449,2021-08-11,7966,25422,2322,2,12506.666666666666,12506.666666666666,S_3e11da8a11,パチスロ 東京レイヴンズ,オーイズミ,,,パチスロ,False,False,23.69,16.51,38.41,0.88,31.79,18.14,34.55,10.0,21.03,D,パチスロ 東京レイヴンズは平均稼働12507、平均粗利4128、稼働貢献週2週。人気指数18.1、粗利指数34.5、寿命指数10.0。
パチスロ リングにかけろ1 ワールドチャンピオンカーニバル編,S,2020-09-30,8,12362.25,20889,5819,33793.125,51587,4843.0,7842,2020-11-25,5819,16906,2786,5,8280.25,12362.25,S_bc04043644,パチスロ リングにかけろ1 ワールドチャンピオンカーニバル編,エンターライズ,,,パチスロ,False,False,23.35,11.32,41.45,2.21,33.31,17.11,36.7,9.2,21.01,D,パチスロ リングにかけろ1 ワールドチャンピオンカーニバル編は平均稼働12362、平均粗利4843、稼働貢献週5週。人気指数17.1、粗利指数36.7、寿命指数9.2。
Lスマスロ ようこそ実力至上主義の教室へ,S,2025-05-14,6,11020.166666666666,20081,3122,37042.333333333336,64329,6876.0,12126,2025-09-10,3122,11055,1359,3,7876.25,11020.166666666666,S_2eb1de21ce,Lスマスロ ようこそ実力至上主義の教室へ,DAXEL,,,スマスロ,True,False,20.15,4.81,50.07,1.33,36.61,14.2,42.22,7.73,20.99,D,Lスマスロ ようこそ実力至上主義の教室へは平均稼働11020、平均粗利6876、稼働貢献週3週。人気指数14.2、粗利指数42.2、寿命指数7.7。
Lスマスロ とある科学の超電磁砲2,S,2025-11-12,17,11228.529411764706,20731,6338,36905.05882352941,65375,5724.64705882353,10443,2026-04-08,6338,21502,3392,8,7082.75,8914.833333333334,S_ba35333c31,Lスマスロ とある科学の超電磁砲2,藤商事,,,スマスロ,True,False,20.64,12.58,45.18,3.54,34.14,16.56,38.74,7.52,20.95,D,Lスマスロ とある科学の超電磁砲2は平均稼働11229、平均粗利5725、稼働貢献週8週。人気指数16.6、粗利指数38.7、寿命指数7.5。
L戦国乙女4 戦乱に閃く炯眼の軍師,S,2023-09-13,98,10025.5,22599,6102,31716.01020408163,68527,3780.4285714285716,9433,2026-06-17,7373,23457,1899,35,6960.0,6995.5,S_d6953837bc,L戦国乙女4 戦乱に閃く炯眼の軍師,オリンピアエステート,戦国乙女,,スマスロ,True,False,17.77,15.08,36.94,15.49,28.31,17.7,31.91,13.5,20.91,D,L戦国乙女4 戦乱に閃く炯眼の軍師は平均稼働10026、平均粗利3780、稼働貢献週35週。人気指数17.7、粗利指数31.9、寿命指数13.5。
アカメが斬る!,S,2020-11-11,10,12087.2,19019,7901,31737.0,44935,4271.0,6027,2021-01-13,7901,21880,2638,6,8794.5,12087.2,S_9a3f601614,アカメが斬る!,七匠,,,スロット,False,False,22.69,16.35,39.02,2.65,31.67,18.0,34.73,9.49,20.89,D,アカメが斬る!は平均稼働12087、平均粗利4271、稼働貢献週6週。人気指数18.0、粗利指数34.7、寿命指数9.5。
リング 恐襲ノ連鎖,S,2020-01-15,5,11481.6,16015,7568,32254.6,44189,5029.6,6252,2020-02-12,7568,21713,3932,3,10348.25,11481.6,S_cf63c47c85,リング 恐襲ノ連鎖,JFJ,,,スロット,False,False,21.25,15.55,42.24,1.33,32.79,16.99,36.73,8.89,20.89,D,リング 恐襲ノ連鎖は平均稼働11482、平均粗利5030、稼働貢献週3週。人気指数17.0、粗利指数36.7、寿命指数8.9。
Lスマスロ 秘宝伝(2025年),S,2025-12-31,11,10898.454545454546,20819,6238,34317.36363636364,63321,6039.090909090909,10573,2026-03-11,6238,20535,3659,4,7011.75,10898.454545454546,S_28f09f9ef5,Lスマスロ 秘宝伝(2025年),パオン・ディーピー,,,スマスロ,True,False,19.86,12.33,46.52,1.77,34.52,15.83,39.52,7.61,20.88,D,Lスマスロ 秘宝伝(2025年)は平均稼働10898、平均粗利6039、稼働貢献週4週。人気指数15.8、粗利指数39.5、寿命指数7.6。
OVER-SLOT AINZ OOAL GOWN絶対支配者光臨,S,2019-09-04,4,12711.5,17702,9612,26327.25,36132,3213.5,4533,2019-09-25,9612,19981,2508,3,12711.5,12711.5,S_9ca894d98d,OVER-SLOT AINZ OOAL GOWN絶対支配者光臨,オーイズミ,,,スロット,False,False,24.18,20.49,34.54,1.33,29.88,19.26,31.82,10.47,20.83,D,OVER-SLOT AINZ OOAL GOWN絶対支配者光臨は平均稼働12712、平均粗利3214、稼働貢献週3週。人気指数19.3、粗利指数31.8、寿命指数10.5。
パチスロ 百花繚乱 サムライガールズ(2021年),S,2021-06-16,4,11162.0,15850,7956,34914.75,48115,5158.75,6669,2021-07-07,7956,25429,3588,2,11162.0,11162.0,S_371fd46d6d,パチスロ 百花繚乱 サムライガールズ(2021年),エンターライズ,,,パチスロ,False,False,20.48,16.49,42.78,0.88,32.75,16.79,36.93,8.72,20.81,D,パチスロ 百花繚乱 サムライガールズ(2021年)は平均稼働11162、平均粗利5159、稼働貢献週2週。人気指数16.8、粗利指数36.9、寿命指数8.7。
パチスロ ガメラ(2021年),S,2021-06-16,10,13686.5,20003,8581,33411.1,43570,2285.8,4331,2021-09-01,8581,22943,1068,8,10680.25,13686.5,S_c01716279a,パチスロ ガメラ(2021年),サミー,,,パチスロ,False,False,26.51,18.0,30.6,3.54,28.76,20.01,29.53,11.65,20.78,D,パチスロ ガメラ(2021年)は平均稼働13686、平均粗利2286、稼働貢献週8週。人気指数20.0、粗利指数29.5、寿命指数11.7。
パチスロ ＜物語＞シリーズ セカンドシーズン,S,2020-03-25,5,12393.4,21277,4508,32935.2,52089,4979.0,6670,2020-04-30,4508,13671,2908,3,10172.5,12393.4,S_7cb64782e8,パチスロ ＜物語＞シリーズ セカンドシーズン,サミー,,,パチスロ,False,False,23.42,8.15,42.02,1.33,33.65,16.21,37.14,9.37,20.78,D,パチスロ ＜物語＞シリーズ セカンドシーズンは平均稼働12393、平均粗利4979、稼働貢献週3週。人気指数16.2、粗利指数37.1、寿命指数9.4。
ノーゲーム・ノーライフ THE SLOT,S,2021-06-23,5,11111.2,17095,6590,30764.8,45383,5526.2,7496,2021-07-21,6590,18757,3447,3,9615.25,11111.2,S_96ee3eb50d,ノーゲーム・ノーライフ THE SLOT,北電子,,,スロット,False,False,20.36,13.19,44.34,1.33,33.55,16.08,38.05,8.41,20.75,D,ノーゲーム・ノーライフ THE SLOTは平均稼働11111、平均粗利5526、稼働貢献週3週。人気指数16.1、粗利指数38.0、寿命指数8.4。
対魔導学園35試験小隊,S,2020-09-30,6,11626.333333333334,19292,6867,30769.166666666668,47148,5048.0,7317,2020-11-11,6867,19286,3042,3,8919.25,11626.333333333334,S_c82e66c70c,対魔導学園35試験小隊,平和,,,スロット,False,False,21.59,13.85,42.31,1.33,32.99,16.74,36.87,8.46,20.71,D,対魔導学園35試験小隊は平均稼働11626、平均粗利5048、稼働貢献週3週。人気指数16.7、粗利指数36.9、寿命指数8.5。
アナターのオット!?はーです,S,2020-09-16,5,11487.4,17315,7355,34823.0,50025,4899.4,5889,2020-10-14,7355,22750,3233,3,10030.5,11487.4,S_dad76897dc,アナターのオット!?はーです,ミズホ,,,スロット,False,False,21.26,15.03,41.68,1.33,32.49,16.84,36.32,8.78,20.67,D,アナターのオット!?はーですは平均稼働11487、平均粗利4899、稼働貢献週3週。人気指数16.8、粗利指数36.3、寿命指数8.8。
Lパチスロ 革命機ヴァルヴレイヴ,S,2022-11-30,132,8709.878787878788,22649,5437,36460.01515151515,85451,5493.015151515152,14510,2025-11-12,6678,26314,2286,28,6149.75,6346.916666666667,S_7b6f1a0a58,Lパチスロ 革命機ヴァルヴレイヴ,SANKYO,,,スマスロ,True,False,14.63,13.4,44.2,12.39,30.89,15.5,36.44,10.96,20.65,D,Lパチスロ 革命機ヴァルヴレイヴは平均稼働8710、平均粗利5493、稼働貢献週28週。人気指数15.5、粗利指数36.4、寿命指数11.0。
パチスロ 鉄拳4 デビルVer.,S,2021-06-16,10,10774.7,17628,6615,37609.7,58601,5335.8,7831,2021-08-18,7894,27807,3867,5,7706.5,10774.7,S_3aaf21db2a,パチスロ 鉄拳4 デビルVer.,セブンリーグ,,,パチスロ,False,False,19.56,16.34,43.53,2.21,32.74,16.6,37.24,8.05,20.65,D,パチスロ 鉄拳4 デビルVer.は平均稼働10775、平均粗利5336、稼働貢献週5週。人気指数16.6、粗利指数37.2、寿命指数8.1。
L ToLOVEるダークネス,S,2024-06-12,59,10485.93220338983,20949,5498,48076.5593220339,87670,5017.338983050848,12893,2025-09-10,5498,26670,1930,22,6493.25,6775.583333333333,S_6dbffef662,L ToLOVEるダークネス,オリンピアエステート,,,スマスロ,True,False,18.87,10.55,42.18,9.73,31.69,16.24,36.06,9.74,20.56,D,L ToLOVEるダークネスは平均稼働10486、平均粗利5017、稼働貢献週22週。人気指数16.2、粗利指数36.1、寿命指数9.7。
パチスロ TIGER＆BUNNY,S,2019-09-11,4,12099.25,16646,8962,25827.25,33841,3530.0,3969,2019-10-02,8962,19952,3483,3,12099.25,12099.25,S_23a3e953dc,パチスロ TIGER＆BUNNY,山佐,,,パチスロ,False,False,22.72,18.92,35.88,1.33,29.96,18.22,32.43,9.89,20.4,D,パチスロ TIGER＆BUNNYは平均稼働12099、平均粗利3530、稼働貢献週3週。人気指数18.2、粗利指数32.4、寿命指数9.9。
パチスロ 花伝,S,2020-01-29,3,9432.333333333334,10342,7783,44666.0,49439,6330.0,6872,2020-02-12,7783,38569,6034,2,9432.333333333334,9432.333333333334,S_5cf01d7630,パチスロ 花伝,アムテックス,,,パチスロ,False,False,16.36,16.07,47.75,0.88,33.62,14.92,39.51,7.07,20.33,D,パチスロ 花伝は平均稼働9432、平均粗利6330、稼働貢献週2週。人気指数14.9、粗利指数39.5、寿命指数7.1。
L少女☆歌劇 レヴュースタァライト -The SLOT-,S,2025-03-12,55,10702.781818181818,22657,6461,24631.21818181818,48801,3872.2363636363634,8535,2026-06-03,7135,16841,2632,23,7601.75,7632.333333333333,P_e95b11e381,L少女☆歌劇 レヴュースタァライト -The SLOT-,オーイズミ,,,パチンコ,False,False,19.39,14.5,37.33,10.18,29.26,17.31,32.62,10.92,20.31,D,L少女☆歌劇 レヴュースタァライト -The SLOT-は平均稼働10703、平均粗利3872、稼働貢献週23週。人気指数17.3、粗利指数32.6、寿命指数10.9。
ツインドラゴンハナハナ-30,S,2019-11-27,104,9619.009615384615,13043,6594,18755.576923076922,25104,2525.423076923077,5481,2022-02-24,9457,20478,5212,31,10814.0,10257.333333333334,S_1e012b7b3b,ツインドラゴンハナハナ-30,パイオニア,ハナハナ,,Aタイプ/ノーマル,False,False,16.8,20.11,31.62,13.72,24.95,17.83,27.73,15.76,20.28,D,ツインドラゴンハナハナ-30は平均稼働9619、平均粗利2525、稼働貢献週31週。人気指数17.8、粗利指数27.7、寿命指数15.8。
Lスマスロ 東京リベンジャーズ,S,2025-09-17,17,11427.058823529413,22807,7262,37195.41176470588,71179,4523.117647058823,9026,2026-01-21,7262,23963,2817,8,8642.0,9170.833333333334,S_9c50f162f9,Lスマスロ 東京リベンジャーズ,サミー,,,スマスロ,True,False,21.12,14.81,40.09,3.54,31.55,17.07,35.11,8.23,20.27,D,Lスマスロ 東京リベンジャーズは平均稼働11427、平均粗利4523、稼働貢献週8週。人気指数17.1、粗利指数35.1、寿命指数8.2。
いろはに愛姫,S,2020-10-14,1,18643.0,18643,18643,23635.0,23635,-4931.0,-4931,2020-10-14,18643,23635,-4931,1,18643.0,18643.0,S_7c6a0db469,いろはに愛姫,パオン・ディーピー,,,スロット,False,False,38.34,42.31,0.0,0.44,17.25,29.64,10.06,15.6,20.26,D,いろはに愛姫は平均稼働18643、平均粗利-4931、稼働貢献週1週。人気指数29.6、粗利指数10.1、寿命指数15.6。
パチスロ 新鬼武者2,S,2022-08-17,77,11143.558441558442,22190,4075,32413.753246753247,60252,3219.3376623376626,7225,2025-09-10,4075,12941,1211,38,5166.5,6074.666666666667,S_8290cecd6d,パチスロ 新鬼武者2,エンターライズ,,,パチスロ,False,False,20.44,7.11,34.56,16.81,28.21,17.16,30.85,13.1,20.25,D,パチスロ 新鬼武者2は平均稼働11144、平均粗利3219、稼働貢献週38週。人気指数17.2、粗利指数30.9、寿命指数13.1。
パチスロ笑ゥせぇるすまん 絶笑,S,2020-10-14,3,11521.666666666666,14705,9930,26932.333333333332,32711,3862.3333333333335,4005,2020-10-28,9930,24043,3791,1,11521.666666666666,11521.666666666666,S_27fb8cfe8b,パチスロ笑ゥせぇるすまん 絶笑,三洋,,,パチスロ,False,False,21.34,21.26,37.29,0.44,30.11,18.02,33.1,8.8,20.24,D,パチスロ笑ゥせぇるすまん 絶笑は平均稼働11522、平均粗利3862、稼働貢献週1週。人気指数18.0、粗利指数33.1、寿命指数8.8。
Lわたしの幸せな結婚,S,2025-07-16,8,11453.25,18335,7327,38860.875,60949,4306.25,7143,2025-09-10,7496,25629,1633,5,8196.25,11453.25,S_e38e38a700,Lわたしの幸せな結婚,コナミ,,,スマスロ,True,False,21.18,15.37,39.17,2.21,31.07,16.92,34.45,8.63,20.11,D,Lわたしの幸せな結婚は平均稼働11453、平均粗利4306、稼働貢献週5週。人気指数16.9、粗利指数34.5、寿命指数8.6。
