machine_name,category,first_report_date,data_count,avg_operation,max_operation,min_operation,avg_sales,max_sales,avg_gross_profit,max_gross_profit,latest_report_date,latest_operation,latest_sales,latest_gross_profit,operation_contribution_weeks,avg_operation_4w,avg_sales_4w,avg_gross_profit_4w,recent_week_count,avg_operation_12w,avg_gross_profit_12w,recent12_week_count,machine_id,formal_machine_name,maker_name,series_name,sub_series_name,machine_type,is_smart,is_lt,is_active,latest_operation_score,recent4_operation_score,recent12_operation_score,recent_profit_score,long_lifecycle_score,latest_rank_in_category,recent_rank_penalty,active_popularity_score,legend_score,asset_score,active_grade,legend_grade,asset_grade,ai_comment
Pスーパー海物語IN沖縄6 LTP,P,2025-10-16,34,14109.411764705883,29750,10090,22501.970588235294,46337,2423.235294117647,4237,2026-06-24,11430,18305,1822,34,10505.0,16871.25,1797.0,4.0,11278.181818181818,2126.0,11.0,P_f9b299a3a4,Pスーパー海物語IN沖縄6 LTP,三洋,海物語,,LT,False,True,True,24.88,14.04,16.44,14.41,15.04,239.0,20,0.0,30.3,20.28,D,D,D,Pスーパー海物語IN沖縄6 LTPは最新稼働11430、直近4週平均稼働10505、稼働貢献週34週。現役人気指数0.0、長期名機指数30.3、ホール資産指数20.3。
Pハネモノ ファミリースタジアム MD,P,2025-01-29,57,16584.912280701756,40500,11190,11654.684210526315,28727,2481.0877192982457,8986,2026-06-24,11430,8045,1405,57,11425.0,7967.75,1321.25,4.0,12155.555555555555,1544.7777777777778,9.0,P_edb2f314fa,Pハネモノ ファミリースタジアム MD,ミズホ,,,羽根物,False,False,True,24.88,16.5,18.78,11.79,25.22,239.0,20,0.0,39.65,21.86,D,D,D,Pハネモノ ファミリースタジアム MDは最新稼働11430、直近4週平均稼働11425、稼働貢献週57週。現役人気指数0.0、長期名機指数39.6、ホール資産指数21.9。
P冴えない彼女の育てかた 99ver.,P,2026-02-11,14,12347.857142857143,23220,8120,25732.0,47810,4976.571428571428,10615,2026-06-10,8120,17314,3379,10,8120.0,17314.0,3379.0,1.0,9692.857142857143,3755.285714285714,7.0,P_a146d43c44,P冴えない彼女の育てかた 99ver.,大都技研,,,甘デジ/ライト,False,False,True,16.88,7.65,12.21,23.11,4.42,777.0,20,0.0,25.31,23.06,D,D,D,P冴えない彼女の育てかた 99ver.は最新稼働8120、直近4週平均稼働8120、稼働貢献週10週。現役人気指数0.0、長期名機指数25.3、ホール資産指数23.1。
P大海物語4スペシャル BLACK SCA,P,2024-10-02,78,11005.641025641025,13300,9720,16107.333333333334,19056,2296.897435897436,3402,2026-06-24,10890,16249,2476,75,10281.666666666666,15219.333333333334,2136.3333333333335,6.0,10742.307692307691,2305.076923076923,13.0,P_a5499448e9,P大海物語4スペシャル BLACK SCA,三洋,海物語,,パチンコ,False,False,True,23.58,13.44,15.01,16.28,33.19,303.0,20,0.0,26.58,23.14,D,D,D,P大海物語4スペシャル BLACK SCAは最新稼働10890、直近4週平均稼働10282、稼働貢献週75週。現役人気指数0.0、長期名機指数26.6、ホール資産指数23.1。
P大海物語5 ブラック HCL,P,2023-12-13,116,11636.98275862069,31640,8050,19936.258620689656,52763,3285.655172413793,7895,2026-06-24,9370,16489,2645,75,8878.333333333334,15613.0,2567.8333333333335,6.0,9251.111111111111,2714.5555555555557,9.0,P_14dc0cfb6f,P大海物語5 ブラック HCL,三洋,海物語,大海5,パチンコ,False,False,True,19.9,9.68,11.03,18.65,33.19,537.0,20,0.0,35.5,24.26,D,D,D,P大海物語5 ブラック HCLは最新稼働9370、直近4週平均稼働8878、稼働貢献週75週。現役人気指数0.0、長期名機指数35.5、ホール資産指数24.3。
P宇宙戦艦ヤマト2202 -ONLY ONE- LIGHT ver.,P,2023-02-15,137,10008.029197080292,24120,7820,18546.14598540146,39834,3279.3138686131388,6393,2026-06-24,8790,16897,2735,42,8585.0,16615.25,2981.75,4.0,8942.0,3126.4,10.0,P_81c8ea0d71,P宇宙戦艦ヤマト2202 -ONLY ONE- LIGHT ver.,ビスティ,,,パチンコ,False,False,True,18.5,8.9,10.2,20.93,18.58,639.0,20,0.0,26.81,22.43,D,D,D,P宇宙戦艦ヤマト2202 -ONLY ONE- LIGHT ver.は最新稼働8790、直近4週平均稼働8585、稼働貢献週42週。現役人気指数0.0、長期名機指数26.8、ホール資産指数22.4。
P弾球黙示録カイジ沼5 ざわっ・・・79Ver.,P,2024-10-30,82,11540.487804878048,28150,9360,16340.243902439024,37977,3796.609756097561,7947,2026-06-24,10890,15463,3406,75,10676.666666666666,15214.333333333334,3370.0,6.0,11014.615384615385,3504.3076923076924,13.0,P_5fe9bbdbac,P弾球黙示録カイジ沼5 ざわっ・・・79Ver.,高尾(オーイズミ),,,パチンコ,False,False,True,23.58,14.5,15.73,23.06,33.19,303.0,20,0.0,34.41,27.32,D,D,D,P弾球黙示録カイジ沼5 ざわっ・・・79Ver.は最新稼働10890、直近4週平均稼働10677、稼働貢献週75週。現役人気指数0.0、長期名機指数34.4、ホール資産指数27.3。
P戦国乙女7 終焉の関ケ原 99ver.,P,2026-03-11,16,11763.125,23890,8430,21078.4375,41336,4017.0,7119,2026-06-24,8900,16067,3157,10,8668.333333333334,15647.166666666666,2923.8333333333335,6.0,10094.615384615385,3513.153846153846,13.0,P_659e7ab30c,P戦国乙女7 終焉の関ケ原 99ver.,アムテックス,戦国乙女,,甘デジ/ライト,False,False,True,18.77,9.12,13.28,20.61,4.42,619.0,20,0.0,24.35,21.37,D,D,D,P戦国乙女7 終焉の関ケ原 99ver.は最新稼働8900、直近4週平均稼働8668、稼働貢献週10週。現役人気指数0.0、長期名機指数24.4、ホール資産指数21.4。
P痛いのは嫌なので防御力に極振りしたいと思います。 極振り129ver,P,2026-03-11,12,11690.0,21570,7400,25778.75,46585,4906.416666666667,8049,2026-06-10,7790,17313,3392,6,7595.0,16948.0,3359.0,2.0,9782.222222222223,4261.888888888889,9.0,P_acc0c1edb3,P痛いのは嫌なので防御力に極振りしたいと思います。 極振り129ver,藤商事,,,パチンコ,False,False,True,16.08,6.24,12.44,23.0,2.65,836.0,20,0.0,23.56,22.31,D,D,D,P痛いのは嫌なので防御力に極振りしたいと思います。 極振り129verは最新稼働7790、直近4週平均稼働7595、稼働貢献週6週。現役人気指数0.0、長期名機指数23.6、ホール資産指数22.3。
P閃乱カグラ 189大入りver.,P,2026-01-28,21,12650.0,30540,7340,25680.666666666668,60938,5278.476190476191,13355,2026-06-24,7340,15278,3830,13,7944.0,16448.8,3689.2,5.0,9111.666666666666,3832.8333333333335,12.0,P_c36fe4dc2f,P閃乱カグラ 189大入りver.,ディ・ライト,,,パチンコ,False,False,True,15.0,7.18,10.65,24.82,5.75,875.0,20,0.0,29.22,24.01,D,D,D,P閃乱カグラ 189大入りver.は最新稼働7340、直近4週平均稼働7944、稼働貢献週13週。現役人気指数0.0、長期名機指数29.2、ホール資産指数24.0。
e スマパチ SSSS.GRIDMAN メガSTART 159ver.,P,2026-03-25,8,12920.0,25200,6540,26628.125,50688,7197.125,14592,2026-05-20,6540,13835,3801,4,6540.0,13835.0,3801.0,1.0,11165.714285714286,6140.714285714285,7.0,P_cc64d61739,e スマパチ SSSS.GRIDMAN メガSTART 159ver.,七匠,,,スマパチ,True,False,True,13.06,3.42,16.13,25.43,1.77,899.0,20,0.0,27.63,25.48,D,D,D,e スマパチ SSSS.GRIDMAN メガSTART 159ver.は最新稼働6540、直近4週平均稼働6540、稼働貢献週4週。現役人気指数0.0、長期名機指数27.6、ホール資産指数25.5。
e ソードアート・オンライン 閃光の軌跡 99Ver.,P,2026-01-14,15,12774.0,27010,8110,25314.066666666666,51098,3778.5333333333333,6350,2026-06-24,8500,17111,2928,8,8628.0,17385.0,2832.2,5.0,8655.714285714286,2828.0,7.0,P_b5042dd77b,e ソードアート・オンライン 閃光の軌跡 99Ver.,京楽産業．,ソードアート・オンライン,,スマパチ,True,False,True,17.8,9.01,9.44,20.1,3.54,707.0,20,0.0,25.9,20.73,D,D,D,e ソードアート・オンライン 閃光の軌跡 99Ver.は最新稼働8500、直近4週平均稼働8628、稼働貢献週8週。現役人気指数0.0、長期名機指数25.9、ホール資産指数20.7。
e ソードアート・オンライン 閃光の軌跡 K7,P,2024-12-25,39,13338.205128205129,39260,7640,29311.46153846154,81710,4933.974358974359,15354,2026-06-24,7850,18388,3658,24,7940.0,18376.4,3342.2,5.0,7940.0,3342.2,5.0,P_750e7c6ed1,e ソードアート・オンライン 閃光の軌跡 K7,京楽産業．,ソードアート・オンライン,,スマパチ,True,False,True,16.23,7.17,7.53,22.91,10.62,832.0,20,0.0,34.51,23.75,D,D,D,e ソードアート・オンライン 閃光の軌跡 K7は最新稼働7850、直近4週平均稼働7940、稼働貢献週24週。現役人気指数0.0、長期名機指数34.5、ホール資産指数23.8。
e 北斗の拳11 暴凶星 SHEF,P,2025-12-10,28,16771.071428571428,41060,9120,39239.25,93998,6698.428571428572,16578,2026-06-24,9120,21578,3537,22,9360.0,22056.666666666668,3490.0,6.0,10955.384615384615,4193.7692307692305,13.0,P_96d00d4aeb,e 北斗の拳11 暴凶星 SHEF,サミー,北斗の拳,暴凶星,スマパチ,True,False,True,19.3,10.97,15.57,23.72,9.73,575.0,20,0.0,38.94,27.39,D,D,D,e 北斗の拳11 暴凶星 SHEFは最新稼働9120、直近4週平均稼働9360、稼働貢献週22週。現役人気指数0.0、長期名機指数38.9、ホール資産指数27.4。
e 魔法少女まどか☆マギカ3 時間遡行～始まりの願い～ LPM1,P,2026-03-11,15,16994.0,36780,7920,39502.8,81625,6655.0,12259,2026-06-17,7920,18745,3035,10,8942.0,21110.2,3606.8,5.0,13523.333333333334,5481.416666666667,12.0,P_522d7824a8,e 魔法少女まどか☆マギカ3 時間遡行～始まりの願い～ LPM1,京楽産業．,まどか☆マギカ,,スマパチ,True,False,True,16.4,9.85,22.42,24.36,4.42,816.0,20,0.0,35.7,26.41,D,D,D,e 魔法少女まどか☆マギカ3 時間遡行～始まりの願い～ LPM1は最新稼働7920、直近4週平均稼働8942、稼働貢献週10週。現役人気指数0.0、長期名機指数35.7、ホール資産指数26.4。
eようこそ実力至上主義の教室へ MA,P,2026-01-14,22,15370.454545454546,36650,8740,35869.454545454544,82568,4814.681818181818,10450,2026-06-10,8960,21394,3054,18,8920.0,21259.75,3185.25,4.0,10681.818181818182,3339.818181818182,11.0,P_3d03eb465e,eようこそ実力至上主義の教室へ MA,サンセイR&D,,,スマパチ,True,False,True,18.91,9.79,14.84,22.04,7.96,606.0,20,0.0,33.98,23.62,D,D,D,eようこそ実力至上主義の教室へ MAは最新稼働8960、直近4週平均稼働8920、稼働貢献週18週。現役人気指数0.0、長期名機指数34.0、ホール資産指数23.6。
eフィーバーダンベル何キロ持てる？2 F,P,2026-03-11,13,13306.923076923076,24910,7430,31816.153846153848,58676,5446.538461538462,9151,2026-06-03,7670,18571,3340,10,7613.333333333333,18429.0,3288.6666666666665,3.0,10996.0,4631.8,10.0,P_0e23997986,eフィーバーダンベル何キロ持てる？2 F,SANKYO,,,スマパチ,True,False,True,15.79,6.29,15.68,22.61,4.42,846.0,20,0.0,27.09,23.29,D,D,D,eフィーバーダンベル何キロ持てる？2 Fは最新稼働7670、直近4週平均稼働7613、稼働貢献週10週。現役人気指数0.0、長期名機指数27.1、ホール資産指数23.3。
eワンパンマン2～正義執行 LM10,P,2026-03-11,14,14188.57142857143,29420,8100,31204.0,61890,5597.071428571428,8831,2026-06-10,8100,17995,3486,10,9067.5,20227.75,4026.0,4.0,11621.818181818182,4833.545454545455,11.0,P_e7e4214ec4,eワンパンマン2～正義執行 LM10,ニューギン,,,スマパチ,True,False,True,16.83,10.19,17.35,26.67,4.42,783.0,20,0.0,29.73,25.5,D,D,D,eワンパンマン2～正義執行 LM10は最新稼働8100、直近4週平均稼働9068、稼働貢献週10週。現役人気指数0.0、長期名機指数29.7、ホール資産指数25.5。
e地獄少女 7500Ver.,P,2025-12-10,26,15355.0,38410,7880,37177.03846153846,90309,6387.346153846154,13740,2026-06-10,7990,19717,3575,22,7982.5,19640.75,3329.0,4.0,9751.818181818182,4068.7272727272725,11.0,P_0a87b42857,e地獄少女 7500Ver.,オレンジ,,,スマパチ,True,False,True,16.57,7.28,12.36,22.84,9.73,800.0,20,0.0,36.56,25.79,D,D,D,e地獄少女 7500Ver.は最新稼働7990、直近4週平均稼働7982、稼働貢献週22週。現役人気指数0.0、長期名機指数36.6、ホール資産指数25.8。
e真・一騎当千～軍神覚醒～ 319大入りver.,P,2025-08-13,43,13922.093023255815,35780,8780,31847.116279069767,76742,6439.488372093023,16300,2026-06-24,9280,21916,4378,36,9376.666666666666,21971.833333333332,4156.666666666667,6.0,10135.384615384615,4772.615384615385,13.0,P_57adfa24e9,e真・一騎当千～軍神覚醒～ 319大入りver.,ディ・ライト,,,スマパチ,True,False,True,19.68,11.02,13.39,27.39,15.93,552.0,20,0.0,36.35,28.87,D,D,D,e真・一騎当千～軍神覚醒～ 319大入りver.は最新稼働9280、直近4週平均稼働9377、稼働貢献週36週。現役人気指数0.0、長期名機指数36.4、ホール資産指数28.9。
デジハネP北斗の拳 慈母 SSPC,P,2025-05-14,52,10607.115384615385,29140,7750,15291.057692307691,38401,4073.576923076923,10347,2026-06-24,8060,11994,3223,17,8026.666666666667,11983.833333333334,3105.6666666666665,6.0,8454.545454545454,3290.181818181818,11.0,P_d275eb0fac,デジハネP北斗の拳 慈母 SSPC,サミー,北斗の拳,慈母,甘デジ/ライト,False,False,True,16.74,7.4,8.9,21.61,7.52,786.0,20,0.0,26.68,21.74,D,D,D,デジハネP北斗の拳 慈母 SSPCは最新稼働8060、直近4週平均稼働8027、稼働貢献週17週。現役人気指数0.0、長期名機指数26.7、ホール資産指数21.7。
