machine_name,category,maker_name,first_report_date,latest_report_date,data_count,avg_operation,avg_sales,avg_gross_profit
L主役は銭形4,S,オリンピア,2023-05-17,2024-07-10,60,9709.783333333333,37211.166666666664,3778.35
L 仮面ライダー 7RIDERS,S,京楽産業．,2024-01-17,2024-07-10,25,8542.88,31235.16,4563.68
パチスロ ダンジョンに出会いを求めるのは間違っているだろうか2,S,北電子,2024-05-01,2024-07-10,11,10934.90909090909,20028.727272727272,3102.3636363636365
L ウルトラマンティガ,S,オッケー．,2024-05-15,2024-07-10,9,8459.555555555555,33739.77777777778,5173.111111111111
Lスマスロとある魔術の禁書目録,S,JFJ,2023-11-22,2024-07-03,27,8559.407407407407,26392.59259259259,4114.7037037037035
Lスマスロキングパルサー,S,セブンリーグ,2024-03-13,2024-07-03,17,9366.29411764706,28284.70588235294,4876.235294117647
Lスマスロ ストライク・ザ・ブラッド,S,エンターライズ,2024-04-17,2024-07-03,9,10098.0,23964.777777777777,3383.222222222222
Lスマスロ ストリートファイターV 挑戦者の道,S,エンターライズ,2024-06-12,2024-06-19,2,12222.5,32778.5,1741.5
Lスマスロ交響詩篇エウレカセブン4 HI-EVOLUTION,S,サミー,2024-05-15,2024-06-12,5,11320.4,34519.2,4802.6
P真・座頭市物語 DL-MX,S,ニューギン,2024-03-13,2024-06-05,13,14035.384615384615,30603.615384615383,6782.846153846154
燃えチバ-30,S,ネット,2023-10-11,2024-05-15,30,6566.266666666666,23666.933333333334,2954.366666666667
パチスロ武装神姫,S,コナミ,2024-01-17,2024-05-15,18,9335.5,27576.722222222223,6769.777777777777
回胴式遊技機 グランベルム,S,北電子,2023-09-13,2024-05-08,30,8426.0,24444.733333333334,4631.466666666666
Lパチスロ マクロスフロンティア4,S,SANKYO,2024-01-17,2024-05-08,17,9766.117647058823,30759.235294117647,4249.705882352941
押忍!番長ZERO,S,パオン・ディーピー,2022-02-09,2024-04-24,103,7935.941747572816,21618.349514563106,2603.4854368932038
ワードオブライツⅡ,S,エレコ,2024-02-14,2024-04-17,9,9027.111111111111,19546.11111111111,3310.222222222222
SLOT忍者じゃじゃ丸くん,S,エレコ,2024-03-27,2024-04-17,4,7668.25,29764.25,4526.5
Lスマスロ コードギアス 反逆のルルーシュ/復活のルルーシュ,S,サミー,2024-02-14,2024-04-10,9,11764.888888888889,35000.22222222222,4351.222222222223
キングクリエーター30,S,北電子,2024-03-13,2024-03-27,3,7162.666666666667,12897.0,2972.6666666666665
スーハナライジング-30,S,パイオニア,2023-10-11,2024-03-20,22,7875.318181818182,27160.727272727272,3402.318181818182
L吉宗RISING,S,サボハニ,2024-01-17,2024-03-20,10,9729.2,37633.8,6134.6
Lスマスロ バイオハザード:ヴィレッジ,S,アデリオン,2024-01-17,2024-03-13,9,10174.555555555555,31053.555555555555,3520.3333333333335
L Sky Love,S,カルミナ,2024-02-14,2024-03-06,4,9768.75,33208.5,5676.5
パチスロ ファイヤードリフト,S,サミー,2023-12-27,2024-02-28,10,8965.7,25470.1,4848.2
Pフィーバー革命機ヴァルヴレイヴ3 R,S,SANKYO,2024-01-17,2024-02-21,6,16570.0,36937.5,5849.833333333333
Lスロット 冴えない彼女の育てかた,S,サボハニ,2024-02-14,2024-02-21,2,8799.0,24557.5,4578.5
沖縄フェスティバル-30(2022年),S,パイオニア,2022-04-13,2024-02-14,84,5777.476190476191,10380.869047619048,2061.059523809524
パチスロ 新鬼武者2,S,エンターライズ,2022-08-17,2024-02-07,76,11236.565789473685,32669.973684210527,3245.7631578947367
パチスロ バイオハザード RE:2,S,アデリオン,2022-10-12,2024-02-07,67,9254.537313432837,25105.44776119403,2829.820895522388
L009 RE:CYBORG,S,ニューギン,2023-09-13,2024-02-07,21,7665.428571428572,26903.904761904763,4500.142857142857
沖ドキ!DUO,S,アクロス,2021-12-29,2024-01-24,102,6842.931372549019,24578.245098039217,3331.823529411765
Lスマスロ転生したらスライムだった件,S,山佐,2023-10-11,2024-01-17,14,11101.142857142857,34943.642857142855,4179.285714285715
L HEY!エリートサラリーマン鏡,S,大都技研,2022-12-14,2024-01-10,30,10469.233333333334,29231.6,3374.133333333333
パチスロコードギアス 反逆のルルーシュ3 C.C.&Kallen ver.,S,サミー,2023-06-14,2024-01-10,30,10361.833333333334,20476.666666666668,2111.8333333333335
L ひぐらしのなく頃に 業,S,ディ・ライト,2023-11-22,2024-01-10,8,8694.75,18588.5,3614.625
L大工の源さん 超夢源,S,サンスリー,2023-11-22,2024-01-10,8,7449.625,30562.0,5206.375
L リングにかけろ1 V,S,エフ,2023-12-13,2023-12-27,3,9153.666666666666,31573.666666666668,4622.333333333333
Lパチスロ ケンガンアシュラ,S,ネット,2023-11-29,2023-12-20,4,9183.25,36158.25,5447.5
スーパービンゴネオクラシック-30,S,ベルコ,2023-12-13,2023-12-13,1,4119.0,15797.0,2753.0
パチスロ ケロット4,S,セブンリーグ,2020-03-11,2023-12-06,80,4149.1,9143.25,2265.7875
パチスロ モンスターハンターワールド:アイスボーン,S,エンターライズ,2023-02-08,2023-12-06,41,9164.390243902439,24853.658536585364,2871.487804878049
スロドル,S,コナミ,2023-03-29,2023-12-06,35,6040.457142857143,20137.085714285713,5304.828571428571
L防空少女ラブキューレ2～極限の共鳴～,S,コナミアミューズメント,2023-08-16,2023-12-06,14,10325.642857142857,24139.85714285714,2369.4285714285716
戦国コレクション5,S,コナミ,2023-03-15,2023-11-29,35,8274.857142857143,33033.885714285716,4862.6
パチスロ傷物語 -始マリノ刻-,S,サミー,2023-09-13,2023-11-29,11,9531.636363636364,30334.18181818182,3797.3636363636365
Lスマスロ劇場版 魔法少女まどか☆マギカ[前編]始まりの物語／[後編]永遠の物語f-フォルテ-,S,メーシー,2023-11-22,2023-11-29,2,6549.5,25499.5,3282.0
黄門ちゃま喝2,S,オリンピア,2022-08-10,2023-11-22,61,6205.934426229508,18166.70491803279,3205.6393442622953
ニューパルサーSPⅢ,S,山佐,2021-04-14,2023-11-08,72,4397.527777777777,9765.986111111111,2178.2083333333335
真天下布武,S,山佐ネクスト,2023-06-14,2023-11-08,22,6680.772727272727,21852.5,3444.818181818182
沖ドキ!2-30,S,アクロス,2022-03-16,2023-11-08,17,4026.4117647058824,10850.882352941177,2258.9411764705883
スーパービンゴネオクラシック,S,ベルコ,2023-08-16,2023-10-25,10,5622.1,22673.9,3920.1
パチスロ 蛇喰夢子という女,S,ネット,2023-07-12,2023-10-04,13,8547.076923076924,27594.076923076922,4420.538461538462
織田信奈の野望 全国版,S,新日テクノロジー,2023-07-26,2023-10-04,11,8930.363636363636,27288.090909090908,4361.0
Lスマスロ バイオハザード:ヴェンデッタ,S,サミー,2023-08-02,2023-10-04,10,9417.2,28418.6,4116.9
チバリヨ-30(2021年),S,ネット,2021-06-16,2023-09-27,109,8047.311926605505,26141.660550458717,2600.651376146789
沖ドキ!DUO-30,S,アクロス,2021-12-29,2023-09-27,90,7299.233333333334,26162.37777777778,3388.8
もっと!チバリヨ-30(2022年),S,ネット,2023-01-11,2023-09-20,35,4866.342857142857,17101.085714285713,2524.8285714285716
Lぱちスロ にゃんこ大戦争 BIGBANG,S,京楽産業．,2023-06-14,2023-09-20,15,10016.933333333332,43298.46666666667,5234.0
パチスロ ドリフターズ,S,サミー,2022-02-16,2023-09-06,73,6647.506849315068,20859.54794520548,2948.219178082192
Lスマスロ 戦国BASARA GIGA,S,エンターライズ,2023-08-16,2023-09-06,4,9827.25,34735.75,3287.75
ハイスクールD×D2 ハーレム王に俺はなる,S,コナミ,2022-02-02,2023-08-30,56,6026.267857142857,18590.23214285714,2872.6785714285716
モモキュンソードDX,S,西陣,2023-01-18,2023-08-30,29,6983.586206896552,19818.068965517243,3094.655172413793
パチスロ 探偵オペラ ミルキィホームズR 大収穫祭!!!!,S,カルミナ,2023-03-01,2023-08-30,21,6027.666666666667,19348.095238095237,2903.3809523809523
ハナハナホウオウ～天翔～,S,パイオニア,2022-02-16,2023-08-23,70,4727.242857142857,8331.014285714286,1875.8285714285714
アナザーゴッドハーデス-解き放たれし槍撃ver.-,S,ミズホ,2023-04-26,2023-08-23,17,7713.470588235294,32991.882352941175,4072.4117647058824
パチスロ マクロスデルタ,S,ジェイビー,2021-04-28,2023-08-09,80,5761.8625,18928.2875,3383.575
パチスロ機動戦士ガンダムユニコーン,S,ビスティ,2023-03-15,2023-08-09,21,7909.285714285715,25636.47619047619,3451.3809523809523
パチスロOVERLORD絶対支配者光臨Ⅱ,S,オーイズミ,2023-03-29,2023-08-09,19,8876.0,25639.78947368421,3313.2631578947367
パチスロ 戦姫絶唱シンフォギア 勇気の歌,S,SANKYO,2021-12-29,2023-08-02,74,6008.351351351352,18102.0,2468.0
L ベルセルク無双,S,EXCITE,2023-06-14,2023-08-02,8,8391.75,28098.125,4683.875
SLOTメイドインアビス,S,ミズホ,2023-06-14,2023-07-26,7,8326.857142857143,25294.571428571428,3785.5714285714284
もっと!チバリヨ-25,S,ネット,2023-01-18,2023-07-19,16,4466.1875,15550.375,2308.9375
マイフラワー2-30,S,北電子,2023-05-17,2023-07-19,9,5464.0,15323.666666666666,3118.3333333333335
ウルトラちゃぶ台返し,S,ベルコ,2023-06-14,2023-07-12,5,6719.2,22251.4,3110.8
ニューパルサーDXⅢ,S,山佐NEXT,2022-03-16,2023-07-05,37,3940.7297297297296,8364.567567567568,1759.8648648648648
課長 熊田工作,S,ネット,2023-05-31,2023-07-05,6,7439.166666666667,25178.666666666668,1794.3333333333333
Lバキ 強くなりたくば喰らえ!!!,S,オリンピア,2022-11-30,2023-06-28,24,8019.25,28882.583333333332,4439.208333333333
Pフィーバー蒼穹のファフナー3 EXODDUS 織姫Light ver.,S,SANKYO,2023-06-14,2023-06-28,3,13746.666666666666,22441.333333333332,4165.666666666667
十字架5,S,ネット,2022-04-27,2023-06-21,43,5564.209302325581,17466.023255813954,2991.0
パチスロ アクエリオン ALL STARS,S,SANKYO,2022-07-13,2023-06-14,47,7851.914893617021,26672.0,4769.936170212766
パチスロ 緋弾のアリアⅡ,S,JFJ,2023-02-15,2023-06-14,17,7001.294117647059,27785.529411764706,4204.35294117647
GⅠ優駿倶楽部3,S,コナミ,2021-08-11,2023-06-07,52,4908.153846153846,14630.692307692309,3314.480769230769
パチスロ ラブ嬢Ⅱ+,S,オリンピア,2021-03-17,2023-06-07,24,5241.083333333333,14396.125,2701.5416666666665
SLOTマッピー,S,メーシー,2022-03-02,2023-05-31,34,11572.823529411764,19910.58823529412,331.6470588235294
パチスロハードボイルド(2022年),S,サミー,2022-10-12,2023-05-31,31,7391.709677419355,17112.1935483871,2098.8387096774195
パチスロ戦国無双3,S,山佐ネクスト,2023-02-15,2023-05-31,15,8392.866666666667,23258.266666666666,3532.133333333333
パチスロ盾の勇者の成り上がり,S,サミー,2023-03-01,2023-05-31,13,8352.923076923076,23498.615384615383,3185.4615384615386
パチスロ頭文字D,S,サミー,2021-01-20,2023-05-24,90,7363.466666666666,18390.1,1784.5222222222221
SLOTバジリスク～甲賀忍法帖～絆2,S,ミズホ,2020-02-26,2023-05-17,85,6784.705882352941,15936.423529411764,1956.5764705882352
P北斗の拳8 究極乱世 SSF,S,サミー,2022-03-02,2023-05-17,31,12527.41935483871,21067.0,3667.0
SLOTとある科学の超電磁砲,S,藤商事,2022-11-16,2023-05-10,25,8244.4,25748.28,3192.64
パチスロ幼女戦記,S,サミー,2022-12-14,2023-05-10,21,7702.761904761905,23912.333333333332,3384.714285714286
Pプロゴルファー猿 EMPEROR MODEL M4,S,豊丸,2023-04-12,2023-04-26,3,15733.333333333334,34330.666666666664,7326.333333333333
パチスロ 犬夜叉(2022年),S,スパイキー,2022-07-13,2023-04-19,41,10321.560975609756,39907.0,5927.195121951219
パチスロペルソナ5,S,サミー,2022-09-14,2023-04-05,30,7428.1,19041.1,2520.8
麻雀格闘倶楽部 参,S,コナミ,2019-09-04,2023-03-22,14,6425.285714285715,13874.142857142857,2908.5714285714284
パチスロ 這いよれ!ニャル子さん,S,EXCITE,2022-12-14,2023-03-15,14,7453.142857142857,24391.64285714286,4293.428571428572
パチスロ 真俺の空,S,スパイキー,2022-12-28,2023-03-15,12,6987.75,22491.583333333332,3711.1666666666665
ニューゲッターマウス,S,エレコ,2022-07-13,2023-03-08,32,6700.84375,11370.40625,1742.375
チバリヨ(2022年),S,ネット,2022-08-17,2023-03-08,26,5070.7307692307695,16721.96153846154,1964.3076923076924
パチスロ 閃乱カグラ BURST UP,S,オーイズミ,2022-08-31,2023-03-01,26,7137.2307692307695,22162.153846153848,3565.3846153846152
スーパーリオエース,S,山佐NEXT,2022-09-14,2023-03-01,23,7615.652173913043,20119.0,2829.8260869565215
P真バジリスク～甲賀忍法帖～豪塊W319ver.,S,メーシー,2023-02-15,2023-03-01,3,13266.666666666666,28240.0,4767.666666666667
花火絶景,S,ミズホ,2022-11-16,2023-02-22,15,6991.866666666667,23059.266666666666,3288.133333333333
パチスロ BIOHAZARD 7 resident evil,S,アデリオン,2021-02-17,2023-02-08,90,8374.58888888889,24758.522222222222,2239.5666666666666
ぱちスロ ウルトラマンタロウ 暴君SPEC,S,オッケー．,2022-04-13,2023-02-08,38,5890.394736842105,23519.78947368421,3876.2105263157896
パチスロ鉄拳5,S,山佐NEXT,2022-07-27,2023-01-11,23,7060.04347826087,19057.0,3616.7391304347825
ボンバーガール,S,コナミ,2022-09-14,2023-01-04,16,6696.4375,18961.375,3422.375
もっと！チバリヨ-30(2022年),S,ネット,2022-12-28,2023-01-04,2,7845.5,26693.5,3699.5
沖ドキ！GOLD,S,ユニバーサルブロス,2022-12-28,2023-01-04,2,13364.5,46402.0,5026.0
沖ドキ！GOLD-30,S,ミズホ,2022-12-28,2023-01-04,2,15666.5,54988.0,5920.5
Pバジリスク～桜花忍法帖～ 早咲き桜99ver.,S,メーシー,2022-09-14,2022-12-21,13,12871.538461538461,17968.076923076922,4074.923076923077
パチスロ笑ゥせぇるすまん4,S,三洋,2022-10-12,2022-12-21,11,6914.090909090909,22588.18181818182,3862.909090909091
パチスロ 魔法少女育成計画,S,カルミナ,2022-10-26,2022-12-21,9,7359.111111111111,15847.0,2758.1111111111113
PモンキーターンⅥ 超抜 ZDa,S,西陣,2022-11-16,2022-12-21,6,18208.333333333332,39060.5,4611.833333333333
Lスマスロリノヘブン,S,山佐NEXT,2022-11-30,2022-12-21,4,6879.25,25010.5,4092.0
パチスロFAIRY TAIL2,S,藤商事,2022-08-10,2022-12-14,19,7878.8421052631575,25326.78947368421,4058.7368421052633
アバサー30,S,アムテックス,2022-09-14,2022-12-14,8,4953.75,8823.625,1399.75
BIG島唄-30,S,平和,2022-10-12,2022-12-07,9,5912.111111111111,19957.11111111111,3052.5555555555557
パチスロ鉄拳4 アルティメットデビルVer.,S,山佐NEXT,2022-11-16,2022-12-07,4,7592.5,30210.5,4588.75
パチスロ ゼーガペイン2,S,山佐NEXT,2022-06-01,2022-11-30,20,8640.7,20382.95,3153.1
パチスロ ダンまち外伝 ソード・オラトリア,S,北電子,2022-10-26,2022-11-30,6,8873.333333333334,21825.5,3075.5
ラストユートピア,S,パイオニア,2022-11-16,2022-11-30,3,6322.0,12522.0,1458.6666666666667
パチスロ リング 運命の秒刻,S,藤商事,2021-12-29,2022-11-09,42,4990.238095238095,17162.214285714286,3093.690476190476
パチスロ うしおととら 雷槍一閃,S,ディ・ライト,2021-09-15,2022-11-09,41,5811.951219512195,19975.536585365855,2626.268292682927
パチスロアラジンAクラシック,S,サミー,2022-02-02,2022-11-09,40,7203.475,24739.2,4272.9
パチスロ BOOWY,S,ディ・ライト,2022-09-28,2022-11-09,7,7884.0,33834.0,5506.714285714285
鬼浜爆走紅蓮隊 狂闘旅情編,S,ベルコ,2021-06-02,2022-11-02,43,6807.697674418605,20992.372093023256,2415.0697674418607
ぱちスロ ギャグダー,S,京楽産業．,2022-02-02,2022-10-26,31,5266.741935483871,14642.612903225807,2317.6774193548385
パチスロRYUKYU Beat-30,S,サミー,2022-10-12,2022-10-12,1,5552.0,12255.0,874.0
超ギラギラ爺サマー,S,サボハニ,2022-04-27,2022-10-05,23,6915.434782608696,31262.0,5362.304347826087
キャッツ・アイ(2022年),S,平和,2022-06-15,2022-10-05,17,7966.470588235294,19804.058823529413,3824.235294117647
政宗 戦極,S,大都技研,2022-08-17,2022-10-05,8,8058.0,29776.5,4047.625
Pフィーバー蒼穹のファフナー3 EXODUS 超蒼穹3800ver.,S,SANKYO,2022-06-15,2022-09-28,16,17338.125,34251.8125,6279.875
アバサー,S,アムテックス,2022-09-14,2022-09-28,3,5708.666666666667,11728.666666666666,2461.3333333333335
ヴィーナスゾーン,S,パイオニア,2022-09-14,2022-09-21,2,5821.0,19651.5,2799.0
主役は銭形3,S,平和,2021-12-15,2022-09-07,38,7473.789473684211,22897.552631578947,3335.2105263157896
麻雀格闘倶楽部 真,S,コナミ,2021-01-20,2022-08-31,15,6211.866666666667,15867.066666666668,2744.8
パチスロ ピンクパンサーSP,S,山佐NEXT,2022-06-15,2022-08-31,12,12730.666666666666,21384.75,112.08333333333333
パチスロ 楽園追放,S,サミー,2021-09-15,2022-08-17,27,6274.148148148148,14621.111111111111,2033.4814814814815
ぱちすろ けものフレンズ,S,サミー,2022-06-01,2022-08-10,11,7867.454545454545,24862.636363636364,2875.4545454545455
P真バジリスク～甲賀忍法帖～ MQ,S,メーシー,2022-06-15,2022-08-10,9,18044.444444444445,36925.444444444445,6472.222222222223
パチスロ 戦国乙女 暁の関ケ原 DARKNESS,S,オリンピア,2021-11-17,2022-08-03,25,5272.92,16183.8,2733.44
パチスロ デビル メイ クライ5,S,アデリオン,2022-03-16,2022-08-03,17,7333.35294117647,19342.470588235294,1639.235294117647
SLOTえとたま,S,メーシー,2022-04-13,2022-08-03,16,6269.5625,14077.8125,2979.9375
パチスロ モンキーターンⅣ,S,山佐,2020-06-03,2022-07-27,20,7474.85,20904.4,1986.35
SLOT STEINS；GATE,S,メーシー,2022-05-18,2022-07-27,11,6731.909090909091,22781.0,3737.7272727272725
パチスロ 麻雀物語4,S,オリンピア,2021-09-15,2022-07-13,24,8301.625,22702.541666666668,2831.5416666666665
パチスロ Angel Beats!,S,サミー,2021-04-28,2022-07-06,20,9078.4,23586.2,3651.65
Pバジリスク～甲賀忍法帖～2 朧の章,S,メーシー,2021-04-14,2022-06-29,36,13963.888888888889,18912.0,3866.8055555555557
パチスロ 蒼天の拳4,S,サミー,2022-03-16,2022-06-29,14,6924.714285714285,20809.714285714286,2920.1428571428573
シリウス,S,ヤーマ,2022-06-15,2022-06-29,3,4704.666666666667,15530.666666666666,1694.3333333333333
ニューハナハナゴールド-30,S,パイオニア,2022-04-13,2022-06-15,7,4021.0,7110.285714285715,1863.5714285714287
パチスロうまい棒(2021年),S,アムテックス,2021-12-22,2022-05-18,13,5100.7692307692305,11258.0,2009.1538461538462
スーパーハナハナ-30(2021年),S,パイオニア,2021-05-12,2022-05-18,9,5330.888888888889,11300.555555555555,1694.5555555555557
P結城友奈は勇者である ALL RUSH,S,西陣,2022-04-27,2022-05-18,3,17716.666666666668,34506.0,7169.0
パチスロ北斗の拳 宿命,S,サミー,2021-03-17,2022-05-11,17,8327.470588235294,25593.29411764706,2856.0588235294117
Pフィーバー革命機ヴァルヴレイヴ2 Light ver.,S,SANKYO,2022-03-09,2022-05-11,9,16494.444444444445,23373.88888888889,4099.222222222223
パチスロ 月華 雅,S,エンターライズ,2022-04-27,2022-05-11,2,6103.5,22652.0,2454.0
アレックス(2018年),S,アクロス,2022-02-16,2022-04-27,11,7067.909090909091,16622.18181818182,1922.4545454545455
パチスロひぐらしのなく頃に祭2カケラ遊び編,S,オーイズミ,2022-04-13,2022-04-27,3,8503.0,21254.666666666668,3610.3333333333335
A-SLOTツインエンジェルBREAK,S,サミー,2022-02-24,2022-04-20,9,6574.333333333333,12131.111111111111,1420.0
鬼浜爆走紅蓮隊 激闘謳歌編,S,ベルコ,2022-01-19,2022-04-20,8,6390.5,22191.375,3854.0
パチスロ TIGER&BUNNY SP,S,山佐NEXT,2022-03-16,2022-04-20,6,7090.166666666667,23137.833333333332,2876.3333333333335
プレミアムハナハナ-30,S,パイオニア,2019-11-20,2022-04-13,104,9847.5,19115.44230769231,2532.096153846154
BLACK LAGOON ZERO bullet MAX,S,スパイキー,2022-02-16,2022-04-13,9,6876.333333333333,24537.444444444445,3673.0
秘宝伝-解き放たれた女神-,S,サボハニ,2021-12-29,2022-04-06,13,7310.2307692307695,20609.46153846154,3468.153846153846
Pフィーバー革命機ヴァルヴレイヴ2 カミツキver.,S,SANKYO,2022-03-02,2022-04-06,6,17390.0,33861.666666666664,5798.333333333333
パチスロ聖闘士星矢-海皇覚醒-,S,三洋,2019-09-04,2022-03-30,127,10967.944881889764,35737.44094488189,4371.897637795276
P北斗の拳9 闘神 GFG,S,サミー,2021-12-15,2022-03-30,14,17689.285714285714,37752.92857142857,5063.428571428572
バーサス(2016年),S,アクロス,2020-04-30,2022-03-30,8,6604.5,15371.5,1674.375
パチスロ 聖闘士星矢-冥王復活-,S,三洋,2022-02-09,2022-03-30,8,6890.625,18506.125,1867.125
シンデレラブレイド4,S,ネット,2021-12-29,2022-03-30,5,8151.2,24520.4,4978.4
アイムジャグラーEX(2017年),S,北電子,2019-09-04,2022-03-23,127,9398.464566929133,22828.984251968504,3648.496062992126
ファンキージャグラー,S,北電子,2019-09-04,2022-03-23,127,10685.354330708662,24449.850393700788,3666.3779527559054
クレアの秘宝伝 女神の夢と魔法の遺跡,S,パオン・ディーピー,2020-04-30,2022-03-16,7,6168.142857142857,13360.857142857143,2268.0
アイムジャグラーEX AnniversaryEdition,S,北電子,2019-09-04,2022-03-09,124,8536.040322580646,21571.65322580645,3805.0241935483873
マジカルハロウィン5,S,KPE,2019-09-11,2022-03-09,124,9553.129032258064,24659.733870967742,4566.201612903225
スーパーミラクルジャグラー,S,北電子,2020-01-08,2022-03-09,104,8455.548076923076,19656.18269230769,3521.5865384615386
SLOT魔法少女まどか☆マギカ2,S,メーシー,2020-04-30,2022-03-09,91,9873.098901098901,25897.527472527472,3070.043956043956
押忍!番長3,S,大都技研,2020-04-30,2022-03-09,66,9224.757575757576,25552.424242424244,3211.348484848485
ハナビ(2015年),S,アクロス,2020-04-30,2022-03-09,4,5475.75,13078.0,1949.75
SLOTバジリスク～甲賀忍法帖～Ⅲ,S,エレコ,2022-03-09,2022-03-09,1,4329.0,11887.0,2484.0
マイジャグラーⅢ,S,北電子,2019-09-04,2022-03-02,124,11457.258064516129,24718.685483870966,3533.935483870968
パチスロ コードギアス 反逆のルルーシュR2,S,サミー,2019-12-18,2022-03-02,108,9304.592592592593,27592.60185185185,4532.101851851852
ニューアイムジャグラーEX(2016年),S,北電子,2019-10-23,2022-03-02,107,8294.570093457944,21080.205607476637,3625.9532710280373
クレアの秘宝伝 ～眠りの塔とめざめの石～,S,大都技研,2020-03-25,2022-03-02,86,7401.976744186047,17287.802325581397,3026.0232558139537
パチスロ 言い訳はさせないわよ!by壇蜜,S,ワールド,2022-03-02,2022-03-02,1,7000.0,11623.0,1062.0
ツインドラゴンハナハナ-30,S,パイオニア,2019-11-27,2022-02-24,104,9619.009615384615,18755.576923076922,2525.423076923077
パチスロ エウレカセブンAO,S,サミー,2020-01-08,2022-02-24,95,8660.421052631578,23673.926315789475,3699.8
グレートキングハナハナ-30,S,パイオニア,2020-04-30,2022-02-24,60,8024.75,15864.2,2502.883333333333
沖ドキ!トロピカル,S,ユニバーサルブロス,2020-04-30,2022-02-24,53,6068.207547169812,18666.471698113208,4204.33962264151
ハナハナホウオウ-30,S,パイオニア,2020-01-08,2022-02-24,52,7409.807692307692,14940.076923076924,2577.673076923077
政宗2,S,大都技研,2020-04-30,2022-02-24,44,6351.431818181818,18338.704545454544,3397.25
パチスロ 北斗の拳 修羅の国篇,S,サミー,2021-02-10,2022-02-24,28,6181.642857142857,18874.214285714286,3318.8928571428573
SLOTギルティクラウン,S,エレコ,2019-09-04,2022-02-09,119,13681.302521008403,35947.20168067227,5271.361344537815
スーパーリノMAX,S,山佐,2019-09-04,2022-02-09,119,7902.72268907563,36796.142857142855,5245.176470588235
沖ドキ!トロピカル-30,S,アクロス,2019-09-11,2022-02-09,119,10294.084033613446,26811.168067226892,4489.411764705882
バイオハザードリベレーションズ,S,エンターライズ,2019-10-09,2022-02-09,93,8339.451612903225,24310.74193548387,4072.6236559139784
忍魂～暁ノ章～,S,大都技研,2020-06-03,2022-02-09,86,7557.813953488372,23351.43023255814,4146.732558139535
パチスロ攻殻機動隊S.A.C.2nd GIG,S,サミー,2020-06-03,2022-02-09,85,8540.811764705883,25664.729411764707,4201.670588235294
ヱヴァンゲリヲン･勝利への願い,S,ビスティ,2020-11-25,2022-02-09,46,6862.347826086957,21627.804347826088,3127.2608695652175
パチスロ獣王 王者の覚醒,S,サミー,2021-02-03,2022-02-09,40,6361.625,22338.85,3459.2
リノ(2015年),S,山佐,2020-04-30,2022-02-09,7,5257.142857142857,22648.0,3481.714285714286
GⅠ優駿倶楽部,S,KPE,2020-04-30,2022-02-09,4,5058.5,13318.5,2763.75
パチスロ 春一番,S,西陣,2022-02-02,2022-02-09,2,7177.0,19288.0,3371.0
ゴーゴージャグラー(2015年),S,北電子,2019-09-04,2022-02-02,120,10018.241666666667,23088.1,3392.516666666667
パチスロ トータル・イクリプス,S,SANKYO,2019-09-04,2022-02-02,113,7755.486725663717,25178.353982300883,7567.309734513275
パチスロ 閃乱カグラ,S,オーイズミ,2019-09-04,2022-02-02,107,10800.43925233645,28154.28971962617,5322.803738317757
麻雀物語3 役満乱舞の究極大戦,S,オリンピア,2019-09-04,2022-02-02,104,6923.548076923077,23101.60576923077,5426.2307692307695
パチスロ BLOOD+ 二人の女王,S,タイヨーエレック,2019-11-27,2022-02-02,90,7550.2,21956.88888888889,4562.822222222222
パチスロ リング 終焉ノ刻,S,藤商事,2021-04-07,2022-02-02,24,6328.125,15990.75,3294.7916666666665
戦国乙女2～深淵に輝く気高き将星～,S,オリンピア,2020-12-23,2022-02-02,12,6208.25,17411.583333333332,3813.0
パチスロ 涼宮ハルヒの憂鬱,S,SANKYO,2021-01-06,2022-02-02,10,5967.6,18313.5,5652.8
パチスロ モンスターハンター～狂竜戦線～,S,エンターライズ,2021-10-27,2022-02-02,7,5808.142857142857,19077.85714285714,4538.714285714285
パチスロ 地獄少女 宵伽,S,藤商事,2021-10-06,2022-02-02,6,5629.166666666667,16319.166666666666,3667.6666666666665
パチスロ 偽物語,S,サミー,2021-03-31,2022-02-02,3,6994.0,15482.0,2614.0
グレートキングハナハナ,S,パイオニア,2020-04-30,2022-01-26,49,7257.224489795918,15947.530612244898,3191.081632653061
パチスロ ガールフレンド(仮)～聖櫻学園メモリアル～,S,オリンピア,2020-07-29,2022-01-26,27,6939.518518518518,16114.185185185184,3317.6666666666665
パチスロ サクラ大戦～熱き血潮に～,S,サミー,2021-07-21,2022-01-26,3,5377.333333333333,14733.666666666666,3486.6666666666665
スーパーリノSP,S,山佐NEXT,2022-01-19,2022-01-26,2,7450.0,27217.0,3553.5
マイジャグラーⅣ,S,北電子,2019-09-04,2022-01-12,117,13196.735042735043,27881.74358974359,3774.358974358974
防空少女ラブキューレ,S,KPE,2020-01-08,2021-12-29,76,7571.539473684211,20376.71052631579,3679.9736842105262
パチスロ モンスターハンター:ワールド 黄金狩猟,S,エンターライズ,2021-12-15,2021-12-29,3,9353.333333333334,30676.333333333332,3872.6666666666665
パチスロANEMONE 交響詩篇エウレカセブン HI-EVOLUTION,S,サミー,2021-11-17,2021-12-15,4,10484.5,28801.0,3735.75
Re:ゼロから始める異世界生活 Apex Vacation,S,サボハニ,2021-12-01,2021-12-15,3,10409.333333333334,18345.666666666668,3475.0
