machine_id,machine_name,first_seen_date,last_seen_date,data_count,best_cert_machine_name,certification_date,similarity,judge,final_machine_name,memo
201,ぱちんこCR一騎当千サバイバルソルジャー 319Ver.,2020-01-08,2020-04-30,2,ぱちんこCR一騎当千サバイバルソルジャー 319Ver.,,1.0,ほぼ一致,,
289,ぱちんこCR偽物語 199Ver.,2020-04-30,2021-01-06,6,ぱちんこCR偽物語 199Ver.,,1.0,ほぼ一致,,
49,ぱちんこCR北斗の拳6 天翔百裂 FTB,2019-09-04,2022-02-02,120,ぱちんこCR北斗の拳6 天翔百裂 FTB,,1.0,ほぼ一致,,
50,ぱちんこCR真・北斗無双 FWN,2019-09-04,2022-04-06,129,ぱちんこCR真・北斗無双 FWN,,1.0,ほぼ一致,,
274,ぱちんこCR真・北斗無双 夢幻闘乱 SWA,2020-04-15,2020-09-30,17,ぱちんこCR真・北斗無双 夢幻闘乱 SWA,,1.0,ほぼ一致,,
51,ぱちんこCR聖戦士ダンバイン EWNB,2019-09-04,2021-02-17,69,ぱちんこCR聖戦士ダンバイン EWNB,,1.0,ほぼ一致,,
52,ぱちんこCR聖戦士ダンバイン FWN,2019-09-04,2022-01-26,118,ぱちんこCR聖戦士ダンバイン FWN,,1.0,ほぼ一致,,
398,ぱちんこCR蒼天の拳～天帰～ FWG,2021-01-06,2021-01-06,1,ぱちんこCR蒼天の拳～天帰～ FWG,,1.0,ほぼ一致,,
517,ぱちスロ ウルトラセブン(2017年),2021-07-21,2021-07-21,1,ぱちスロ ウルトラセブン(2017年),,1.0,ほぼ一致,,
679,ぱちスロ ウルトラマンタロウ 暴君SPEC,2022-04-13,2023-02-08,38,ぱちスロ ウルトラマンタロウ 暴君SPEC,,1.0,ほぼ一致,,
626,ぱちスロ ギャグダー,2022-02-02,2022-10-26,31,ぱちスロ ギャグダー,,1.0,ほぼ一致,,
476,ぱちスロ 沖ハナ-30,2021-05-05,2021-08-18,13,ぱちスロ 沖ハナ-30,,1.0,ほぼ一致,,
262,みうのおしゃべりパチスロ,2020-03-25,2020-03-25,1,みうのおしゃべりパチスロ,,1.0,ほぼ一致,,
824,もっと!チバリヨ-25,2023-01-18,2023-07-19,16,もっと!チバリヨ-25,,1.0,ほぼ一致,,
815,もっと!チバリヨ-30(2022年),2023-01-11,2023-09-20,35,もっと!チバリヨ-30(2022年),,1.0,ほぼ一致,,
534,もっと！クレアの秘宝伝～女神の歌声と太陽の子供達～,2021-08-11,2021-09-01,4,もっと！クレアの秘宝伝～女神の歌声と太陽の子供達～,,1.0,ほぼ一致,,
811,もっと！チバリヨ-30(2022年),2022-12-28,2023-01-04,2,もっと！チバリヨ-30(2022年),,1.0,ほぼ一致,,
53,やじきた道中記乙,2019-09-04,2020-07-15,40,やじきた道中記乙,,1.0,ほぼ一致,,
54,アイムジャグラーEX AnniversaryEdition,2019-09-04,2022-03-09,124,アイムジャグラーEX AnniversaryEdition,,1.0,ほぼ一致,,
55,アイムジャグラーEX(2017年),2019-09-04,2022-03-23,127,アイムジャグラーEX(2017年),,1.0,ほぼ一致,,
395,アイムジャグラーEX(2020年),2021-01-04,2026-06-24,232,アイムジャグラーEX(2020年),,1.0,ほぼ一致,,
1093,アオハル♪操 A-LIVE,2024-06-12,2025-09-10,17,アオハル♪操 A-LIVE,,1.0,ほぼ一致,,
374,アカメが斬る!,2020-11-11,2021-01-13,10,アカメが斬る!,,1.0,ほぼ一致,,
56,アナザーゴッドハーデス-奪われたZEUSver.-,2019-09-04,2019-12-25,17,アナザーゴッドハーデス-奪われたZEUSver.-,,1.0,ほぼ一致,,
868,アナザーゴッドハーデス-解き放たれし槍撃ver.-,2023-04-26,2025-09-10,18,アナザーゴッドハーデス-解き放たれし槍撃ver.-,,1.0,ほぼ一致,,
348,アナターのオット!?はーです,2020-09-16,2020-10-14,5,アナターのオット!?はーです,,1.0,ほぼ一致,,
761,アバサー,2022-09-14,2022-09-28,3,アバサー,,1.0,ほぼ一致,,
762,アバサー30,2022-09-14,2022-12-14,8,アバサー30,,1.0,ほぼ一致,,
213,アマデジPA笑ゥせぇるすまん ドーンといきまSHOW,2020-01-15,2020-02-05,4,アマデジPA笑ゥせぇるすまん ドーンといきまSHOW,,1.0,ほぼ一致,,
641,アレックス(2018年),2022-02-16,2022-04-27,11,アレックス(2018年),,1.0,ほぼ一致,,
898,ウルトラちゃぶ台返し,2023-06-14,2023-07-12,5,ウルトラちゃぶ台返し,,1.0,ほぼ一致,,
1190,ウルトラミラクルジャグラー,2024-12-11,2026-06-24,77,ウルトラミラクルジャグラー,,1.0,ほぼ一致,,
251,エヴァンゲリオン フェスティバル,2020-03-11,2020-03-25,3,エヴァンゲリオン フェスティバル,,1.0,ほぼ一致,,
141,カードバトルパチスロ ガンダム クロスオーバー,2019-10-16,2019-11-06,4,カードバトルパチスロ ガンダム クロスオーバー,,1.0,ほぼ一致,,
502,ガールズ＆パンツァー 劇場版,2021-06-16,2021-08-04,8,ガールズ＆パンツァー 劇場版,,1.0,ほぼ一致,,
713,キャッツ・アイ(2022年),2022-06-15,2022-10-05,17,キャッツ・アイ(2022年),,1.0,ほぼ一致,,
214,キュインぱちんこ P南国育ち デカパトver.,2020-01-15,2020-02-26,7,キュインぱちんこ P南国育ち デカパトver.,,1.0,ほぼ一致,,
438,キュインぱちんこ P南国育ち デカパトver. 甘デジ,2021-03-03,2021-08-04,17,キュインぱちんこ P南国育ち デカパトver. 甘デジ,,1.0,ほぼ一致,,
1044,キングクリエーター30,2024-03-13,2024-03-27,3,キングクリエーター30,,1.0,ほぼ一致,,
854,キングハナハナ-30(2023年),2023-03-29,2026-06-24,163,キングハナハナ-30(2023年),,1.0,ほぼ一致,,
989,クランキークレスト,2023-12-13,2025-09-10,77,クランキークレスト,,1.0,ほぼ一致,,
290,クレアの秘宝伝 女神の夢と魔法の遺跡,2020-04-30,2022-03-16,7,クレアの秘宝伝 女神の夢と魔法の遺跡,,1.0,ほぼ一致,,
263,クレアの秘宝伝 ～眠りの塔とめざめの石～,2020-03-25,2022-03-02,86,クレアの秘宝伝 ～眠りの塔とめざめの石～,,1.0,ほぼ一致,,
291,グレートキングハナハナ,2020-04-30,2022-01-26,49,グレートキングハナハナ,,1.0,ほぼ一致,,
292,グレートキングハナハナ-30,2020-04-30,2022-02-24,60,グレートキングハナハナ-30,,1.0,ほぼ一致,,
57,ゴーゴージャグラー(2015年),2019-09-04,2022-02-02,120,ゴーゴージャグラー(2015年),,1.0,ほぼ一致,,
58,ゴーゴージャグラー2,2019-09-04,2021-11-17,110,ゴーゴージャグラー2,,1.0,ほぼ一致,,
914,ゴーゴージャグラー3,2023-07-12,2026-06-24,149,ゴーゴージャグラー3,,1.0,ほぼ一致,,
59,サラリーマン金太郎 出世回胴編,2019-09-04,2021-01-20,65,サラリーマン金太郎 出世回胴編,,1.0,ほぼ一致,,
293,サンダーVライトニング,2020-04-30,2025-09-10,2,サンダーVライトニング,,1.0,ほぼ一致,,
337,シャア専用パチスロ 逆襲の赤い彗星,2020-08-12,2025-12-10,54,シャア専用パチスロ 逆襲の赤い彗星,,1.0,ほぼ一致,,
714,シリウス,2022-06-15,2022-06-29,3,シリウス,,1.0,ほぼ一致,,
609,シンデレラブレイド4,2021-12-29,2022-03-30,5,シンデレラブレイド4,,1.0,ほぼ一致,,
144,ジャグラーガールズ,2019-10-23,2019-10-23,1,ジャグラーガールズ,,1.0,ほぼ一致,,
1061,ジャグラーガールズSS,2024-04-17,2026-06-24,110,ジャグラーガールズSS,,1.0,ほぼ一致,,
221,スカイガールズ～ゼロノツバサ～,2020-01-29,2020-02-19,4,スカイガールズ～ゼロノツバサ～,,1.0,ほぼ一致,,
1210,スターハナハナ-30,2025-01-15,2026-06-24,55,スターハナハナ-30,,1.0,ほぼ一致,,
600,スターパルサー,2021-12-15,2021-12-15,1,スターパルサー,,1.0,ほぼ一致,,
275,スナイパイ71,2020-04-15,2020-06-17,5,スナイパイ71,,1.0,ほぼ一致,,
361,スロット 吉宗3,2020-10-14,2021-01-04,11,スロット 吉宗3,,1.0,ほぼ一致,,
855,スロドル,2023-03-29,2023-12-06,35,スロドル,,1.0,ほぼ一致,,
961,スーハナライジング-30,2023-10-11,2024-03-20,22,スーハナライジング-30,,1.0,ほぼ一致,,
478,スーパーハナハナ-30(2021年),2021-05-12,2022-05-18,9,スーパーハナハナ-30(2021年),,1.0,ほぼ一致,,
723,スーパーハナハナ2-30,2022-07-13,2026-04-08,121,スーパーハナハナ2-30,,1.0,ほぼ一致,,
126,スーパービンゴギャラクシー,2019-09-25,2019-10-02,2,スーパービンゴギャラクシー,,1.0,ほぼ一致,,
60,スーパービンゴネオ,2019-09-04,2020-12-23,58,スーパービンゴネオ,,1.0,ほぼ一致,,
61,スーパービンゴネオ-30,2019-09-04,2020-06-24,30,スーパービンゴネオ-30,,1.0,ほぼ一致,,
931,スーパービンゴネオクラシック,2023-08-16,2023-10-25,10,スーパービンゴネオクラシック,,1.0,ほぼ一致,,
990,スーパービンゴネオクラシック-30,2023-12-13,2023-12-13,1,スーパービンゴネオクラシック-30,,1.0,ほぼ一致,,
202,スーパーミラクルジャグラー,2020-01-08,2022-03-09,104,スーパーミラクルジャグラー,,1.0,ほぼ一致,,
763,スーパーリオエース,2022-09-14,2023-03-01,23,スーパーリオエース,,1.0,ほぼ一致,,
62,スーパーリノMAX,2019-09-04,2022-02-09,119,スーパーリノMAX,,1.0,ほぼ一致,,
618,スーパーリノSP,2022-01-19,2022-01-26,2,スーパーリノSP,,1.0,ほぼ一致,,
702,スーパー海物語 IN JAPAN祭,2022-05-18,2023-01-18,32,スーパー海物語 IN JAPAN祭,,1.0,ほぼ一致,,
743,チバリヨ(2022年),2022-08-17,2023-03-08,26,チバリヨ(2022年),,1.0,ほぼ一致,,
503,チバリヨ-30(2021年),2021-06-16,2025-09-10,110,チバリヨ-30(2021年),,1.0,ほぼ一致,,
175,ツインドラゴンハナハナ-30,2019-11-27,2022-02-24,104,ツインドラゴンハナハナ-30,,1.0,ほぼ一致,,
1373,デカスタP STEINS；GATE 0 まゆしぃば～じょん,2025-10-29,2026-06-24,31,デカスタP STEINS；GATE 0 まゆしぃば～じょん,,1.0,ほぼ一致,,
1358,デカスタPデビルマン THE FINAL 179ver.,2025-10-01,2025-10-01,1,デカスタPデビルマン THE FINAL 179ver.,,1.0,ほぼ一致,,
1487,デカスタP戦国無双 100ver.,2026-05-20,2026-06-24,6,デカスタP戦国無双 100ver.,,1.0,ほぼ一致,,
1308,デカスタP戦国無双 HM3,2025-06-18,2025-08-13,8,デカスタP戦国無双 HM3,,1.0,ほぼ一致,,
1324,デカスタe花の慶次～傾奇一転 H6,2025-07-30,2025-09-17,7,デカスタe花の慶次～傾奇一転 H6,,1.0,ほぼ一致,,
63,デジハネCRA聖戦士ダンバイン デジハネver.,2019-09-04,2021-12-22,113,デジハネCRA聖戦士ダンバイン デジハネver.,,1.0,ほぼ一致,,
312,デジハネCR北斗の拳6 慈母 STD,2020-06-10,2020-06-10,1,デジハネCR北斗の拳6 慈母 STD,,1.0,ほぼ一致,,
1354,デジハネP 頭文字D せかんど GCPC,2025-09-17,2025-10-16,4,デジハネP 頭文字D せかんど GCPC,,1.0,ほぼ一致,,
620,デジハネP<物語>シリーズ セカンドシーズン GSA,2022-01-26,2022-02-24,5,デジハネP<物語>シリーズ セカンドシーズン GSA,,1.0,ほぼ一致,,
593,デジハネPA<物語>シリーズ セカンドシーズン GSA,2021-12-01,2022-01-19,8,デジハネPA<物語>シリーズ セカンドシーズン GSA,,1.0,ほぼ一致,,
420,デジハネPA交響詩篇エウレカセブン HI-EVOLUTION ZERO,2021-02-03,2021-04-07,10,デジハネPA交響詩篇エウレカセブン HI-EVOLUTION ZERO,,1.0,ほぼ一致,,
539,デジハネPA真・北斗無双 第2章 連撃Edition,2021-08-25,2021-10-13,8,デジハネPA真・北斗無双 第2章 連撃Edition,,1.0,ほぼ一致,,
252,デジハネPあの日見た花の名前を僕達はまだ知らない。 GSC,2020-03-11,2020-04-15,6,デジハネPあの日見た花の名前を僕達はまだ知らない。 GSC,,1.0,ほぼ一致,,
1306,デジハネPモンスターハンターライズ GSPB,2025-06-11,2025-07-09,4,デジハネPモンスターハンターライズ GSPB,,1.0,ほぼ一致,,
164,デジハネP七つの大罪 エリザベスver.,2019-11-13,2019-12-18,6,デジハネP七つの大罪 エリザベスver.,,1.0,ほぼ一致,,
1125,デジハネP交響詩篇エウレカセブン ANEMONE 99ver.,2024-08-28,2024-10-02,6,デジハネP交響詩篇エウレカセブン ANEMONE 99ver.,,1.0,ほぼ一致,,
1284,デジハネP北斗の拳 慈母 SSPC,2025-05-14,2026-06-24,52,デジハネP北斗の拳 慈母 SSPC,,1.0,ほぼ一致,,
1026,デジハネP聖戦士ダンバイン2 ZEROSONIC,2024-02-14,2024-05-08,13,デジハネP聖戦士ダンバイン2 ZEROSONIC,,1.0,ほぼ一致,,
996,ドラゴンハナハナ～閃光～-30,2023-12-27,2026-06-24,126,ドラゴンハナハナ～閃光～-30,,1.0,ほぼ一致,,
182,ドリームクルーン2,2019-12-11,2019-12-11,1,ドリームクルーン2,,1.0,ほぼ一致,,
294,ドリームハナハナ-30,2020-04-30,2020-04-30,1,ドリームハナハナ-30,,1.0,ほぼ一致,,
110,ニューアイムジャグラーEX,2019-09-11,2019-12-25,14,ニューアイムジャグラーEX,,1.0,ほぼ一致,,
203,ニューアイムジャグラーEX(2014年),2020-01-08,2021-10-13,60,ニューアイムジャグラーEX(2014年),,1.0,ほぼ一致,,
145,ニューアイムジャグラーEX(2016年),2019-10-23,2022-03-02,107,ニューアイムジャグラーEX(2016年),,1.0,ほぼ一致,,
295,ニューキングハナハナ-30,2020-04-30,2020-04-30,1,ニューキングハナハナ-30,,1.0,ほぼ一致,,
724,ニューゲッターマウス,2022-07-13,2025-09-10,33,ニューゲッターマウス,,1.0,ほぼ一致,,
680,ニューハナハナゴールド-30,2022-04-13,2022-06-15,7,ニューハナハナゴールド-30,,1.0,ほぼ一致,,
665,ニューパルサーDXⅢ,2022-03-16,2025-09-10,38,ニューパルサーDXⅢ,,1.0,ほぼ一致,,
1080,ニューパルサーSP4 with 太鼓の達人,2024-05-15,2025-09-10,17,ニューパルサーSP4 with 太鼓の達人,,1.0,ほぼ一致,,
469,ニューパルサーSPⅢ,2021-04-14,2025-09-10,73,ニューパルサーSPⅢ,,1.0,ほぼ一致,,
1343,ネオアイムジャグラーEX,2025-09-10,2026-06-24,41,ネオアイムジャグラーEX,,1.0,ほぼ一致,,
509,ノーゲーム・ノーライフ THE SLOT,2021-06-23,2021-07-21,5,ノーゲーム・ノーライフ THE SLOT,,1.0,ほぼ一致,,
627,ハイスクールD×D2 ハーレム王に俺はなる,2022-02-02,2023-08-30,56,ハイスクールD×D2 ハーレム王に俺はなる,,1.0,ほぼ一致,,
582,ハイハイシオサイ2,2021-11-17,2021-11-17,1,ハイハイシオサイ2,,1.0,ほぼ一致,,
340,ハイパーブラックジャック,2020-08-26,2020-09-23,5,ハイパーブラックジャック,,1.0,ほぼ一致,,
1321,ハイビリターン-30,2025-07-16,2026-06-24,48,ハイビリターン-30,,1.0,ほぼ一致,,
64,ハッピージャグラーVⅡ,2019-09-04,2020-03-18,26,ハッピージャグラーVⅡ,,1.0,ほぼ一致,,
783,ハッピージャグラーVⅢ,2022-11-02,2026-06-24,184,ハッピージャグラーVⅢ,,1.0,ほぼ一致,,
204,ハナハナホウオウ-30,2020-01-08,2022-02-24,52,ハナハナホウオウ-30,,1.0,ほぼ一致,,
642,ハナハナホウオウ～天翔～,2022-02-16,2025-09-10,71,ハナハナホウオウ～天翔～,,1.0,ほぼ一致,,
643,ハナハナホウオウ～天翔～-30,2022-02-16,2026-01-07,183,ハナハナホウオウ～天翔～-30,,1.0,ほぼ一致,,
296,ハナビ(2015年),2020-04-30,2022-03-09,4,ハナビ(2015年),,1.0,ほぼ一致,,
131,バイオハザードリベレーションズ,2019-10-09,2022-02-09,93,バイオハザードリベレーションズ,,1.0,ほぼ一致,,
65,バジリスク～甲賀忍法帖～絆,2019-09-04,2019-12-25,17,バジリスク～甲賀忍法帖～絆,,1.0,ほぼ一致,,
1106,バハマ30(2024年),2024-07-17,2024-08-06,4,バハマ30(2024年),,1.0,ほぼ一致,,
297,バーサス(2016年),2020-04-30,2022-03-30,8,バーサス(2016年),,1.0,ほぼ一致,,
621,バーサスリヴァイズ,2022-01-26,2025-09-10,111,バーサスリヴァイズ,,1.0,ほぼ一致,,
474,パチスロ Angel Beats!,2021-04-28,2022-07-06,20,パチスロ Angel Beats!,,1.0,ほぼ一致,,
432,パチスロ BIOHAZARD 7 resident evil,2021-02-17,2025-09-10,91,パチスロ BIOHAZARD 7 resident evil,,1.0,ほぼ一致,,
176,パチスロ BLOOD+ 二人の女王,2019-11-27,2022-02-02,90,パチスロ BLOOD+ 二人の女王,,1.0,ほぼ一致,,
767,パチスロ BOOWY,2022-09-28,2022-11-09,7,パチスロ BOOWY,,1.0,ほぼ一致,,
433,パチスロ KING黄門ちゃま,2021-02-17,2021-03-17,5,パチスロ KING黄門ちゃま,,1.0,ほぼ一致,,
666,パチスロ TIGER&BUNNY SP,2022-03-16,2022-04-20,6,パチスロ TIGER&BUNNY SP,,1.0,ほぼ一致,,
111,パチスロ TIGER＆BUNNY,2019-09-11,2019-10-02,4,パチスロ TIGER＆BUNNY,,1.0,ほぼ一致,,
487,"パチスロ Wake Up, Girls! Seven Memories",2021-05-19,2021-06-09,4,"パチスロ Wake Up, Girls! Seven Memories",,1.0,ほぼ一致,,
548,パチスロ うしおととら 雷槍一閃,2021-09-15,2022-11-09,41,パチスロ うしおととら 雷槍一閃,,1.0,ほぼ一致,,
565,パチスロ かまいたちの夜,2021-10-13,2021-10-20,2,パチスロ かまいたちの夜,,1.0,ほぼ一致,,
681,パチスロ この素晴らしい世界に祝福を!,2022-04-13,2026-06-24,202,パチスロ この素晴らしい世界に祝福を!,,1.0,ほぼ一致,,
450,パチスロ アイドルマスター ミリオンライブ!,2021-03-17,2021-04-21,6,パチスロ アイドルマスター ミリオンライブ!,,1.0,ほぼ一致,,
725,パチスロ アクエリオン ALL STARS,2022-07-13,2023-06-14,47,パチスロ アクエリオン ALL STARS,,1.0,ほぼ一致,,
112,パチスロ アラジンAⅡ,2019-09-11,2020-11-25,57,パチスロ アラジンAⅡ,,1.0,ほぼ一致,,
205,パチスロ エウレカセブンAO,2020-01-08,2022-02-24,95,パチスロ エウレカセブンAO,,1.0,ほぼ一致,,
504,パチスロ ガメラ(2021年),2021-06-16,2021-09-01,10,パチスロ ガメラ(2021年),,1.0,ほぼ一致,,
1045,パチスロ ガメラ2,2024-03-13,2025-09-10,31,パチスロ ガメラ2,,1.0,ほぼ一致,,
330,パチスロ ガールフレンド(仮)～聖櫻学園メモリアル～,2020-07-29,2022-01-26,27,パチスロ ガールフレンド(仮)～聖櫻学園メモリアル～,,1.0,ほぼ一致,,
242,パチスロ ケロット3,2020-02-26,2020-02-26,1,パチスロ ケロット3,,1.0,ほぼ一致,,
253,パチスロ ケロット4,2020-03-11,2025-09-10,81,パチスロ ケロット4,,1.0,ほぼ一致,,
535,パチスロ コードギアス 反逆のルルーシュ3,2021-08-11,2021-09-08,5,パチスロ コードギアス 反逆のルルーシュ3,,1.0,ほぼ一致,,
189,パチスロ コードギアス 反逆のルルーシュR2,2019-12-18,2022-03-02,108,パチスロ コードギアス 反逆のルルーシュR2,,1.0,ほぼ一致,,
190,パチスロ ゴッドイーター,2019-12-18,2021-02-03,46,パチスロ ゴッドイーター,,1.0,ほぼ一致,,
434,パチスロ ゴッドイーター ジ・アニメーション,2021-02-17,2021-03-17,5,パチスロ ゴッドイーター ジ・アニメーション,,1.0,ほぼ一致,,
518,パチスロ サクラ大戦～熱き血潮に～,2021-07-21,2022-01-26,3,パチスロ サクラ大戦～熱き血潮に～,,1.0,ほぼ一致,,
165,パチスロ サラリーマン金太郎～MAX～,2019-11-13,2019-12-11,5,パチスロ サラリーマン金太郎～MAX～,,1.0,ほぼ一致,,
155,パチスロ セイクリッドセブン,2019-10-30,2021-01-27,29,パチスロ セイクリッドセブン,,1.0,ほぼ一致,,
704,パチスロ ゼーガペイン2,2022-06-01,2022-11-30,20,パチスロ ゼーガペイン2,,1.0,ほぼ一致,,
781,パチスロ ダンまち外伝 ソード・オラトリア,2022-10-26,2022-11-30,6,パチスロ ダンまち外伝 ソード・オラトリア,,1.0,ほぼ一致,,
1069,パチスロ ダンジョンに出会いを求めるのは間違っているだろうか2,2024-05-01,2025-09-10,12,パチスロ ダンジョンに出会いを求めるのは間違っているだろうか2,,1.0,ほぼ一致,,
566,パチスロ ツインエンジェルPARTY,2021-10-13,2021-11-10,5,パチスロ ツインエンジェルPARTY,,1.0,ほぼ一致,,
362,パチスロ ディスクアップ,2020-10-14,2020-10-14,1,パチスロ ディスクアップ,,1.0,ほぼ一致,,
628,パチスロ ディスクアップ2,2022-02-02,2025-09-10,134,パチスロ ディスクアップ2,,1.0,ほぼ一致,,
667,パチスロ デビル メイ クライ5,2022-03-16,2022-08-03,17,パチスロ デビル メイ クライ5,,1.0,ほぼ一致,,
66,パチスロ トータル・イクリプス,2019-09-04,2022-02-02,113,パチスロ トータル・イクリプス,,1.0,ほぼ一致,,
183,パチスロ トータル・イクリプス2,2019-12-11,2019-12-25,3,パチスロ トータル・イクリプス2,,1.0,ほぼ一致,,
644,パチスロ ドリフターズ,2022-02-16,2023-09-06,73,パチスロ ドリフターズ,,1.0,ほぼ一致,,
774,パチスロ バイオハザード RE:2,2022-10-12,2025-09-10,68,パチスロ バイオハザード RE:2,,1.0,ほぼ一致,,
715,パチスロ ピンクパンサーSP,2022-06-15,2022-08-31,12,パチスロ ピンクパンサーSP,,1.0,ほぼ一致,,
997,パチスロ ファイヤードリフト,2023-12-27,2025-09-10,11,パチスロ ファイヤードリフト,,1.0,ほぼ一致,,
254,パチスロ ファンタシースターオンライン2,2020-03-11,2020-04-15,6,パチスロ ファンタシースターオンライン2,,1.0,ほぼ一致,,
435,パチスロ フレームアームズ・ガール,2021-02-17,2021-03-10,4,パチスロ フレームアームズ・ガール,,1.0,ほぼ一致,,
475,パチスロ マクロスデルタ,2021-04-28,2023-08-09,80,パチスロ マクロスデルタ,,1.0,ほぼ一致,,
67,パチスロ マクロスフロンティア2,2019-09-04,2020-04-08,31,パチスロ マクロスフロンティア2,,1.0,ほぼ一致,,
540,パチスロ マクロスフロンティア3,2021-09-08,2021-09-08,1,パチスロ マクロスフロンティア3,,1.0,ほぼ一致,,
68,パチスロ モンキーターンⅡ,2019-09-04,2020-03-11,25,パチスロ モンキーターンⅡ,,1.0,ほぼ一致,,
307,パチスロ モンキーターンⅣ,2020-06-03,2025-09-10,21,パチスロ モンキーターンⅣ,,1.0,ほぼ一致,,
69,パチスロ モンスターハンター 月下雷鳴,2019-09-04,2019-12-25,17,パチスロ モンスターハンター 月下雷鳴,,1.0,ほぼ一致,,
384,パチスロ モンスターハンター:ワールド,2020-11-25,2021-01-06,7,パチスロ モンスターハンター:ワールド,,1.0,ほぼ一致,,
601,パチスロ モンスターハンター:ワールド 黄金狩猟,2021-12-15,2021-12-29,3,パチスロ モンスターハンター:ワールド 黄金狩猟,,1.0,ほぼ一致,,
828,パチスロ モンスターハンターワールド:アイスボーン,2023-02-08,2025-09-10,42,パチスロ モンスターハンターワールド:アイスボーン,,1.0,ほぼ一致,,
574,パチスロ モンスターハンター～狂竜戦線～,2021-10-27,2022-02-02,7,パチスロ モンスターハンター～狂竜戦線～,,1.0,ほぼ一致,,
308,パチスロ ヤッターマン 絶対正義,2020-06-03,2020-07-22,9,パチスロ ヤッターマン 絶対正義,,1.0,ほぼ一致,,
70,パチスロ ラブ嬢,2019-09-04,2019-10-02,5,パチスロ ラブ嬢,,1.0,ほぼ一致,,
127,パチスロ ラブ嬢Ⅱ,2019-09-25,2019-11-20,9,パチスロ ラブ嬢Ⅱ,,1.0,ほぼ一致,,
451,パチスロ ラブ嬢Ⅱ+,2021-03-17,2023-06-07,24,パチスロ ラブ嬢Ⅱ+,,1.0,ほぼ一致,,
71,パチスロ リング 呪いの7日間,2019-09-04,2020-04-01,30,パチスロ リング 呪いの7日間,,1.0,ほぼ一致,,
461,パチスロ リング 終焉ノ刻,2021-04-07,2022-02-02,24,パチスロ リング 終焉ノ刻,,1.0,ほぼ一致,,
610,パチスロ リング 運命の秒刻,2021-12-29,2022-11-09,42,パチスロ リング 運命の秒刻,,1.0,ほぼ一致,,
352,パチスロ リングにかけろ1 ワールドチャンピオンカーニバル編,2020-09-30,2020-11-25,8,パチスロ リングにかけろ1 ワールドチャンピオンカーニバル編,,1.0,ほぼ一致,,
668,パチスロ ルパン三世(2022年),2022-03-16,2022-06-29,15,パチスロ ルパン三世(2022年),,1.0,ほぼ一致,,
184,パチスロ ルパン三世～イタリアの夢～,2019-12-11,2019-12-25,3,パチスロ ルパン三世～イタリアの夢～,,1.0,ほぼ一致,,
549,パチスロ ロリクラほーるど!,2021-09-15,2021-09-15,1,パチスロ ロリクラほーるど!,,1.0,ほぼ一致,,
375,パチスロ 七つの大罪,2020-11-11,2020-12-23,7,パチスロ 七つの大罪,,1.0,ほぼ一致,,
313,パチスロ 亜人,2020-06-10,2021-02-10,19,パチスロ 亜人,,1.0,ほぼ一致,,
72,パチスロ 交響詩篇エウレカセブン2,2019-09-04,2019-10-02,5,パチスロ 交響詩篇エウレカセブン2,,1.0,ほぼ一致,,
459,パチスロ 偽物語,2021-03-31,2022-02-02,3,パチスロ 偽物語,,1.0,ほぼ一致,,
73,パチスロ 化物語,2019-09-04,2019-09-11,2,パチスロ 化物語,,1.0,ほぼ一致,,
424,パチスロ 北斗の拳 修羅の国篇,2021-02-10,2022-02-24,28,パチスロ 北斗の拳 修羅の国篇,,1.0,ほぼ一致,,
276,パチスロ 咲-Saki-,2020-04-15,2020-07-09,9,パチスロ 咲-Saki-,,1.0,ほぼ一致,,
396,パチスロ 哲也 -天運地力-,2021-01-04,2021-01-27,5,パチスロ 哲也 -天運地力-,,1.0,ほぼ一致,,
255,パチスロ 地獄少女 あとはあなたが決めることよ,2020-03-11,2020-04-30,7,パチスロ 地獄少女 あとはあなたが決めることよ,,1.0,ほぼ一致,,
557,パチスロ 地獄少女 宵伽,2021-10-06,2022-02-02,6,パチスロ 地獄少女 宵伽,,1.0,ほぼ一致,,
74,パチスロ 天元突破グレンラガン,2019-09-04,2019-09-04,1,パチスロ 天元突破グレンラガン,,1.0,ほぼ一致,,
376,パチスロ 学園黙示録HIGHSCHOOL OF THE DEAD GOLD,2020-11-11,2020-12-23,7,パチスロ 学園黙示録HIGHSCHOOL OF THE DEAD GOLD,,1.0,ほぼ一致,,
919,パチスロ 戦国†恋姫,2023-07-26,2026-03-04,90,パチスロ 戦国†恋姫,,1.0,ほぼ一致,,
583,パチスロ 戦国乙女 暁の関ケ原 DARKNESS,2021-11-17,2022-08-03,25,パチスロ 戦国乙女 暁の関ケ原 DARKNESS,,1.0,ほぼ一致,,
324,パチスロ 戦姫絶唱シンフォギア,2020-07-22,2021-07-28,2,パチスロ 戦姫絶唱シンフォギア,,1.0,ほぼ一致,,
611,パチスロ 戦姫絶唱シンフォギア 勇気の歌,2021-12-29,2025-09-10,75,パチスロ 戦姫絶唱シンフォギア 勇気の歌,,1.0,ほぼ一致,,
840,パチスロ 探偵オペラ ミルキィホームズR 大収穫祭!!!!,2023-03-01,2023-08-30,21,パチスロ 探偵オペラ ミルキィホームズR 大収穫祭!!!!,,1.0,ほぼ一致,,
269,パチスロ 新鬼武者(2020年),2020-04-01,2020-04-30,4,パチスロ 新鬼武者(2020年),,1.0,ほぼ一致,,
