machine_id,machine_name,category,report_date,maker_name,series_name,machine_type,is_smart,is_lt,latest_operation,avg_operation_4w,avg_operation_12w,avg_operation_all,max_operation,min_operation,operation_contribution_weeks,latest_sales,avg_sales_4w,avg_sales_12w,avg_sales_all,latest_gross_profit,avg_gross_profit_4w,avg_gross_profit_12w,avg_gross_profit_all,profit_tolerance_score,popularity_score,profit_score,lifecycle_score,market_score,asset_score,recommendation_score,overall_score,overall_grade,score_reason,ai_comment,current_operation_score,latest_operation_score,trend_score,profit_power_score,profit_stability_score,lifecycle_power_score,market_power_score,sns_power_score,active_popularity_score_v2,profit_score_v2,lifecycle_score_v2,asset_score_v2,overall_score_v2,overall_grade_v2,active_rank,profit_rank,lifecycle_rank,overall_rank,score_reason_v2,ai_comment_v2
P_54d5848824,Pワイルドロデオ 6750だぜぇ S2,P,2026-06-24,豊丸,,パチンコ,False,False,8780,0.0,0.0,9315.555555555557,11120,8210,1,17858,,,18458.666666666668,7396,0.0,0.0,6538.333333333333,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=8780, 平均粗利4週=nan, 稼働貢献週=1",Pワイルドロデオ 6750だぜぇ S2は直近4週平均稼働nan、最新稼働8780。人気指数nan、粗利指数nan、寿命指数nan。,0.0,14.78,50.0,4.53,3.69,0.44,50,50,19.43,3.05,15.2,15.91,13.96,D,666,887,887,836,直近4週稼働スコア0.0 / 最新稼働スコア14.8 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア0.4 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,Pワイルドロデオ 6750だぜぇ S2は、現役人気指数19.4、粗利指数3.0、寿命指数15.2、総合評価14.0（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア14.8 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア0.4 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_8854c420f5,P yes!高須クリニック 超整形BLACK ver.,P,2026-06-24,豊丸,,パチンコ,False,False,6190,0.0,0.0,15250.0,39020,6190,16,12522,,,30524.96,4994,0.0,0.0,9930.52,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=6190, 平均粗利4週=nan, 稼働貢献週=16",P yes!高須クリニック 超整形BLACK ver.は直近4週平均稼働nan、最新稼働6190。人気指数nan、粗利指数nan、寿命指数nan。,0.0,8.23,50.0,4.53,3.69,7.08,50,50,17.47,3.71,18.19,16.05,13.96,D,907,247,226,836,直近4週稼働スコア0.0 / 最新稼働スコア8.2 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア7.1 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,P yes!高須クリニック 超整形BLACK ver.は、現役人気指数17.5、粗利指数3.7、寿命指数18.2、総合評価14.0（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア8.2 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア7.1 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_287e66a832,P新・遠山の金さん JQC,P,2026-06-24,JFJ,,パチンコ,False,False,7730,0.0,0.0,12920.90909090909,24710,7730,7,15666,,,25450.18181818182,3182,0.0,0.0,5032.363636363636,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=7730, 平均粗利4週=nan, 稼働貢献週=7",P新・遠山の金さん JQCは直近4週平均稼働nan、最新稼働7730。人気指数nan、粗利指数nan、寿命指数nan。,0.0,12.12,50.0,4.53,3.69,3.1,50,50,18.64,3.31,16.4,15.96,13.96,D,854,477,465,836,直近4週稼働スコア0.0 / 最新稼働スコア12.1 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア3.1 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,P新・遠山の金さん JQCは、現役人気指数18.6、粗利指数3.3、寿命指数16.4、総合評価14.0（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア12.1 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア3.1 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_3f9b00a6fb,Pフィーバー戦姫絶唱シンフォギア4 199ver.,P,2026-06-24,SANKYO,,甘デジ/ライト,False,False,7920,0.0,0.0,13781.111111111111,26280,7920,6,17579,,,30250.33333333333,3432,0.0,0.0,5749.111111111111,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=7920, 平均粗利4週=nan, 稼働貢献週=6",Pフィーバー戦姫絶唱シンフォギア4 199ver.は直近4週平均稼働nan、最新稼働7920。人気指数nan、粗利指数nan、寿命指数nan。,0.0,12.6,50.0,4.53,3.69,2.65,50,50,18.78,3.27,16.19,15.96,13.96,D,831,522,512,836,直近4週稼働スコア0.0 / 最新稼働スコア12.6 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア2.6 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,Pフィーバー戦姫絶唱シンフォギア4 199ver.は、現役人気指数18.8、粗利指数3.3、寿命指数16.2、総合評価14.0（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア12.6 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア2.6 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_346689a881,P DD北斗の拳3 百突99ver.,P,2026-06-24,高尾(オーイズミ),北斗の拳,甘デジ/ライト,False,False,8260,0.0,0.0,11896.666666666666,18150,8260,4,13350,,,18892.83333333333,2941,0.0,0.0,4504.333333333333,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=8260, 平均粗利4週=nan, 稼働貢献週=4",P DD北斗の拳3 百突99ver.は直近4週平均稼働nan、最新稼働8260。人気指数nan、粗利指数nan、寿命指数nan。,0.0,13.46,50.0,4.53,3.69,1.77,50,50,19.04,3.18,15.8,15.94,13.96,D,773,674,670,836,直近4週稼働スコア0.0 / 最新稼働スコア13.5 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.8 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,P DD北斗の拳3 百突99ver.は、現役人気指数19.0、粗利指数3.2、寿命指数15.8、総合評価14.0（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア13.5 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.8 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_20cf7540d3,PAぱちんこ新鬼武者 狂鬼乱舞 Light ver.,P,2026-06-24,オッケー．,,甘デジ/ライト,False,False,6640,0.0,0.0,18095.33333333333,32700,6640,13,9456,,,23877.8,1928,0.0,0.0,4163.466666666666,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=6640, 平均粗利4週=nan, 稼働貢献週=13",PAぱちんこ新鬼武者 狂鬼乱舞 Light ver.は直近4週平均稼働nan、最新稼働6640。人気指数nan、粗利指数nan、寿命指数nan。,0.0,9.37,50.0,4.53,3.69,5.75,50,50,17.81,3.58,17.59,16.0,13.94,D,904,287,266,841,直近4週稼働スコア0.0 / 最新稼働スコア9.4 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア5.8 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,PAぱちんこ新鬼武者 狂鬼乱舞 Light ver.は、現役人気指数17.8、粗利指数3.6、寿命指数17.6、総合評価13.9（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア9.4 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア5.8 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_e2b4ee2f88,P真シャカRUSH G,P,2026-06-24,マルホン,,パチンコ,False,False,7860,0.0,0.0,13704.444444444443,28440,7860,6,14842,,,25485.555555555555,5914,0.0,0.0,9747.111111111111,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=7860, 平均粗利4週=nan, 稼働貢献週=6",P真シャカRUSH Gは直近4週平均稼働nan、最新稼働7860。人気指数nan、粗利指数nan、寿命指数nan。,0.0,12.45,50.0,4.53,3.69,2.65,50,50,18.74,3.27,16.19,15.94,13.94,D,842,522,512,841,直近4週稼働スコア0.0 / 最新稼働スコア12.4 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア2.6 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,P真シャカRUSH Gは、現役人気指数18.7、粗利指数3.3、寿命指数16.2、総合評価13.9（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア12.4 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア2.6 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_3478c96c9f,Pベルセルク無双 冥府魔道ver. M12-Z,P,2026-06-24,ニューギン,,パチンコ,False,False,8030,0.0,0.0,15642.5,34790,8030,5,17730,,,34654.5,3225,0.0,0.0,6206.875,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=8030, 平均粗利4週=nan, 稼働貢献週=5",Pベルセルク無双 冥府魔道ver. M12-Zは直近4週平均稼働nan、最新稼働8030。人気指数nan、粗利指数nan、寿命指数nan。,0.0,12.88,50.0,4.53,3.69,2.21,50,50,18.86,3.22,15.99,15.93,13.94,D,807,594,584,841,直近4週稼働スコア0.0 / 最新稼働スコア12.9 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア2.2 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,Pベルセルク無双 冥府魔道ver. M12-Zは、現役人気指数18.9、粗利指数3.2、寿命指数16.0、総合評価13.9（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア12.9 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア2.2 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_ef1de4b559,Pこの素晴らしい世界に祝福を! 199LT「このラッキートリガーに祝福を!」,P,2026-06-24,豊丸,,甘デジ/ライト,False,True,8050,0.0,0.0,10283.846153846154,16030,8050,5,16267,,,20377.153846153848,3619,0.0,0.0,4300.615384615385,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=8050, 平均粗利4週=nan, 稼働貢献週=5",Pこの素晴らしい世界に祝福を! 199LT「このラッキートリガーに祝福を!」は直近4週平均稼働nan、最新稼働8050。人気指数nan、粗利指数nan、寿命指数nan。,0.0,12.93,50.0,4.53,3.69,2.21,50,50,18.88,3.22,15.99,15.93,13.94,D,806,594,584,841,直近4週稼働スコア0.0 / 最新稼働スコア12.9 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア2.2 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,Pこの素晴らしい世界に祝福を! 199LT「このラッキートリガーに祝福を!」は、現役人気指数18.9、粗利指数3.2、寿命指数16.0、総合評価13.9（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア12.9 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア2.2 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_8b29bc132b,Pゴッドイーター199 ゴッドトリガーVER.,P,2026-06-24,サンセイR&D,ゴッド,甘デジ/ライト,False,False,8370,0.0,0.0,15467.5,25000,8370,3,19512,,,35939.5,3664,0.0,0.0,4762.0,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=8370, 平均粗利4週=nan, 稼働貢献週=3",Pゴッドイーター199 ゴッドトリガーVER.は直近4週平均稼働nan、最新稼働8370。人気指数nan、粗利指数nan、寿命指数nan。,0.0,13.74,50.0,4.53,3.69,1.33,50,50,19.12,3.14,15.6,15.91,13.94,D,750,771,770,841,直近4週稼働スコア0.0 / 最新稼働スコア13.7 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.3 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,Pゴッドイーター199 ゴッドトリガーVER.は、現役人気指数19.1、粗利指数3.1、寿命指数15.6、総合評価13.9（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア13.7 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.3 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_0459f5613a,PA CYBORG009 RULE OF SACRIFICE LT99Ver,P,2026-06-24,ニューギン,,甘デジ/ライト,False,True,8010,0.0,0.0,12466.25,21800,8010,5,15318,,,23637.0,3072,0.0,0.0,4893.625,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=8010, 平均粗利4週=nan, 稼働貢献週=5",PA CYBORG009 RULE OF SACRIFICE LT99Verは直近4週平均稼働nan、最新稼働8010。人気指数nan、粗利指数nan、寿命指数nan。,0.0,12.83,50.0,4.53,3.69,2.21,50,50,18.85,3.22,15.99,15.92,13.93,D,809,594,584,846,直近4週稼働スコア0.0 / 最新稼働スコア12.8 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア2.2 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,PA CYBORG009 RULE OF SACRIFICE LT99Verは、現役人気指数18.9、粗利指数3.2、寿命指数16.0、総合評価13.9（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア12.8 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア2.2 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_92b69bb099,P銭形平次3 お静99,P,2026-06-24,高尾,,甘デジ/ライト,False,False,7460,0.0,0.0,12102.631578947368,27750,7460,8,12544,,,19455.263157894737,2651,0.0,0.0,4056.2105263157896,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=7460, 平均粗利4週=nan, 稼働貢献週=8",P銭形平次3 お静99は直近4週平均稼働nan、最新稼働7460。人気指数nan、粗利指数nan、寿命指数nan。,0.0,11.44,50.0,4.53,3.69,3.54,50,50,18.43,3.36,16.59,15.94,13.92,D,872,414,399,847,直近4週稼働スコア0.0 / 最新稼働スコア11.4 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア3.5 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,P銭形平次3 お静99は、現役人気指数18.4、粗利指数3.4、寿命指数16.6、総合評価13.9（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア11.4 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア3.5 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_a842459e76,P化物語 199ver.,P,2026-06-24,サミー,,甘デジ/ライト,False,False,7970,0.0,0.0,16251.42857142857,31000,7970,5,14708,,,29210.714285714286,3168,0.0,0.0,6290.857142857143,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=7970, 平均粗利4週=nan, 稼働貢献週=5",P化物語 199ver.は直近4週平均稼働nan、最新稼働7970。人気指数nan、粗利指数nan、寿命指数nan。,0.0,12.73,50.0,4.53,3.69,2.21,50,50,18.82,3.22,15.99,15.91,13.92,D,819,594,584,847,直近4週稼働スコア0.0 / 最新稼働スコア12.7 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア2.2 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,P化物語 199ver.は、現役人気指数18.8、粗利指数3.2、寿命指数16.0、総合評価13.9（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア12.7 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア2.2 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_72800d6667,P緋弾のアリア ～緋緋神降臨～ 199Ver.,P,2026-06-24,藤商事,,甘デジ/ライト,False,False,7780,0.0,0.0,15537.5,31090,7780,6,17010,,,33302.0,3438,0.0,0.0,6732.0,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=7780, 平均粗利4週=nan, 稼働貢献週=6",P緋弾のアリア ～緋緋神降臨～ 199Ver.は直近4週平均稼働nan、最新稼働7780。人気指数nan、粗利指数nan、寿命指数nan。,0.0,12.25,50.0,4.53,3.69,2.65,50,50,18.68,3.27,16.19,15.92,13.92,D,849,522,512,847,直近4週稼働スコア0.0 / 最新稼働スコア12.2 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア2.6 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,P緋弾のアリア ～緋緋神降臨～ 199Ver.は、現役人気指数18.7、粗利指数3.3、寿命指数16.2、総合評価13.9（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア12.2 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア2.6 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_2cb2eceb41,P 織田信奈の野望 下剋上 V1D,P,2026-06-24,高尾(オーイズミ),,パチンコ,False,False,8140,0.0,0.0,14250.0,26140,8140,4,17833,,,30451.42857142857,3569,0.0,0.0,5967.571428571428,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=8140, 平均粗利4週=nan, 稼働貢献週=4",P 織田信奈の野望 下剋上 V1Dは直近4週平均稼働nan、最新稼働8140。人気指数nan、粗利指数nan、寿命指数nan。,0.0,13.16,50.0,4.53,3.69,1.77,50,50,18.95,3.18,15.8,15.91,13.92,D,790,674,670,847,直近4週稼働スコア0.0 / 最新稼働スコア13.2 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.8 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,P 織田信奈の野望 下剋上 V1Dは、現役人気指数18.9、粗利指数3.2、寿命指数15.8、総合評価13.9（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア13.2 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.8 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_12a981ac4e,Pビッグドリーム2 激神 199ver.,P,2026-06-24,サミー,,甘デジ/ライト,False,False,8280,0.0,0.0,11916.0,17250,8280,3,16004,,,22353.8,3371,0.0,0.0,4265.2,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=8280, 平均粗利4週=nan, 稼働貢献週=3",Pビッグドリーム2 激神 199ver.は直近4週平均稼働nan、最新稼働8280。人気指数nan、粗利指数nan、寿命指数nan。,0.0,13.51,50.0,4.53,3.69,1.33,50,50,19.05,3.14,15.6,15.89,13.91,D,770,771,770,851,直近4週稼働スコア0.0 / 最新稼働スコア13.5 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.3 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,Pビッグドリーム2 激神 199ver.は、現役人気指数19.1、粗利指数3.1、寿命指数15.6、総合評価13.9（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア13.5 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.3 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_b559cd62e0,P咲-Saki-全国編 HTG,P,2026-06-24,三洋,,パチンコ,False,False,8060,0.0,0.0,14908.333333333334,27720,8060,4,18437,,,33725.666666666664,3081,0.0,0.0,5543.5,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=8060, 平均粗利4週=nan, 稼働貢献週=4",P咲-Saki-全国編 HTGは直近4週平均稼働nan、最新稼働8060。人気指数nan、粗利指数nan、寿命指数nan。,0.0,12.96,50.0,4.53,3.69,1.77,50,50,18.89,3.18,15.8,15.88,13.89,D,802,674,670,852,直近4週稼働スコア0.0 / 最新稼働スコア13.0 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.8 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,P咲-Saki-全国編 HTGは、現役人気指数18.9、粗利指数3.2、寿命指数15.8、総合評価13.9（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア13.0 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.8 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_b2128bab8d,P GANTZ覚醒 SWEET2000,P,2026-06-24,オッケー．,,パチンコ,False,False,8060,0.0,0.0,15338.333333333334,26170,8060,4,16382,,,30455.5,3159,0.0,0.0,5980.0,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=8060, 平均粗利4週=nan, 稼働貢献週=4",P GANTZ覚醒 SWEET2000は直近4週平均稼働nan、最新稼働8060。人気指数nan、粗利指数nan、寿命指数nan。,0.0,12.96,50.0,4.53,3.69,1.77,50,50,18.89,3.18,15.8,15.88,13.89,D,802,674,670,852,直近4週稼働スコア0.0 / 最新稼働スコア13.0 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.8 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,P GANTZ覚醒 SWEET2000は、現役人気指数18.9、粗利指数3.2、寿命指数15.8、総合評価13.9（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア13.0 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.8 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_942f88fc6a,e 仮面ライダーBLACK KRJ2,P,2026-06-24,京楽産業．,,スマパチ,True,False,7890,0.0,0.0,15590.0,31320,7890,5,17654,,,34279.142857142855,3630,0.0,0.0,6282.0,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=7890, 平均粗利4週=nan, 稼働貢献週=5",e 仮面ライダーBLACK KRJ2は直近4週平均稼働nan、最新稼働7890。人気指数nan、粗利指数nan、寿命指数nan。,0.0,12.53,50.0,4.53,3.69,2.21,50,50,18.76,3.22,15.99,15.89,13.89,D,834,594,584,852,直近4週稼働スコア0.0 / 最新稼働スコア12.5 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア2.2 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,e 仮面ライダーBLACK KRJ2は、現役人気指数18.8、粗利指数3.2、寿命指数16.0、総合評価13.9（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア12.5 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア2.2 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_2cef84bc0b,eフィーバー炎炎ノ消防隊2 シンラver.,P,2026-06-24,SANKYO,,スマパチ,True,False,7910,0.0,0.0,16071.111111111111,32610,7910,5,18994,,,37858.333333333336,4246,0.0,0.0,5774.777777777777,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=7910, 平均粗利4週=nan, 稼働貢献週=5",eフィーバー炎炎ノ消防隊2 シンラver.は直近4週平均稼働nan、最新稼働7910。人気指数nan、粗利指数nan、寿命指数nan。,0.0,12.58,50.0,4.53,3.69,2.21,50,50,18.77,3.22,15.99,15.89,13.89,D,833,594,584,852,直近4週稼働スコア0.0 / 最新稼働スコア12.6 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア2.2 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,eフィーバー炎炎ノ消防隊2 シンラver.は、現役人気指数18.8、粗利指数3.2、寿命指数16.0、総合評価13.9（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア12.6 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア2.2 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_60979f3ee6,Pターミネーター2 TYPE 7500,P,2026-06-24,アムテックス,,パチンコ,False,False,8010,0.0,0.0,15215.0,25460,8010,4,17173,,,31660.33333333333,3213,0.0,0.0,5223.833333333333,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=8010, 平均粗利4週=nan, 稼働貢献週=4",Pターミネーター2 TYPE 7500は直近4週平均稼働nan、最新稼働8010。人気指数nan、粗利指数nan、寿命指数nan。,0.0,12.83,50.0,4.53,3.69,1.77,50,50,18.85,3.18,15.8,15.87,13.88,D,809,674,670,856,直近4週稼働スコア0.0 / 最新稼働スコア12.8 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.8 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,Pターミネーター2 TYPE 7500は、現役人気指数18.9、粗利指数3.2、寿命指数15.8、総合評価13.9（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア12.8 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.8 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_561083b0ca,Pアナザーゴッドハーデス-狂乱- MC,P,2026-06-24,メーシー,ゴッド,パチンコ,False,False,8200,0.0,0.0,13697.5,21670,8200,3,19597,,,32297.5,3367,0.0,0.0,5675.25,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=8200, 平均粗利4週=nan, 稼働貢献週=3",Pアナザーゴッドハーデス-狂乱- MCは直近4週平均稼働nan、最新稼働8200。人気指数nan、粗利指数nan、寿命指数nan。,0.0,13.31,50.0,4.53,3.69,1.33,50,50,18.99,3.14,15.6,15.87,13.88,D,783,771,770,856,直近4週稼働スコア0.0 / 最新稼働スコア13.3 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.3 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,Pアナザーゴッドハーデス-狂乱- MCは、現役人気指数19.0、粗利指数3.1、寿命指数15.6、総合評価13.9（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア13.3 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.3 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_703810fa4d,PAフィーバーダンベル何キロ持てる? Light ver.,P,2026-06-24,SANKYO,,甘デジ/ライト,False,False,7870,0.0,0.0,13927.5,24780,7870,5,13807,,,23925.125,2745,0.0,0.0,4537.25,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=7870, 平均粗利4週=nan, 稼働貢献週=5",PAフィーバーダンベル何キロ持てる? Light ver.は直近4週平均稼働nan、最新稼働7870。人気指数nan、粗利指数nan、寿命指数nan。,0.0,12.48,50.0,4.53,3.69,2.21,50,50,18.74,3.22,15.99,15.88,13.88,D,842,594,584,856,直近4週稼働スコア0.0 / 最新稼働スコア12.5 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア2.2 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,PAフィーバーダンベル何キロ持てる? Light ver.は、現役人気指数18.7、粗利指数3.2、寿命指数16.0、総合評価13.9（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア12.5 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア2.2 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_f1243c8a75,PA魔王学院の不適合者 魔王再臨 99Ver,P,2026-06-24,藤商事,,甘デジ/ライト,False,False,7330,0.0,0.0,12235.714285714286,25720,7330,8,13386,,,21701.85714285714,3569,0.0,0.0,5711.785714285715,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=7330, 平均粗利4週=nan, 稼働貢献週=8",PA魔王学院の不適合者 魔王再臨 99Verは直近4週平均稼働nan、最新稼働7330。人気指数nan、粗利指数nan、寿命指数nan。,0.0,11.11,50.0,4.53,3.69,3.54,50,50,18.33,3.36,16.59,15.91,13.88,D,883,414,399,856,直近4週稼働スコア0.0 / 最新稼働スコア11.1 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア3.5 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,PA魔王学院の不適合者 魔王再臨 99Verは、現役人気指数18.3、粗利指数3.4、寿命指数16.6、総合評価13.9（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア11.1 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア3.5 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
