machine_id,machine_name,category,report_date,maker_name,series_name,machine_type,is_smart,is_lt,latest_operation,avg_operation_4w,avg_operation_12w,avg_operation_all,max_operation,min_operation,operation_contribution_weeks,latest_sales,avg_sales_4w,avg_sales_12w,avg_sales_all,latest_gross_profit,avg_gross_profit_4w,avg_gross_profit_12w,avg_gross_profit_all,profit_tolerance_score,popularity_score,profit_score,lifecycle_score,market_score,asset_score,recommendation_score,overall_score,overall_grade,score_reason,ai_comment,current_operation_score,latest_operation_score,trend_score,profit_power_score,profit_stability_score,lifecycle_power_score,market_power_score,sns_power_score,active_popularity_score_v2,profit_score_v2,lifecycle_score_v2,asset_score_v2,overall_score_v2,overall_grade_v2,active_rank,profit_rank,lifecycle_rank,overall_rank,score_reason_v2,ai_comment_v2
S_49fedbdf76,Lパチスロ 革命機ヴァルヴレイヴ2,S,2026-06-24,SANKYO,,スマスロ,True,False,7126,7441.333333333333,7679.777777777777,10527.5,21592,7021,11,28547,29586.33333333333,30615.0,41667.5,2092,2112.6666666666665,2342.777777777778,3687.928571428572,11.51,7.97,13.44,5.65,0,9.97,8.11,9.07,D,"直近4週稼働=7441, 最新稼働=7126, 平均粗利4週=2113, 稼働貢献週=11",Lパチスロ 革命機ヴァルヴレイヴ2は直近4週平均稼働7441、最新稼働7126。人気指数8.0、粗利指数13.4、寿命指数5.7。,17.47,10.6,96.33,16.15,15.79,4.87,50,50,32.12,15.21,30.83,27.73,26.98,D,45,56,52,54,直近4週稼働スコア17.5 / 最新稼働スコア10.6 / トレンドスコア96.3 / 粗利スコア16.1 / 稼働貢献スコア4.9 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,Lパチスロ 革命機ヴァルヴレイヴ2は、現役人気指数32.1、粗利指数15.2、寿命指数30.8、総合評価27.0（D）。主な根拠は、直近4週稼働スコア17.5 / 最新稼働スコア10.6 / トレンドスコア96.3 / 粗利スコア16.1 / 稼働貢献スコア4.9 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_8b8f0825a6,Lスマスロ シャーマンキング,S,2026-06-24,エレコ,,スマスロ,True,False,6065,6399.5,6742.777777777777,7720.471698113208,19845,5272,5,23826,25100.25,26546.11111111111,30996.245283018867,3270,3474.75,3733.3333333333335,5011.2830188679245,14.37,5.8,18.23,3.01,0,10.84,6.75,8.85,D,"直近4週稼働=6400, 最新稼働=6065, 平均粗利4週=3475, 稼働貢献週=5",Lスマスロ シャーマンキングは直近4週平均稼働6400、最新稼働6065。人気指数5.8、粗利指数18.2、寿命指数3.0。,15.02,7.92,94.84,23.64,22.97,2.21,50,50,30.11,19.64,28.72,28.16,26.92,D,60,33,66,55,直近4週稼働スコア15.0 / 最新稼働スコア7.9 / トレンドスコア94.8 / 粗利スコア23.6 / 稼働貢献スコア2.2 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,Lスマスロ シャーマンキングは、現役人気指数30.1、粗利指数19.6、寿命指数28.7、総合評価26.9（D）。主な根拠は、直近4週稼働スコア15.0 / 最新稼働スコア7.9 / トレンドスコア94.8 / 粗利スコア23.6 / 稼働貢献スコア2.2 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_af93e0ab88,スターハナハナ-30,S,2026-06-24,パイオニア,ハナハナ,Aタイプ/ノーマル,False,False,7935,7935.0,8812.5,10561.185185185184,19761,7612,24,11920,11920.0,13115.5,15480.055555555557,904,904.0,1246.0,1348.2222222222222,8.45,9.55,8.89,9.7,0,9.28,9.5,9.39,D,"直近4週稼働=7935, 最新稼働=7935, 平均粗利4週=904, 稼働貢献週=24",スターハナハナ-30は直近4週平均稼働7935、最新稼働7935。人気指数9.6、粗利指数8.9、寿命指数9.7。,18.63,12.64,95.02,9.5,10.12,10.62,50,50,33.0,11.56,33.44,27.28,26.87,D,36,64,33,56,直近4週稼働スコア18.6 / 最新稼働スコア12.6 / トレンドスコア95.0 / 粗利スコア9.5 / 稼働貢献スコア10.6 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,スターハナハナ-30は、現役人気指数33.0、粗利指数11.6、寿命指数33.4、総合評価26.9（D）。主な根拠は、直近4週稼働スコア18.6 / 最新稼働スコア12.6 / トレンドスコア95.0 / 粗利スコア9.5 / 稼働貢献スコア10.6 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_a1a90deb0e,LB A-SLOT+ 異世界かるてっと BT,S,2026-06-24,サミー,,スマスロ,True,False,7562,8705.666666666666,11363.727272727272,11363.727272727272,17968,7562,5,20049,22756.83333333333,28268.90909090909,28268.90909090909,2075,2615.833333333333,3565.6363636363635,3565.6363636363635,14.55,9.92,16.37,7.95,0,12.43,10.28,11.39,D,"直近4週稼働=8706, 最新稼働=7562, 平均粗利4週=2616, 稼働貢献週=5",LB A-SLOT+ 異世界かるてっと BTは直近4週平均稼働8706、最新稼働7562。人気指数9.9、粗利指数16.4、寿命指数8.0。,20.44,11.7,81.74,18.91,22.1,2.21,50,50,31.45,18.18,27.45,27.86,26.79,D,51,37,77,57,直近4週稼働スコア20.4 / 最新稼働スコア11.7 / トレンドスコア81.7 / 粗利スコア18.9 / 稼働貢献スコア2.2 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,LB A-SLOT+ 異世界かるてっと BTは、現役人気指数31.4、粗利指数18.2、寿命指数27.4、総合評価26.8（D）。主な根拠は、直近4週稼働スコア20.4 / 最新稼働スコア11.7 / トレンドスコア81.7 / 粗利スコア18.9 / 稼働貢献スコア2.2 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_03fb21c116,LBクレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,S,2026-06-24,大都技研,,スマスロ,True,False,6463,6585.75,6774.0,9968.0,21766,6463,14,15607,15634.5,16068.125,22295.32352941177,2552,2326.25,2491.75,3741.264705882353,11.12,6.45,13.7,5.13,0,9.45,7.09,8.3,D,"直近4週稼働=6586, 最新稼働=6463, 平均粗利4週=2326, 稼働貢献週=14",LBクレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.は直近4週平均稼働6586、最新稼働6463。人気指数6.5、粗利指数13.7、寿命指数5.1。,15.46,8.92,97.68,17.32,16.56,6.19,50,50,31.01,15.68,31.19,27.58,26.7,D,56,54,49,58,直近4週稼働スコア15.5 / 最新稼働スコア8.9 / トレンドスコア97.7 / 粗利スコア17.3 / 稼働貢献スコア6.2 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,LBクレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.は、現役人気指数31.0、粗利指数15.7、寿命指数31.2、総合評価26.7（D）。主な根拠は、直近4週稼働スコア15.5 / 最新稼働スコア8.9 / トレンドスコア97.7 / 粗利スコア17.3 / 稼働貢献スコア6.2 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_4a18fceb05,Lチバリヨ2プラス,S,2026-06-24,ネット,,スマスロ,True,False,5234,5263.5,5485.75,6124.357142857143,11784,5157,1,23059,23114.0,24056.25,26661.464285714286,3911,3899.0,4378.25,4517.642857142857,14.28,3.51,19.15,0.51,0,9.95,4.84,7.46,D,"直近4週稼働=5264, 最新稼働=5234, 平均粗利4週=3899, 稼働貢献週=1",Lチバリヨ2プラスは直近4週平均稼働5264、最新稼働5234。人気指数3.5、粗利指数19.1、寿命指数0.5。,12.36,5.82,97.69,25.97,26.3,0.44,50,50,28.84,20.76,27.83,27.93,26.48,D,64,29,74,59,直近4週稼働スコア12.4 / 最新稼働スコア5.8 / トレンドスコア97.7 / 粗利スコア26.0 / 稼働貢献スコア0.4 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,Lチバリヨ2プラスは、現役人気指数28.8、粗利指数20.8、寿命指数27.8、総合評価26.5（D）。主な根拠は、直近4週稼働スコア12.4 / 最新稼働スコア5.8 / トレンドスコア97.7 / 粗利スコア26.0 / 稼働貢献スコア0.4 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_d26dd811c8,Lプリズムナナ(2025年),S,2026-06-24,カルミナ,,スマスロ,True,False,5835,6428.5,7467.909090909091,9500.615384615385,19305,5835,6,25332,27033.25,31147.454545454544,38839.807692307695,4397,3360.75,4072.363636363637,5700.538461538462,14.06,5.64,17.79,3.83,0,10.75,6.81,8.83,D,"直近4週稼働=6428, 最新稼働=5835, 平均粗利4週=3361, 稼働貢献週=6",Lプリズムナナ(2025年)は直近4週平均稼働6428、最新稼働5835。人気指数5.6、粗利指数17.8、寿命指数3.8。,15.09,7.34,88.42,23.01,24.72,2.65,50,50,29.0,19.73,27.65,27.59,26.2,D,62,32,75,60,直近4週稼働スコア15.1 / 最新稼働スコア7.3 / トレンドスコア88.4 / 粗利スコア23.0 / 稼働貢献スコア2.6 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,Lプリズムナナ(2025年)は、現役人気指数29.0、粗利指数19.7、寿命指数27.6、総合評価26.2（D）。主な根拠は、直近4週稼働スコア15.1 / 最新稼働スコア7.3 / トレンドスコア88.4 / 粗利スコア23.0 / 稼働貢献スコア2.6 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_6d815bde2d,Lスマスロ 北斗の拳 転生の章2,S,2026-06-24,サミー,北斗の拳,スマスロ,True,False,8164,8727.666666666666,10720.2,13470.52380952381,23410,8164,18,29890,31403.666666666668,38117.1,47201.38095238096,842,587.0,1712.0,3794.190476190476,8.44,10.44,8.16,10.32,0,9.39,10.1,9.74,D,"直近4週稼働=8728, 最新稼働=8164, 平均粗利4週=587, 稼働貢献週=18",Lスマスロ 北斗の拳 転生の章2は直近4週平均稼働8728、最新稼働8164。人気指数10.4、粗利指数8.2、寿命指数10.3。,20.49,13.22,87.48,7.76,12.53,7.96,50,50,32.78,11.28,31.2,26.66,26.17,D,39,65,48,61,直近4週稼働スコア20.5 / 最新稼働スコア13.2 / トレンドスコア87.5 / 粗利スコア7.8 / 稼働貢献スコア8.0 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,Lスマスロ 北斗の拳 転生の章2は、現役人気指数32.8、粗利指数11.3、寿命指数31.2、総合評価26.2（D）。主な根拠は、直近4週稼働スコア20.5 / 最新稼働スコア13.2 / トレンドスコア87.5 / 粗利スコア7.8 / 稼働貢献スコア8.0 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_34df333997,Lアクダマドライブ,S,2026-06-24,サンスリー,,スマスロ,True,False,5037,6077.4,9788.6,9788.6,18728,5037,5,24289,28429.2,44466.3,44466.3,4735,4788.6,7783.6,7783.6,17.95,4.86,23.33,5.28,0,13.26,7.46,10.4,D,"直近4週稼働=6077, 最新稼働=5037, 平均粗利4週=4789, 稼働貢献週=5",Lアクダマドライブは直近4週平均稼働6077、最新稼働5037。人気指数4.9、粗利指数23.3、寿命指数5.3。,14.27,5.32,72.48,30.86,43.88,2.21,50,50,25.68,27.28,24.06,28.35,26.16,D,70,14,81,62,直近4週稼働スコア14.3 / 最新稼働スコア5.3 / トレンドスコア72.5 / 粗利スコア30.9 / 稼働貢献スコア2.2 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,Lアクダマドライブは、現役人気指数25.7、粗利指数27.3、寿命指数24.1、総合評価26.2（D）。主な根拠は、直近4週稼働スコア14.3 / 最新稼働スコア5.3 / トレンドスコア72.5 / 粗利スコア30.9 / 稼働貢献スコア2.2 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_f96627ea99,Lスマスロ 沖ドキ!DUO アンコール,S,2026-06-24,メーシー,沖ドキ,スマスロ,True,False,6272,6272.0,7277.875,8454.333333333334,13610,6272,3,27202,27202.0,31385.25,35810.28571428572,2826,2826.0,3188.75,3136.904761904762,12.25,5.53,15.51,2.93,0,9.5,6.2,7.9,D,"直近4週稼働=6272, 最新稼働=6272, 平均粗利4週=2826, 稼働貢献週=3",Lスマスロ 沖ドキ!DUO アンコールは直近4週平均稼働6272、最新稼働6272。人気指数5.5、粗利指数15.5、寿命指数2.9。,14.72,8.44,93.09,20.07,20.15,1.33,50,50,29.88,17.14,27.9,27.04,25.87,D,61,41,72,63,直近4週稼働スコア14.7 / 最新稼働スコア8.4 / トレンドスコア93.1 / 粗利スコア20.1 / 稼働貢献スコア1.3 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,Lスマスロ 沖ドキ!DUO アンコールは、現役人気指数29.9、粗利指数17.1、寿命指数27.9、総合評価25.9（D）。主な根拠は、直近4週稼働スコア14.7 / 最新稼働スコア8.4 / トレンドスコア93.1 / 粗利スコア20.1 / 稼働貢献スコア1.3 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_e29fa4c740,LB不二子BT,S,2026-06-24,アムテックス,,スマスロ,True,False,6990,7125.0,8230.625,11348.142857142857,21343,6990,11,14543,14829.0,16924.75,22411.23809523809,1604,1572.0,1801.875,2765.5714285714284,9.49,7.27,11.02,5.92,0,8.69,7.43,8.08,D,"直近4週稼働=7125, 最新稼働=6990, 平均粗利4週=1572, 稼働貢献週=11",LB不二子BTは直近4週平均稼働7125、最新稼働6990。人気指数7.3、粗利指数11.0、寿命指数5.9。,16.73,10.26,92.34,13.17,12.99,4.87,50,50,31.12,13.02,29.84,26.42,25.63,D,53,63,61,64,直近4週稼働スコア16.7 / 最新稼働スコア10.3 / トレンドスコア92.3 / 粗利スコア13.2 / 稼働貢献スコア4.9 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,LB不二子BTは、現役人気指数31.1、粗利指数13.0、寿命指数29.8、総合評価25.6（D）。主な根拠は、直近4週稼働スコア16.7 / 最新稼働スコア10.3 / トレンドスコア92.3 / 粗利スコア13.2 / 稼働貢献スコア4.9 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_a08b205a79,Lスマスロ 化物語,S,2026-06-24,サミー,,スマスロ,True,False,6832,6832.0,8906.875,13143.652173913044,25041,6832,14,21185,21185.0,27254.875,40059.21739130434,1782,1782.0,2623.375,4951.608695652174,9.77,6.94,11.67,6.97,0,9.07,7.59,8.34,D,"直近4週稼働=6832, 最新稼働=6832, 平均粗利4週=1782, 稼働貢献週=14",Lスマスロ 化物語は直近4週平均稼働6832、最新稼働6832。人気指数6.9、粗利指数11.7、寿命指数7.0。,16.04,9.86,88.35,14.33,17.23,6.19,50,50,30.13,14.44,29.47,26.49,25.53,D,59,58,63,65,直近4週稼働スコア16.0 / 最新稼働スコア9.9 / トレンドスコア88.3 / 粗利スコア14.3 / 稼働貢献スコア6.2 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,Lスマスロ 化物語は、現役人気指数30.1、粗利指数14.4、寿命指数29.5、総合評価25.5（D）。主な根拠は、直近4週稼働スコア16.0 / 最新稼働スコア9.9 / トレンドスコア88.3 / 粗利スコア14.3 / 稼働貢献スコア6.2 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_152edba129,Lスマスロヨルムンガンド,S,2026-06-24,山佐ネクスト,,スマスロ,True,False,6131,6131.0,12419.0,12419.0,19824,6131,5,21787,21787.0,43685.833333333336,43685.833333333336,3143,3143.0,8029.166666666667,8029.166666666667,13.04,5.4,16.69,7.41,0,10.88,7.45,9.17,D,"直近4週稼働=6131, 最新稼働=6131, 平均粗利4週=3143, 稼働貢献週=5",Lスマスロヨルムンガンドは直近4週平均稼働6131、最新稼働6131。人気指数5.4、粗利指数16.7、寿命指数7.4。,14.39,8.09,74.68,21.81,45.15,2.21,50,50,26.88,23.03,24.53,27.37,25.52,D,67,17,80,66,直近4週稼働スコア14.4 / 最新稼働スコア8.1 / トレンドスコア74.7 / 粗利スコア21.8 / 稼働貢献スコア2.2 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,Lスマスロヨルムンガンドは、現役人気指数26.9、粗利指数23.0、寿命指数24.5、総合評価25.5（D）。主な根拠は、直近4週稼働スコア14.4 / 最新稼働スコア8.1 / トレンドスコア74.7 / 粗利スコア21.8 / 稼働貢献スコア2.2 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_7cc6df8785,Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVE,S,2026-06-24,ビスティ,,スマスロ,True,False,5856,5856.0,12124.75,12124.75,17976,5856,3,24211,24211.0,48534.75,48534.75,3354,3354.0,7616.25,7616.25,13.35,4.77,17.36,6.59,0,10.8,6.94,8.88,D,"直近4週稼働=5856, 最新稼働=5856, 平均粗利4週=3354, 稼働貢献週=3",Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVEは直近4週平均稼働5856、最新稼働5856。人気指数4.8、粗利指数17.4、寿命指数6.6。,13.75,7.39,74.15,22.97,43.02,1.33,50,50,26.34,22.97,23.87,27.03,25.11,D,69,19,82,67,直近4週稼働スコア13.8 / 最新稼働スコア7.4 / トレンドスコア74.2 / 粗利スコア23.0 / 稼働貢献スコア1.3 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVEは、現役人気指数26.3、粗利指数23.0、寿命指数23.9、総合評価25.1（D）。主な根拠は、直近4週稼働スコア13.8 / 最新稼働スコア7.4 / トレンドスコア74.2 / 粗利スコア23.0 / 稼働貢献スコア1.3 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_08e205659f,SLOTギルティクラウン,S,2026-06-24,エレコ,,パチスロ,False,False,18840,0.0,0.0,13681.302521008403,18969,7817,107,44951,,,35947.20168067227,5781,0.0,0.0,5271.361344537815,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=18840, 平均粗利4週=nan, 稼働貢献週=107",SLOTギルティクラウンは直近4週平均稼働nan、最新稼働18840。人気指数nan、粗利指数nan、寿命指数nan。,0.0,40.19,50.0,4.53,3.69,47.35,50,50,27.06,7.74,36.31,24.44,23.69,D,65,72,22,68,直近4週稼働スコア0.0 / 最新稼働スコア40.2 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア47.4 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,SLOTギルティクラウンは、現役人気指数27.1、粗利指数7.7、寿命指数36.3、総合評価23.7（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア40.2 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア47.4 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_c084404fc3,マイジャグラーⅢ,S,2026-06-24,北電子,ジャグラー,Aタイプ/ノーマル,False,False,13754,0.0,0.0,11457.258064516129,15290,6930,114,29541,,,24718.68548387097,7270,0.0,0.0,3533.935483870968,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=13754, 平均粗利4週=nan, 稼働貢献週=114",マイジャグラーⅢは直近4週平均稼働nan、最新稼働13754。人気指数nan、粗利指数nan、寿命指数nan。,0.0,27.34,50.0,4.53,3.69,50.44,50,50,23.2,8.05,37.7,23.48,22.35,D,77,70,18,69,直近4週稼働スコア0.0 / 最新稼働スコア27.3 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア50.4 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,マイジャグラーⅢは、現役人気指数23.2、粗利指数8.1、寿命指数37.7、総合評価22.4（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア27.3 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア50.4 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_08ee0da32e,ファンキージャグラー,S,2026-06-24,北電子,ジャグラー,Aタイプ/ノーマル,False,False,11539,0.0,0.0,10685.354330708662,13639,6731,102,27109,,,24449.850393700788,6625,0.0,0.0,3666.3779527559054,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=11539, 平均粗利4週=nan, 稼働貢献週=102",ファンキージャグラーは直近4週平均稼働nan、最新稼働11539。人気指数nan、粗利指数nan、寿命指数nan。,0.0,21.75,50.0,4.53,3.69,45.13,50,50,21.52,7.52,35.31,22.23,20.88,D,88,74,25,70,直近4週稼働スコア0.0 / 最新稼働スコア21.8 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア45.1 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,ファンキージャグラーは、現役人気指数21.5、粗利指数7.5、寿命指数35.3、総合評価20.9（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア21.8 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア45.1 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_e5262820c3,パチスロ聖闘士星矢-海皇覚醒-,S,2026-06-24,三洋,,パチスロ,False,False,11941,0.0,0.0,10967.944881889764,14789,6476,99,38692,,,35737.44094488189,5886,0.0,0.0,4371.897637795276,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=11941, 平均粗利4週=nan, 稼働貢献週=99",パチスロ聖闘士星矢-海皇覚醒-は直近4週平均稼働nan、最新稼働11941。人気指数nan、粗利指数nan、寿命指数nan。,0.0,22.76,50.0,4.53,3.69,43.81,50,50,21.83,7.38,34.71,22.17,20.84,D,83,76,28,71,直近4週稼働スコア0.0 / 最新稼働スコア22.8 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア43.8 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,パチスロ聖闘士星矢-海皇覚醒-は、現役人気指数21.8、粗利指数7.4、寿命指数34.7、総合評価20.8（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア22.8 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア43.8 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_b40935e424,パチスロ 閃乱カグラ,S,2026-06-24,オーイズミ,,パチスロ,False,False,14591,0.0,0.0,10800.43925233645,15476,5372,78,37849,,,28154.28971962617,8502,0.0,0.0,5322.803738317757,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=14591, 平均粗利4週=nan, 稼働貢献週=78",パチスロ 閃乱カグラは直近4週平均稼働nan、最新稼働14591。人気指数nan、粗利指数nan、寿命指数nan。,0.0,29.45,50.0,4.53,3.69,34.51,50,50,23.84,6.45,30.53,21.71,20.51,D,73,85,55,72,直近4週稼働スコア0.0 / 最新稼働スコア29.4 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア34.5 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,パチスロ 閃乱カグラは、現役人気指数23.8、粗利指数6.5、寿命指数30.5、総合評価20.5（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア29.4 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア34.5 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_ebb11708ce,マイジャグラーⅣ,S,2026-06-24,北電子,ジャグラー,Aタイプ/ノーマル,False,False,7830,0.0,0.0,13196.735042735045,15678,7830,113,17777,,,27881.74358974359,6359,0.0,0.0,3774.358974358974,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=7830, 平均粗利4週=nan, 稼働貢献週=113",マイジャグラーⅣは直近4週平均稼働nan、最新稼働7830。人気指数nan、粗利指数nan、寿命指数nan。,0.0,12.38,50.0,4.53,3.69,50.0,50,50,18.71,8.0,37.5,21.85,20.26,D,200,71,19,73,直近4週稼働スコア0.0 / 最新稼働スコア12.4 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア50.0 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,マイジャグラーⅣは、現役人気指数18.7、粗利指数8.0、寿命指数37.5、総合評価20.3（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア12.4 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア50.0 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_6ab5fbcb89,沖ドキ!,S,2026-06-24,アクロス,沖ドキ,沖スロ,False,False,15975,0.0,0.0,13079.79104477612,17416,9093,65,61031,,,50732.611940298506,12304,0.0,0.0,8582.955223880597,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=15975, 平均粗利4週=nan, 稼働貢献週=65",沖ドキ!は直近4週平均稼働nan、最新稼働15975。人気指数nan、粗利指数nan、寿命指数nan。,0.0,32.95,50.0,4.53,3.69,28.76,50,50,24.88,5.88,27.94,21.35,20.21,D,72,89,70,74,直近4週稼働スコア0.0 / 最新稼働スコア33.0 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア28.8 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,沖ドキ!は、現役人気指数24.9、粗利指数5.9、寿命指数27.9、総合評価20.2（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア33.0 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア28.8 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_a8dadbd9c1,沖ドキ!-30,S,2026-06-24,アクロス,沖ドキ,沖スロ,False,False,14351,0.0,0.0,12450.074626865671,17340,8704,65,57253,,,49237.46268656717,11279,0.0,0.0,7864.238805970149,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=14351, 平均粗利4週=nan, 稼働貢献週=65",沖ドキ!-30は直近4週平均稼働nan、最新稼働14351。人気指数nan、粗利指数nan、寿命指数nan。,0.0,28.85,50.0,4.53,3.69,28.76,50,50,23.66,5.88,27.94,20.93,19.66,D,74,89,70,75,直近4週稼働スコア0.0 / 最新稼働スコア28.9 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア28.8 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,沖ドキ!-30は、現役人気指数23.7、粗利指数5.9、寿命指数27.9、総合評価19.7（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア28.9 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア28.8 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_b33c0bf680,沖ドキ!トロピカル-30,S,2026-06-24,アクロス,沖ドキ,沖スロ,False,False,10972,0.0,0.0,10294.084033613446,12951,7444,82,32281,,,26811.16806722689,7178,0.0,0.0,4489.411764705882,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=10972, 平均粗利4週=nan, 稼働貢献週=82",沖ドキ!トロピカル-30は直近4週平均稼働nan、最新稼働10972。人気指数nan、粗利指数nan、寿命指数nan。,0.0,20.31,50.0,4.53,3.69,36.28,50,50,21.09,6.63,31.33,20.97,19.5,D,97,84,46,76,直近4週稼働スコア0.0 / 最新稼働スコア20.3 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア36.3 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,沖ドキ!トロピカル-30は、現役人気指数21.1、粗利指数6.6、寿命指数31.3、総合評価19.5（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア20.3 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア36.3 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
