machine_id,machine_name,active_status,latest_data_date,days_since_last_seen,weeks_since_last_seen,latest_out_per_unit,latest_sales_per_unit,latest_profit_per_unit,data_count,avg_out_4w,avg_out_12w,avg_out_26w,avg_out_52w,avg_out_all,avg_sales_4w,avg_sales_12w,avg_sales_26w,avg_sales_52w,avg_sales_all,avg_profit_4w,avg_profit_12w,avg_profit_26w,avg_profit_52w,avg_profit_all,peak_out_per_unit,peak_out_date,peak_sales_per_unit,peak_profit_per_unit,peak_ratio_out,peak_ratio_sales,peak_ratio_profit,drop_from_peak_out,drop_rate_from_peak_out,rank_latest_out,rank_latest_sales,rank_latest_profit,rank_out_4w,rank_sales_4w,rank_profit_4w,share_out_4w,share_sales_4w,share_profit_4w,score_out_market,score_sales_market,score_profit_market,market_power_score,out_rank_band,market_power_band,trend,life_stage,life_score,change_rate_4w_vs_12w,avg_out_8w,trend_rate_4w,trend_rate_12w,trend_rate_4w_vs_26w,volatility_12w,volatility_26w,trend_score,trend_strength,category,category_size,category_rank_out_4w,category_rank_sales_4w,category_rank_profit_4w,category_top_rate,category_power_score,is_new_machine,new_machine_score,new_machine_judge,operation_power_score,operation_rank,operation_comment
989,クランキークレスト,準現役,2025-09-10,287,41.0,6365.0,12662.0,1283.0,77,7231.25,7821.5,7938.576923076923,8013.826923076923,8791.233766233767,14346.75,15217.583333333334,15425.384615384615,15588.23076923077,16955.922077922078,1552.5,1639.9166666666667,1683.2692307692307,1729.0961538461538,2096.844155844156,16854.0,2023-12-13,29835.0,5679.0,0.3776551560460425,0.42440087145969496,0.2259200563479486,-10489.0,-0.6223448439539575,422.0,486.0,505.0,422.0,511.0,539.0,0.0013135982709035193,0.001084871761006912,0.0007258872188677376,26.527050610820247,10.994764397905755,6.108202443280975,17.8,圏外,D,微減,準現役,30,-0.07546506424598862,7862.75,-0.1486888189069076,-0.0319126990675798,-0.08909996463229698,0.09181555983657937,0.07174136884104984,25.9,強い下降,その他,65,21.0,33.0,46.0,0.6923076923076923,58.8,0,,対象外,30.0,D,標準運用
991,L スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,現役,2026-06-17,7,1.0,6369.0,23838.0,2805.0,38,5907.0,6236.416666666667,6960.884615384615,9880.868421052632,9880.868421052632,22156.75,23236.416666666668,25261.03846153846,34495.60526315789,34495.60526315789,2775.0,3178.0,2924.3846153846152,3836.157894736842,3836.157894736842,24144.0,2023-12-27,78223.0,12821.0,0.26379224652087474,0.30474412896462677,0.21878168629592076,-17775.0,-0.7362077534791253,421.0,123.0,368.0,496.0,252.0,405.0,0.0010730406203944113,0.0016754479161266418,0.0012974795699568255,13.612565445026181,56.195462478184986,29.493891797556714,29.6,圏外,D,微減,撤去検討期,20,-0.05282146531795774,6081.0,-0.055635491606714625,-0.1415707911308916,-0.15140096031118944,0.12424942529819036,0.1953170578962985,27.0,強い下降,スマスロ,155,120.0,95.0,94.0,0.23225806451612907,29.8,0,,対象外,26.9,D,撤去・売却検討
992,Pぱちんこ シン・エヴァンゲリオン Type レイ,準現役,2025-05-07,413,59.0,11230.0,24452.0,3643.0,67,9842.5,10332.5,10535.0,12472.692307692309,15971.492537313432,21513.5,22527.416666666668,22851.153846153848,26727.94230769231,33866.08955223881,3011.5,3014.25,3010.730769230769,3224.75,4174.194029850746,43890.0,2023-12-27,88221.0,15180.0,0.2558669400774664,0.27716756781265234,0.23998682476943348,-32660.0,-0.7441330599225336,65.0,105.0,188.0,211.0,270.0,372.0,0.0017879468945711857,0.001626806672620782,0.0014080575585315243,63.35078534031413,53.054101221640494,35.253054101221636,54.6,圏外,C,微減,準現役,30,-0.04742317928865231,10062.5,-0.042791150012156574,-0.03434579439252337,-0.06573327005220693,0.08252887244392364,0.10735647290807428,38.8,下降,エヴァ,13,8.0,9.0,11.0,0.46153846153846156,40.8,0,,対象外,41.5,D,標準運用
996,ドラゴンハナハナ～閃光～-30,現役,2026-06-24,0,0.0,9628.0,14959.0,1135.0,126,9630.5,10089.583333333334,10536.384615384615,11020.653846153846,11596.666666666666,14983.5,15587.666666666666,16120.115384615385,16736.53846153846,17885.809523809523,1113.0,1211.9166666666667,1248.4615384615386,1164.4423076923076,1364.7698412698412,17168.0,2023-12-27,26803.0,4321.0,0.5608108108108109,0.558109166884304,0.2626706780837769,-7540.0,-0.4391891891891892,148.0,428.0,525.0,231.0,494.0,560.0,0.0017494358717975926,0.0011330214878663854,0.0005203945085988997,59.86038394415358,13.961605584642234,2.44328097731239,34.6,圏外,D,微減,下降期,45,-0.045500722692546,10314.0,-0.1243009774948852,-0.03429710867397795,-0.08597679834711949,0.11605155936463424,0.12906428967659916,27.7,強い下降,沖スロ,23,4.0,15.0,23.0,0.8695652173913043,62.6,0,,対象外,41.6,D,撤去・売却検討
997,パチスロ ファイヤードリフト,準現役,2025-09-10,287,41.0,1988.0,6551.0,1524.0,11,4744.0,8331.363636363636,8331.363636363636,8331.363636363636,8331.363636363636,13975.0,23750.18181818182,23750.18181818182,23750.18181818182,23750.18181818182,2605.0,4546.0,4546.0,4546.0,4546.0,16254.0,2023-12-27,44913.0,8435.0,0.1223083548664944,0.14585977333956762,0.18067575577949022,-14266.0,-0.8776916451335056,562.0,562.0,490.0,543.0,518.0,431.0,0.0008617749624430486,0.0010567607897308865,0.0012179943350405515,5.41012216404887,9.77312390924956,24.956369982547987,10.6,圏外,D,下降,準現役,30,-0.4305854110971684,6147.5,-0.37173884253741224,,-0.4305854110971684,0.5065589361095066,0.5065589361095066,0.0,強い下降,その他,65,45.0,36.0,18.0,0.32307692307692304,42.0,1,9.7,厳しい,17.2,D,標準運用
998,L 仮面ライダー 7RIDERS,準現役,2024-07-10,714,102.0,5853.0,22089.0,3257.0,25,5423.5,5892.333333333333,8542.88,8542.88,8542.88,20556.0,22172.583333333332,31235.16,31235.16,31235.16,3055.25,2931.5,4563.68,4563.68,4563.68,19583.0,2024-01-17,66631.0,9928.0,0.29888168309247815,0.331512359112125,0.3280620467365028,-13730.0,-0.7011183169075218,448.0,160.0,282.0,519.0,313.0,362.0,0.000985210056663127,0.0015544024897107766,0.00142851331751733,9.598603839441534,45.54973821989529,36.99825479930192,25.9,圏外,D,微減,準現役,30,-0.07956666855235613,5496.125,-0.026083052749719417,-0.4264485200476959,-0.3651438390800292,0.1265730570163604,0.4504926016417498,7.7,強い下降,スマスロ,155,139.0,106.0,79.0,0.10967741935483866,22.1,0,,対象外,22.9,D,標準運用
999,Lスマスロ バイオハザード:ヴィレッジ,準現役,2025-09-10,287,41.0,2647.0,8825.0,346.0,10,5853.25,9421.8,9421.8,9421.8,9421.8,18379.25,28830.7,28830.7,28830.7,28830.7,1928.5,3202.9,3202.9,3202.9,3202.9,19038.0,2024-01-17,54306.0,5754.0,0.13903771404559304,0.16250506389717526,0.06013208202989225,-16391.0,-0.8609622859544069,542.0,540.0,561.0,502.0,389.0,509.0,0.001063276622875163,0.0013898011266305114,0.00090168985609432,12.565445026178013,32.28621291448517,11.343804537521818,18.2,圏外,D,下降,準現役,30,-0.3787545904179668,7599.375,-0.37368252099941146,,-0.3787545904179668,0.49003471012227207,0.49003471012227207,0.0,強い下降,スマスロ,155,126.0,125.0,143.0,0.19354838709677424,17.9,1,17.2,厳しい,16.4,D,標準運用
1000,Lパチスロ マクロスフロンティア4,準現役,2025-09-10,287,41.0,2954.0,10435.0,1213.0,18,5782.75,6935.5,9387.666666666666,9387.666666666666,9387.666666666666,18791.0,22306.583333333332,29630.11111111111,29630.11111111111,29630.11111111111,2550.75,2960.0,4081.0,4081.0,4081.0,20658.0,2024-01-17,60969.0,8854.0,0.1429954497047149,0.17115255293673834,0.13700022588660493,-17704.0,-0.8570045502952851,536.0,514.0,514.0,507.0,374.0,436.0,0.0010504698912452654,0.0014209368157304535,0.0011926291938981523,11.69284467713787,34.904013961605585,24.083769633507856,21.1,圏外,D,下降,準現役,30,-0.1662100785812126,6245.0,-0.1378359238137836,,-0.3840056101977772,0.24880465292330414,0.4752440713656032,23.5,強い下降,スマスロ,155,131.0,121.0,113.0,0.16129032258064513,19.5,1,20.9,厳しい,22.4,D,標準運用
1004,Pとある魔術の禁書目録2 JMZ,準現役,2024-08-21,672,96.0,11420.0,24116.0,4036.0,29,10000.0,10004.166666666666,15028.076923076924,17366.206896551725,17366.206896551725,21456.25,21463.333333333332,31810.615384615383,36359.620689655174,36359.620689655174,3315.5,3164.4166666666665,4463.153846153846,4997.103448275862,4997.103448275862,41630.0,2024-01-17,81002.0,10278.0,0.27432140283449435,0.2977210439248414,0.3926834014399689,-30210.0,-0.7256785971655056,57.0,118.0,131.0,198.0,273.0,327.0,0.0018165576779996808,0.0016224775452353011,0.0015501958609700378,65.61954624781849,52.5305410122164,43.1064572425829,57.2,圏外,C,横ばい,準現役,30,-0.00041649312786332966,9826.25,0.036001036001036,-0.4410299390045165,-0.33457886520103397,0.08206271040473706,0.4097143996766829,15.8,強い下降,パチンコ,176,88.0,64.0,131.0,0.5056818181818181,50.3,0,,対象外,39.5,D,標準運用
1008,Pポチッと一発!おだてブタ2 V1,現役,2026-06-24,0,0.0,17180.0,10269.0,1042.0,122,17245.0,17578.333333333332,17557.30769230769,17463.076923076922,19606.72131147541,10181.75,10384.75,10383.0,10401.26923076923,11798.524590163934,892.25,993.3333333333334,1017.3076923076923,1068.0,1552.532786885246,42870.0,2024-01-17,22970.0,4427.0,0.4007464427338465,0.44706138441445364,0.23537384233114977,-25690.0,-0.5992535572661535,16.0,516.0,531.0,27.0,559.0,564.0,0.0031326537157104497,0.0007699230175915888,0.000417180593259091,95.46247818499127,2.617801047120416,1.7452006980802848,48.9,TOP30,D,横ばい,下降期,45,-0.018962738219398815,17791.25,-0.05957736877982277,0.0127226463104325,-0.017787903349470915,0.05468312241794245,0.04711210309561799,41.7,下降,パチンコ,176,8.0,172.0,175.0,0.9602272727272727,58.5,0,,対象外,47.2,D,撤去・売却検討
1011,P弾球黙示録カイジ沼5 V1U,準現役,2024-10-09,623,89.0,7470.0,16977.0,3569.0,34,8047.5,9540.0,10853.076923076924,13832.64705882353,13832.64705882353,18176.25,21373.25,24180.96153846154,30475.70588235294,30475.70588235294,3676.5,4281.833333333333,4804.7307692307695,5947.588235294118,5947.588235294118,37200.0,2024-01-31,77865.0,13007.0,0.20080645161290323,0.21803120785975727,0.27439071269316523,-29730.0,-0.7991935483870968,362.0,357.0,205.0,372.0,395.0,265.0,0.0014618747913702432,0.0013744506836741342,0.0017189850951157726,35.253054101221636,31.239092495637,53.92670157068062,37.8,圏外,D,下降,準現役,30,-0.15644654088050314,8941.25,-0.18174885612608033,-0.17479997116701512,-0.25850520944078254,0.1506194509996424,0.18111065157912626,8.2,強い下降,パチンコ,176,169.0,119.0,103.0,0.045454545454545414,17.3,0,,対象外,25.5,D,標準運用
1012,P真・花の慶次3 99ver.,準現役,2024-07-31,693,99.0,8510.0,13971.0,2886.0,21,8635.0,9493.333333333334,12921.904761904761,12921.904761904761,12921.904761904761,14126.75,15303.166666666666,20546.95238095238,20546.95238095238,20546.95238095238,2839.0,2931.8333333333335,3812.1428571428573,3812.1428571428573,3812.1428571428573,30040.0,2024-01-31,45822.0,7144.0,0.283288948069241,0.3048972109467068,0.4039753639417693,-21530.0,-0.716711051930759,255.0,449.0,353.0,327.0,514.0,399.0,0.0015685975549527243,0.0010682358129753702,0.0013274034231017756,43.1064572425829,10.471204188481675,30.541012216404884,30.8,圏外,D,微減,準現役,30,-0.0904143258426967,9213.75,-0.11820270615266786,,-0.3317548643867924,0.10297335171889854,0.44052525069091203,31.7,下降,パチンコ,176,152.0,164.0,160.0,0.14204545454545459,11.8,0,,対象外,27.7,D,標準運用
1013,L GⅠ優駿倶楽部黄金,準現役,2025-09-10,287,41.0,4667.0,16207.0,2398.0,32,5445.0,6239.0,7559.2307692307695,8832.53125,8832.53125,18608.0,20954.333333333332,24874.80769230769,28446.15625,28446.15625,2563.5,2774.5833333333335,3139.6153846153848,3602.3125,3602.3125,18491.0,2024-02-14,53379.0,7010.0,0.2523930560813369,0.3036212742838944,0.3420827389443652,-13824.0,-0.7476069439186631,480.0,388.0,407.0,518.0,381.0,435.0,0.0009891156556708263,0.0014070987316860347,0.0011985905865168729,9.77312390924956,33.682373472949386,24.25828970331588,19.8,圏外,D,下降,準現役,30,-0.12726398461291874,5847.25,-0.1287302984238739,-0.25599976150016396,-0.27968861300498626,0.1422766867391828,0.23113285525739605,8.4,強い下降,スマスロ,155,138.0,124.0,112.0,0.11612903225806448,16.4,0,,対象外,19.6,D,標準運用
1015,Lゴジラ対エヴァンゲリオン,準現役,2025-09-10,287,41.0,4037.0,16090.0,3002.0,50,5729.75,6142.666666666667,6799.692307692308,9948.24,9948.24,21840.0,23180.916666666668,25568.69230769231,36422.82,36422.82,3289.75,3432.1666666666665,3715.4615384615386,5260.74,5260.74,20163.0,2024-02-21,69098.0,11257.0,0.20021822149481724,0.23285768039595936,0.2666785111486186,-16126.0,-0.7997817785051827,497.0,394.0,336.0,510.0,263.0,328.0,0.001040842135551867,0.0016514959318585016,0.0015381561856812492,11.16928446771379,54.27574171029668,42.93193717277487,30.5,圏外,D,微減,準現役,30,-0.06722107662253098,6258.125,-0.15571354895748912,-0.14406809182642616,-0.15735157699443414,0.16692678774309305,0.18017314702867165,13.1,強い下降,エヴァ,13,13.0,8.0,7.0,0.07692307692307687,24.2,0,,対象外,24.9,D,標準運用
1016,Lストライクウィッチーズ2,準現役,2024-08-06,687,98.1,5063.0,20891.0,3595.0,26,5817.0,6360.166666666667,7942.961538461538,7942.961538461538,7942.961538461538,23185.5,25042.416666666668,30404.76923076923,30404.76923076923,30404.76923076923,3344.25,3697.5,4531.2692307692305,4531.2692307692305,4531.2692307692305,16371.0,2024-02-14,58643.0,10794.0,0.30926638568199866,0.35624030148525826,0.33305540114878635,-11308.0,-0.6907336143180014,471.0,196.0,197.0,504.0,219.0,321.0,0.0010566916012924143,0.0017532398776604987,0.0015636382168749958,12.21640488656196,61.95462478184992,44.153577661431065,33.5,圏外,D,微減,準現役,30,-0.08540132596105976,6124.5,-0.09561567164179105,-0.2375881565540526,-0.26765351036476415,0.12051249219757972,0.34265365392062636,14.7,強い下降,スマスロ,155,128.0,84.0,65.0,0.1806451612903226,31.3,0,,対象外,28.5,D,標準運用
1017,Lスマスロ コードギアス 反逆のルルーシュ/復活のルルーシュ,準現役,2025-09-10,287,41.0,3854.0,13419.0,2010.0,10,6809.0,10973.8,10973.8,10973.8,10973.8,21170.25,32842.1,32842.1,32842.1,32842.1,2418.25,4117.1,4117.1,4117.1,4117.1,20616.0,2024-02-14,57546.0,7514.0,0.18694218083042297,0.2331873631529559,0.2675006654245409,-16762.0,-0.813057819169577,505.0,463.0,447.0,440.0,287.0,456.0,0.0012368941229499825,0.001600850812794297,0.0011306774666839975,23.38568935427574,50.08726003490401,20.5933682373473,30.8,圏外,D,下降,準現役,30,-0.3795221345386283,9002.25,-0.3918092090572105,,-0.3795221345386283,0.4700120845089235,0.4700120845089235,0.0,強い下降,スマスロ,155,77.0,103.0,123.0,0.5096774193548388,42.3,1,29.2,厳しい,25.0,D,標準運用
1019,Lパチスロガールズ＆パンツァー 最終章,準現役,2025-12-03,203,29.0,7191.0,23498.0,1901.0,21,6463.25,6557.25,8733.42857142857,8733.42857142857,8733.42857142857,21602.5,21896.583333333332,28383.14285714286,28383.14285714286,28383.14285714286,2269.25,2404.9166666666665,3220.6666666666665,3220.6666666666665,3220.6666666666665,19712.0,2024-02-14,59096.0,7036.0,0.3648031655844156,0.39762420468390414,0.27018192154633314,-12521.0,-0.6351968344155844,385.0,131.0,456.0,460.0,267.0,480.0,0.0011740866412331436,0.0016335366697789965,0.0010610109960809103,19.895287958115183,53.57766143106457,16.404886561954623,29.3,圏外,D,横ばい,準現役,30,-0.014335277746006328,6440.625,0.007050483016516049,,-0.2599412765400595,0.10357448738314479,0.42787388628888623,46.7,横ばい,スマスロ,155,92.0,100.0,132.0,0.41290322580645167,36.1,0,,対象外,34.7,D,標準運用
1023,P新世紀エヴァンゲリオン ～未来への咆哮～ PREMIUM MODEL,準現役,2024-09-11,651,93.0,10800.0,19580.0,3779.0,30,11947.5,11905.0,13492.692307692309,15450.0,15450.0,21413.5,21497.666666666668,24318.423076923078,27633.833333333332,27633.833333333332,4296.5,4159.916666666667,4669.923076923077,5237.466666666666,5237.466666666666,33200.0,2024-02-14,56607.0,9533.0,0.3253012048192771,0.3458936173971417,0.3964124619741949,-22400.0,-0.6746987951807228,86.0,246.0,163.0,109.0,276.0,160.0,0.0021703322857901186,0.0016192448780609902,0.002008872422457478,81.15183246073299,52.00698080279231,72.25130890052355,70.6,圏外,B,横ばい,準現役,30,0.0035699286014279717,11816.25,0.022464698331193838,-0.15875633023201033,-0.1145206807103561,0.08083501855864984,0.18335145002559985,36.8,下降,エヴァ,13,3.0,10.0,2.0,0.8461538461538461,72.3,0,,対象外,52.2,C,標準運用
1025,P真・一騎当千～桃園の誓い～129ver.,準現役,2024-12-18,553,79.0,8640.0,17362.0,3435.0,38,9145.0,10039.166666666666,11691.923076923076,15084.736842105263,15084.736842105263,18125.5,19643.583333333332,22665.53846153846,28829.0,28829.0,2953.0,3128.0,3463.6923076923076,4587.105263157895,4587.105263157895,34840.0,2024-02-14,63016.0,11212.0,0.24799081515499427,0.27551732893233466,0.30636817695326435,-26200.0,-0.7520091848450058,235.0,338.0,236.0,268.0,398.0,380.0,0.0016612419965307081,0.0013706130729350399,0.0013807052865162182,53.403141361256544,30.71553228621291,33.85689354275742,42.7,圏外,D,微減,準現役,30,-0.08906781771395363,9368.75,-0.04665102945009122,-0.19793608521970707,-0.21783611303003383,0.14681281926587436,0.19307499829622685,22.7,強い下降,パチンコ,176,120.0,120.0,154.0,0.32386363636363635,29.5,0,,対象外,32.4,D,標準運用
1027,ワードオブライツⅡ,準現役,2025-09-10,287,41.0,2803.0,6544.0,235.0,10,5508.25,8404.7,8404.7,8404.7,8404.7,12303.5,18245.9,18245.9,18245.9,18245.9,1597.0,3002.7,3002.7,3002.7,3002.7,15350.0,2024-02-14,31278.0,5898.0,0.18260586319218242,0.20922053839759575,0.03984401492031197,-12547.0,-0.8173941368078176,540.0,563.0,563.0,516.0,542.0,535.0,0.0010006053829841742,0.0009303653936639687,0.0007466936480075857,10.122164048865622,5.584642233856895,6.806282722513091,8.1,圏外,D,下降,準現役,30,-0.34462265161159833,7041.75,-0.35765721116002447,,-0.34462265161159833,0.42765890003942514,0.42765890003942514,0.0,強い下降,その他,65,34.0,47.0,45.0,0.49230769230769234,41.7,1,7.8,厳しい,16.9,D,標準運用
1029,Pニュートキオ GREEN V1,準現役,2024-11-27,574,82.0,9910.0,7023.0,1729.0,20,10545.0,11280.0,12947.0,12947.0,12947.0,7359.75,7806.333333333333,8842.65,8842.65,8842.65,1747.25,1814.0833333333333,1915.9,1915.9,1915.9,22180.0,2024-02-28,14577.0,3176.0,0.44679891794409377,0.4817863757974892,0.5443954659949622,-12270.0,-0.5532010820559062,136.0,555.0,471.0,163.0,571.0,524.0,0.0019155600714506633,0.0005565291751142678,0.0008169445688674102,71.72774869109948,0.5235602094240788,8.726003490401402,37.8,圏外,D,微減,準現役,30,-0.06515957446808511,10633.75,-0.016553975285614364,,-0.1855256043871167,0.10586795059841284,0.23805366553730076,43.8,下降,パチンコ,176,73.0,176.0,172.0,0.5909090909090908,36.0,1,39.7,弱い,37.9,D,標準運用
1030,Pルパン三世 THE FIRST 99ver.,準現役,2025-05-28,392,56.0,8890.0,14292.0,3083.0,54,8900.0,9093.333333333334,9296.538461538461,10730.384615384615,11437.407407407407,14218.0,14446.833333333334,14694.0,16653.51923076923,17573.814814814814,3059.5,3077.5833333333335,3075.730769230769,3437.25,3637.3333333333335,33560.0,2024-02-28,45261.0,9740.0,0.26489868891537544,0.3157685424537681,0.31652977412731004,-24670.0,-0.7351013110846245,202.0,442.0,324.0,294.0,513.0,361.0,0.0016167363334197158,0.0010751359505111802,0.001430500448390237,48.86561954624782,10.645724258289702,37.17277486910995,35.1,圏外,D,横ばい,準現役,30,-0.021260997067448745,8988.75,-0.01955384191682732,-0.027970782112952012,-0.04265442058665337,0.04731024662588915,0.054019538964535596,43.5,下降,パチンコ,176,135.0,163.0,143.0,0.23863636363636365,19.2,0,,対象外,32.5,D,標準運用
1031,Lスマスロキングパルサー,準現役,2025-09-10,287,41.0,3113.0,10601.0,1448.0,18,4856.5,6696.5,9018.888888888889,9018.888888888889,9018.888888888889,15522.5,20825.5,27302.277777777777,27302.277777777777,27302.277777777777,2518.5,3602.6666666666665,4685.777777777777,4685.777777777777,4685.777777777777,19700.0,2024-03-13,54325.0,8266.0,0.15802030456852792,0.19514035895075932,0.17517541737236875,-16587.0,-0.8419796954314721,530.0,512.0,498.0,539.0,472.0,447.0,0.000882211236320545,0.0011737795605436627,0.0011775503772743297,6.108202443280975,17.801047120418843,22.164048865619545,12.8,圏外,D,下降,準現役,30,-0.27477040244904055,5605.625,-0.23576851961131437,,-0.46151903412590856,0.2836081750991006,0.47242146346264935,10.4,強い下降,スマスロ,155,150.0,144.0,119.0,0.03870967741935483,7.8,1,12.3,厳しい,15.3,D,標準運用
1032,Lチバリヨ2,現役,2026-06-24,0,0.0,6971.0,30960.0,5138.0,115,6974.0,7348.333333333333,7393.653846153846,7415.788461538462,9049.182608695652,30644.75,32248.083333333332,32398.576923076922,32659.5,39279.57391304348,4000.25,4107.083333333333,4048.769230769231,4276.9807692307695,5538.913043478261,18401.0,2024-03-27,75745.0,11952.0,0.37883810662463996,0.40873985081523534,0.42988621151271755,-11430.0,-0.62116189337536,397.0,38.0,46.0,434.0,91.0,212.0,0.0012668673246369773,0.0023172930383617593,0.0018703577116107356,24.43280977312391,84.29319371727748,63.17626527050611,50.1,圏外,C,微減,撤去検討期,20,-0.050941256520752966,7355.5,-0.09861703502649606,0.013015956896848745,-0.056758654771503575,0.09681384289424963,0.09059763619475208,35.3,下降,沖スロ,23,14.0,5.0,7.0,0.4347826086956522,57.8,0,,対象外,41.1,D,撤去・売却検討
1033,L南国育ち(2024年),準現役,2025-09-10,287,41.0,4145.0,17574.0,1867.0,23,5259.75,6153.916666666667,8587.04347826087,8587.04347826087,8587.04347826087,22090.5,25664.833333333332,34670.782608695656,34670.782608695656,34670.782608695656,2635.5,3188.9166666666665,4194.782608695652,4194.782608695652,4194.782608695652,18261.0,2024-03-13,66517.0,7115.0,0.22698647390613877,0.26420313604041074,0.2624033731553057,-14116.0,-0.7730135260938612,493.0,329.0,461.0,528.0,256.0,426.0,0.000955463924685882,0.0016704382272307798,0.0012322549213049417,8.027923211169286,55.497382198952884,25.82897033158813,25.8,圏外,D,下降,準現役,30,-0.1453004184327055,5845.375,-0.1821256414243508,,-0.3874783546495732,0.13550117058743708,0.40453206751093373,22.7,強い下降,スマスロ,155,144.0,97.0,106.0,0.07741935483870965,19.0,0,,対象外,24.7,D,標準運用
1035,PLT OVERLORD魔導王光臨 ME,準現役,2024-07-10,714,102.0,8560.0,19277.0,3574.0,14,9010.0,14911.666666666666,17665.0,17665.0,17665.0,20305.75,33271.75,39193.21428571428,39193.21428571428,39193.21428571428,3849.25,6244.5,7188.571428571428,7188.571428571428,7188.571428571428,37390.0,2024-03-13,80631.0,12914.0,0.22893821877507356,0.23907678188289863,0.27675391048474524,-28830.0,-0.7710617812249264,250.0,255.0,203.0,281.0,325.0,234.0,0.0016367184678777124,0.0015354790988248979,0.0017997561205968687,51.13438045375218,43.45549738219895,59.33682373472949,50.5,圏外,C,下降,準現役,30,-0.3957751201520062,11211.25,-0.3282385834109972,,-0.48995188225304276,0.42853348145477055,0.52226647360021,0.0,強い下降,パチンコ,176,130.0,88.0,92.0,0.2670454545454546,35.9,1,47.8,弱い,31.3,D,標準運用
1039,P世紀末・天才バカボン～福神SPEC～ LTH-JH,準現役,2024-09-04,658,94.0,8880.0,18084.0,3248.0,24,9450.0,10215.0,13971.666666666666,13971.666666666666,13971.666666666666,19197.75,20749.916666666668,28075.208333333332,28075.208333333332,28075.208333333332,3384.5,3447.5833333333335,4599.0,4599.0,4599.0,29120.0,2024-03-13,56315.0,7599.0,0.30494505494505497,0.3211222587232531,0.42742466113962363,-20240.0,-0.695054945054945,204.0,304.0,284.0,253.0,365.0,317.0,0.0017166470057096983,0.0014516944151024061,0.0015824575151419374,56.02094240837696,36.474694589877835,44.85165794066318,47.9,圏外,D,微減,準現役,30,-0.07488986784140969,9882.5,-0.0838584585555017,-0.42380370405189427,-0.32363115829655253,0.10095818005132122,0.38198486162595946,2.0,強い下降,パチンコ,176,112.0,105.0,129.0,0.36931818181818177,36.5,0,,対象外,31.7,D,標準運用
1040,P北斗の拳 強敵 LT SSPA,準現役,2025-04-02,448,64.0,8620.0,15823.0,3073.0,48,9407.5,9783.333333333334,11182.692307692309,16663.333333333332,16663.333333333332,17037.75,17686.0,20038.5,29431.791666666668,29431.791666666668,3172.75,3316.8333333333335,3574.4615384615386,5056.666666666667,5056.666666666667,37820.0,2024-03-13,62047.0,10302.0,0.22792173453199366,0.25501635856689286,0.2982915938652689,-29200.0,-0.7720782654680064,242.0,400.0,326.0,256.0,436.0,343.0,0.0017089266355781996,0.001288359652610906,0.0014834516416506371,55.497382198952884,24.083769633507856,40.31413612565446,43.0,圏外,D,微減,準現役,30,-0.03841567291311761,9983.75,-0.10913825757575757,-0.1571541388470098,-0.15874462596732594,0.1115748334648216,0.21000518788355235,19.9,強い下降,北斗,14,7.0,11.0,8.0,0.5714285714285714,48.9,0,,対象外,34.6,D,標準運用
1042,P緋弾のアリア ～緋緋神降臨～ ラッキートリガーVer.,準現役,2024-09-04,658,94.0,11420.0,24142.0,3841.0,25,13177.5,16053.333333333334,22374.8,22374.8,22374.8,27709.5,33918.583333333336,46632.52,46632.52,46632.52,4481.25,5173.166666666667,7332.92,7332.92,7332.92,40900.0,2024-03-13,81009.0,11836.0,0.2792176039119804,0.29801626979718304,0.3245184183845894,-29480.0,-0.7207823960880195,57.0,117.0,156.0,85.0,118.0,138.0,0.0023937688801840794,0.002095335463545474,0.002095254170403252,85.34031413612566,79.58115183246073,76.09075043630018,81.8,TOP100,A,下降,準現役,30,-0.17914244186046516,14876.25,-0.20497737556561085,-0.4087714452321763,-0.41105618821173817,0.16997739405965442,0.3623157811339568,0.0,強い下降,パチンコ,176,34.0,23.0,47.0,0.8125,81.7,0,,対象外,49.7,D,標準運用
1045,パチスロ ガメラ2,準現役,2025-09-10,287,41.0,6002.0,15620.0,403.0,31,6726.0,7637.666666666667,8892.653846153846,9969.774193548386,9969.774193548386,17487.25,19442.166666666668,22468.076923076922,24965.09677419355,24965.09677419355,817.75,897.9166666666666,1142.076923076923,1440.0645161290322,1440.0645161290322,18676.0,2024-03-13,43093.0,3901.0,0.3213750267723281,0.36247186317963476,0.10330684439887208,-12674.0,-0.6786249732276719,442.0,407.0,560.0,444.0,419.0,567.0,0.0012218166942225854,0.0013223499191571697,0.0003823473579575474,22.687609075043635,27.050610820244327,1.221640488656195,19.7,圏外,D,下降,準現役,30,-0.11936455287391441,7188.625,-0.12092795294886456,-0.20283892740034618,-0.2436453598259583,0.12347646638981846,0.19434686544537308,14.3,強い下降,その他,65,25.0,18.0,61.0,0.6307692307692307,57.5,0,,対象外,27.6,D,標準運用
