machine_id,machine_name,peak_out_per_unit,peak_out_date,peak_sales_per_unit,peak_profit_per_unit,peak_ratio_out,peak_ratio_sales,peak_ratio_profit,drop_from_peak_out,drop_rate_from_peak_out
1248,eフィーバーダンジョンに出会いを求めるのは間違っているだろうか2 G,28280.0,2025-03-12,61094.0,7677.0,0.3783592644978784,0.38877794873473664,0.48274065390126353,-17580.0,-0.6216407355021216
1249,L 仮面ライダー電王,13067.0,2025-03-26,48614.0,7340.0,0.12145098339328078,0.1327395400501913,0.08337874659400545,-11480.0,-0.8785490166067192
1250,P モモキュンソード 速撃3000+,31510.0,2025-03-26,71172.0,9877.0,0.35449063789273244,0.37114314618108246,0.4505416624481118,-20340.0,-0.6455093621072675
1251,PAひぐらしのなく頃に 輪廻転生 99Ver.,26400.0,2025-03-26,41011.0,6408.0,0.3125,0.34473677793762647,0.4232209737827715,-18150.0,-0.6875
1252,PA魔王学院の不適合者 魔王再臨 99Ver,25720.0,2025-03-26,44373.0,11641.0,0.28499222395023327,0.30166993441957946,0.3065887810325573,-18390.0,-0.7150077760497667
1253,Pうまい棒2 V3,35890.0,2025-03-26,75578.0,13229.0,0.23293396489272777,0.25670168567572577,0.3000982689545695,-27530.0,-0.7670660351072722
1254,Pうる星やつら～Eternal Love Song～ 129ver.,22940.0,2025-03-26,40663.0,8277.0,0.46512641673932,0.467697907188353,0.5180620997946116,-12270.0,-0.53487358326068
1255,e真・北斗無双 第5章 ドデカSTART,41450.0,2025-03-26,81817.0,15351.0,0.16212303980699638,0.1791192539447792,0.22760732199856687,-34730.0,-0.8378769601930036
1256,Lうしおととら白面決戦VH,14757.0,2025-04-16,58884.0,6586.0,0.10679677441214339,0.11529447727735888,0.006225326450045551,-13181.0,-0.8932032255878566
1257,Lゴジラ(2025年),18087.0,2025-04-16,87632.0,9503.0,0.2999944711671366,0.320111374840241,-0.005366726296958855,-12661.0,-0.7000055288328634
1258,Lスマスロ マギアレコード 魔法少女まどか☆マギカ外伝,24210.0,2025-04-16,67387.0,9730.0,0.2962412226352747,0.3261311528929912,0.2157245632065776,-17038.0,-0.7037587773647254
1259,Lスマート沖スロ アメイジングライブ,11887.0,2025-04-16,37126.0,5193.0,0.6786405316732566,0.7489360555944621,1.0,-3820.0,-0.3213594683267435
1260,Pアナザーゴッドハーデス-獄炎- SB,26410.0,2025-04-16,55090.0,9938.0,0.2828474062854979,0.29250317662007624,0.34805795934795736,-18940.0,-0.7171525937145021
1261,Pフィーバーうたわれるもの 199ver.,25360.0,2025-04-16,57669.0,10274.0,0.32018927444794953,0.3257035842480362,0.3249951333463111,-17240.0,-0.6798107255520505
1262,P少女☆歌劇 レヴュースタァライト ラッキートリガー4500,28860.0,2025-04-16,61468.0,9625.0,0.30076230076230076,0.32034554564976897,0.4587012987012987,-20180.0,-0.6992376992376992
1263,e シン・ウルトラマン K3,31580.0,2025-04-16,76203.0,13332.0,0.23654211526282456,0.24300880542760783,0.25735073507350736,-24110.0,-0.7634578847371755
1264,eフィーバーうたわれるもの Z,24350.0,2025-04-16,54278.0,8384.0,0.42874743326488707,0.42991635653487603,0.5050095419847328,-13910.0,-0.5712525667351129
1265,e牙狼 神速神撃3000LT,37490.0,2025-04-16,88143.0,13153.0,0.22192584689250466,0.2317143732344032,0.27871968372234474,-29170.0,-0.7780741531074953
1266,Lスマスロ アイドルマスター ミリオンライブ! ネクストプロローグ,16244.0,2025-04-30,54097.0,10678.0,0.13925141590741197,0.156422722147254,0.1628582131485297,-13982.0,-0.860748584092588
1267,L吉宗(2025年),22895.0,2025-05-07,91957.0,15479.0,0.2835990390915047,0.29198429700838435,0.21693907875185736,-16402.0,-0.7164009609084953
1268,L麻雀物語(2025年),21122.0,2025-04-30,71067.0,10635.0,0.21191175078117602,0.2322878410514022,0.2161730136342266,-16646.0,-0.7880882492188239
1269,Pゾンビランドサガ SCPC,28780.0,2025-04-30,61688.0,14633.0,0.2640722724113968,0.2698255738555311,0.23932208022961798,-21180.0,-0.7359277275886031
1270,P痛いのは嫌なので防御力に極振りしたいと思います。 FHZ,27640.0,2025-04-30,61342.0,11737.0,0.3125904486251809,0.3245410974536207,0.31669080685013207,-19000.0,-0.6874095513748191
1271,e 東京喰種 W,43260.0,2025-05-07,92899.0,15456.0,0.4727230698104484,0.4934283469143909,0.2851966873706004,-22810.0,-0.5272769301895516
1272,Lスマスロ ようこそ実力至上主義の教室へ,20081.0,2025-05-14,64329.0,12126.0,0.15547034510233554,0.17185095369118128,0.11207323107372588,-16959.0,-0.8445296548976644
1273,Lスマスロ 緑ドン VIVA!情熱南米編 REVIVAL,20604.0,2025-05-14,67643.0,7654.0,0.1915647447097651,0.21406501781411233,0.2197543767964463,-16657.0,-0.8084352552902349
1274,Lパチスロ 機動戦士ガンダムSEED,17790.0,2025-05-14,74361.0,10196.0,0.15205171444631815,0.1681930043974664,0.14299725382502942,-15085.0,-0.8479482855536818
1275,P ToLOVEるダークネス 100ver.,24100.0,2025-05-14,38702.0,4933.0,0.391701244813278,0.4287375329440339,0.5540239205351712,-14660.0,-0.6082987551867219
1276,P 宇宙戦艦ヤマト2202 超波動 森雪 199LT ver.,20450.0,2025-05-14,39818.0,7235.0,0.4880195599022005,0.5145913908282687,0.6181064270905321,-10470.0,-0.5119804400977995
1277,P 織田信奈の野望 下剋上 V1D,26140.0,2025-05-14,53885.0,10602.0,0.3114001530221882,0.3309455321518048,0.3366345972458027,-18000.0,-0.6885998469778117
1278,PLT世界でいちばん強くなりたい!2 MQ,20090.0,2025-05-14,42602.0,7477.0,0.39771030363364857,0.4169522557626403,0.513574963220543,-12100.0,-0.6022896963663514
1279,Pフィーバー機動戦士ガンダムユニコーン再来 129ver.,21960.0,2025-05-14,44348.0,6951.0,0.7108378870673953,0.7384549472355011,0.8490864623795137,-6350.0,-0.28916211293260474
1280,P乗物娘 with CYBER JAPAN DANCERS 2nd season LM3,17060.0,2025-05-14,30312.0,5637.0,0.5240328253223916,0.5565452626022698,0.6169948554195495,-8120.0,-0.47596717467760846
1281,P攻殻機動隊SAC_2045 大入りLTver,23620.0,2025-05-14,45021.0,9919.0,0.3636748518204911,0.38008929166389016,0.37927210404274625,-15030.0,-0.6363251481795089
1282,P海物語 極JAPAN HTH,32330.0,2025-05-14,54983.0,6049.0,0.24528301886792453,0.2643362493861739,0.3866754835510002,-24400.0,-0.7547169811320755
1283,e 仮面ライダーBLACK KRJ2,31320.0,2025-05-14,66537.0,10896.0,0.25191570881226055,0.26532605918511504,0.3331497797356828,-23430.0,-0.7480842911877394
1284,デジハネP北斗の拳 慈母 SSPC,29140.0,2025-05-14,38401.0,10347.0,0.2765957446808511,0.31233561625999323,0.31149125350343093,-21080.0,-0.723404255319149
1285,P【超甘LT】江頭2:50inナナシー 奇跡の99%,19750.0,2025-05-21,29555.0,5053.0,0.8,0.8192522415834884,1.0,-3950.0,-0.2
1286,L ToLOVEるダークネス TRANCE ver.8.7,20577.0,2025-05-28,95410.0,10713.0,0.35981921562910046,0.3916570590084897,0.1422570708485018,-13173.0,-0.6401807843708995
1287,L花笠,17125.0,2025-05-28,61108.0,5911.0,0.2291970802919708,0.28341624664528375,0.548299780071054,-13200.0,-0.7708029197080292
1288,Pフィーバー機動戦士ガンダムユニコーン 再来 129ver.,12900.0,2025-06-04,27135.0,4892.0,0.6689922480620155,0.6648608807812788,0.6539247751430908,-4270.0,-0.3310077519379845
1289,L ULTRAMAN,12154.0,2025-06-11,42762.0,4680.0,0.19384564752344907,0.22169215658762453,0.3211538461538462,-9798.0,-0.806154352476551
1290,L スマスロ デビル メイ クライ 5 スタイリッシュトライブ,20235.0,2025-06-11,71936.0,14701.0,0.27284408203607613,0.28136120996441283,0.23658254540507448,-14714.0,-0.7271559179639239
1291,LBスマスロニューパルサーBT,15242.0,2025-06-11,33984.0,5353.0,0.2375672483925994,0.2817208097928437,0.22809639454511488,-11621.0,-0.7624327516074006
1292,LBパチスロ1000ちゃんA,16173.0,2025-06-11,31707.0,4178.0,0.2663080442713164,0.32589018197874287,0.2848252752513164,-11866.0,-0.7336919557286836
1293,LBプレミアムうまい棒,15435.0,2025-06-11,34170.0,5757.0,0.2831227729186913,0.3329528826455955,0.4339065485495918,-11065.0,-0.7168772270813087
1294,LB翔べ!ハーレムエース,17444.0,2025-06-11,35891.0,8223.0,0.3408048612703508,0.3821849488729765,0.31326766386963395,-11499.0,-0.6591951387296492
1295,Lいざ!番長,23607.0,2025-06-11,77328.0,11870.0,0.30105477188969376,0.32213428512311193,0.2605728727885425,-16500.0,-0.6989452281103062
1296,Lスマスロ ギルティクラウン2,19849.0,2025-06-11,57652.0,10338.0,0.19144541286714695,0.20665371539582322,0.1657960920874444,-16049.0,-0.808554587132853
1297,P DD北斗の拳3 百突99ver.,18150.0,2025-06-11,27993.0,6761.0,0.4550964187327824,0.4769049405208445,0.43499482325099836,-9890.0,-0.5449035812672176
1298,PA海物語3R3 LBA(クリスタルシェル),18180.0,2025-06-11,21451.0,2940.0,0.5748074807480749,0.6079903034823552,0.7717687074829932,-7730.0,-0.4251925192519252
1299,PLT激デジ ジューシーハニー極嬢 77LT-ARB,18290.0,2025-06-11,33850.0,4646.0,0.4412247129579005,0.4670605612998523,0.6246233318984072,-10220.0,-0.5587752870420996
1300,Pフィーバーマクロスフロンティア5 LT-Light ver.,19390.0,2025-06-11,36629.0,6738.0,0.4584837545126354,0.4632395096781239,0.4997031760166221,-10500.0,-0.5415162454873647
1301,P緋弾のアリア ～緋緋神降臨～ 88Ver.,20440.0,2025-06-11,37072.0,6628.0,0.38796477495107634,0.40459106603366424,0.4923053711526856,-12510.0,-0.6120352250489237
1302,e 新・必殺仕置人S 超斬撃99,19820.0,2025-06-11,39847.0,6478.0,0.45408678102926336,0.4669862223002986,0.5535659154059895,-10820.0,-0.5459132189707366
1303,eフィーバー彼女、お借りします H,29500.0,2025-06-11,65769.0,7391.0,0.27627118644067794,0.2878103665860816,0.43958868894601544,-21350.0,-0.7237288135593221
1304,e冴えない彼女の育てかた LX04,25550.0,2025-06-11,58650.0,10229.0,0.36634050880626223,0.3678090366581415,0.368853260338254,-16190.0,-0.6336594911937378
1305,e範馬刃牙 XAM2,34740.0,2025-06-11,80787.0,11492.0,0.22394933793897526,0.231844232364118,0.30412460842325095,-26960.0,-0.7760506620610248
1306,デジハネPモンスターハンターライズ GSPB,15150.0,2025-06-11,29722.0,6750.0,0.5036303630363036,0.5249310275217011,0.530962962962963,-7520.0,-0.49636963696369635
1307,L 絶対衝激～PLATONIC HEART～,15454.0,2025-06-18,37918.0,12583.0,0.1677235667141193,0.17685531937338467,0.11467853453071604,-12862.0,-0.8322764332858806
1308,デカスタP戦国無双 HM3,25550.0,2025-06-18,52863.0,8975.0,0.41800391389432484,0.418534702911299,0.498941504178273,-14870.0,-0.5819960861056751
1309,LBアレックス ブライト,19822.0,2025-07-16,38684.0,4717.0,0.3972858440117042,0.46732499224485574,0.3555225779096884,-11947.0,-0.6027141559882958
1310,LBパチスロ ヱヴァンゲリヲン ～約束の扉～,21246.0,2025-07-16,38875.0,6052.0,0.3059870093194013,0.3492990353697749,0.34071381361533376,-14745.0,-0.6940129906805987
1311,Lわたしの幸せな結婚,18335.0,2025-07-16,60949.0,7143.0,0.4088355604035997,0.4204991058097754,0.22861542769144616,-10839.0,-0.5911644395964003
1312,PA CYBORG009 RULE OF SACRIFICE LT99Ver,21800.0,2025-07-16,40787.0,8420.0,0.36743119266055047,0.3755608404638733,0.3648456057007126,-13790.0,-0.6325688073394495
1313,PAフィーバー機動戦士ガンダムユニコーン 再来 99ver.,18260.0,2025-07-16,31021.0,5004.0,0.5372398685651698,0.55484994036298,0.5577537969624301,-8450.0,-0.46276013143483025
1314,Pドラムだ!金ドン 花火外伝 99ver.,18250.0,2025-07-16,33078.0,6820.0,0.49095890410958903,0.5121228611161497,0.546041055718475,-9290.0,-0.5090410958904109
1315,e 犬夜叉3.0 LTM-TS,21400.0,2025-07-16,48965.0,7097.0,0.5289719626168224,0.5372613090983356,0.7074820346625335,-10080.0,-0.47102803738317756
1316,eフィーバー炎炎ノ消防隊2 シンラver.,32610.0,2025-07-16,74576.0,9544.0,0.2425636307881018,0.2546931988843596,0.44488683989941324,-24700.0,-0.7574363692118982
1317,eフィーバー炎炎ノ消防隊2 紅丸ver.,38460.0,2025-07-16,86140.0,10829.0,0.2139885595423817,0.22944044578592987,0.26558315633945884,-30230.0,-0.7860114404576183
1318,e一方通行 とある魔術の禁書目録 JKZ,36220.0,2025-07-16,77183.0,12080.0,0.23467697404748758,0.24702330824145213,0.275,-27720.0,-0.7653230259525124
1319,e冒険島 EHLC2,20490.0,2025-07-16,48292.0,6677.0,0.5714982918496828,0.5842582622380519,0.6562827617193351,-8780.0,-0.42850170815031724
1320,e東京リベンジャーズ GFEC,43960.0,2025-07-16,97656.0,14682.0,0.2804822565969063,0.29502539526501187,0.3436861463015938,-31630.0,-0.7195177434030937
1321,ハイビリターン-30,15162.0,2025-07-16,47181.0,6091.0,0.47539902387547817,0.5593989105784108,0.47167952717123623,-7954.0,-0.5246009761245218
1322,PAコマコマ倶楽部with坂本冬美 89STver.,19430.0,2025-07-30,25734.0,5002.0,0.4915079773546063,0.5173700163208207,0.5631747301079568,-9880.0,-0.5084920226453937
1323,e マギアレコード 魔法少女まどか☆マギカ外伝 KRJ1,37600.0,2025-07-30,84462.0,12926.0,0.23085106382978723,0.24190760341928916,0.267677549125793,-28920.0,-0.7691489361702127
1324,デカスタe花の慶次～傾奇一転 H6,30340.0,2025-07-30,63125.0,8536.0,0.27356624917600525,0.28464158415841584,0.3581302717900656,-22040.0,-0.7264337508239948
1325,L アズールレーン THE ANIMATION,20623.0,2025-08-13,72979.0,11272.0,0.3480095039518984,0.3777113964291097,0.24875798438608943,-13446.0,-0.6519904960481017
1326,L ダーリン・イン・ザ・フランキス,15997.0,2025-08-13,63470.0,8635.0,0.37844595861724073,0.4049472191586576,0.40277938621887666,-9943.0,-0.6215540413827593
1327,LBマタドールⅢ,11401.0,2025-08-13,23440.0,5840.0,0.5603017279186037,0.6089163822525597,0.5594178082191781,-5013.0,-0.4396982720813964
1328,Lパチスロ 転生したら剣でした,16915.0,2025-08-13,52432.0,9225.0,0.36470588235294116,0.3858712236801953,0.2898644986449864,-10746.0,-0.6352941176470588
1329,L咲-Saki- 頂上決戦,16837.0,2025-08-13,54359.0,9831.0,0.3678208707014314,0.3950035872624588,0.3411657003356729,-10644.0,-0.6321791292985687
1330,Pクイーンズブレイド奈落 5400,16520.0,2025-08-13,35662.0,7058.0,0.4703389830508475,0.49226066962032416,0.47378860867101164,-8750.0,-0.5296610169491526
1331,Pフィーバー戦姫絶唱シンフォギア4 LT-Light ver.,23320.0,2025-08-13,43541.0,9757.0,0.3572041166380789,0.36641326565765603,0.32571487137439786,-14990.0,-0.6427958833619211
1332,Pフィーバー戦姫絶唱シンフォギア4 Light ver.,21610.0,2025-08-13,35372.0,8085.0,0.35955576122165667,0.37032115797806175,0.3126777983920841,-13840.0,-0.6404442387783433
1333,eシャーマンキング MH,23860.0,2025-08-13,56930.0,9714.0,0.3294216261525566,0.3306868083611453,0.30049413218035825,-16000.0,-0.6705783738474435
1334,eシャーマンキング でっけぇえなver.,29180.0,2025-08-13,65560.0,14222.0,0.24126113776559288,0.24655277608297743,0.24581634088032625,-22140.0,-0.7587388622344071
1335,e牙狼12黄金騎士極限 XX-MJ,39080.0,2025-08-13,90589.0,15221.0,0.43167860798362334,0.43361776816169734,0.30720714801918403,-22210.0,-0.5683213920163767
1336,e真・一騎当千～軍神覚醒～ 319大入りver.,35780.0,2025-08-13,76742.0,16300.0,0.25936277249860257,0.2855802559224414,0.26858895705521474,-26500.0,-0.7406372275013974
1337,e黄門ちゃま寿限無 LLサイズ 9HC3,25830.0,2025-08-13,61810.0,15109.0,0.38714672861014326,0.3943698430674648,0.3411211860480508,-15830.0,-0.6128532713898568
1338,e GODZILLA7 TYPE-CRASH,28390.0,2025-08-27,62621.0,8961.0,0.32159210989785136,0.3285798693728941,0.2938288137484656,-19260.0,-0.6784078901021486
1339,e女神のカフェテラス JLZ,36320.0,2025-08-27,84610.0,12624.0,0.36040748898678415,0.3726864436827798,0.38751584283903673,-23230.0,-0.6395925110132159
1340,LBトリプルクラウン(2025年),3197.0,2025-09-10,7631.0,1217.0,1.0,1.0,1.0,0.0,0.0
1341,もっと!クレアの秘宝伝～女神の歌声と太陽の子供達～,3744.0,2025-09-10,7058.0,1955.0,1.0,1.0,1.0,0.0,0.0
1342,ドンちゃん2(2019年),2580.0,2025-09-10,5299.0,824.0,1.0,1.0,1.0,0.0,0.0
1343,ネオアイムジャグラーEX,18781.0,2025-09-10,31150.0,4367.0,0.5481071295458175,0.6304012841091493,0.5049232882986031,-8487.0,-0.4518928704541824
1344,LBクレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,21766.0,2025-09-17,42867.0,8272.0,0.2969309932922907,0.36407959502647724,0.30851063829787234,-15303.0,-0.7030690067077092
1345,Lスマスロ ドルアーガの塔,14837.0,2025-09-17,35769.0,9231.0,0.40641639145379793,0.4405770359808773,0.30798396706749,-8807.0,-0.5935836085462021
1346,Lスマスロ 東京リベンジャーズ,22807.0,2025-09-17,71179.0,9026.0,0.3184110141623186,0.3366582840444513,0.312098382450698,-15545.0,-0.6815889858376815
1347,P FAIRY TAIL 超一夜Ver.,21610.0,2025-09-17,44029.0,9038.0,0.3688107357704766,0.3763882895364419,0.37641071033414475,-13640.0,-0.6311892642295234
1348,P アズールレーン THE ANIMATION 異次元トリガー 79ver.,24350.0,2025-09-17,40991.0,7847.0,0.35277207392197124,0.3739113463931107,0.3335032496495476,-15760.0,-0.6472279260780287
1349,PAぱちんこ シン・エヴァンゲリオン PREMIUM MODEL,16760.0,2025-09-17,29536.0,4793.0,0.48568019093078757,0.49668201516793065,0.5051116211141248,-8620.0,-0.5143198090692124
1350,P戦国乙女7 終焉の関ケ原 LLサイズ 299ver.,29550.0,2025-09-17,63327.0,15555.0,0.2490693739424704,0.26116822208536644,0.25207328833172615,-22190.0,-0.7509306260575296
1351,SLOTドルアーガの塔,15062.0,2025-09-17,34837.0,9169.0,0.38255211791262783,0.4080718776014008,0.30799432871632676,-9300.0,-0.6174478820873722
1352,eパリピ孔明 NB,16910.0,2025-09-17,37188.0,5228.0,0.6552335895919574,0.6711842529848339,0.8649579188982403,-5830.0,-0.34476641040804257
1353,eフィーバーブルーロック MZ,35390.0,2025-09-17,83559.0,10479.0,0.3498163322972591,0.3573881927739681,0.563889684130165,-23010.0,-0.6501836677027409
1354,デジハネP 頭文字D せかんど GCPC,16890.0,2025-09-17,34284.0,5970.0,0.4404973357015986,0.45729786489324464,0.4289782244556114,-9450.0,-0.5595026642984015
1355,LBマジカルハロウィン ボーナストリガー,14747.0,2025-10-01,35570.0,9655.0,0.4117447616464366,0.42749508012369974,0.3698601760745728,-8675.0,-0.5882552383535634
1356,P【超甘LT】豊丸のとあるパチンコにしみけん参戦 感度UP1/39,14610.0,2025-10-01,26792.0,5604.0,1.0,1.0,1.0,0.0,0.0
1357,Pルパン三世 ONE COLLECTION 100ver.,22410.0,2025-10-01,42447.0,8960.0,0.38821954484605087,0.39762527387094493,0.4578125,-13710.0,-0.6117804551539491
1358,デカスタPデビルマン THE FINAL 179ver.,10210.0,2025-10-01,21091.0,2533.0,1.0,1.0,1.0,0.0,0.0
1359,Lスマスロ バベル(2025年),10753.0,2025-10-16,41004.0,8119.0,0.6549800055798382,0.6665447273436738,0.6611651681241533,-3710.0,-0.3450199944201618
1360,Lスマスロ 新鬼武者3,21888.0,2025-10-16,72359.0,10748.0,0.3312317251461988,0.3454580632678727,0.28340156308150355,-14638.0,-0.6687682748538012
1361,L主役は銭形5,19711.0,2025-10-16,84005.0,11340.0,0.3342296179798082,0.3483364085471103,0.272663139329806,-13123.0,-0.6657703820201918
1362,P 冬のソナタ My Memory SWEET Version,15810.0,2025-10-16,21657.0,3247.0,0.6015180265654649,0.6408089763125087,0.6347397597782568,-6300.0,-0.3984819734345351
1363,PAフィーバーダンジョンに出会いを求めるのは間違っているだろうか2 LT-Light ver.,18000.0,2025-10-16,34562.0,6747.0,0.5188888888888888,0.5286731091950697,0.5575811471765229,-8660.0,-0.4811111111111111
1364,Pスーパー海物語IN沖縄6 LTP,29750.0,2025-10-16,46337.0,4237.0,0.3842016806722689,0.39504068023393835,0.4300212414444182,-18320.0,-0.6157983193277311
1365,e ベルセルク無双 第2章 H3,21770.0,2025-10-16,49054.0,7491.0,0.4000918695452457,0.4119949443470461,0.5235616072620478,-13060.0,-0.5999081304547542
1366,e 聖戦士ダンバイン3 ZEROSONIC GREA,28440.0,2025-10-16,66291.0,12780.0,0.26371308016877637,0.2719524520673998,0.2935054773082942,-20940.0,-0.7362869198312236
1367,eとある科学の超電磁砲 PHASE NEXT LTRSY,35410.0,2025-10-16,82701.0,11913.0,0.632589663936741,0.6556752639024921,0.8096197431377486,-13010.0,-0.36741033606325896
1368,eガールズ＆パンツァー 最終章 LAH1,31210.0,2025-10-16,73509.0,12675.0,0.3854533803268183,0.39091811886979827,0.43684418145956605,-19180.0,-0.6145466196731817
1369,L 荒野のコトブキ飛行隊,15913.0,2025-10-29,52049.0,10342.0,0.40143279079997485,0.4071740091068032,0.35176948365886673,-9525.0,-0.5985672092000252
1370,LB SHAKE BONUS TRIGGER,18546.0,2025-10-29,39350.0,4302.0,0.4496926560983501,0.5152986022871665,0.39655973965597396,-10206.0,-0.5503073439016499
1371,PA義風堂々!!～兼続と慶次～3 99Ver.,17710.0,2025-10-29,32864.0,7216.0,0.4449463579898362,0.4531402142161636,0.5602827050997783,-9830.0,-0.5550536420101637
1372,Pゴッドイーター199 ゴッドトリガーVER.,25000.0,2025-10-29,57307.0,6767.0,0.3348,0.3404819655539463,0.5414511600413773,-16630.0,-0.6652
1373,デカスタP STEINS；GATE 0 まゆしぃば～じょん,27270.0,2025-10-29,36406.0,7072.0,0.29776310964429775,0.3412349612701203,0.4243495475113122,-19150.0,-0.7022368903557022
1374,L 絶対衝激Ⅳ,16014.0,2025-11-12,54822.0,13225.0,0.36605470213563135,0.38630476815876835,0.31379962192816635,-10152.0,-0.6339452978643687
1375,Lスマスロ とある科学の超電磁砲2,20731.0,2025-11-12,65375.0,10443.0,0.30572572476002124,0.32890248565965585,0.3248108781001628,-14393.0,-0.6942742752399788
1376,Lパチスロ 革命機ヴァルヴレイヴ2,21592.0,2025-11-12,81340.0,8728.0,0.33002964060763246,0.3509589377919843,0.23968835930339139,-14466.0,-0.6699703593923676
1377,P Re:ゼロから始める異世界生活 鬼がかり 199ver.,31020.0,2025-11-12,69229.0,14768.0,0.3110896196002579,0.3298906527611261,0.35265438786565545,-21370.0,-0.6889103803997421
1378,P Re:ゼロから始める異世界生活 鬼がかり 99ver.,26840.0,2025-11-12,51427.0,14218.0,0.30812220566318926,0.3170707993855368,0.2743001828667886,-18570.0,-0.6918777943368107
1379,P いくさの子 戦極最強 ドデカ199ver.,18190.0,2025-11-12,39250.0,10793.0,0.5662451896646509,0.5691464968152866,0.4510330769943482,-7890.0,-0.4337548103353491
1380,Pはねものファインプレー H3,26810.0,2025-11-12,19066.0,3848.0,0.4289444237224916,0.45211371026958985,0.4391891891891892,-15310.0,-0.5710555762775084
1381,P転生したらスライムだった件 129ver.,22460.0,2025-11-12,35663.0,3572.0,0.45325022261798753,0.47878753890586884,0.6539753639417694,-12280.0,-0.5467497773820125
1382,e ノーゲーム・ノーライフ 199Ver.,29330.0,2025-11-12,71028.0,15042.0,0.36720081827480394,0.36541927127330065,0.32349421619465496,-18560.0,-0.632799181725196
1383,e ノーゲーム・ノーライフ 319Ver.,28020.0,2025-11-12,65285.0,13933.0,0.26873661670235544,0.2861606800949682,0.3580707672432355,-20490.0,-0.7312633832976445
1384,e 仮面ライダー電王 デカヘソ239,25330.0,2025-11-12,54726.0,10329.0,0.32293722858270824,0.34639842122574277,0.4573530835511666,-17150.0,-0.6770627714172918
1385,eとある科学の超電磁砲 PHASE NEXT LT RSY,17550.0,2025-11-12,42182.0,7465.0,0.486039886039886,0.4883836707600398,0.4263898191560616,-9020.0,-0.513960113960114
1386,eフィーバーもののがたり F,21300.0,2025-11-12,50178.0,7968.0,0.3741784037558685,0.38650404559767226,0.46247489959839355,-13330.0,-0.6258215962441315
1387,eルパン三世VSキャッツ・アイ MAH4,27660.0,2025-11-12,61820.0,8416.0,0.29790310918293567,0.3169362665803947,0.4580560836501901,-19420.0,-0.7020968908170644
1388,e源外伝 EPISODE OF -大龍- EHLG,18520.0,2025-11-12,40685.0,5934.0,0.47570194384449244,0.4906476588423252,0.6651499831479609,-9710.0,-0.5242980561555075
1389,e花の慶次～黄金の一撃 H4,34970.0,2025-11-12,76693.0,10681.0,0.2656562768086932,0.28370255434003105,0.41709577754891863,-25680.0,-0.7343437231913068
1390,Lスマスロネオプラネット,18534.0,2025-11-26,57993.0,9816.0,0.41248516240423005,0.44000137947683343,0.356560717196414,-10889.0,-0.58751483759577
1391,Pメイドインアビス 奈落の連環蝕 SL,20250.0,2025-11-26,41401.0,7165.0,0.43407407407407406,0.4415593826236081,0.46210746685275644,-11460.0,-0.5659259259259259
1392,e女神のカフェテラス FLX,25850.0,2026-01-07,60103.0,11266.0,0.655705996131528,0.6742758264978453,0.6119296999822474,-8900.0,-0.344294003868472
1393,Lスマスロ 化物語,25041.0,2025-12-10,72744.0,11619.0,0.27283255461043887,0.291226767843396,0.1533694810224632,-18209.0,-0.7271674453895611
1394,Lバーニングエクスプレス,14402.0,2025-12-10,52215.0,8686.0,0.5554784057769754,0.5656612084650005,0.3983421597973751,-6402.0,-0.44452159422302456
1395,Lプリズムナナ(2025年),19305.0,2025-12-10,75346.0,12669.0,0.30225330225330227,0.33620895601624506,0.3470676454337359,-13470.0,-0.6977466977466977
1396,L銀河英雄伝説 Die Neue These,19800.0,2025-12-10,63112.0,10457.0,0.3892424242424242,0.3989890987450881,0.268623888304485,-12093.0,-0.6107575757575757
1397,PAフィーバーからくりサーカス2 Light ver.,21990.0,2025-12-10,42858.0,7442.0,0.42746703046839474,0.42958140837183256,0.42972319269013703,-12590.0,-0.5725329695316053
1398,PA海物語 極JAPAN Withナギナミ HBD,21990.0,2025-12-10,29454.0,4340.0,0.4292860391086858,0.45134786446662595,0.5285714285714286,-12550.0,-0.5707139608913142
1399,PA野生の王国Ⅵ N2,20550.0,2025-12-10,29299.0,5901.0,0.4116788321167883,0.4478651148503362,0.5000847314014574,-12090.0,-0.5883211678832116
1400,e アズールレーン2 THE ANIMATION 超次元 K6,35030.0,2025-12-10,77788.0,12178.0,0.23237225235512418,0.24267239162852883,0.3080144522910166,-26890.0,-0.7676277476448758
1401,e 北斗の拳11 暴凶星 SHEF,41060.0,2025-12-10,93998.0,16578.0,0.22211397954213347,0.22955807570373837,0.21335504885993486,-31940.0,-0.7778860204578666
1402,eうしおととら～神のせSPEC～ 150ver.,27100.0,2025-12-10,61682.0,8138.0,0.36125461254612545,0.37754936610356343,0.6162447775866307,-17310.0,-0.6387453874538745
1403,e地獄少女 7500Ver.,38410.0,2025-12-10,90309.0,13740.0,0.20801874511845875,0.21832818434486043,0.2601892285298399,-30420.0,-0.7919812548815413
1404,L 無職転生 ～異世界行ったら本気だす～,23962.0,2025-12-31,76730.0,14467.0,0.3696269092730156,0.39521699465658805,0.33973871569779496,-15105.0,-0.6303730907269844
1405,LB不二子BT,21343.0,2025-12-31,37970.0,5977.0,0.3275078480063721,0.3830129049249407,0.2683620545424126,-14353.0,-0.6724921519936279
