machine_id,machine_name,trend,life_stage,life_score,change_rate_4w_vs_12w,peak_ratio_out,days_since_last_seen,data_count
1437,e 真・北斗無双 第5章 夢幻闘双 SCEA,下降,準現役,30,-0.36416757452708726,0.3031774051191527,84,8
1438,eフィーバーBASTARD!! -暗黒の破壊神- G,下降,準現役,30,-0.4041651959054006,0.32053291536050155,77,8
1439,e異世界でチート能力を手にした俺は現実世界をも無双する ～レベルアップは人生を変えた～ FSZ,下降,準現役,30,-0.36222100827220227,0.3209624796084829,70,10
1440,P黄門ちゃま寿限無 LLサイズ 259ver.,横ばい,準現役,30,0.0,1.0,126,1
1441,P 俺の妹がこんなに可愛いわけがない。 攻略!!スキップ159ver.,横ばい,準現役,30,0.0,0.7364016736401674,91,2
1442,LBスマスロ サンダーV(2026年),微減,下降期,45,-0.08970310541265328,0.5185604987248512,0,16
1443,Lスマスロ 甲鉄城のカバネリ 海門決戦,下降,下降期,45,-0.14412581508194056,0.49284253578732107,0,16
1444,P Re:ゼロから始める異世界生活 season2 129ver.,下降,撤去検討期,20,-0.1917568748739326,0.36432350718065004,0,16
1445,P Re:ゼロから始める異世界生活 season2 249ver.,下降,導入初期,80,-0.2741484832357637,0.3321754233608337,21,12
1446,P戦国乙女7 終焉の関ケ原 99ver.,下降,撤去検討期,20,-0.1128691090616803,0.37254081205525325,0,16
1447,P痛いのは嫌なので防御力に極振りしたいと思います。 極振り129ver,下降,導入初期,80,-0.23802395209580837,0.36114974501622626,14,12
1448,e 甲鉄城のカバネリ2 咲かせや燦然 GFEA,下降,準現役,30,-0.36260928457086566,0.33396704689480355,42,10
1449,e 魔法少女まどか☆マギカ3 時間遡行～始まりの願い～ LPM1,下降,撤去検討期,20,-0.33929011584914964,0.21533442088091354,7,15
1450,eアクダマドライブ EHLT,下降,準現役,30,-0.28828403226978705,0.3858984078847612,42,10
1451,eフィーバーダンベル何キロ持てる？2 F,下降,撤去検討期,20,-0.2945705024311183,0.3079084704937776,21,13
1452,eワンパンマン2～正義執行 LM10,下降,撤去検討期,20,-0.2583327653193375,0.27532290958531613,14,14
1453,e牙狼11～冴島大河～ 魔戒BURST Ver.,下降,準現役,30,-0.2749018775856582,0.3259378781766841,63,7
1454,P モモキュンソード 速撃99ver.,下降,準現役,30,-0.23546930540878086,0.444140446876425,42,8
1455,Pえとたま2 神祭 干支甘,横ばい,準現役,30,0.0,0.4426229508196721,70,4
1456,e スマパチ SSSS.GRIDMAN メガSTART 159ver.,下降,準現役,30,-0.31985294117647056,0.25952380952380955,35,8
1457,e 乃木坂46 Ⅱ SWEET Version,下降,準現役,30,-0.3004720406681191,0.3589540412044374,49,7
1458,LB A-SLOT+ 異世界かるてっと BT,下降,導入初期,80,-0.2667018663850689,0.4208593054318789,0,11
1459,Lアクダマドライブ,下降,導入初期,80,-0.3972324949430971,0.26895557454079455,0,10
1460,Lスマスロヨルムンガンド,下降,準現役,30,-0.21060471857637492,0.309271589991929,35,6
1461,L真打 吉宗,下降,導入初期,80,-0.15573005118149294,0.5762960856790825,0,11
1462,L虚構推理,下降,導入初期,80,-0.3115175332527207,0.37845589618205755,0,11
1463,P にゃんこ大戦争 多様性のネコ 神さまにおまかせ88ver.,下降,導入初期,80,-0.2967771699729783,0.3649014302280634,7,10
1464,P ウルトラマンメビウス デカヘソ319,下降,準現役,30,-0.1440521670399157,0.4229001253656498,42,5
1465,e 終末のワルキューレ EREA,下降,準現役,30,-0.14768352156057496,0.4336425978217023,42,5
1466,eラグナドール 妖しき皇帝と終焉の夜叉姫 CMB,下降,準現役,30,-0.13270011066027296,0.4746987951807229,42,5
1467,eリコリス・リコイル M3,下降,導入初期,80,-0.202488065962679,0.5217190388170055,0,11
1468,e転生したらスライムだった件2 MF,下降,導入初期,80,-0.406953978536208,0.25749605470804837,0,11
1469,Lアニマルスロットドッチ,下降,導入初期,80,-0.17840508181085815,0.5362638748738647,0,9
1470,Lスマスロ ミリオンゴッド-神々の軌跡-,下降,導入初期,80,-0.21531990385715918,0.5150013549610932,0,9
1471,Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVE,横ばい,準現役,30,0.0,0.3257676902536716,35,4
1472,e86-エイティシックス- MAM2,下降,導入初期,80,-0.3245817843866171,0.3269120184013801,0,9
1473,eフィーバーキン肉マン,下降,導入初期,80,-0.33282057303898543,0.33417402269861285,0,9
1474,eリング 最恐領域 RHA,下降,導入初期,80,-0.35484262235429676,0.30603448275862066,0,9
1475,Lスマスロ スーパーリオエース2,下降,導入初期,80,-0.15527369349188566,0.4478585657370518,0,6
1476,Lスマスロ バイオハザードRE:3,下降,導入初期,80,-0.21666807041185884,0.3559419381787803,0,6
1477,Lスマスロ ビッグドリーム THE GOLDEN PUSHER,下降,導入初期,80,-0.2099483872875967,0.3560981098109811,0,6
1478,Lタクトオーパス デスティニー,下降,導入初期,80,-0.1511871168628977,0.44246701442160175,0,6
1479,Pクイーンズブレイド奈落 ナナエル79Ver.,横ばい,導入直後,70,0.0,0.5626081938834391,14,4
1480,PフィーバークィーンⅡ YS,下降,導入初期,80,-0.16749667994687914,0.4761061946902655,0,6
1481,e バイオハザード6 APN,下降,導入初期,80,-0.1965956340956341,0.37814280925243043,0,6
1482,eひきこまり吸血姫の悶々 FHV,下降,導入初期,80,-0.10327151625963167,0.5727076258104353,0,6
1483,eまわるん超ワープ ギンギラパラダイス VIVA FESTA HTA2,横ばい,導入直後,70,0.0,0.4812332439678284,14,4
1484,eカケグルイ 7500ver,下降,導入初期,80,-0.19704846553748118,0.3608482871125612,0,6
1485,eライザのアトリエ 常闇の女王と秘密の隠れ家 K3,横ばい,導入直後,70,0.0,0.39575289575289574,14,4
1486,eルパン三世VSキャッツ・アイ 157ver. 極限突破ブッた斬り7500,下降,導入初期,80,-0.12264713679745493,0.3872832369942196,7,5
1487,デカスタP戦国無双 100ver.,下降,導入初期,80,-0.1659751037344398,0.45857699805068225,0,6
1488,LBスロットGALFY,横ばい,導入直後,70,0.0,0.5258855585831063,0,4
1489,P 犬夜叉3.0 大入り 甘SPEC,横ばい,導入直後,70,0.0,0.44150110375275936,0,4
1490,Lスマスロ BIRDIE WING -Golf Girls’ Story-,横ばい,導入直後,70,0.0,0.7167914586799778,0,2
1491,Lスロット ソードアート・オンラインⅡ,横ばい,導入直後,70,0.0,0.9433774834437086,0,2
1492,L戦国乙女5 業火を穿つ宿焔の双刃,横ばい,導入直後,70,0.0,0.9314161954036818,0,2
1493,P 魔法少女まどか☆マギカ3 キュゥべえver.,横ばい,導入直後,70,0.0,0.8243464052287581,0,2
1494,PAスーパー海物語IN沖縄6 Withえなこ RBD,横ばい,導入直後,70,0.0,0.7846827133479213,0,2
1495,PA花の慶次～傾奇一転 87ver.,横ばい,導入直後,70,0.0,0.8130520117762512,0,2
1496,e 化物語 鬼99ver.,横ばい,導入直後,70,0.0,0.8033847685415629,0,2
1497,e 学園黙示録ハイスクール・オブ・ザ・デッド3 V1A,横ばい,導入直後,70,0.0,0.6972072513473787,0,2
1498,e 東京喰種 超デカ 超一撃 ver.,横ばい,導入直後,70,0.0,0.9394491236057364,0,2
1499,eソードアート・オンライン オルタナティブ ガンゲイル・オンライン M08,横ばい,導入直後,70,0.0,0.7784411276948591,0,2
1500,eフィーバー デッドマウント・デスプレイ 魂神9000,横ばい,導入直後,70,0.0,0.8052677029360967,0,2
1501,e冥妃転生 CMP,横ばい,導入直後,70,0.0,0.7795857988165681,0,2
1502,遊moreLT PエガブレイブVVV AX4,横ばい,導入直後,70,0.0,0.7049632352941176,0,2
