machine_id,machine_name,avg_out_4w,avg_out_12w,avg_out_26w,avg_out_52w,avg_out_all,avg_sales_4w,avg_sales_12w,avg_sales_26w,avg_sales_52w,avg_sales_all,avg_profit_4w,avg_profit_12w,avg_profit_26w,avg_profit_52w,avg_profit_all
1150,Lスマスロ頭文字D 2nd,6773.75,8162.166666666667,9943.266666666666,9943.266666666666,9943.266666666666,21937.75,26235.416666666668,31657.866666666665,31657.866666666665,31657.866666666665,3123.75,3465.5,4359.4,4359.4,4359.4
1151,L今日から俺は!! パチスロ編,6678.75,8518.083333333334,10469.333333333334,10469.333333333334,10469.333333333334,19437.75,24958.416666666668,30285.8,30285.8,30285.8,2298.25,3703.75,4749.066666666667,4749.066666666667,4749.066666666667
1152,P CYBORG009 RULE OF SACRIFICE VS SCARL BODY EDITION 199,8370.0,12765.0,12765.0,12765.0,12765.0,18371.0,27820.0,27820.0,27820.0,27820.0,4081.75,6049.375,6049.375,6049.375,6049.375
1153,P 宇宙戦艦ヤマト2202 超波動 G,16385.0,16385.0,16385.0,16385.0,16385.0,37186.25,37186.25,37186.25,37186.25,37186.25,7037.0,7037.0,7037.0,7037.0,7037.0
1154,PAわんわんパラダイスCELEBRATION AGBD,10332.5,10650.0,10581.153846153846,10497.115384615385,11088.933333333332,16157.0,16657.25,16491.115384615383,16325.73076923077,17087.213333333333,2293.5,2440.5,2437.153846153846,2447.480769230769,2531.173333333333
1155,Pフィーバー革命機ヴァルヴレイヴ3 Light ver.,14380.0,14380.0,14380.0,14380.0,14380.0,24502.5,24502.5,24502.5,24502.5,24502.5,4201.75,4201.75,4201.75,4201.75,4201.75
1156,Pルパン三世 ONE COLLECTION H1YZ4,9050.0,11423.333333333334,14759.375,14759.375,14759.375,20684.25,25989.416666666668,33330.9375,33330.9375,33330.9375,3653.75,4593.083333333333,5725.8125,5725.8125,5725.8125
1157,P中森明菜・歌姫伝説～BLACK DIVA 愛～ KD-NS,8245.0,9393.333333333334,11835.76923076923,12386.296296296296,12386.296296296296,12613.75,14000.166666666666,17153.80769230769,17789.185185185186,17789.185185185186,2301.0,2572.5833333333335,3112.076923076923,3168.740740740741,3168.740740740741
1158,e 乃木坂46 Ⅱ K4,8727.5,15283.75,15283.75,15283.75,15283.75,18856.0,32350.5,32350.5,32350.5,32350.5,3913.75,6419.375,6419.375,6419.375,6419.375
1159,P大海物語4スペシャル E,10430.0,10430.0,10430.0,10430.0,10430.0,16685.0,16685.0,16685.0,16685.0,16685.0,2195.0,2195.0,2195.0,2195.0,2195.0
1160,Lスロット Re:ゼロから始める異世界生活 season2,5264.25,9597.181818181818,9597.181818181818,9597.181818181818,9597.181818181818,23505.5,41428.545454545456,41428.545454545456,41428.545454545456,41428.545454545456,4123.75,6442.909090909091,6442.909090909091,6442.909090909091,6442.909090909091
1161,P弾球黙示録カイジ沼5 ざわっ・・・79Ver.,10700.0,11050.833333333334,11052.692307692309,10678.653846153846,11540.487804878048,15280.0,15730.5,15709.423076923076,15205.538461538461,16340.243902439024,3488.75,3543.75,3578.576923076923,3531.019230769231,3796.609756097561
1162,P江頭2:50inナナシーLT V3,10817.5,16400.0,16400.0,16400.0,16400.0,20329.5,30533.4,30533.4,30533.4,30533.4,4265.25,6185.2,6185.2,6185.2,6185.2
1163,L 新・必殺仕置人 回胴 CRASH SPEC,7701.75,9984.0,9984.0,9984.0,9984.0,27073.25,34591.333333333336,34591.333333333336,34591.333333333336,34591.333333333336,4746.25,6073.666666666667,6073.666666666667,6073.666666666667,6073.666666666667
1164,Lバンドリ!,6356.5,9018.333333333334,9018.333333333334,9018.333333333334,9018.333333333334,24175.75,34047.555555555555,34047.555555555555,34047.555555555555,34047.555555555555,2701.25,4473.777777777777,4473.777777777777,4473.777777777777,4473.777777777777
1165,Pモンスターハンターライズ GRPG,10542.5,15575.0,15575.0,15575.0,15575.0,25168.75,37067.3,37067.3,37067.3,37067.3,4513.25,6403.9,6403.9,6403.9,6403.9
1166,Pラブ嬢 ～極嬢のハーレム体験～ 129ver.,9242.5,12468.333333333334,12468.333333333334,12468.333333333334,12468.333333333334,16963.0,22469.333333333332,22469.333333333332,22469.333333333332,22469.333333333332,3660.75,4573.083333333333,4573.083333333333,4573.083333333333,4573.083333333333
1167,Pリング 呪いの7日間3 甘デジver.,11850.0,13590.0,13590.0,13590.0,13590.0,21309.75,24254.2,24254.2,24254.2,24254.2,4063.5,4547.8,4547.8,4547.8,4547.8
1168,P大海物語5スペシャル ALTA,19607.5,20878.333333333332,21199.23076923077,21127.884615384617,21859.0,30653.25,32577.583333333332,33129.769230769234,32990.846153846156,33970.2875,2656.0,2986.3333333333335,3161.076923076923,3127.3076923076924,3172.4625
1169,P義風堂々!!～兼続と慶次～3 199ver.,10017.5,13222.5,13222.5,13222.5,13222.5,20592.25,26911.625,26911.625,26911.625,26911.625,4229.0,5052.125,5052.125,5052.125,5052.125
1170,P転生したらスライムだった件 NB,11405.0,19157.5,19157.5,19157.5,19157.5,22952.25,37828.75,37828.75,37828.75,37828.75,3447.0,5126.75,5126.75,5126.75,5126.75
1171,e スマパチ SSSS.GRIDMAN XVSM,12877.5,14492.0,14492.0,14492.0,14492.0,30656.25,34042.2,34042.2,34042.2,34042.2,5632.5,6108.8,6108.8,6108.8,6108.8
1172,eフィーバーからくりサーカス2 魔王ver.,9180.0,11457.5,16309.615384615385,21030.666666666668,21030.666666666668,20553.5,25471.583333333332,36025.653846153844,46448.51111111111,46448.51111111111,3336.5,3566.1666666666665,4486.807692307692,6368.622222222222,6368.622222222222
1173,e大海物語5スペシャル ELTA4,13295.0,13258.333333333334,13041.538461538461,13304.038461538461,14071.111111111111,23087.75,23394.25,22815.423076923078,23244.173076923078,24763.333333333332,1301.5,1980.4166666666667,2155.1923076923076,2126.4615384615386,2248.4305555555557
1174,Lスマスロ モンスターハンターライズ,7712.5,7289.5,7875.653846153846,11016.826923076924,11016.826923076924,25082.0,23652.833333333332,25472.30769230769,35364.903846153844,35364.903846153844,2840.75,2275.4166666666665,2250.5,3597.9615384615386,3597.9615384615386
1175,Lスマート沖スロ 超華祭,11357.0,11357.0,11357.0,11357.0,11357.0,25541.666666666668,25541.666666666668,25541.666666666668,25541.666666666668,25541.666666666668,4065.3333333333335,4065.3333333333335,4065.3333333333335,4065.3333333333335,4065.3333333333335
1176,Lダブルアタック2 withOZS-1000＆RAPHAEL,9815.5,9815.5,9815.5,9815.5,9815.5,33926.0,33926.0,33926.0,33926.0,33926.0,7273.0,7273.0,7273.0,7273.0,7273.0
1177,P にゃんこ大戦争 多様性のネコ M4,9030.0,10154.166666666666,14421.923076923076,17956.060606060608,17956.060606060608,19810.0,22133.333333333332,31255.30769230769,38729.181818181816,38729.181818181816,3447.25,3960.5833333333335,5586.961538461538,7011.545454545455,7011.545454545455
1178,PA銀河英雄伝説 Die Neue These 遊パチスペック,10625.0,12412.0,12412.0,12412.0,12412.0,18051.0,20854.0,20854.0,20854.0,20854.0,5093.0,5806.6,5806.6,5806.6,5806.6
1179,L 犬夜叉2,6121.5,9969.0,9969.0,9969.0,9969.0,26116.75,42037.42857142857,42037.42857142857,42037.42857142857,42037.42857142857,4210.5,6467.714285714285,6467.714285714285,6467.714285714285,6467.714285714285
1180,Lスマスロ 聖戦士ダンバイン,5795.5,9202.666666666666,10103.076923076924,10103.076923076924,10103.076923076924,22328.5,34573.666666666664,37789.153846153844,37789.153846153844,37789.153846153844,2282.5,4198.416666666667,4765.153846153846,4765.153846153846,4765.153846153846
1181,Lルパン三世 大航海者の秘宝,6252.25,8039.666666666667,10512.166666666666,10512.166666666666,10512.166666666666,24168.0,30525.0,39497.5,39497.5,39497.5,3130.0,3643.25,4994.055555555556,4994.055555555556,4994.055555555556
1182,L桃太郎電鉄 ～パチスロも定番!～,6141.0,10523.90909090909,10523.90909090909,10523.90909090909,10523.90909090909,19292.75,32228.545454545456,32228.545454545456,32228.545454545456,32228.545454545456,2724.75,5398.909090909091,5398.909090909091,5398.909090909091,5398.909090909091
1183,P ToLOVEるダークネス 199ver.,9792.5,14916.25,14916.25,14916.25,14916.25,21477.75,32335.375,32335.375,32335.375,32335.375,3426.25,4990.125,4990.125,4990.125,4990.125
1184,P ゴジラ対エヴァンゲリオン セカンドインパクト G R,10345.0,17826.25,17826.25,17826.25,17826.25,24165.5,41276.75,41276.75,41276.75,41276.75,4435.0,7691.125,7691.125,7691.125,7691.125
1185,Pえとたま2 神祭 MY,14365.0,14365.0,14365.0,14365.0,14365.0,31471.5,31471.5,31471.5,31471.5,31471.5,5489.5,5489.5,5489.5,5489.5,5489.5
1186,Pフィーバー機動戦士ガンダムSEED LT-Light ver.,13270.0,15316.0,15316.0,15316.0,15316.0,28024.25,32226.2,32226.2,32226.2,32226.2,5787.5,6539.2,6539.2,6539.2,6539.2
1187,P盾の勇者の成り上がり GFPC,11447.5,17487.5,17487.5,17487.5,17487.5,25415.75,38500.25,38500.25,38500.25,38500.25,3485.75,5569.125,5569.125,5569.125,5569.125
1188,P真・一騎当千～桃園の誓い～ 199LTver.,9530.0,13695.555555555555,13695.555555555555,13695.555555555555,13695.555555555555,20455.25,29105.555555555555,29105.555555555555,29105.555555555555,29105.555555555555,4256.0,5939.666666666667,5939.666666666667,5939.666666666667,5939.666666666667
1189,e大工の源さん超韋駄天2 フルスイングLT,16297.5,16297.5,16297.5,16297.5,16297.5,36834.75,36834.75,36834.75,36834.75,36834.75,7342.0,7342.0,7342.0,7342.0,7342.0
1190,ウルトラミラクルジャグラー,8706.0,8979.333333333334,8995.192307692309,8886.01923076923,9669.558441558442,16354.75,16763.166666666668,16842.19230769231,16722.634615384617,18118.532467532466,2293.75,2453.0,2528.230769230769,2541.4615384615386,2724.2337662337663
1191,沖ドキ!ゴージャス,9194.0,9449.333333333334,9682.26923076923,9935.307692307691,10169.285714285714,33282.5,34236.416666666664,35041.769230769234,36051.96153846154,36880.97402597403,4689.5,5042.083333333333,5142.076923076923,5361.5,5443.194805194805
1192,沖ドキ!ゴージャス-30,10799.0,11163.0,11315.076923076924,11526.596153846154,11810.051948051949,40420.5,41869.833333333336,42523.46153846154,43335.96153846154,44391.92207792208,5559.75,6093.5,6279.076923076923,6393.923076923077,6487.376623376624
1193,Lスマスロ 一方通行 とある魔術の禁書目録,6298.75,9578.166666666666,9578.166666666666,9578.166666666666,9578.166666666666,22776.75,34005.666666666664,34005.666666666664,34005.666666666664,34005.666666666664,3517.25,5629.5,5629.5,5629.5,5629.5
1194,Lスーパービンゴネオ(2024年),5201.5,5442.416666666667,6819.076923076923,8428.0,8428.0,25057.5,25901.25,32011.46153846154,39281.485714285714,39281.485714285714,4861.75,4383.916666666667,4832.576923076923,6058.171428571429,6058.171428571429
1195,Lパチスロ ダンベル何キロ持てる?,6450.0,9526.2,9526.2,9526.2,9526.2,29202.0,40932.7,40932.7,40932.7,40932.7,2146.25,3791.1,3791.1,3791.1,3791.1
1196,P STEINS；GATE 0 L2-K,10057.5,16990.0,16990.0,16990.0,16990.0,22158.25,36838.1,36838.1,36838.1,36838.1,4012.0,6960.7,6960.7,6960.7,6960.7
1197,e ゴジラ対エヴァンゲリオン セカンドインパクト G～破壊神覚醒～ bA,10995.0,16036.666666666666,16036.666666666666,16036.666666666666,16036.666666666666,24241.75,35016.166666666664,35016.166666666664,35016.166666666664,35016.166666666664,3754.5,5259.833333333333,5259.833333333333,5259.833333333333,5259.833333333333
1198,e ソードアート・オンライン 閃光の軌跡 K7,7985.0,8916.666666666666,9689.23076923077,13338.205128205129,13338.205128205129,18479.5,20259.0,21746.346153846152,29311.46153846154,29311.46153846154,3416.0,3745.75,3844.576923076923,4933.974358974359,4933.974358974359
1199,L サラリーマン金太郎(2025年),5734.75,10208.833333333334,10208.833333333334,10208.833333333334,10208.833333333334,23221.25,40172.5,40172.5,40172.5,40172.5,3542.5,6109.75,6109.75,6109.75,6109.75
1200,Lチバリヨ2プラス,5485.75,5536.916666666667,5718.7307692307695,6106.551724137931,6106.551724137931,24056.25,24350.0,25028.153846153848,26593.896551724138,26593.896551724138,4378.25,4075.5833333333335,4187.2692307692305,4479.3448275862065,4479.3448275862065
1201,PA世紀末・天才バカボン～神SPEC凱旋～ 99ver.,12742.5,14702.0,14702.0,14702.0,14702.0,24744.0,28275.2,28275.2,28275.2,28275.2,4237.0,4608.8,4608.8,4608.8,4608.8
1202,PLTジューシーハニー極嬢 MA,9582.5,13832.222222222223,13832.222222222223,13832.222222222223,13832.222222222223,20901.5,29738.0,29738.0,29738.0,29738.0,4294.0,6093.0,6093.0,6093.0,6093.0
1203,Pネオモンスターハウス 99Ver.,9660.0,9620.0,10857.307692307691,11597.0,11597.0,14586.75,14493.583333333334,16028.076923076924,17058.0,17058.0,3476.75,3274.0,3505.3076923076924,3744.0666666666666,3744.0666666666666
1204,P世界最高の暗殺者、異世界貴族に転生する JMB,9675.0,13712.222222222223,13712.222222222223,13712.222222222223,13712.222222222223,22100.25,30884.222222222223,30884.222222222223,30884.222222222223,30884.222222222223,4666.5,6239.333333333333,6239.333333333333,6239.333333333333,6239.333333333333
1205,P戦国乙女7 終焉の関ケ原 L9YY7,8352.5,10055.0,15000.0,15000.0,15000.0,18653.5,22117.916666666668,32345.81818181818,32345.81818181818,32345.81818181818,3213.5,3828.5,5427.954545454545,5427.954545454545,5427.954545454545
1206,P清流物語4 ヌシを求めて4000匹 HLC,9610.0,14712.5,14712.5,14712.5,14712.5,17054.0,25594.916666666668,25594.916666666668,25594.916666666668,25594.916666666668,3021.75,4076.6666666666665,4076.6666666666665,4076.6666666666665,4076.6666666666665
1207,e ULTRAMAN 2400★80,15010.0,15010.0,15010.0,15010.0,15010.0,34833.75,34833.75,34833.75,34833.75,34833.75,6652.5,6652.5,6652.5,6652.5,6652.5
1208,eぱちんこ押忍!番長 漢の頂 L09,9752.5,8725.833333333334,10811.923076923076,19916.2,19916.2,21758.5,19497.5,23956.076923076922,43208.66,43208.66,4209.25,3651.9166666666665,4310.7307692307695,7803.82,7803.82
1209,eフィーバー戦姫絶唱シンフォギア4 キャロルver.,11482.5,17427.5,17427.5,17427.5,17427.5,25796.25,38892.875,38892.875,38892.875,38892.875,3915.5,5440.25,5440.25,5440.25,5440.25
1210,スターハナハナ-30,8413.5,9091.25,9279.73076923077,10176.711538461539,10542.8,12646.75,13792.583333333334,13936.307692307691,14988.5,15457.254545454545,1314.25,1777.5833333333333,1662.6923076923076,1367.4615384615386,1354.8909090909092
1211,L A-SLOT+ ディスクアップ ULTRAREMIX,10255.75,10285.416666666666,10875.961538461539,13379.574468085106,13379.574468085106,22108.25,22046.583333333332,23320.03846153846,28191.872340425532,28191.872340425532,-680.0,-770.0833333333334,-711.2692307692307,-338.2340425531915,-338.2340425531915
1212,L にゃんこ大戦争 超神速,5996.5,9963.125,9963.125,9963.125,9963.125,24804.5,39385.625,39385.625,39385.625,39385.625,3808.0,6349.25,6349.25,6349.25,6349.25
1213,Lスマート沖スロ スターハナハナ,7532.0,8001.583333333333,9438.09090909091,9438.09090909091,9438.09090909091,12033.5,12592.166666666666,14402.863636363636,14402.863636363636,14402.863636363636,2367.0,2070.25,1811.1363636363637,1811.1363636363637,1811.1363636363637
1214,Lパチスロ シン・エヴァンゲリオン,6079.5,10021.42857142857,10021.42857142857,10021.42857142857,10021.42857142857,20935.75,33595.0,33595.0,33595.0,33595.0,2782.5,4802.714285714285,4802.714285714285,4802.714285714285,4802.714285714285
1215,L七つの魔剣が支配する,6074.25,6607.666666666667,7671.384615384615,10378.02380952381,10378.02380952381,19278.25,20545.333333333332,23479.5,31074.214285714286,31074.214285714286,2877.75,2808.75,3025.3076923076924,4512.047619047619,4512.047619047619
1216,L島娘(2025年),5737.5,7725.181818181818,7725.181818181818,7725.181818181818,7725.181818181818,31276.5,41227.09090909091,41227.09090909091,41227.09090909091,41227.09090909091,2578.75,2743.909090909091,2743.909090909091,2743.909090909091,2743.909090909091
1217,PA花の慶次 裂 99ver.,9610.0,13716.0,13716.0,13716.0,13716.0,16712.5,23375.4,23375.4,23375.4,23375.4,3104.75,4172.7,4172.7,4172.7,4172.7
1218,Pゲゲゲの鬼太郎 獅子奮迅 99ver.,9555.0,11097.5,13350.0,13350.0,13350.0,16333.0,18890.5,22549.933333333334,22549.933333333334,22549.933333333334,3273.5,3806.25,4416.266666666666,4416.266666666666,4416.266666666666
1219,Pハネモノ ファミリースタジアム MD,11425.0,12243.333333333334,12759.23076923077,15153.653846153846,16584.912280701756,7967.75,8556.0,8944.576923076924,10673.653846153846,11654.684210526315,1321.25,1583.5833333333333,1691.4615384615386,2207.576923076923,2481.0877192982457
1220,Pブラックラグーン4 EXTRA BULLET 129ver.,8875.0,12401.666666666666,13652.307692307691,13652.307692307691,13652.307692307691,19403.0,26740.583333333332,29243.846153846152,29243.846153846152,29243.846153846152,3359.25,4876.166666666667,5342.923076923077,5342.923076923077,5342.923076923077
1221,P花の慶次 裂 蓮極129ver.,8870.0,13653.636363636364,13653.636363636364,13653.636363636364,13653.636363636364,18654.25,28368.272727272728,28368.272727272728,28368.272727272728,28368.272727272728,3736.0,5495.909090909091,5495.909090909091,5495.909090909091,5495.909090909091
1222,L 東京喰種,10944.5,11710.0,12755.26923076923,14037.461538461539,15372.449275362318,41770.25,44373.166666666664,48464.42307692308,53841.03846153846,58859.79710144927,2938.25,3357.3333333333335,4090.230769230769,5256.692307692308,6490.695652173913
1223,Lスマスロ シャーマンキング,6399.5,6655.25,6641.461538461538,7286.942307692308,7709.814814814815,25100.25,26256.333333333332,26436.03846153846,29256.94230769231,30959.75925925926,3474.75,3752.5833333333335,3991.846153846154,4660.596153846154,5003.166666666667
1224,Lスマスロスーパーブラックジャック(2025年),6302.5,6590.5,7105.961538461538,9597.88,9597.88,21600.5,22397.333333333332,24089.76923076923,32171.22,32171.22,3433.25,3553.0,3697.653846153846,4945.26,4945.26
1225,Lパチスロ ありふれた職業で世界最強,5877.25,8444.333333333334,9186.0,9186.0,9186.0,20494.5,29168.333333333332,31610.23076923077,31610.23076923077,31610.23076923077,2637.5,4158.25,4529.615384615385,4529.615384615385,4529.615384615385
1226,P 冬のソナタ My Memory M7,11360.0,14975.714285714286,14975.714285714286,14975.714285714286,14975.714285714286,20828.25,26860.571428571428,26860.571428571428,26860.571428571428,26860.571428571428,3544.5,4200.571428571428,4200.571428571428,4200.571428571428,4200.571428571428
1227,PLT OVERLORD魔導王光臨 129ver.,14357.5,15656.0,15656.0,15656.0,15656.0,31796.5,34299.4,34299.4,34299.4,34299.4,4927.5,5151.4,5151.4,5151.4,5151.4
1228,Pとある魔術の禁書目録2 Light PREMIUM 2000 ver.,7590.0,8362.5,9131.538461538461,11412.857142857143,11412.857142857143,15031.5,16436.75,17869.346153846152,22186.914285714287,22186.914285714287,2954.0,3318.8333333333335,3667.730769230769,4552.828571428571,4552.828571428571
1229,Pぱちんこ シン・エヴァンゲリオン 129 LT ver.,8200.0,9300.833333333334,10476.153846153846,12739.375,12739.375,17003.5,19142.5,21528.19230769231,26024.75,26024.75,3207.5,3504.0,3975.269230769231,4839.0,4839.0
1230,Pフィーバー戦姫絶唱シンフォギア4 199ver.,9175.0,13781.111111111111,13781.111111111111,13781.111111111111,13781.111111111111,20137.75,30250.333333333332,30250.333333333332,30250.333333333332,30250.333333333332,3690.5,5749.111111111111,5749.111111111111,5749.111111111111,5749.111111111111
1231,P愛の不時着 MF,14020.0,14020.0,14020.0,14020.0,14020.0,31258.666666666668,31258.666666666668,31258.666666666668,31258.666666666668,31258.666666666668,5313.333333333333,5313.333333333333,5313.333333333333,5313.333333333333,5313.333333333333
1232,eルパン三世 ONE COLLECTION 超ブチヌキLT ver.,8562.5,12960.0,12960.0,12960.0,12960.0,19807.75,29597.5,29597.5,29597.5,29597.5,4281.0,5662.166666666667,5662.166666666667,5662.166666666667,5662.166666666667
1233,e蒼天の拳 羅龍 SREN,10352.5,16810.0,16810.0,16810.0,16810.0,24106.25,38633.27272727273,38633.27272727273,38633.27272727273,38633.27272727273,4170.25,6429.181818181818,6429.181818181818,6429.181818181818,6429.181818181818
1234,e閃乱カグラ LTM-JF,10105.0,14829.09090909091,14829.09090909091,14829.09090909091,14829.09090909091,23783.75,34529.90909090909,34529.90909090909,34529.90909090909,34529.90909090909,4259.5,5905.454545454545,5905.454545454545,5905.454545454545,5905.454545454545
1235,Pクイーンズブレイド4 ナナエルver.,8770.0,8781.666666666666,11446.521739130434,11446.521739130434,11446.521739130434,15439.25,15420.25,19886.82608695652,19886.82608695652,19886.82608695652,3670.5,3554.9166666666665,4491.869565217391,4491.869565217391,4491.869565217391
1236,Pデビルマン THE FINAL N4-S,11525.0,15340.0,15340.0,15340.0,15340.0,23767.5,31076.5,31076.5,31076.5,31076.5,4154.5,5324.333333333333,5324.333333333333,5324.333333333333,5324.333333333333
1237,P緋弾のアリア ～緋緋神降臨～ 199Ver.,9782.5,15537.5,15537.5,15537.5,15537.5,21270.25,33302.0,33302.0,33302.0,33302.0,4488.0,6732.0,6732.0,6732.0,6732.0
1238,L Sister Quest(2025年),6556.5,10079.727272727272,10079.727272727272,10079.727272727272,10079.727272727272,24818.5,38560.0,38560.0,38560.0,38560.0,3224.25,6264.0,6264.0,6264.0,6264.0
1239,L スマスロ バイオハザード5(2025年),6184.5,7028.333333333333,10067.5,10568.296296296296,10568.296296296296,20061.25,22521.333333333332,31777.5,33175.07407407407,33175.07407407407,3205.75,3396.3333333333335,4692.153846153846,4950.518518518518,4950.518518518518
1240,Lてぃだどんどん,6745.0,6745.0,6745.0,6745.0,6745.0,27433.5,27433.5,27433.5,27433.5,27433.5,4955.0,4955.0,4955.0,4955.0,4955.0
1241,L回胴黙示録カイジ 狂宴,5420.25,8531.916666666666,10047.07142857143,10047.07142857143,10047.07142857143,18688.75,28781.25,33637.857142857145,33637.857142857145,33637.857142857145,2585.75,4386.083333333333,5285.214285714285,5285.214285714285,5285.214285714285
1242,L少女☆歌劇 レヴュースタァライト -The SLOT-,7601.75,7632.333333333333,7648.307692307692,9911.788461538461,10686.82142857143,17894.5,18013.25,17944.80769230769,22971.365384615383,24602.23214285714,2947.5,2881.6666666666665,2793.3846153846152,3600.7115384615386,3871.589285714286
1243,P FAIRY TAIL 89Ver.,7482.5,8435.833333333334,10730.0,11293.703703703704,11293.703703703704,15438.75,17284.666666666668,21787.76923076923,22852.777777777777,22852.777777777777,3129.5,3519.25,4394.538461538462,4583.925925925926,4583.925925925926
1244,P リングにかけろ1 L5-S,14456.666666666666,14456.666666666666,14456.666666666666,14456.666666666666,14456.666666666666,29015.0,29015.0,29015.0,29015.0,29015.0,5341.333333333333,5341.333333333333,5341.333333333333,5341.333333333333,5341.333333333333
1245,P 俺の妹がこんなに可愛いわけがない。 M3,16102.5,16102.5,16102.5,16102.5,16102.5,33152.25,33152.25,33152.25,33152.25,33152.25,5385.25,5385.25,5385.25,5385.25,5385.25
1246,PA大海物語5 ブラック LT99ver.,13767.5,13735.833333333334,13585.76923076923,13592.884615384615,14480.15625,21351.25,21315.916666666668,21091.5,21088.346153846152,22445.8125,3398.75,3600.25,3679.230769230769,3662.423076923077,3852.8125
1247,Pバンドリ! Light ver.,13065.0,14914.0,14914.0,14914.0,14914.0,20478.5,23103.8,23103.8,23103.8,23103.8,3605.75,4043.0,4043.0,4043.0,4043.0
1248,eフィーバーダンジョンに出会いを求めるのは間違っているだろうか2 G,14465.0,17228.0,17228.0,17228.0,17228.0,31973.5,37797.6,37797.6,37797.6,37797.6,4836.0,5404.2,5404.2,5404.2,5404.2
1249,L 仮面ライダー電王,5911.0,7342.2,7342.2,7342.2,7342.2,22978.25,28105.4,28105.4,28105.4,28105.4,3317.75,4122.2,4122.2,4122.2,4122.2
1250,P モモキュンソード 速撃3000+,11977.5,17818.571428571428,17818.571428571428,17818.571428571428,17818.571428571428,28541.0,41842.42857142857,41842.42857142857,41842.42857142857,41842.42857142857,4625.5,6403.714285714285,6403.714285714285,6403.714285714285,6403.714285714285
1251,PAひぐらしのなく頃に 輪廻転生 99Ver.,9115.0,13686.666666666666,13686.666666666666,13686.666666666666,13686.666666666666,15570.5,22578.75,22578.75,22578.75,22578.75,2464.25,3522.0,3522.0,3522.0,3522.0
1252,PA魔王学院の不適合者 魔王再臨 99Ver,7955.0,10521.666666666666,12235.714285714286,12235.714285714286,12235.714285714286,14374.5,18782.333333333332,21701.85714285714,21701.85714285714,21701.85714285714,3796.0,4990.666666666667,5711.785714285715,5711.785714285715,5711.785714285715
1253,Pうまい棒2 V3,7960.0,7829.166666666667,8996.923076923076,12116.944444444445,12116.944444444445,18444.75,18085.75,20574.80769230769,27349.25,27349.25,3878.25,3546.4166666666665,3948.730769230769,5330.166666666667,5330.166666666667
1254,Pうる星やつら～Eternal Love Song～ 129ver.,10505.0,13724.285714285714,13724.285714285714,13724.285714285714,13724.285714285714,19050.5,24807.14285714286,24807.14285714286,24807.14285714286,24807.14285714286,4206.0,5285.0,5285.0,5285.0,5285.0
1255,e真・北斗無双 第5章 ドデカSTART,8360.0,9691.666666666666,16051.304347826086,16051.304347826086,16051.304347826086,17836.5,20557.25,33366.565217391304,33366.565217391304,33366.565217391304,3877.75,4209.583333333333,6451.652173913043,6451.652173913043,6451.652173913043
1256,Lうしおととら白面決戦VH,8167.5,8167.5,8167.5,8167.5,8167.5,33185.0,33185.0,33185.0,33185.0,33185.0,3410.0,3410.0,3410.0,3410.0,3410.0
1257,Lゴジラ(2025年),8685.0,11532.714285714286,11532.714285714286,11532.714285714286,11532.714285714286,43136.25,57175.57142857143,57175.57142857143,57175.57142857143,57175.57142857143,2091.5,4588.285714285715,4588.285714285715,4588.285714285715,4588.285714285715
1258,Lスマスロ マギアレコード 魔法少女まどか☆マギカ外伝,7520.5,8185.583333333333,8662.23076923077,9699.461538461539,10890.28813559322,22736.75,24543.666666666668,25887.076923076922,28803.30769230769,32138.830508474577,2256.75,2507.5833333333335,2679.1153846153848,2816.75,3337.101694915254
1259,Lスマート沖スロ アメイジングライブ,9977.0,9977.0,9977.0,9977.0,9977.0,32465.5,32465.5,32465.5,32465.5,32465.5,4490.0,4490.0,4490.0,4490.0,4490.0
1260,Pアナザーゴッドハーデス-獄炎- SB,11505.0,15476.666666666666,15476.666666666666,15476.666666666666,15476.666666666666,24521.25,32812.5,32812.5,32812.5,32812.5,5061.0,6673.333333333333,6673.333333333333,6673.333333333333,6673.333333333333
1261,Pフィーバーうたわれるもの 199ver.,9090.0,13717.5,13717.5,13717.5,13717.5,20868.75,31478.375,31478.375,31478.375,31478.375,4007.25,6056.125,6056.125,6056.125,6056.125
1262,P少女☆歌劇 レヴュースタァライト ラッキートリガー4500,9260.0,10067.5,12905.625,12905.625,12905.625,20667.25,22348.166666666668,28357.0625,28357.0625,28357.0625,4068.75,4010.1666666666665,4861.5,4861.5,4861.5
1263,e シン・ウルトラマン K3,13187.5,18328.333333333332,18328.333333333332,18328.333333333332,18328.333333333332,32538.75,44995.833333333336,44995.833333333336,44995.833333333336,44995.833333333336,6042.75,8158.333333333333,8158.333333333333,8158.333333333333,8158.333333333333
1264,eフィーバーうたわれるもの Z,15487.5,15487.5,15487.5,15487.5,15487.5,34810.0,34810.0,34810.0,34810.0,34810.0,5999.25,5999.25,5999.25,5999.25,5999.25
1265,e牙狼 神速神撃3000LT,8685.0,17034.166666666668,17034.166666666668,17034.166666666668,17034.166666666668,21218.0,40956.666666666664,40956.666666666664,40956.666666666664,40956.666666666664,3504.0,6651.5,6651.5,6651.5,6651.5
1266,Lスマスロ アイドルマスター ミリオンライブ! ネクストプロローグ,7535.5,9277.2,9277.2,9277.2,9277.2,25811.75,31468.8,31468.8,31468.8,31468.8,4841.75,6009.0,6009.0,6009.0,6009.0
