machine_id,machine_name,rank_latest_out,rank_latest_sales,rank_latest_profit,rank_out_4w,rank_sales_4w,rank_profit_4w,share_out_4w,share_sales_4w,share_profit_4w,score_out_market,score_sales_market,score_profit_market,market_power_score,out_rank_band,market_power_band
1042,P緋弾のアリア ～緋緋神降臨～ ラッキートリガーVer.,57.0,117.0,156.0,85.0,118.0,138.0,0.0023937688801840794,0.002095335463545474,0.002095254170403252,85.34031413612566,79.58115183246073,76.09075043630018,81.8,TOP100,A
1045,パチスロ ガメラ2,442.0,407.0,560.0,444.0,419.0,567.0,0.0012218166942225854,0.0013223499191571697,0.0003823473579575474,22.687609075043635,27.050610820244327,1.221640488656195,19.7,圏外,D
1047,Lスマート沖スロ ドラゴンハナハナ～閃光～,431.0,510.0,474.0,403.0,528.0,428.0,0.0013802205237441573,0.0009877216053999886,0.0012207996962728905,29.84293193717278,8.027923211169286,25.479930191972077,22.4,圏外,D
1048,L忍魂参 ～奥義皆伝ノ章～,520.0,473.0,441.0,530.0,367.0,394.0,0.0009494238704065331,0.001434604759397277,0.0013410795591094287,7.6788830715532335,36.12565445026178,31.413612565445025,21.0,圏外,D
1049,P sin 七つの大罪 強甘 2400Ver.,278.0,441.0,239.0,315.0,495.0,349.0,0.0015844924346352215,0.0011300345790152678,0.0014683728250268146,45.20069808027923,13.787085514834207,39.26701570680628,34.6,圏外,D
1050,P咲-Saki-全国編 テンパイ即リーver.,275.0,387.0,306.0,255.0,402.0,393.0,0.0017102890538366995,0.0013561889498122372,0.0013447031507012,55.67190226876091,30.017452006980804,31.588132635253054,43.2,圏外,D
1052,Lうる星やつら(2024年),546.0,519.0,448.0,538.0,427.0,407.0,0.0008893412252066937,0.0013081526498711607,0.0012946742087244865,6.282722513089,25.654450261780106,29.144851657940663,16.7,圏外,D
1053,Lスマスロ ゴールデンカムイ,462.0,290.0,77.0,512.0,378.0,413.0,0.0010167273323764213,0.0014129969314426723,0.0012822838632816555,10.820244328097727,34.20593368237347,28.097731239092493,21.3,圏外,D
1054,Lスマスロ ストライク・ザ・ブラッド,512.0,532.0,558.0,494.0,509.0,537.0,0.001076083354505061,0.0010904485844947583,0.0007421349360050346,13.961605584642234,11.343804537521818,6.457242582897038,11.7,圏外,D
1056,Pひぐらしのなく頃に 輪廻転生 FM-JT,210.0,236.0,228.0,269.0,321.0,299.0,0.0016603337176917083,0.0015426628036567,0.0016303824361943967,53.22862129144852,44.153577661431065,47.99301919720767,49.5,圏外,D
1057,Pバイオハザード RE:2 LTver.,266.0,257.0,356.0,300.0,329.0,262.0,0.0016117407998052168,0.0015243632608220041,0.0017235438071183237,47.81849912739965,42.75741710296684,54.45026178010471,47.6,圏外,D
1060,P大工の源さん超韋駄天2 極源LighT,242.0,356.0,328.0,297.0,421.0,345.0,0.0016149197757417161,0.0013213479813779972,0.0014746848877995775,48.34205933682374,26.701570680628272,39.96509598603839,40.2,圏外,D
1061,ジャグラーガールズSS,221.0,384.0,412.0,335.0,464.0,484.0,0.0015616946357763257,0.0011945177821238912,0.0010371654256060281,41.710296684118674,19.19720767888308,15.706806282722518,29.8,圏外,D
1062,L押忍!番長4,503.0,457.0,496.0,524.0,408.0,508.0,0.0009658637173924303,0.00134339061251979,0.0009124437408182865,8.726003490401402,28.970331588132638,11.518324607329845,15.4,圏外,D
1063,P FAIRY TAIL これが七炎竜の力だ FSA,108.0,139.0,182.0,107.0,139.0,133.0,0.002201213766316113,0.002019641900001959,0.002108930306410905,81.50087260034904,75.91623036649214,76.96335078534031,78.9,圏外,B
1064,PAハイスクール・フリート オールスター すい～とでハッピー!2400,114.0,349.0,341.0,136.0,376.0,358.0,0.0020404484118131416,0.001417401676773751,0.0014438259142438477,76.43979057591623,34.554973821989535,37.69633507853403,56.1,圏外,C
1066,P牙狼11～冴島大河～XX MU,64.0,125.0,61.0,225.0,316.0,308.0,0.0017616068082401905,0.0015508862552404735,0.0016060693055141245,60.90750436300174,45.026178010471206,46.42233856893543,53.2,圏外,C
1068,e新・必殺仕置人 超斬撃199,87.0,120.0,80.0,246.0,282.0,227.0,0.0017270922123581965,0.0016111537578820132,0.0018288617433823867,57.24258289703316,50.959860383944154,60.55846422338569,56.0,圏外,C
1069,パチスロ ダンジョンに出会いを求めるのは間違っているだろうか2,513.0,551.0,543.0,456.0,543.0,532.0,0.001184668089707492,0.0009289097482112087,0.0007597853337585014,20.5933682373473,5.41012216404887,7.329842931937169,13.4,圏外,D
1070,Pこの素晴らしい世界に祝福を! 199LT「このラッキートリガーに祝福を!」,310.0,383.0,194.0,302.0,410.0,224.0,0.001610378381546717,0.0013404037036686722,0.0018316671046147257,47.4694589877836,28.621291448516583,61.08202443280977,44.5,圏外,D
1071,L ウルトラマンティガ,417.0,89.0,151.0,511.0,228.0,297.0,0.001036436983182718,0.0017318778080290872,0.001632720237221346,10.994764397905755,60.38394415357766,48.34205933682374,33.3,圏外,D
1073,Lパチスロ 炎炎ノ消防隊(2024年),459.0,299.0,402.0,465.0,285.0,391.0,0.0011674107917664948,0.0016048585639109865,0.0013455213810606322,19.02268760907504,50.43630017452008,31.937172774869104,31.0,圏外,D
1075,Pゴブリンスレイヤー ラッキートリガーVer,262.0,315.0,258.0,185.0,277.0,251.0,0.0018706002689201713,0.001617694710176233,0.0017472724875418582,67.88830715532286,51.83246073298429,56.36998254799301,60.8,圏外,C
1076,Pフィーバー炎炎ノ消防隊 Light ver.,104.0,185.0,70.0,284.0,387.0,282.0,0.001633085352521713,0.0013905194971136916,0.00165831915846644,50.6108202443281,32.63525305410122,50.959860383944154,45.3,圏外,D
1078,P七つの大罪2 神千斬りVER.,212.0,320.0,325.0,155.0,280.0,288.0,0.0019364504847476597,0.001611588561069201,0.001648967954358643,73.1239092495637,51.30890052356021,49.91273996509599,61.9,圏外,C
1080,ニューパルサーSP4 with 太鼓の達人,481.0,506.0,452.0,521.0,541.0,492.0,0.0009820764946685775,0.0009368307280125906,0.001004202431126044,9.24956369982548,5.759162303664922,14.310645724258286,9.2,圏外,D
1081,L ToLOVEるダークネス,460.0,74.0,454.0,458.0,83.0,365.0,0.0011795363142671428,0.002373741834750604,0.0014210323542310926,20.244328097731234,85.68935427574172,36.474694589877835,43.1,圏外,D
1083,Lスマスロ痛いのは嫌なので防御力に極振りしたいと思います。,456.0,334.0,432.0,449.0,348.0,458.0,0.0011969298540339896,0.0014864597655910483,0.0011230796133464126,21.815008726003494,39.44153577661431,20.244328097731234,26.8,圏外,D
1084,L聖闘士星矢 海皇覚醒 CUSTOM EDITION,438.0,52.0,139.0,506.0,134.0,236.0,0.0010510602724906153,0.0020272225990481505,0.0017921582672592836,11.867364746945896,76.78883071553228,58.98778359511343,40.8,圏外,D
1085,P ToLOVEるダークネス H1YZ5,210.0,234.0,285.0,329.0,361.0,350.0,0.001565418579016225,0.0014597855352813831,0.00146673636430795,42.75741710296684,37.17277486910995,39.09249563699826,40.3,圏外,D
1086,Pうる星やつら～Eternal Love Song～ L2-K,275.0,300.0,197.0,169.0,230.0,98.0,0.001901481749446166,0.0017272083998884158,0.002276083079837775,70.68062827225131,60.03490401396161,83.0715532286213,70.0,圏外,B
1087,Pギルティクラウン2 プレミアムライブチケット,83.0,147.0,84.0,100.0,147.0,93.0,0.0022611601696901026,0.001983269668169361,0.0023153581370905225,82.72251308900523,74.52006980802793,83.94415357766142,80.5,TOP100,A
1088,Pクイーンズブレイド4 UNLIMITED V1D,229.0,258.0,128.0,146.0,201.0,110.0,0.001970056801790654,0.0018069097145486201,0.002205364598772561,74.69458987783595,65.09598603839441,80.97731239092496,73.1,圏外,B
1089,Pフィーバー三国戦騎 7500,379.0,333.0,192.0,325.0,309.0,228.0,0.0015695058337917242,0.0015586559991506593,0.001822666570660971,43.45549738219895,46.247818499127405,60.38394415357766,47.7,圏外,D
1090,P頭文字D 2nd GFPG,291.0,266.0,252.0,115.0,138.0,177.0,0.002128400079389626,0.002020183828612078,0.0019665582238696964,80.10471204188482,76.09075043630018,69.2844677137871,76.7,圏外,B
1091,P魔法少女まどか☆マギカ3 LM3,2.0,5.0,7.0,2.0,6.0,4.0,0.005342496130997061,0.004795671205333481,0.005388397587015292,99.82547993019197,99.12739965095986,99.47643979057592,99.5,TOP10,S
1092,P魔王学院の不適合者 FMY,223.0,244.0,180.0,208.0,260.0,231.0,0.0017915800099271852,0.0016534241894712485,0.0018052499530101993,63.87434554973822,54.79930191972077,59.86038394415358,60.3,圏外,C
1093,アオハル♪操 A-LIVE,537.0,531.0,495.0,535.0,479.0,461.0,0.0009213126403394881,0.0011703767529917563,0.0011102217076981917,6.806282722513091,16.57940663176265,19.720767888307154,12.3,圏外,D
1094,Pラブ嬢 ～極嬢のハーレム体験～ H1YZ6,374.0,327.0,142.0,348.0,353.0,213.0,0.001519096358227233,0.0014716953617130552,0.001865915889659532,39.44153577661431,38.56893542757417,63.00174520069808,43.9,圏外,D
1095,沖ドキ!BLACK,204.0,27.0,73.0,326.0,68.0,141.0,0.0015692787640819742,0.0025082283509964987,0.002083214495114463,43.280977312390924,88.30715532286213,75.5671902268761,63.2,圏外,C
1096,L アカメが斬る!2,465.0,211.0,189.0,248.0,49.0,44.0,0.001724049478247547,0.002688482628815533,0.0028754952631475593,56.8935427574171,91.62303664921467,92.49563699825481,74.4,圏外,B
1097,Lスマスロ真・北斗無双(2024年),514.0,434.0,538.0,523.0,310.0,474.0,0.000973084534162479,0.0015582968139090693,0.0010757391425506905,8.900523560209429,46.07329842931938,17.452006980802793,21.8,圏外,D
1098,Lパチスロ 戦姫絶唱シンフォギア 正義の歌,521.0,483.0,436.0,540.0,428.0,443.0,0.0008817116829590951,0.0013070939986327898,0.0011805895186093637,5.933682373472948,25.479930191972077,22.86212914485166,15.2,圏外,D
1099,Pアズールレーン THE ANIMATION 異次元トリガー M4,13.0,19.0,18.0,10.0,16.0,16.0,0.0038906124068558163,0.003479276199392147,0.003768769035544862,98.42931937172776,97.38219895287958,97.38219895287958,97.9,TOP10,S
1100,Pフィーバーありふれた職業で世界最強 Light ver.,77.0,206.0,214.0,36.0,100.0,81.0,0.002879243919629494,0.002209631988316725,0.0024204422932518907,93.89179755671903,82.72251308900523,86.03839441535777,89.0,TOP50,A
1101,P花の慶次～傾奇一転 L-MX,235.0,254.0,154.0,134.0,170.0,79.0,0.00204862292136414,0.0018957418961397727,0.002454223518091307,76.78883071553228,70.50610820244327,86.38743455497382,76.8,圏外,B
1102,P貞子 FMD,198.0,263.0,74.0,291.0,368.0,155.0,0.0016180987516782157,0.0014293304076918223,0.0020232498987732155,49.3891797556719,35.95113438045375,73.1239092495637,50.1,圏外,C
1103,e花の慶次～傾奇一転 L2-MX,189.0,197.0,178.0,205.0,224.0,208.0,0.0018052041925121828,0.0017372466821665392,0.0018805271460779647,64.39790575916231,61.08202443280977,63.87434554973822,63.3,圏外,C
1104,ご～やちゃんぷる～-25,463.0,159.0,372.0,427.0,109.0,134.0,0.0012870916667853738,0.0021403155381853013,0.002107605552495634,25.654450261780106,81.15183246073299,76.78883071553228,52.5,圏外,C
1105,ご～やちゃんぷる～-30,477.0,274.0,209.0,493.0,215.0,187.0,0.0010799435395708102,0.0017628559597423672,0.001933517302688814,14.136125654450261,62.652705061082024,67.5392670157068,39.4,圏外,D
1106,バハマ30(2024年),466.0,469.0,340.0,397.0,401.0,398.0,0.0013984769284080543,0.001356888415809018,0.0013278709833071656,30.89005235602095,30.19197207678883,30.71553228621291,30.6,圏外,D
1107,Lスマスロ ゴッドイーター リザレクション,138.0,26.0,195.0,381.0,107.0,448.0,0.001445571186210196,0.0021844701169190183,0.0011762645867095076,33.682373472949386,81.50087260034904,21.98952879581152,45.7,圏外,D
1108,Lスロット ゾンビランドサガ,368.0,198.0,41.0,463.0,405.0,348.0,0.0011689094518508446,0.0013513683057803701,0.0014694248354889417,19.371727748691104,29.493891797556714,39.44153577661431,26.4,圏外,D
1109,L賞金首Angel,188.0,25.0,39.0,133.0,21.0,39.0,0.002053800110746439,0.0032458246968449784,0.0030426480365744295,76.96335078534031,96.50959860383944,93.36823734729494,86.1,圏外,A
1110,PAこの素晴らしい世界に祝福を! 「このゆる甘99に祝福を!」,110.0,421.0,268.0,71.0,336.0,233.0,0.0024977668072495613,0.001513701130492698,0.001800340570853606,87.78359511343805,41.53577661431065,59.51134380453752,68.3,TOP100,B
1111,ミスタージャグラー,197.0,337.0,433.0,304.0,432.0,499.0,0.0016091522051140672,0.0012901555788188564,0.0009591997613572712,47.120418848167546,24.78184991273996,13.089005235602091,33.6,圏外,D
1112,L D4DJ Pachi-Slot Mix,473.0,433.0,335.0,448.0,358.0,204.0,0.0012027882525455387,0.0014638121908844724,0.001893034381572143,21.98952879581152,37.69633507853403,64.57242582897034,35.2,圏外,D
1113,Lスマスロ ゲゲゲの鬼太郎 覚醒,543.0,485.0,555.0,550.0,347.0,432.0,0.0007762605097512135,0.0014871025181286306,0.0012174098847838142,4.188481675392675,39.61605584642234,24.78184991273996,18.9,圏外,D
1114,Lスマスロ トロピカーナ(2024年),388.0,77.0,100.0,424.0,144.0,148.0,0.0013026535108935711,0.001990793653756354,0.002051186621045259,26.178010471204193,75.043630017452,74.3455497382199,50.5,圏外,C
1115,Lワンパンマン,429.0,162.0,321.0,420.0,161.0,368.0,0.0013223177477579176,0.0019215654245614614,0.0014143696213042873,26.876090750436298,72.07678883071553,35.95113438045375,42.3,圏外,D
1116,PAスーパー海物語 IN 地中海2 HLA,66.0,460.0,459.0,96.0,476.0,498.0,0.002312023784674094,0.0011708304606653439,0.0009727590073135767,83.42059336823735,17.10296684118674,13.263525305410118,49.5,TOP100,D
1117,Pフィーバー機動戦士ガンダムユニコーン 再来 -白き一角獣と黒き獅子- S,152.0,142.0,275.0,126.0,132.0,215.0,0.002075417147114635,0.002039907509422201,0.0018607727274002437,78.1849912739965,77.13787085514834,62.652705061082024,74.8,圏外,B
1118,P百花繚乱 ご奉仕129ver.,41.0,104.0,352.0,22.0,50.0,72.0,0.0032389223398734306,0.0026692189571744635,0.0025279811404915553,96.33507853403141,91.44851657940663,87.60907504363001,93.1,TOP30,S
1119,eフィーバー機動戦士ガンダムユニコーン 再来 -白き一角獣と黒き獅子- R,242.0,230.0,317.0,242.0,259.0,329.0,0.001735266721909195,0.0016561842444855724,0.0015364028349110373,57.940663176265275,54.9738219895288,42.75741710296684,54.0,圏外,C
1120,e北斗の拳10 GHEG,151.0,191.0,240.0,139.0,186.0,157.0,0.0020163790225796456,0.0018436033226500092,0.002019041856924707,75.91623036649214,67.71378708551484,72.77486910994764,72.8,圏外,B
1121,Pドラムだ!金ドン 花火外伝 MP,332.0,369.0,266.0,356.0,422.0,274.0,0.0015041097573837356,0.0013206107064084175,0.0017035556083379077,38.04537521815009,26.527050610820247,52.35602094240838,37.5,圏外,D
1122,Pバンドリ! H1YZ4,328.0,326.0,276.0,345.0,383.0,360.0,0.0015272708677782315,0.0014002931165822223,0.0014412543331142034,39.96509598603839,33.333333333333336,37.347294938917976,37.5,圏外,D
1123,Pリング 呪いの7日間3 ラッキートリガーVer.,69.0,127.0,64.0,277.0,346.0,269.0,0.00164988851104321,0.0014883691187173957,0.0017140757129591791,51.83246073298429,39.79057591623037,53.22862129144852,48.5,圏外,D
1124,P七つの美徳 ゴールデンエンジェルタイム スイート99Ver.,131.0,414.0,311.0,42.0,209.0,74.0,0.002828380304645503,0.0017795927317013726,0.002516993475664894,92.84467713787086,63.6998254799302,87.26003490401396,83.0,TOP50,A
1125,デジハネP交響詩篇エウレカセブン ANEMONE 99ver.,193.0,447.0,339.0,160.0,452.0,306.0,0.0019210097444846625,0.001242554082064968,0.001610511127465328,72.25130890052355,21.291448516579404,46.77137870855148,51.9,圏外,C
1126,L A-SLOT+ この素晴らしい世界に祝福を!,496.0,524.0,520.0,503.0,530.0,546.0,0.0010613692373132634,0.0009789499237106301,0.0006788974182260579,12.390924956369986,7.6788830715532335,4.88656195462478,9.5,圏外,D
1127,Lパチスロ かぐや様は告らせたい,382.0,64.0,86.0,467.0,175.0,204.0,0.001166002959566045,0.001878349768652252,0.001893034381572143,18.673647469458988,69.63350785340315,64.57242582897034,43.1,圏外,D
1128,Lパチスロ閃乱カグラ2 SHINOVI MASTER,492.0,491.0,530.0,500.0,431.0,427.0,0.001068907951676962,0.0012912898480028252,0.0012276962093023909,12.914485165794066,24.956369982547987,25.654450261780106,19.1,圏外,D
1129,PAコマコマ倶楽部with坂本冬美 99確変ループver.,242.0,474.0,359.0,316.0,527.0,359.0,0.0015835841557962217,0.000987778318859187,0.0014420725634736358,45.026178010471206,8.202443280977311,37.521815008726,32.5,圏外,D
1130,PAフィーバーかぐや様は告らせたい Light ver.,193.0,389.0,375.0,207.0,407.0,387.0,0.001798846240639184,0.0013464153303437065,0.0013653926897897008,64.04886561954625,29.144851657940663,32.63525305410122,47.3,圏外,D
1131,Pとある科学の超電磁砲2 JMB,80.0,122.0,67.0,157.0,206.0,196.0,0.001929184254035661,0.0017866441051283784,0.0019126719101985167,72.77486910994764,64.22338568935427,65.96858638743454,68.8,圏外,B
1132,Pルパン三世 銭形からの招待状 77Sweet Ver.,78.0,247.0,82.0,263.0,449.0,313.0,0.0016689623666622066,0.0012485468042536029,0.0015951985307388107,54.27574171029668,21.815008726003494,45.54973821989529,42.8,圏外,D
1133,e 仮面ライダー電王 KL12,271.0,273.0,165.0,170.0,211.0,104.0,0.0018983027735096664,0.0017709533814168107,0.0022315479702743925,70.50610820244327,63.35078534031413,82.02443280977312,70.7,圏外,B
1134,eキョンシー ライトミドル 新CタイムVer.,131.0,177.0,196.0,60.0,97.0,287.0,0.0025631628836575494,0.002233426435198203,0.0016520460590441263,89.70331588132635,83.24607329842932,50.08726003490401,79.8,TOP100,B
1135,eゴッドイーター TRIPLE BURST MJ,49.0,60.0,35.0,189.0,199.0,254.0,0.001860609201691173,0.0018136586161932341,0.0017367523829205868,67.19022687609075,65.44502617801047,55.846422338568935,64.4,圏外,C
1136,パチスロL黄門ちゃま天,418.0,82.0,271.0,270.0,43.0,124.0,0.0016588350576073586,0.002740999292033286,0.0021323083166803975,53.054101221640494,92.67015706806284,78.53403141361257,70.0,圏外,B
1137,P アズールレーン THE ANIMATION 異次元トリガー M4,127.0,155.0,103.0,223.0,266.0,209.0,0.0017715978754691887,0.0016382438868924667,0.0018791244654617952,61.25654450261779,53.752181500872595,63.6998254799302,59.5,圏外,C
1138,P 新世紀エヴァンゲリオン ～未来への咆哮～ PREMIUM MODEL,371.0,452.0,350.0,368.0,486.0,354.0,0.0014777696710527404,0.001153003529990635,0.0014619438722027042,35.95113438045375,15.357766143106454,38.39441535776614,30.3,圏外,D
1139,P 百花繚乱 ご奉仕129ver.,239.0,313.0,288.0,238.0,352.0,370.0,0.0017370832795871947,0.0014823763965287609,0.0014086420087882617,58.63874345549738,38.74345549738219,35.6020942408377,48.1,圏外,D
1140,P 魔法少女まどか☆マギカ3 LM3,116.0,151.0,78.0,282.0,331.0,286.0,0.0016362643284582124,0.0015218111551580744,0.0016524746558990667,50.959860383944154,42.40837696335078,50.26178010471204,48.3,圏外,D
1141,P DD北斗の拳3 V1C,98.0,146.0,57.0,62.0,96.0,38.0,0.0025571076913975506,0.0022457773663125294,0.0030606491044819386,89.3542757417103,83.42059336823735,93.54275741710296,88.4,TOP100,A
1142,PAワンパンマン 99ver.,83.0,212.0,135.0,66.0,154.0,82.0,0.0025425752299735533,0.0019569168141284872,0.002394687518605,88.65619546247818,73.29842931937172,85.86387434554975,83.5,TOP100,A
1143,Pいくさの子 織田三郎信長伝 GFPF,174.0,194.0,393.0,28.0,32.0,87.0,0.0031226626484814513,0.0029173970546268265,0.0023475029012110745,95.28795811518324,94.58987783595113,84.99127399650959,93.0,TOP30,S
1144,Pメイドインアビス 虹の黄金域 MR,249.0,201.0,295.0,24.0,24.0,26.0,0.0031871504460504398,0.003162210153500082,0.003290571835482396,95.98603839441536,95.98603839441536,95.6369982547993,95.9,TOP30,S
1145,P攻殻機動隊SAC_2045 199LTver.,296.0,339.0,293.0,216.0,303.0,216.0,0.0017793182456006874,0.0015749327619406109,0.0018574998059625147,62.478184991274,47.29493891797557,62.478184991274,57.9,圏外,C
1146,パチスロハイパーラッシュ(2024年),452.0,480.0,520.0,425.0,473.0,552.0,0.001291708750883623,0.0011724940554684981,0.0006028019947988603,26.003490401396157,17.626527050610818,3.839441535776611,19.1,圏外,D
1147,P大海物語4スペシャル BLACK SCA,80.0,386.0,400.0,186.0,485.0,487.0,0.0018696919900811715,0.0011538164229058126,0.0010278142214982312,67.71378708551484,15.532286212914482,15.18324607329843,41.6,圏外,D
1148,L 真・一騎当千,451.0,167.0,434.0,474.0,216.0,415.0,0.00113848211074435,0.0017608394811930892,0.0012698935178388246,17.452006980802793,62.478184991274,27.748691099476442,33.0,圏外,D
1149,Lスマスロ 鬼武者3(2024年),550.0,535.0,539.0,499.0,338.0,444.0,0.0010689533656189122,0.0014993337208290937,0.001179888178301279,13.089005235602091,41.186736474694584,22.687609075043635,23.4,圏外,D
1150,Lスマスロ頭文字D 2nd,484.0,406.0,421.0,441.0,258.0,355.0,0.0012304907571350338,0.0016588875860406981,0.0014605411915865347,23.211169284467715,55.14834205933683,38.21989528795812,35.8,圏外,D
1151,L今日から俺は!! パチスロ編,500.0,494.0,564.0,445.0,354.0,475.0,0.0012132334591940367,0.0014698427220459062,0.001074570242037216,22.5130890052356,38.39441535776614,17.277486910994767,26.2,圏外,D
1152,P CYBORG009 RULE OF SACRIFICE VS SCARL BODY EDITION 199,355.0,364.0,119.0,347.0,390.0,197.0,0.0015204587764857328,0.0013891772785793286,0.001908463868350008,39.61605584642234,32.111692844677144,65.79406631762652,42.6,圏外,D
1153,P 宇宙戦艦ヤマト2202 超波動 G,119.0,133.0,96.0,32.0,38.0,27.0,0.0029764297554024767,0.0028119478294905314,0.0032902211653283533,94.58987783595113,93.54275741710296,95.46247818499127,94.5,TOP50,S
1154,PAわんわんパラダイスCELEBRATION AGBD,79.0,363.0,409.0,183.0,458.0,477.0,0.0018769582207931702,0.0012217591470255408,0.001072349331061614,68.23734729493891,20.244328097731234,16.928446771378713,43.6,圏外,D
1155,Pフィーバー革命機ヴァルヴレイヴ3 Light ver.,123.0,325.0,308.0,57.0,182.0,179.0,0.002612209940963541,0.001852828712012955,0.0019645710929967895,90.22687609075044,68.41186736474695,68.93542757417104,79.4,TOP100,B
1156,Pルパン三世 ONE COLLECTION H1YZ4,231.0,232.0,149.0,279.0,306.0,271.0,0.001643984698589711,0.0015641004912337094,0.0017083481004431535,51.48342059336824,46.77137870855148,52.87958115183247,50.3,圏外,C
1157,P中森明菜・歌姫伝説～BLACK DIVA 愛～ KD-NS,332.0,495.0,408.0,358.0,534.0,473.0,0.0014977518055107367,0.0009538258612857223,0.001075856032602038,37.69633507853403,6.980802792321117,17.626527050610818,24.5,圏外,D
1158,e 乃木坂46 Ⅱ K4,367.0,379.0,218.0,314.0,370.0,226.0,0.0015854007134742214,0.0014258519821943182,0.0018299137538445138,45.37521815008726,35.6020942408377,60.73298429319372,45.5,圏外,D
1159,P大海物語4スペシャル E,106.0,370.0,435.0,172.0,445.0,488.0,0.001894669658153667,0.0012616854223012409,0.0010262946508307143,70.15706806282722,22.5130890052356,15.008726003490402,44.8,圏外,D
1160,Lスロット Re:ゼロから始める異世界生活 season2,561.0,523.0,431.0,527.0,210.0,190.0,0.000956281375640982,0.001777437620251832,0.0019281013969763817,8.202443280977311,63.52530541012216,67.01570680628272,36.6,圏外,D
1161,P弾球黙示録カイジ沼5 ざわっ・・・79Ver.,80.0,413.0,245.0,152.0,484.0,298.0,0.0019437167154596584,0.001155442208736168,0.0016312006665538288,73.64746945898779,15.706806282722518,48.167539267015705,51.2,圏外,C
1162,P江頭2:50inナナシーLT V3,59.0,192.0,56.0,147.0,322.0,164.0,0.0019650612681761546,0.0015372750250328485,0.001994261166039045,74.52006980802793,43.97905759162304,71.55322862129145,64.8,圏外,C
1163,L 新・必殺仕置人 回胴 CRASH SPEC,427.0,166.0,276.0,395.0,129.0,108.0,0.0013990673096534042,0.0020472235456587993,0.0022191576248315613,31.239092495637,77.66143106457243,81.32635253054102,55.2,圏外,C
1164,Lバンドリ!,400.0,86.0,305.0,470.0,191.0,419.0,0.0011546948880204971,0.0018281205482888357,0.0012629970048093242,18.15008726003491,66.8411867364747,27.050610820244327,34.5,圏外,D
1165,Pモンスターハンターライズ GRPG,270.0,218.0,220.0,164.0,165.0,131.0,0.0019151059320311635,0.001903209168267567,0.002110216096975727,71.55322862129145,71.37870855148343,77.31239092495636,72.7,圏外,B
1166,Pラブ嬢 ～極嬢のハーレム体験～ 129ver.,204.0,391.0,256.0,261.0,439.0,270.0,0.001678953433891205,0.0012827072111774617,0.0017116210218808825,54.62478184991274,23.560209424083766,53.054101221640494,45.0,圏外,D
1167,Pリング 呪いの7日間3 甘デジver.,183.0,378.0,310.0,110.0,281.0,202.0,0.0021526208484296218,0.0016113995162052063,0.0018999308946016434,80.97731239092496,51.13438045375218,64.92146596858639,68.8,圏外,B
1168,P大海物語5スペシャル ALTA,8.0,30.0,342.0,14.0,90.0,422.0,0.0035618154671378742,0.0023179357908993414,0.0012418399055154337,97.73123909249564,84.46771378708551,26.527050610820247,79.5,TOP30,B
1169,P義風堂々!!～兼続と慶次～3 199ver.,74.0,154.0,33.0,196.0,312.0,173.0,0.0018197366539361801,0.001557143640238701,0.001977312108593663,65.96858638743454,45.724258289703315,69.9825479930192,60.7,圏外,C
1170,P転生したらスライムだった件 NB,39.0,103.0,123.0,128.0,227.0,305.0,0.0020717840317586358,0.0017356019918497846,0.0016116800279788028,77.83595113438045,60.55846422338569,46.945898778359506,66.5,圏外,B
1171,e スマパチ SSSS.GRIDMAN XVSM,328.0,261.0,212.0,93.0,89.0,62.0,0.002339272149844089,0.002318162644736135,0.0026335328568583135,83.94415357766142,84.64223385689354,89.3542757417103,85.2,TOP100,A
1172,eフィーバーからくりサーカス2 魔王ver.,54.0,83.0,48.0,265.0,314.0,322.0,0.001667599948403707,0.0015542134448467818,0.0015600146252832247,53.92670157068062,45.37521815008726,43.97905759162304,49.4,圏外,D
1173,e大海物語5スペシャル ELTA4,27.0,102.0,523.0,78.0,220.0,551.0,0.0024151134329005756,0.0017458482234783022,0.0006085296073148859,86.56195462478185,61.78010471204188,4.013961605584637,62.6,TOP100,C
1174,Lスマスロ モンスターハンターライズ,142.0,37.0,106.0,394.0,169.0,397.0,0.0014010201091572538,0.0018966493114869478,0.001328221653461208,31.413612565445025,70.68062827225131,30.89005235602095,43.1,圏外,D
1175,Lスマート沖スロ 超華祭,349.0,303.0,398.0,132.0,157.0,201.0,0.0020630645549042374,0.0019314083604801235,0.0019007880883115248,77.13787085514834,72.77486910994764,65.09598603839441,73.4,圏外,B
1176,Lダブルアタック2 withOZS-1000＆RAPHAEL,317.0,54.0,28.0,213.0,63.0,23.0,0.0017830421888405867,0.0025654144223549234,0.0034005653738003573,63.00174520069808,89.17975567190227,96.16055846422339,77.5,圏外,B
1177,P にゃんこ大戦争 多様性のネコ M4,242.0,270.0,160.0,280.0,339.0,304.0,0.0016403515832337117,0.0014979915022947307,0.0016117969180301501,51.30890052356021,41.01221640488656,47.120418848167546,47.4,圏外,D
1178,PA銀河英雄伝説 Die Neue These 遊パチスペック,320.0,462.0,165.0,156.0,400.0,83.0,0.0019300925328746609,0.0013649795359879952,0.002381284126050491,72.94938917975567,30.36649214659686,85.68935427574172,62.7,圏外,C
1179,L 犬夜叉2,564.0,536.0,482.0,484.0,150.0,174.0,0.0011120057825875047,0.001974894980694392,0.001968662244793951,15.706806282722518,73.99650959860384,69.80802792321117,44.0,圏外,D
