machine_id,machine_name,latest_data_date,first_seen_date,last_seen_date,certification_date,data_weeks,weeks_from_first_seen,latest_out_per_unit,avg_out_4w,avg_out_12w,avg_out_26w,avg_out_52w,avg_out_all,latest_sales_per_unit,avg_sales_4w,avg_sales_12w,avg_sales_all,latest_profit_per_unit,avg_profit_4w,avg_profit_12w,avg_profit_all,peak_out_per_unit,peak_out_date,peak_ratio,trend,life_stage,rank_out_4w,rank_sales_4w,rank_profit_4w,operation_score
1109,L賞金首Angel,2026-06-24,2024-07-31,2024-08-06,,2,99,9026.0,11306.0,11306.0,11306.0,11306.0,11306.0,35153.0,42924.0,42924.0,42924.0,5398.0,6507.5,6507.5,6507.5,13586.0,2024-07-31,0.6643603709701162,横ばい,成熟期,498.0,45.0,112.0,79.9
1110,PAこの素晴らしい世界に祝福を! 「このゆる甘99に祝福を!」,2026-06-24,2024-07-31,2024-09-04,,5,99,10370.0,13750.0,15910.0,15910.0,15910.0,15910.0,15189.0,20017.75,23109.2,23109.2,3319.0,3850.5,4486.0,4486.0,24550.0,2024-07-31,0.42240325865580447,下降,下降期,272.0,853.0,663.0,64.5
1111,ミスタージャグラー,2026-06-24,2024-07-31,2026-06-24,,95,99,8955.0,8858.25,9112.583333333334,9183.5,9162.076923076924,10268.936842105262,17397.0,17061.5,17451.583333333332,19559.684210526317,2200.0,2051.5,2266.1666666666665,2643.0421052631577,21108.0,2024-07-31,0.42424673109721434,横ばい,下降期,974.0,1103.0,1369.0,37.9
1112,L D4DJ Pachi-Slot Mix,2026-06-24,2024-08-21,2024-09-18,,5,96,5022.0,6621.25,7482.6,7482.6,7482.6,7482.6,14758.0,19358.0,21609.6,21609.6,3015.0,4048.75,4516.0,4516.0,10928.0,2024-08-21,0.45955344070278187,下降,下降期,1250.0,915.0,575.0,40.1
1113,Lスマスロ ゲゲゲの鬼太郎 覚醒,2026-06-24,2024-08-21,2025-09-10,,14,96,2613.0,4273.25,6302.583333333333,7496.857142857143,7496.857142857143,7496.857142857143,12674.0,19666.0,28447.666666666668,33414.78571428572,613.0,2603.75,4099.083333333333,4925.928571428572,16677.0,2024-08-21,0.1566828566288901,下降,撤去検討期,1434.0,888.0,1213.0,12.8
1114,Lスマスロ トロピカーナ(2024年),2026-06-24,2024-08-21,2024-08-21,,1,96,7171.0,7171.0,7171.0,7171.0,7171.0,7171.0,26327.0,26327.0,26327.0,26327.0,4387.0,4387.0,4387.0,4387.0,7171.0,2024-08-21,1.0,横ばい,成長・高稼働期,1202.0,362.0,447.0,59.5
1115,Lワンパンマン,2026-06-24,2024-08-21,2024-10-02,,7,96,6231.0,7279.25,10477.42857142857,10477.42857142857,10477.42857142857,10477.42857142857,21971.0,25411.5,36125.142857142855,36125.142857142855,3094.0,3025.0,4831.0,4831.0,18191.0,2024-08-21,0.3425320213292287,下降,撤去検討期,1190.0,415.0,1041.0,38.2
1116,PAスーパー海物語 IN 地中海2 HLA,2026-06-24,2024-08-21,2024-10-23,,9,96,11190.0,12727.5,17688.88888888889,17688.88888888889,17688.88888888889,17688.88888888889,13581.0,15483.5,21205.11111111111,21205.11111111111,1885.0,2080.5,2870.8888888888887,2870.8888888888887,28110.0,2024-08-21,0.39807897545357523,下降,撤去検討期,350.0,1235.0,1362.0,51.5
1117,Pフィーバー機動戦士ガンダムユニコーン 再来 -白き一角獣と黒き獅子- S,2026-06-24,2024-08-21,2024-10-09,,8,96,9590.0,11425.0,18132.5,18132.5,18132.5,18132.5,22846.0,26976.5,42242.0,42242.0,3269.0,3979.75,6202.375,6202.375,35690.0,2024-08-21,0.2687027178481367,下降,撤去検討期,478.0,336.0,602.0,55.2
1118,P百花繚乱 ご奉仕129ver.,2026-06-24,2024-08-21,2024-09-11,,4,96,12360.0,17830.0,17830.0,17830.0,17830.0,17830.0,24474.0,35298.75,35298.75,35298.75,2896.0,5406.75,5406.75,5406.75,25160.0,2024-08-21,0.4912559618441971,横ばい,下降期,87.0,112.0,218.0,85.4
1119,eフィーバー機動戦士ガンダムユニコーン 再来 -白き一角獣と黒き獅子- R,2026-06-24,2024-08-21,2025-03-19,,29,96,8620.0,9552.5,11248.333333333334,14988.461538461539,17367.931034482757,17367.931034482757,19905.0,21902.0,25667.416666666668,39090.41379310345,3122.0,3286.0,3966.6666666666665,5728.862068965517,44520.0,2024-08-21,0.19362084456424078,下降,撤去検討期,832.0,659.0,928.0,34.6
1120,e北斗の拳10 GHEG,2026-06-24,2024-08-21,2025-01-22,,22,96,9600.0,11100.0,11653.333333333334,16250.454545454546,16250.454545454546,16250.454545454546,21124.0,24380.5,25561.166666666668,35130.59090909091,3427.0,4318.25,4085.6666666666665,5540.272727272727,37620.0,2024-08-21,0.2551834130781499,微減,撤去検討期,527.0,478.0,471.0,51.8
1121,Pドラムだ!金ドン 花火外伝 MP,2026-06-24,2024-08-28,2024-12-04,,15,95,7880.0,8280.0,10966.666666666666,14178.0,14178.0,14178.0,16688.0,17464.25,22850.25,29227.666666666668,3322.0,3643.5,5032.083333333333,6334.266666666666,33910.0,2024-08-28,0.23237982895900913,下降,撤去検討期,1077.0,1072.0,770.0,25.7
1122,Pバンドリ! H1YZ4,2026-06-24,2024-08-28,2024-11-20,,12,95,7900.0,8407.5,14534.166666666666,14534.166666666666,14534.166666666666,14534.166666666666,17593.0,18518.0,31158.583333333332,31158.583333333332,3267.0,3082.5,4759.25,4759.25,37740.0,2024-08-28,0.20932697403285638,下降,撤去検討期,1061.0,978.0,1012.0,24.2
1123,Pリング 呪いの7日間3 ラッキートリガーVer.,2026-06-24,2024-08-28,2025-01-08,,17,95,11100.0,9082.5,10757.5,14225.882352941177,14225.882352941177,14225.882352941177,23702.0,19682.75,23149.166666666668,30247.529411764706,4849.0,3666.0,4223.333333333333,5326.882352941177,33000.0,2024-08-28,0.33636363636363636,下降,撤去検討期,923.0,886.0,757.0,40.5
1124,P七つの美徳 ゴールデンエンジェルタイム スイート99Ver.,2026-06-24,2024-08-28,2024-09-18,,4,95,9990.0,15570.0,15570.0,15570.0,15570.0,15570.0,15432.0,23534.0,23534.0,23534.0,3160.0,5383.25,5383.25,5383.25,22830.0,2024-08-28,0.4375821287779238,横ばい,下降期,169.0,530.0,224.0,75.4
1125,デジハネP交響詩篇エウレカセブン ANEMONE 99ver.,2026-06-24,2024-08-28,2024-10-02,,6,95,8970.0,10575.0,14530.0,14530.0,14530.0,14530.0,14087.0,16432.0,22202.333333333332,22202.333333333332,2987.0,3444.5,4633.333333333333,4633.333333333333,25650.0,2024-08-28,0.3497076023391813,下降,撤去検討期,612.0,1165.0,869.0,45.1
1126,L A-SLOT+ この素晴らしい世界に祝福を!,2026-06-24,2024-09-11,2025-09-10,,14,93,4060.0,5842.75,8293.583333333334,9523.714285714286,9523.714285714286,9523.714285714286,9709.0,12946.0,17827.416666666668,20267.785714285714,1165.0,1452.0,2226.4166666666665,2629.9285714285716,18791.0,2024-09-11,0.2160608802086105,下降,撤去検討期,1329.0,1392.0,1459.0,9.2
1127,Lパチスロ かぐや様は告らせたい,2026-06-24,2024-09-11,2026-05-06,,82,93,7223.0,6418.75,6629.5,7030.923076923077,8473.461538461539,10584.365853658537,27537.0,24840.0,25541.5,40019.79268292683,4499.0,4048.75,3976.1666666666665,5735.829268292683,22569.0,2024-09-11,0.32004076387965796,微減,撤去検討期,1276.0,449.0,575.0,37.0
1128,Lパチスロ閃乱カグラ2 SHINOVI MASTER,2026-06-24,2024-09-11,2025-09-10,,23,93,4173.0,5884.25,6933.166666666667,9463.173913043478,9463.173913043478,9463.173913043478,12441.0,17076.5,19671.333333333332,26377.347826086956,1080.0,2625.75,2600.9166666666665,3475.8260869565215,20153.0,2024-09-11,0.2070659455167965,下降,撤去検討期,1324.0,1102.0,1200.0,14.2
1129,PAコマコマ倶楽部with坂本冬美 99確変ループver.,2026-06-24,2024-09-11,2024-12-18,,13,93,8620.0,8717.5,9875.833333333334,10309.23076923077,10309.23076923077,10309.23076923077,13057.0,13062.75,14656.416666666666,15217.538461538461,2840.0,3084.25,3409.4166666666665,3497.4615384615386,15510.0,2024-09-11,0.5557704706640877,下降,下降期,997.0,1386.0,1011.0,40.8
1130,PAフィーバーかぐや様は告らせたい Light ver.,2026-06-24,2024-09-11,2024-10-30,,8,93,8970.0,9902.5,13542.5,13542.5,13542.5,13542.5,16206.0,17805.5,23989.75,23989.75,2744.0,2920.25,3672.375,3672.375,23430.0,2024-09-11,0.382842509603073,下降,撤去検討期,750.0,1042.0,1092.0,44.2
1131,Pとある科学の超電磁砲2 JMB,2026-06-24,2024-09-11,2025-01-08,,11,93,10890.0,10620.0,17390.0,17390.0,17390.0,17390.0,23846.0,23627.25,38217.27272727273,38217.27272727273,4769.0,4090.75,6007.727272727273,6007.727272727273,36540.0,2024-09-11,0.29802955665024633,下降,撤去検討期,604.0,523.0,554.0,51.9
1132,Pルパン三世 銭形からの招待状 77Sweet Ver.,2026-06-24,2024-09-11,2025-01-08,,17,93,11000.0,9187.5,10159.166666666666,12817.058823529413,12817.058823529413,12817.058823529413,19524.0,16511.25,18112.916666666668,22652.352941176472,4548.0,3411.75,3560.8333333333335,4306.0,26520.0,2024-09-11,0.41478129713423834,微減,下降期,895.0,1159.0,881.0,42.0
1133,e 仮面ライダー電王 KL12,2026-06-24,2024-09-11,2025-01-22,,19,93,8380.0,10450.0,11919.166666666666,18066.315789473683,18066.315789473683,18066.315789473683,18854.0,23419.75,26593.25,39699.84210526316,3767.0,4772.75,4986.333333333333,7337.105263157895,39810.0,2024-09-11,0.21049987440341622,下降,撤去検討期,639.0,536.0,330.0,46.0
1134,eキョンシー ライトミドル 新CタイムVer.,2026-06-24,2024-09-11,2024-09-25,,3,93,9990.0,14110.0,14110.0,14110.0,14110.0,14110.0,21478.0,29535.666666666668,29535.666666666668,29535.666666666668,3603.0,3533.3333333333335,3533.3333333333335,3533.3333333333335,19160.0,2024-09-11,0.5213987473903967,横ばい,下降期,243.0,238.0,817.0,76.5
1135,eゴッドイーター TRIPLE BURST MJ,2026-06-24,2024-09-11,2025-01-08,,17,93,11940.0,10242.5,11549.166666666666,14715.882352941177,14715.882352941177,14715.882352941177,27681.0,23984.5,27015.916666666668,34358.58823529412,5574.0,3714.5,4382.166666666667,5641.35294117647,30990.0,2024-09-11,0.38528557599225555,下降,撤去検討期,684.0,506.0,728.0,55.7
1136,パチスロL黄門ちゃま天,2026-06-24,2024-09-11,2024-10-09,,5,93,6401.0,9131.75,10554.4,10554.4,10554.4,10554.4,25913.0,36248.0,41431.2,41431.2,3305.0,4560.5,5106.2,5106.2,16245.0,2024-09-11,0.39402893197907046,下降,撤去検討期,910.0,102.0,385.0,58.0
1137,P アズールレーン THE ANIMATION 異次元トリガー M4,2026-06-24,2024-09-18,2025-05-07,,22,92,10030.0,9752.5,10873.333333333334,12575.90909090909,12575.90909090909,12575.90909090909,22361.0,21664.75,23985.833333333332,27576.5,4372.0,4019.0,4368.916666666667,4809.681818181818,18500.0,2024-10-02,0.5421621621621622,下降,下降期,792.0,681.0,589.0,58.2
1138,P 新世紀エヴァンゲリオン ～未来への咆哮～ PREMIUM MODEL,2026-06-24,2024-09-18,2025-10-01,,35,92,7380.0,8135.0,8304.166666666666,9166.923076923076,9411.42857142857,9411.42857142857,13912.0,15247.75,15466.583333333334,17262.085714285713,2907.0,3126.75,3186.5,3485.4,12800.0,2025-01-08,0.5765625,横ばい,下降期,1099.0,1261.0,997.0,40.3
1139,P 百花繚乱 ご奉仕129ver.,2026-06-24,2024-09-18,2024-12-04,,9,92,8630.0,9562.5,10375.555555555555,10375.555555555555,10375.555555555555,10375.555555555555,17971.0,19603.5,21057.555555555555,21057.555555555555,3244.0,3012.75,2836.6666666666665,2836.6666666666665,11750.0,2024-10-09,0.734468085106383,微減,成熟期,827.0,897.0,1051.0,54.9
1140,P 魔法少女まどか☆マギカ3 LM3,2026-06-24,2024-09-18,2025-08-13,,46,92,10250.0,9007.5,8755.0,10027.692307692309,13471.95652173913,13471.95652173913,22681.0,20125.0,19607.666666666668,29713.934782608696,4567.0,3534.25,3343.5,4904.434782608696,24500.0,2024-09-18,0.41836734693877553,横ばい,下降期,935.0,839.0,815.0,45.9
1141,P DD北斗の拳3 V1C,2026-06-24,2024-09-25,2024-10-09,,3,91,10650.0,14076.666666666666,14076.666666666666,14076.666666666666,14076.666666666666,14076.666666666666,22805.0,29699.0,29699.0,29699.0,4964.0,6546.0,6546.0,6546.0,18160.0,2024-09-25,0.586453744493392,横ばい,下降期,247.0,235.0,109.0,82.8
1142,PAワンパンマン 99ver.,2026-06-24,2024-09-25,2024-10-09,,3,91,10830.0,13996.666666666666,13996.666666666666,13996.666666666666,13996.666666666666,13996.666666666666,20334.0,25879.0,25879.0,25879.0,3992.0,5121.666666666667,5121.666666666667,5121.666666666667,17580.0,2024-09-25,0.6160409556313993,横ばい,下降期,256.0,392.0,265.0,80.0
1143,Pいくさの子 織田三郎信長伝 GFPF,2026-06-24,2024-09-25,2024-10-16,,4,91,9290.0,17190.0,17190.0,17190.0,17190.0,17190.0,21042.0,38580.75,38580.75,38580.75,2534.0,5020.75,5020.75,5020.75,26520.0,2024-09-25,0.3503016591251885,横ばい,撤去検討期,107.0,75.0,285.0,77.0
1144,Pメイドインアビス 虹の黄金域 MR,2026-06-24,2024-09-25,2024-10-16,,4,91,8570.0,17545.0,17545.0,17545.0,17545.0,17545.0,20570.0,41818.25,41818.25,41818.25,3223.0,7037.75,7037.75,7037.75,27780.0,2024-09-25,0.30849532037437005,横ばい,撤去検討期,94.0,50.0,75.0,75.9
1145,P攻殻機動隊SAC_2045 199LTver.,2026-06-24,2024-09-25,2024-11-20,,9,91,8140.0,9795.0,16492.222222222223,16492.222222222223,16492.222222222223,16492.222222222223,17342.0,20827.5,34556.22222222222,34556.22222222222,3226.0,3972.75,6735.333333333333,6735.333333333333,34400.0,2024-09-25,0.23662790697674418,下降,撤去検討期,773.0,770.0,604.0,39.0
1146,パチスロハイパーラッシュ(2024年),2026-06-24,2024-09-25,2025-09-10,,34,91,5820.0,7110.75,7951.666666666667,9167.076923076924,10090.617647058823,10090.617647058823,12886.0,15505.5,17138.416666666668,21034.382352941175,1165.0,1289.25,1404.9166666666667,1949.8235294117646,17293.0,2024-09-25,0.3365523622274909,下降,撤去検討期,1206.0,1232.0,1470.0,23.6
1147,P大海物語4スペシャル BLACK SCA,2026-06-24,2024-10-02,2026-06-24,,78,90,10890.0,10292.5,10794.166666666666,11055.76923076923,10883.846153846154,11005.641025641025,16249.0,15258.5,15895.333333333334,16107.333333333334,2476.0,2198.25,2305.1666666666665,2296.897435897436,13300.0,2025-01-08,0.818796992481203,微減,成熟期,670.0,1258.0,1343.0,53.6
1148,L 真・一騎当千,2026-06-24,2024-10-16,2025-09-10,,29,88,5824.0,6267.25,6968.25,9049.807692307691,10138.172413793103,10138.172413793103,21813.0,23286.0,25276.333333333332,35501.620689655174,2197.0,2716.0,2689.5,4180.103448275862,21739.0,2024-10-16,0.2679056074336446,下降,撤去検討期,1287.0,547.0,1173.0,27.0
1149,Lスマスロ 鬼武者3(2024年),2026-06-24,2024-10-16,2025-09-10,,7,88,2497.0,5884.5,9852.42857142857,9852.42857142857,9852.42857142857,9852.42857142857,9162.0,19827.75,33010.142857142855,33010.142857142855,905.0,2523.5,4976.571428571428,4976.571428571428,20232.0,2024-10-16,0.12341834717279557,下降,撤去検討期,1323.0,868.0,1242.0,15.4
1150,Lスマスロ頭文字D 2nd,2026-06-24,2024-10-16,2025-09-10,,15,88,4441.0,6773.75,8162.166666666667,9943.266666666666,9943.266666666666,9943.266666666666,15630.0,21937.75,26235.416666666668,31657.866666666665,2286.0,3123.75,3465.5,4359.4,20338.0,2024-10-16,0.21835972071983478,下降,撤去検討期,1239.0,657.0,999.0,24.6
1151,L今日から俺は!! パチスロ編,2026-06-24,2024-10-16,2025-09-10,,15,88,3944.0,6678.75,8518.083333333334,10469.333333333334,10469.333333333334,10469.333333333334,12275.0,19437.75,24958.416666666668,30285.8,205.0,2298.25,3703.75,4749.066666666667,21363.0,2024-10-16,0.18461826522492158,下降,撤去検討期,1245.0,908.0,1315.0,17.3
1152,P CYBORG009 RULE OF SACRIFICE VS SCARL BODY EDITION 199,2026-06-24,2024-10-16,2024-12-04,,8,88,7580.0,8370.0,12765.0,12765.0,12765.0,12765.0,16870.0,18371.0,27820.0,27820.0,4111.0,4081.75,6049.375,6049.375,22360.0,2024-10-16,0.33899821109123435,下降,撤去検討期,1063.0,993.0,558.0,36.9
1153,P 宇宙戦艦ヤマト2202 超波動 G,2026-06-24,2024-10-16,2024-11-06,,4,88,10200.0,16385.0,16385.0,16385.0,16385.0,16385.0,23403.0,37186.25,37186.25,37186.25,4428.0,7037.0,7037.0,7037.0,24920.0,2024-10-16,0.40930979133226325,横ばい,下降期,133.0,88.0,76.0,81.7
1154,PAわんわんパラダイスCELEBRATION AGBD,2026-06-24,2024-10-16,2026-06-24,,75,88,10900.0,10332.5,10650.0,10581.153846153846,10497.115384615385,11088.933333333332,16876.0,16157.0,16657.25,17087.213333333333,2384.0,2293.5,2440.5,2531.173333333333,21680.0,2024-10-16,0.5027675276752768,横ばい,下降期,663.0,1185.0,1317.0,48.8
1155,Pフィーバー革命機ヴァルヴレイヴ3 Light ver.,2026-06-24,2024-10-16,2024-11-06,,4,88,10170.0,14380.0,14380.0,14380.0,14380.0,14380.0,17637.0,24502.5,24502.5,24502.5,3180.0,4201.75,4201.75,4201.75,20070.0,2024-10-16,0.5067264573991032,横ばい,下降期,227.0,469.0,512.0,75.4
1156,Pルパン三世 ONE COLLECTION H1YZ4,2026-06-24,2024-10-16,2025-02-19,,16,88,8680.0,9050.0,11423.333333333334,14759.375,14759.375,14759.375,19883.0,20684.25,25989.416666666668,33330.9375,3908.0,3653.75,4593.083333333333,5725.8125,30920.0,2024-10-16,0.2807244501940492,下降,撤去検討期,930.0,782.0,766.0,37.1
1157,P中森明菜・歌姫伝説～BLACK DIVA 愛～ KD-NS,2026-06-24,2024-10-16,2025-11-05,,27,88,7880.0,8245.0,9393.333333333334,11835.76923076923,12386.296296296296,12386.296296296296,12244.0,12613.75,14000.166666666666,17789.185185185186,2390.0,2301.0,2572.5833333333335,3168.740740740741,26700.0,2024-10-16,0.2951310861423221,下降,撤去検討期,1080.0,1412.0,1312.0,21.9
1158,e 乃木坂46 Ⅱ K4,2026-06-24,2024-10-16,2024-12-04,,8,88,7430.0,8727.5,15283.75,15283.75,15283.75,15283.75,16328.0,18856.0,32350.5,32350.5,3499.0,3913.75,6419.375,6419.375,31150.0,2024-10-16,0.23852327447833066,下降,撤去検討期,995.0,953.0,636.0,30.6
1159,P大海物語4スペシャル E,2026-06-24,2024-10-23,2024-10-23,,1,87,10430.0,10430.0,10430.0,10430.0,10430.0,10430.0,16685.0,16685.0,16685.0,16685.0,2195.0,2195.0,2195.0,2195.0,10430.0,2024-10-23,1.0,横ばい,成長・高稼働期,642.0,1148.0,1344.0,58.0
1160,Lスロット Re:ゼロから始める異世界生活 season2,2026-06-24,2024-10-30,2025-09-10,,11,86,1995.0,5264.25,9597.181818181818,9597.181818181818,9597.181818181818,9597.181818181818,9902.0,23505.5,41428.545454545456,41428.545454545456,2202.0,4123.75,6442.909090909091,6442.909090909091,21402.0,2024-10-30,0.09321558732828708,下降,撤去検討期,1373.0,532.0,544.0,22.9
1161,P弾球黙示録カイジ沼5 ざわっ・・・79Ver.,2026-06-24,2024-10-30,2026-06-24,,82,86,10890.0,10700.0,11050.833333333334,11052.692307692309,10678.653846153846,11540.487804878048,15463.0,15280.0,15730.5,16340.243902439024,3406.0,3488.75,3543.75,3796.609756097561,28150.0,2024-10-30,0.3868561278863233,微減,撤去検討期,589.0,1254.0,849.0,47.6
1162,P江頭2:50inナナシーLT V3,2026-06-24,2024-10-30,2025-01-08,,10,86,11390.0,10817.5,16400.0,16400.0,16400.0,16400.0,21115.0,20329.5,30533.4,30533.4,4965.0,4265.25,6185.2,6185.2,32000.0,2024-10-30,0.3559375,下降,撤去検討期,572.0,818.0,489.0,53.9
1163,L 新・必殺仕置人 回胴 CRASH SPEC,2026-06-24,2024-11-13,2024-12-18,,6,84,6239.0,7701.75,9984.0,9984.0,9984.0,9984.0,21852.0,27073.25,34591.333333333336,34591.333333333336,3267.0,4746.25,6073.666666666667,6073.666666666667,16267.0,2024-11-13,0.3835372225978976,下降,撤去検討期,1152.0,329.0,338.0,48.1
1164,Lバンドリ!,2026-06-24,2024-11-13,2026-03-25,,9,84,6898.0,6356.5,9018.333333333334,9018.333333333334,9018.333333333334,9018.333333333334,25669.0,24175.75,34047.555555555555,34047.555555555555,3190.0,2701.25,4473.777777777777,4473.777777777777,18116.0,2024-11-13,0.3807683815411791,下降,撤去検討期,1281.0,490.0,1178.0,36.7
1165,Pモンスターハンターライズ GRPG,2026-06-24,2024-11-13,2025-01-22,,10,84,8410.0,10542.5,15575.0,15575.0,15575.0,15575.0,20260.0,25168.75,37067.3,37067.3,3496.0,4513.25,6403.9,6403.9,28760.0,2024-11-13,0.2924200278164117,下降,撤去検討期,618.0,427.0,402.0,53.3
1166,Pラブ嬢 ～極嬢のハーレム体験～ 129ver.,2026-06-24,2024-11-13,2025-02-05,,12,84,8880.0,9242.5,12468.333333333334,12468.333333333334,12468.333333333334,12468.333333333334,16153.0,16963.0,22469.333333333332,22469.333333333332,3371.0,3660.75,4573.083333333333,4573.083333333333,22140.0,2024-11-13,0.4010840108401084,下降,下降期,888.0,1117.0,761.0,42.9
1167,Pリング 呪いの7日間3 甘デジver.,2026-06-24,2024-11-13,2024-12-11,,5,84,9160.0,11850.0,13590.0,13590.0,13590.0,13590.0,16430.0,21309.75,24254.2,24254.2,3163.0,4063.5,4547.8,4547.8,20550.0,2024-11-13,0.4457420924574209,下降,下降期,426.0,718.0,569.0,64.2
1168,P大海物語5スペシャル ALTA,2026-06-24,2024-11-13,2026-06-24,,80,84,20970.0,19607.5,20878.333333333332,21199.23076923077,21127.884615384617,21859.0,32782.0,30653.25,32577.583333333332,33970.2875,2971.0,2656.0,2986.3333333333335,3172.4625,31690.0,2024-11-13,0.6617229409908488,微減,成熟期,47.0,213.0,1190.0,82.5
1169,P義風堂々!!～兼続と慶次～3 199ver.,2026-06-24,2024-11-13,2025-01-08,,8,84,11050.0,10017.5,13222.5,13222.5,13222.5,13222.5,22375.0,20592.25,26911.625,26911.625,5617.0,4229.0,5052.125,5052.125,23100.0,2024-11-13,0.47835497835497837,下降,下降期,718.0,789.0,503.0,57.1
1170,P転生したらスライムだった件 NB,2026-06-24,2024-11-13,2025-01-08,,8,84,12480.0,11405.0,19157.5,19157.5,19157.5,19157.5,24553.0,22952.25,37828.75,37828.75,4099.0,3447.0,5126.75,5126.75,38020.0,2024-11-13,0.32824829037348763,下降,撤去検討期,481.0,572.0,868.0,55.2
1171,e スマパチ SSSS.GRIDMAN XVSM,2026-06-24,2024-11-13,2024-12-11,,5,84,7900.0,12877.5,14492.0,14492.0,14492.0,14492.0,19071.0,30656.25,34042.2,34042.2,3534.0,5632.5,6108.8,6108.8,20950.0,2024-11-13,0.37708830548926014,下降,撤去検討期,336.0,212.0,189.0,71.8
1172,eフィーバーからくりサーカス2 魔王ver.,2026-06-24,2024-11-13,2026-01-07,,45,84,11430.0,9180.0,11457.5,16309.615384615385,21030.666666666668,21030.666666666668,25821.0,20553.5,25471.583333333332,46448.51111111111,5062.0,3336.5,3566.1666666666665,6368.622222222222,37600.0,2024-11-13,0.30398936170212765,下降,撤去検討期,898.0,793.0,907.0,38.7
1173,e大海物語5スペシャル ELTA4,2026-06-24,2024-11-13,2026-06-24,,72,84,14280.0,13295.0,13258.333333333334,13041.538461538461,13304.038461538461,14071.111111111111,24685.0,23087.75,23394.25,24763.333333333332,1154.0,1301.5,1980.4166666666667,2248.4305555555557,26320.0,2024-11-13,0.5425531914893617,横ばい,下降期,302.0,559.0,1469.0,67.1
1174,Lスマスロ モンスターハンターライズ,2026-06-24,2024-11-27,2026-01-07,,52,82,9766.0,7712.5,7289.5,7875.653846153846,11016.826923076924,11016.826923076924,31344.0,25082.0,23652.833333333332,35364.903846153844,4275.0,2840.75,2275.4166666666665,3597.9615384615386,23853.0,2024-11-27,0.4094243910619209,微増,下降期,1150.0,435.0,1125.0,43.0
1175,Lスマート沖スロ 超華祭,2026-06-24,2024-11-27,2024-12-11,,3,82,7689.0,11357.0,11357.0,11357.0,11357.0,11357.0,18087.0,25541.666666666668,25541.666666666668,25541.666666666668,2488.0,4065.3333333333335,4065.3333333333335,4065.3333333333335,14970.0,2024-11-27,0.513627254509018,横ばい,下降期,494.0,406.0,566.0,69.0
1176,Lダブルアタック2 withOZS-1000＆RAPHAEL,2026-06-24,2024-11-27,2024-12-04,,2,82,7987.0,9815.5,9815.5,9815.5,9815.5,9815.5,28288.0,33926.0,33926.0,33926.0,5690.0,7273.0,7273.0,7273.0,11644.0,2024-11-27,0.6859326691858468,横ばい,成熟期,767.0,141.0,64.0,72.2
1177,P にゃんこ大戦争 多様性のネコ M4,2026-06-24,2024-11-27,2025-07-30,,33,82,8620.0,9030.0,10154.166666666666,14421.923076923076,17956.060606060608,17956.060606060608,18895.0,19810.0,22133.333333333332,38729.181818181816,3822.0,3447.25,3960.5833333333335,7011.545454545455,40330.0,2024-11-27,0.2137366724522688,下降,撤去検討期,933.0,871.0,867.0,30.4
1178,PA銀河英雄伝説 Die Neue These 遊パチスペック,2026-06-24,2024-11-27,2024-12-25,,5,82,7950.0,10625.0,12412.0,12412.0,12412.0,12412.0,13532.0,18051.0,20854.0,20854.0,3767.0,5093.0,5806.6,5806.6,19560.0,2024-11-27,0.40644171779141103,下降,下降期,602.0,1020.0,269.0,55.4
1179,L 犬夜叉2,2026-06-24,2024-12-11,2025-09-10,,7,80,1857.0,6121.5,9969.0,9969.0,9969.0,9969.0,9122.0,26116.75,42037.42857142857,42037.42857142857,1646.0,4210.5,6467.714285714285,6467.714285714285,18342.0,2024-12-11,0.10124304874059535,下降,撤去検討期,1301.0,377.0,507.0,27.2
1180,Lスマスロ 聖戦士ダンバイン,2026-06-24,2024-12-11,2025-09-10,,13,80,3369.0,5795.5,9202.666666666666,10103.076923076924,10103.076923076924,10103.076923076924,13849.0,22328.5,34573.666666666664,37789.153846153844,1176.0,2282.5,4198.416666666667,4765.153846153846,20908.0,2024-12-11,0.16113449397359864,下降,撤去検討期,1335.0,626.0,1320.0,18.3
1181,Lルパン三世 大航海者の秘宝,2026-06-24,2024-12-11,2025-09-10,,18,80,5071.0,6252.25,8039.666666666667,10512.166666666666,10512.166666666666,10512.166666666666,20423.0,24168.0,30525.0,39497.5,2936.0,3130.0,3643.25,4994.055555555556,20781.0,2024-12-11,0.24402098070352726,下降,撤去検討期,1290.0,491.0,993.0,26.9
1182,L桃太郎電鉄 ～パチスロも定番!～,2026-06-24,2024-12-11,2025-09-10,,11,80,3726.0,6141.0,10523.90909090909,10523.90909090909,10523.90909090909,10523.90909090909,12542.0,19292.75,32228.545454545456,32228.545454545456,1628.0,2724.75,5398.909090909091,5398.909090909091,20181.0,2024-12-11,0.1846291065854021,下降,撤去検討期,1300.0,920.0,1169.0,16.7
1183,P ToLOVEるダークネス 199ver.,2026-06-24,2024-12-11,2025-02-05,,8,80,8700.0,9792.5,14916.25,14916.25,14916.25,14916.25,19133.0,21477.75,32335.375,32335.375,3151.0,3426.25,4990.125,4990.125,26590.0,2024-12-11,0.32719067318540807,下降,撤去検討期,776.0,696.0,875.0,45.5
